id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
52,5,14,965,4,2.0,0.0,5,2.5,0.71,4,2.0,0.0,1.0,1.0,0.62,0.68,12.98,139.5
53,12,33,1931,9,2.25,0.96,12,3.0,1.63,12,3.0,1.63,1.0,1.0,0.39,0.38,12.35,147.15
54,6,9,495,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.84,0.74,0.42,0.32,0.06,134.25
55,14,31,2298,12,4.0,0.0,14,4.67,0.58,13,4.33,0.58,1.0,1.0,0.3,0.37,1.0,153.63
56,26,80,5258,16,2.67,1.03,26,4.33,2.66,25,4.17,2.79,0.99,1.0,0.53,0.52,19.15,114.15
57,6,12,581,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,0.94,0.96,0.75,0.8,29.05,116.1
58,6,18,918,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.88,0.91,0.43,0.48,10.04,154.16
59,5,12,841,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.5,0.43,0.15,84.25
62,7,12,1877,6,3.0,0.0,7,3.5,0.71,6,3.0,0.0,1.0,1.0,0.45,0.38,0.77,56.58
63,15,47,2976,7,2.33,2.31,15,5.0,2.0,11,3.67,3.06,1.0,1.0,0.29,0.26,18.68,82.81
64,4,7,603,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.58,0.56,1.02,93.0
65,19,39,2653,16,3.2,0.84,19,3.8,0.84,17,3.4,0.55,0.98,0.97,0.36,0.36,0.19,155.02
66,13,19,844,12,3.0,1.41,12,3.0,1.41,12,3.0,1.41,1.0,1.0,0.24,0.26,0.01,194.04
67,25,54,2887,19,2.71,1.38,25,3.57,3.41,23,3.29,2.69,0.99,0.99,0.5,0.55,12.06,164.4
68,13,24,1636,12,3.0,2.31,13,3.25,2.06,12,3.0,2.31,1.0,1.0,0.68,0.71,0.57,146.8
