id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,331,358,14685,82,3.73,1.93,80,3.64,1.92,85,3.86,2.12,0.43,0.38,0.21,0.25,0.07,166.53
1,436,448,16612,54,3.86,1.23,54,3.86,1.17,55,3.93,1.27,0.5,0.54,0.04,0.07,0.0,238.99
2,66,85,5128,65,2.95,1.53,63,2.86,1.46,66,3.0,1.57,0.37,0.27,0.37,0.42,0.0,125.27
3,70,92,6082,66,2.87,1.29,64,2.78,1.31,67,2.91,1.31,0.37,0.27,0.32,0.37,0.0,135.85
4,104,131,7512,85,3.54,1.28,91,3.79,1.56,95,3.96,1.65,0.57,0.44,0.23,0.29,0.94,159.1
5,138,167,9568,121,3.78,1.58,131,4.09,1.86,129,4.03,1.8,0.55,0.43,0.22,0.29,0.0,160.03
6,103,129,7528,99,3.54,1.53,95,3.39,1.5,99,3.54,1.53,0.44,0.33,0.28,0.34,0.0,128.31
7,56,73,4287,53,2.94,1.26,53,2.94,1.3,54,3.0,1.33,0.41,0.3,0.29,0.36,0.17,124.51
8,83,100,5389,53,3.31,1.4,58,3.62,1.54,59,3.69,1.62,0.58,0.45,0.21,0.28,0.32,170.9
9,102,115,5778,58,3.41,1.58,70,4.12,1.73,70,4.12,1.65,0.65,0.52,0.17,0.25,0.0,192.5
10,74,88,4652,51,3.19,0.83,55,3.44,0.89,55,3.44,0.89,0.64,0.49,0.19,0.27,0.0,185.45
11,90,100,4972,54,4.91,1.81,55,5.0,1.9,56,5.09,2.12,0.79,0.66,0.13,0.19,0.09,211.86
12,78,93,5502,66,3.3,1.38,69,3.45,1.54,69,3.45,1.54,0.53,0.41,0.27,0.34,0.0,159.9
13,57,68,3965,52,3.06,1.14,54,3.18,1.38,55,3.24,1.35,0.44,0.33,0.3,0.38,0.0,137.12
14,77,99,5746,69,3.45,1.23,67,3.35,1.27,72,3.6,1.35,0.47,0.35,0.26,0.33,0.37,148.96
15,92,113,6473,84,3.23,1.68,87,3.35,2.1,90,3.46,2.1,0.46,0.35,0.32,0.39,0.02,141.01
16,84,109,7458,77,3.5,1.54,79,3.59,1.62,82,3.73,1.7,0.48,0.34,0.26,0.31,0.01,153.56
17,128,186,10048,110,3.79,4.45,85,2.93,1.28,125,4.31,6.62,0.42,0.31,0.31,0.37,0.07,132.12
18,97,123,7181,90,3.0,1.26,94,3.13,1.43,94,3.13,1.33,0.44,0.33,0.3,0.37,0.0,136.26
19,111,144,8592,108,3.27,1.38,109,3.3,1.38,111,3.36,1.41,0.44,0.33,0.27,0.34,0.05,121.14
20,72,96,5611,71,3.23,1.23,71,3.23,1.23,72,3.27,1.28,0.48,0.36,0.28,0.35,0.6,137.12
21,77,99,5608,74,3.08,1.32,77,3.21,1.35,77,3.21,1.35,0.49,0.37,0.28,0.36,0.0,139.46
22,68,91,5364,67,2.79,1.38,66,2.75,1.29,68,2.83,1.37,0.41,0.31,0.34,0.41,0.02,118.34
23,117,155,9749,115,3.11,1.49,113,3.05,1.45,117,3.16,1.5,0.39,0.28,0.31,0.36,0.06,126.74
24,95,107,7409,86,2.61,1.66,91,2.76,1.98,92,2.79,1.96,0.37,0.27,0.5,0.55,0.0,116.12
25,56,56,3011,47,3.36,1.39,46,3.29,1.64,50,3.57,1.65,0.5,0.4,0.36,0.44,0.0,138.03
26,70,70,5548,64,3.05,1.16,65,3.1,1.37,68,3.24,1.3,0.49,0.38,0.41,0.5,0.0,134.11
27,78,80,4550,70,2.92,1.47,67,2.79,1.28,74,3.08,1.61,0.47,0.37,0.45,0.54,0.0,128.26
28,90,110,6591,81,3.38,1.35,79,3.29,1.4,84,3.5,1.5,0.4,0.29,0.31,0.38,0.0,143.94
29,100,125,7347,93,3.21,1.54,92,3.17,1.51,96,3.31,1.61,0.44,0.33,0.3,0.37,0.0,134.31
30,63,80,6049,62,3.44,1.38,59,3.28,1.32,62,3.44,1.38,0.43,0.31,0.29,0.35,0.0,141.73
31,67,85,5138,66,3.0,1.31,67,3.05,1.29,67,3.05,1.29,0.42,0.31,0.3,0.37,0.07,141.18
32,76,99,6034,69,2.65,1.2,75,2.88,1.42,75,2.88,1.42,0.4,0.3,0.3,0.36,0.01,129.96
33,60,77,4533,58,3.22,1.4,57,3.17,1.58,60,3.33,1.57,0.46,0.34,0.29,0.36,0.01,138.8
34,109,138,7858,102,3.78,1.67,102,3.78,1.83,108,4.0,1.98,0.51,0.39,0.27,0.35,0.03,137.15
35,48,64,3795,40,2.5,1.15,42,2.62,1.2,43,2.69,1.35,0.43,0.32,0.34,0.4,0.06,126.63
36,69,88,5252,68,3.24,1.73,67,3.19,1.75,69,3.29,1.74,0.42,0.32,0.29,0.36,0.0,131.65
37,100,131,7726,92,3.41,1.25,86,3.19,1.24,93,3.44,1.22,0.43,0.32,0.28,0.34,0.0,134.07
38,94,126,7586,88,3.03,1.35,86,2.97,1.61,93,3.21,1.63,0.41,0.3,0.3,0.37,0.01,132.87
39,129,163,9397,123,3.51,1.25,127,3.63,1.35,128,3.66,1.28,0.5,0.38,0.26,0.33,0.05,141.73
40,86,106,6140,83,3.32,1.22,84,3.36,1.32,86,3.44,1.33,0.48,0.36,0.29,0.36,0.01,134.92
41,106,134,8085,99,3.09,1.42,99,3.09,1.47,103,3.22,1.52,0.43,0.32,0.31,0.38,0.01,138.66
42,150,186,10483,120,3.64,1.32,116,3.52,1.37,123,3.73,1.4,0.52,0.39,0.23,0.29,0.01,168.56
43,101,128,7490,87,3.48,1.26,89,3.56,1.45,91,3.64,1.38,0.48,0.37,0.24,0.3,0.06,152.72
44,1337,1362,665121,89,3.71,2.12,1330,55.42,253.6,94,3.92,2.19,0.41,0.31,0.27,0.32,0.01,136.5
45,75,99,6511,70,2.92,1.02,73,3.04,1.2,73,3.04,1.08,0.41,0.28,0.28,0.32,0.01,147.16
46,113,145,8521,108,3.27,1.51,112,3.39,1.6,113,3.42,1.62,0.42,0.33,0.29,0.34,0.08,137.47
47,106,136,8406,100,3.12,1.24,104,3.25,1.34,105,3.28,1.33,0.47,0.35,0.28,0.34,0.03,141.11
48,126,148,7568,77,3.67,1.35,77,3.67,1.53,78,3.71,1.49,0.64,0.53,0.21,0.27,0.08,181.88
49,90,106,7340,64,4.27,1.71,64,4.27,1.98,65,4.33,1.8,0.67,0.5,0.16,0.22,0.04,190.78
50,136,159,8327,98,3.77,1.21,104,4.0,1.5,105,4.04,1.48,0.65,0.51,0.19,0.26,0.01,184.63
51,95,169,8971,86,3.31,1.32,92,3.54,1.48,94,3.62,1.53,0.52,0.4,0.24,0.31,6.56,141.32
52,97,119,6523,82,4.1,1.33,81,4.05,1.32,83,4.15,1.35,0.56,0.44,0.2,0.27,0.01,168.92
53,63,76,4194,59,3.93,1.49,60,4.0,1.56,62,4.13,1.64,0.54,0.41,0.25,0.33,0.0,163.83
54,139,186,10044,102,3.64,0.95,106,3.79,1.07,111,3.96,1.04,0.59,0.45,0.2,0.28,0.01,187.31
55,153,182,10973,136,4.25,1.59,139,4.34,1.72,141,4.41,1.78,0.58,0.46,0.22,0.28,0.09,166.34
56,102,120,6490,72,3.43,1.21,77,3.67,1.35,77,3.67,1.35,0.56,0.43,0.23,0.3,0.0,178.39
57,68,79,4218,49,3.5,1.7,51,3.64,1.95,51,3.64,1.95,0.54,0.43,0.22,0.29,0.02,168.76
58,269,294,12518,81,3.86,1.53,83,3.95,1.6,83,3.95,1.6,0.5,0.43,0.17,0.23,0.03,184.26
59,691,713,27348,101,4.59,1.44,101,4.59,1.33,103,4.68,1.46,0.52,0.54,0.04,0.07,0.0,236.94
60,316,349,16864,115,3.59,1.46,114,3.56,1.48,118,3.69,1.57,0.51,0.44,0.19,0.23,0.02,168.52
61,95,115,6215,66,4.12,1.45,63,3.94,1.44,67,4.19,1.64,0.63,0.51,0.18,0.24,0.18,183.27
62,62,78,4613,60,3.16,1.3,57,3.0,1.37,61,3.21,1.27,0.4,0.3,0.31,0.38,0.0,129.48
63,123,151,8218,88,2.93,1.26,91,3.03,1.33,92,3.07,1.34,0.53,0.42,0.25,0.31,0.06,159.21
64,78,98,5444,61,2.9,1.26,61,2.9,1.26,61,2.9,1.26,0.51,0.39,0.25,0.32,0.01,166.38
65,86,117,7020,84,2.8,1.13,83,2.77,1.28,85,2.83,1.15,0.41,0.3,0.33,0.4,0.15,142.74
66,88,114,6679,82,3.57,1.16,80,3.48,1.16,83,3.61,1.16,0.5,0.38,0.27,0.33,0.03,159.67
67,105,132,7499,97,3.59,1.45,98,3.63,1.42,100,3.7,1.49,0.54,0.4,0.23,0.3,0.01,170.75
68,135,158,8707,130,4.19,1.87,130,4.19,1.89,131,4.23,1.91,0.57,0.44,0.23,0.31,0.0,166.74
69,109,150,8471,106,3.31,1.23,106,3.31,1.23,108,3.38,1.24,0.48,0.36,0.26,0.33,1.71,148.32
70,92,116,7155,85,3.54,1.61,88,3.67,1.81,88,3.67,1.81,0.5,0.37,0.24,0.3,0.02,151.08
71,114,143,8141,109,3.76,1.75,106,3.66,1.63,110,3.79,1.8,0.5,0.37,0.27,0.34,0.01,150.03
72,73,93,5363,66,3.3,1.63,67,3.35,1.69,66,3.3,1.63,0.47,0.36,0.26,0.33,0.02,144.43
73,87,108,6074,81,3.52,1.88,81,3.52,1.73,84,3.65,1.94,0.48,0.36,0.29,0.37,0.0,159.21
74,104,125,6830,93,3.72,1.7,94,3.76,2.03,95,3.8,1.98,0.57,0.44,0.24,0.32,0.0,160.77
75,91,117,8218,89,3.56,1.94,85,3.4,1.87,90,3.6,1.94,0.41,0.29,0.29,0.35,0.01,143.23
76,154,183,10223,133,4.16,1.74,141,4.41,2.06,143,4.47,2.0,0.56,0.44,0.23,0.3,0.02,149.92
77,109,131,7208,93,4.43,1.47,95,4.52,1.47,97,4.62,1.56,0.59,0.46,0.19,0.27,0.03,175.29
78,138,169,9147,116,4.14,1.33,124,4.43,1.4,127,4.54,1.48,0.59,0.47,0.2,0.28,0.03,157.4
79,82,103,5694,70,3.89,1.57,71,3.94,1.43,73,4.06,1.59,0.57,0.45,0.24,0.3,0.03,159.25
80,89,115,6758,83,3.07,1.57,82,3.04,1.4,87,3.22,1.6,0.41,0.3,0.3,0.37,0.01,147.75
81,83,106,6196,80,2.86,1.46,83,2.96,1.57,83,2.96,1.57,0.42,0.32,0.32,0.39,0.02,136.23
82,100,133,8470,96,3.0,1.44,94,2.94,1.44,97,3.03,1.45,0.35,0.25,0.32,0.38,0.01,124.84
83,68,85,4950,56,3.29,1.45,59,3.47,1.84,60,3.53,1.84,0.5,0.37,0.25,0.3,0.0,168.1
84,77,96,5959,72,3.13,1.77,71,3.09,1.9,73,3.17,1.92,0.41,0.31,0.3,0.35,0.0,131.09
85,57,69,3864,42,3.0,1.11,40,2.86,1.03,42,3.0,1.11,0.55,0.42,0.25,0.34,0.02,172.74
86,78,89,4580,54,3.6,1.5,53,3.53,1.55,54,3.6,1.5,0.65,0.51,0.21,0.3,0.0,189.43
87,38,47,2796,36,3.0,0.95,36,3.0,0.95,36,3.0,0.95,0.47,0.34,0.28,0.35,0.0,145.53
88,74,89,4831,54,2.84,0.83,55,2.89,0.88,55,2.89,0.88,0.54,0.41,0.25,0.33,0.0,178.01
89,76,86,4496,56,3.5,1.55,56,3.5,1.55,57,3.56,1.63,0.62,0.5,0.24,0.33,0.0,173.04
90,50,58,3177,42,3.23,1.24,43,3.31,1.32,43,3.31,1.32,0.55,0.44,0.29,0.37,0.0,164.06
91,47,61,3508,42,3.0,1.36,42,3.0,1.36,42,3.0,1.36,0.47,0.36,0.28,0.34,0.01,140.44
92,26,39,2176,23,2.56,0.88,25,2.78,0.97,23,2.56,0.88,0.49,0.38,0.33,0.4,0.71,169.88
93,58,86,5050,49,3.77,1.09,49,3.77,1.01,49,3.77,1.09,0.61,0.48,0.2,0.26,1.14,185.09
94,88,149,7588,77,4.81,1.76,80,5.0,1.83,79,4.94,1.77,0.7,0.58,0.14,0.2,2.18,164.05
95,69,112,5698,56,3.73,1.44,55,3.67,1.68,56,3.73,1.44,0.66,0.54,0.22,0.28,2.34,172.02
96,74,117,6258,68,3.58,1.3,68,3.58,1.39,68,3.58,1.3,0.6,0.48,0.23,0.3,1.37,162.24
97,113,190,10790,97,4.04,1.33,98,4.08,1.44,100,4.17,1.46,0.67,0.54,0.17,0.23,2.23,178.62
98,280,308,11848,57,4.75,1.66,58,4.83,1.85,57,4.75,1.66,0.54,0.57,0.04,0.08,0.26,234.35
99,172,197,8347,52,3.06,1.82,51,3.0,1.73,52,3.06,1.82,0.35,0.31,0.29,0.33,0.12,159.07
100,60,83,5046,55,2.62,1.2,59,2.81,1.57,56,2.67,1.35,0.39,0.3,0.31,0.37,0.08,127.37
101,37,50,3105,33,2.75,1.76,32,2.67,1.87,34,2.83,1.85,0.31,0.23,0.36,0.4,0.07,127.71
102,109,146,8432,70,3.04,1.36,92,4.0,2.34,88,3.83,2.12,0.51,0.42,0.24,0.29,0.32,168.96
103,83,97,4915,48,3.2,1.08,69,4.6,1.59,66,4.4,1.55,0.71,0.6,0.19,0.27,0.36,190.94
104,84,104,5492,52,3.25,1.0,66,4.12,1.2,66,4.12,1.2,0.64,0.52,0.21,0.29,0.43,188.04
105,183,192,7592,47,3.92,1.0,52,4.33,1.3,51,4.25,1.22,0.5,0.52,0.07,0.13,0.0,232.97
106,165,185,8547,68,3.4,0.75,70,3.5,1.0,69,3.45,0.83,0.49,0.42,0.17,0.23,0.0,195.05
107,67,99,5480,61,2.9,1.09,63,3.0,1.18,64,3.05,1.16,0.52,0.39,0.28,0.36,0.83,157.97
108,90,181,10197,73,3.65,1.27,77,3.85,1.42,74,3.7,1.22,0.74,0.61,0.14,0.19,3.51,172.59
109,70,116,5977,60,3.33,1.64,64,3.56,1.85,62,3.44,1.69,0.54,0.45,0.23,0.29,1.36,158.9
110,119,147,8473,106,3.31,1.12,108,3.38,1.13,108,3.38,1.21,0.53,0.41,0.26,0.33,0.01,156.91
111,105,131,7531,91,3.64,1.66,95,3.8,2.0,96,3.84,1.91,0.49,0.39,0.26,0.32,0.02,147.19
112,68,97,5241,54,3.18,1.55,53,3.12,1.54,54,3.18,1.55,0.5,0.38,0.25,0.32,0.84,149.65
113,76,156,8243,68,2.96,1.15,67,2.91,1.16,69,3.0,1.24,0.54,0.44,0.24,0.29,2.7,153.21
114,39,73,4331,38,2.11,1.02,38,2.11,1.02,38,2.11,1.02,0.32,0.25,0.34,0.38,1.12,108.48
115,38,53,3399,38,2.38,1.15,37,2.31,1.2,38,2.38,1.15,0.3,0.2,0.33,0.38,0.0,116.5
116,38,54,3476,36,2.0,0.77,37,2.06,0.8,38,2.11,0.9,0.3,0.21,0.4,0.45,0.0,114.73
117,43,64,4304,43,1.95,1.09,41,1.86,1.08,43,1.95,1.09,0.22,0.16,0.44,0.48,0.01,100.68
118,44,60,3776,40,2.0,0.86,42,2.1,0.91,42,2.1,0.91,0.33,0.24,0.37,0.43,0.0,121.6
119,42,53,3072,37,2.64,0.84,37,2.64,0.84,37,2.64,0.84,0.45,0.34,0.33,0.4,0.05,134.0
120,51,66,3990,49,2.45,1.19,50,2.5,1.24,50,2.5,1.19,0.36,0.27,0.39,0.45,0.02,124.98
121,50,67,4204,48,2.53,1.02,49,2.58,1.12,49,2.58,1.07,0.28,0.2,0.33,0.39,0.0,122.62
122,48,70,4426,48,2.18,0.91,48,2.18,0.91,48,2.18,0.91,0.31,0.22,0.35,0.41,0.02,111.57
123,56,77,4829,54,2.25,1.26,55,2.29,1.4,56,2.33,1.37,0.26,0.19,0.39,0.44,0.0,97.79
124,51,71,4302,50,2.78,1.7,49,2.72,1.53,51,2.83,1.69,0.38,0.29,0.33,0.39,0.32,116.91
125,112,133,7120,81,3.38,1.28,80,3.33,1.4,82,3.42,1.35,0.57,0.45,0.24,0.3,0.0,160.72
126,39,49,2818,30,3.0,1.41,28,2.8,1.32,31,3.1,1.6,0.47,0.34,0.34,0.42,0.0,168.48
127,48,62,3607,32,2.29,0.99,35,2.5,1.34,37,2.64,1.28,0.41,0.3,0.31,0.37,0.0,144.67
128,67,86,5141,54,2.7,1.17,53,2.65,1.27,56,2.8,1.32,0.41,0.31,0.33,0.39,0.04,134.56
129,59,89,5492,54,2.35,1.19,52,2.26,1.14,54,2.35,1.19,0.3,0.22,0.34,0.39,0.35,113.97
130,56,77,4699,54,2.45,1.14,54,2.45,1.18,55,2.5,1.19,0.31,0.22,0.33,0.39,0.0,134.09
131,36,48,3014,35,2.5,1.16,34,2.43,1.22,35,2.5,1.16,0.32,0.24,0.34,0.4,0.02,116.27
132,80,105,6548,75,2.5,1.38,74,2.47,1.38,76,2.53,1.38,0.36,0.26,0.35,0.41,0.0,131.08
133,48,74,5246,45,2.25,1.21,44,2.2,1.2,47,2.35,1.35,0.25,0.18,0.36,0.39,0.18,101.28
134,43,59,3809,41,2.56,1.03,42,2.62,1.02,43,2.69,1.08,0.36,0.26,0.35,0.39,0.02,106.17
135,61,86,5392,57,2.38,1.17,59,2.46,1.32,60,2.5,1.32,0.34,0.25,0.33,0.38,0.01,111.99
136,61,81,4850,56,2.8,1.58,52,2.6,1.43,56,2.8,1.58,0.36,0.26,0.34,0.4,0.0,138.97
137,52,73,4553,48,2.29,1.15,49,2.33,1.15,50,2.38,1.28,0.33,0.24,0.37,0.42,0.04,122.63
138,75,95,6060,71,2.84,1.43,71,2.84,1.65,74,2.96,1.62,0.34,0.26,0.34,0.39,0.01,106.23
139,77,101,6961,77,2.66,1.34,74,2.55,1.3,77,2.66,1.34,0.32,0.23,0.36,0.41,0.01,114.15
140,33,46,3386,30,1.88,0.81,30,1.88,0.81,30,1.88,0.81,0.25,0.17,0.39,0.43,0.0,98.8
141,40,52,3292,37,2.18,1.13,36,2.12,1.11,38,2.24,1.25,0.3,0.21,0.46,0.52,0.0,117.3
142,47,61,3760,44,2.32,1.16,45,2.37,1.21,45,2.37,1.21,0.35,0.26,0.43,0.48,0.03,112.11
143,60,78,4736,57,2.38,1.1,58,2.42,1.14,58,2.42,1.14,0.39,0.28,0.36,0.43,0.0,129.9
144,66,91,5789,65,2.5,1.27,65,2.5,1.24,66,2.54,1.3,0.31,0.23,0.36,0.4,0.0,122.68
145,51,65,3840,51,3.19,1.83,50,3.12,1.67,51,3.19,1.83,0.42,0.32,0.32,0.39,0.0,129.53
146,39,53,3290,38,2.38,1.09,37,2.31,0.95,38,2.38,1.09,0.33,0.23,0.35,0.42,0.0,132.82
147,57,76,5057,55,2.39,1.2,56,2.43,1.24,57,2.48,1.38,0.32,0.23,0.36,0.42,0.0,123.98
148,33,46,2924,33,1.94,0.97,33,1.94,0.97,33,1.94,0.97,0.32,0.23,0.4,0.47,0.09,123.58
149,54,75,5012,52,2.08,0.91,53,2.12,1.01,53,2.12,1.01,0.28,0.19,0.37,0.42,0.0,108.23
150,61,79,5534,60,2.73,1.12,59,2.68,1.25,61,2.77,1.19,0.32,0.23,0.35,0.4,0.0,102.33
151,69,88,5685,64,3.2,1.61,63,3.15,1.69,66,3.3,1.75,0.42,0.29,0.31,0.36,0.01,146.95
152,82,109,7048,79,2.72,1.39,79,2.72,1.25,81,2.79,1.37,0.37,0.26,0.31,0.36,0.13,124.77
153,46,59,3534,43,2.87,1.3,42,2.8,1.08,44,2.93,1.28,0.44,0.31,0.29,0.36,0.0,146.67
154,34,52,3392,31,2.07,0.88,31,2.07,1.03,33,2.2,0.94,0.27,0.19,0.35,0.4,0.07,105.18
155,34,47,2992,34,2.27,1.1,33,2.2,1.08,34,2.27,1.1,0.31,0.22,0.39,0.45,0.02,108.01
156,43,57,3478,40,2.86,1.51,41,2.93,1.82,41,2.93,1.69,0.3,0.22,0.33,0.38,0.0,120.79
157,51,68,4438,50,2.63,1.34,48,2.53,1.31,51,2.68,1.38,0.28,0.19,0.4,0.44,0.04,107.87
158,54,72,5316,53,2.79,1.75,52,2.74,1.63,53,2.79,1.75,0.33,0.22,0.35,0.39,0.0,126.2
159,81,104,6560,73,2.7,1.2,72,2.67,1.24,74,2.74,1.23,0.44,0.33,0.32,0.38,0.01,136.08
160,59,76,4987,56,2.8,0.89,57,2.85,1.04,58,2.9,0.97,0.39,0.28,0.28,0.34,0.0,122.76
161,48,74,4516,44,2.32,1.34,43,2.26,1.33,46,2.42,1.35,0.3,0.23,0.46,0.51,2.6,100.94
162,51,72,4634,49,2.04,1.23,49,2.04,1.2,50,2.08,1.25,0.24,0.18,0.43,0.47,0.01,101.98
163,52,69,4346,51,2.32,1.13,50,2.27,1.16,51,2.32,1.13,0.32,0.23,0.41,0.46,0.0,115.73
164,52,67,4064,51,2.68,1.34,52,2.74,1.37,52,2.74,1.37,0.42,0.32,0.33,0.39,0.0,131.47
165,46,59,3548,39,2.44,1.31,43,2.69,1.49,41,2.56,1.5,0.42,0.33,0.33,0.39,0.01,126.9
166,46,58,3392,31,2.58,1.08,34,2.83,1.19,31,2.58,1.08,0.49,0.38,0.29,0.35,0.0,165.91
167,47,59,3375,32,3.2,1.03,36,3.6,0.97,32,3.2,1.03,0.55,0.44,0.21,0.27,0.0,172.08
168,68,86,5184,55,2.29,0.95,59,2.46,0.98,56,2.33,0.96,0.42,0.32,0.33,0.4,0.0,150.69
169,45,58,3578,38,2.11,1.08,41,2.28,1.23,41,2.28,1.13,0.34,0.27,0.4,0.45,0.0,130.78
170,31,42,2639,30,2.31,0.85,31,2.38,1.04,31,2.38,1.04,0.36,0.27,0.33,0.39,0.0,125.3
171,75,100,6231,71,2.84,1.37,71,2.84,1.49,74,2.96,1.57,0.37,0.28,0.31,0.37,0.0,120.64
172,54,76,4886,49,2.45,1.0,50,2.5,1.1,52,2.6,1.1,0.35,0.27,0.32,0.36,0.02,121.56
173,74,88,4838,44,2.93,0.88,62,4.13,1.19,55,3.67,1.11,0.61,0.5,0.18,0.24,0.0,193.82
174,79,90,4852,44,2.75,1.06,56,3.5,1.59,52,3.25,1.24,0.55,0.43,0.29,0.36,0.01,177.87
175,225,237,9382,48,3.43,1.45,48,3.43,1.28,50,3.57,1.4,0.45,0.47,0.07,0.12,0.0,227.59
176,288,304,12104,58,3.05,1.03,57,3.0,1.05,59,3.11,1.05,0.47,0.47,0.07,0.13,0.0,229.83
177,125,144,8520,67,2.79,1.32,70,2.92,1.35,71,2.96,1.37,0.44,0.36,0.29,0.33,0.02,139.97
178,54,74,4492,52,2.48,1.33,52,2.48,1.36,54,2.57,1.4,0.33,0.25,0.39,0.44,0.91,121.73
179,211,230,10276,60,3.16,1.21,64,3.37,1.57,66,3.47,1.5,0.42,0.4,0.15,0.2,0.04,189.63
180,322,339,13720,77,3.35,1.11,79,3.43,1.16,81,3.52,1.2,0.44,0.45,0.08,0.14,0.0,226.71
181,339,340,13541,68,3.58,1.3,76,4.0,1.73,69,3.63,1.26,0.48,0.5,0.07,0.14,0.0,224.34
182,231,231,8936,43,3.91,1.3,53,4.82,0.87,43,3.91,1.3,0.54,0.56,0.07,0.13,0.0,226.03
183,282,282,10268,49,3.27,0.88,52,3.47,0.92,49,3.27,0.88,0.48,0.52,0.06,0.12,0.0,234.93
184,190,191,8535,75,3.26,1.29,75,3.26,1.25,77,3.35,1.27,0.54,0.48,0.32,0.41,0.0,168.17
185,74,74,4320,58,2.52,1.08,62,2.7,1.43,64,2.78,1.41,0.48,0.37,0.47,0.55,0.0,134.39
186,101,104,5768,85,3.27,1.25,85,3.27,1.4,90,3.46,1.36,0.58,0.46,0.32,0.42,0.07,155.07
187,88,91,5611,79,2.82,1.19,74,2.64,1.13,83,2.96,1.26,0.46,0.36,0.44,0.52,0.03,127.26
188,101,101,5096,58,2.64,0.85,55,2.5,1.01,61,2.77,1.02,0.43,0.34,0.44,0.52,0.0,145.63
