id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,272,1416,401196,233,3.58,1.69,232,3.57,1.7,252,3.88,2.05,0.94,0.95,0.58,0.53,11.22,128.88
1,944,2577,917260,486,3.95,1.75,517,4.2,2.15,849,6.9,3.19,0.52,0.56,0.44,0.45,5.81,158.14
2,404,944,99067,291,3.88,1.59,311,4.15,1.96,366,4.88,2.47,0.78,0.79,0.56,0.6,11.48,150.68
3,308,1708,487508,249,3.72,1.63,254,3.79,2.01,275,4.1,2.08,0.94,0.95,0.59,0.59,11.25,138.73
4,325,799,72448,262,4.3,1.56,291,4.77,1.94,284,4.66,1.82,0.96,0.95,0.6,0.64,12.91,160.59
5,365,1502,595902,244,3.87,1.5,263,4.17,1.96,326,5.17,3.88,0.89,0.89,0.65,0.7,15.52,149.32
6,1416,2349,223706,545,4.16,1.86,552,4.21,2.09,1337,10.21,4.56,0.4,0.44,0.46,0.48,6.32,162.68
7,216,771,59676,188,3.08,1.5,204,3.34,1.8,193,3.16,1.56,0.95,0.96,0.69,0.72,19.58,112.51
8,329,796,46794,169,3.6,1.19,203,4.32,1.73,241,5.13,3.53,0.87,0.88,0.56,0.59,14.8,157.21
9,1151,1808,194998,455,3.82,1.2,538,4.52,1.4,924,7.76,3.04,0.55,0.58,0.34,0.34,3.59,187.02
10,121,133,5967,64,3.37,1.26,68,3.58,1.3,79,4.16,1.54,0.62,0.57,0.23,0.26,0.04,194.51
11,89,105,4660,53,3.53,1.13,54,3.6,1.5,70,4.67,1.76,0.58,0.59,0.27,0.27,3.44,186.35
12,305,347,15196,166,3.69,1.31,167,3.71,1.53,237,5.27,1.89,0.5,0.51,0.28,0.26,3.22,191.67
13,77,97,4794,48,2.82,1.24,47,2.76,1.15,75,4.41,2.09,0.33,0.34,0.35,0.32,0.0,178.01
14,59,90,4663,32,2.29,1.33,31,2.21,1.25,59,4.21,2.26,0.18,0.17,0.44,0.43,12.3,136.3
15,481,808,108888,178,2.83,1.29,165,2.62,1.54,466,7.4,4.66,0.24,0.26,0.41,0.39,4.36,169.73
16,286,506,88334,157,2.96,1.22,166,3.13,1.39,263,4.96,2.68,0.49,0.5,0.4,0.38,3.94,157.49
17,265,303,13374,169,3.6,1.64,170,3.62,1.7,258,5.49,2.43,0.39,0.41,0.34,0.31,2.46,173.2
18,121,137,6356,77,3.35,0.98,80,3.48,0.99,115,5.0,2.2,0.4,0.41,0.28,0.25,0.63,169.42
19,86,103,3827,40,2.86,0.95,40,2.86,0.95,83,5.93,4.73,0.31,0.34,0.39,0.37,2.68,160.62
20,698,809,32970,324,3.41,1.24,323,3.4,1.36,653,6.87,3.1,0.32,0.34,0.37,0.36,2.84,164.88
21,632,819,36405,294,3.13,1.47,290,3.09,1.59,562,5.98,2.72,0.28,0.29,0.38,0.37,4.62,167.97
