id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
53,10,20,876,10,3.33,1.53,10,3.33,1.53,10,3.33,1.53,0.9,0.91,0.37,0.4,7.58,160.56
54,4,4,172,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.66,0.67,0.0,89.16
55,18,33,2288,12,4.0,1.0,18,6.0,1.73,15,5.0,2.65,1.0,1.0,0.14,0.13,1.03,157.43
56,8,18,1500,5,2.5,0.71,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.46,0.38,13.24,74.24
57,5,13,1026,5,1.67,0.58,4,1.33,0.58,5,1.67,0.58,0.96,0.82,0.79,0.65,30.44,90.67
59,7,21,1358,6,3.0,1.41,7,3.5,0.71,6,3.0,1.41,1.0,1.0,0.35,0.29,10.7,113.08
60,10,14,646,7,3.5,0.71,10,5.0,1.41,10,5.0,1.41,0.92,0.89,0.34,0.37,7.91,185.38
61,24,60,3125,20,3.33,1.37,24,4.0,2.19,22,3.67,1.97,1.0,1.0,0.57,0.58,10.32,118.16
63,17,41,2822,15,2.5,1.05,17,2.83,1.17,17,2.83,1.17,0.97,0.95,0.64,0.7,5.82,110.0
64,15,24,1088,13,2.6,0.89,15,3.0,1.0,15,3.0,1.0,1.0,1.0,0.37,0.4,6.32,164.52
65,16,56,2758,8,2.0,0.82,14,3.5,1.73,8,2.0,0.82,0.98,0.98,0.32,0.33,11.39,154.58
66,16,35,1655,14,2.8,1.1,16,3.2,1.48,16,3.2,1.48,0.98,0.98,0.4,0.41,20.05,129.66
67,9,17,1071,8,2.67,0.58,9,3.0,0.0,9,3.0,0.0,0.94,0.95,0.42,0.42,7.7,173.0
68,11,41,2221,8,2.67,0.58,11,3.67,0.58,10,3.33,1.15,1.0,1.0,0.45,0.46,20.26,136.36
69,16,37,2527,13,2.6,0.55,16,3.2,1.3,14,2.8,0.84,1.0,1.0,0.57,0.58,9.4,153.07
70,9,14,668,8,4.0,1.41,9,4.5,2.12,9,4.5,2.12,1.0,1.0,0.16,0.16,0.29,150.92
71,8,26,1609,7,2.33,0.58,8,2.67,1.15,8,2.67,1.15,0.94,0.92,0.53,0.52,21.05,122.75
72,17,37,2781,10,2.5,2.38,15,3.75,3.2,10,2.5,2.38,1.0,1.0,0.61,0.58,3.5,103.11
73,8,18,1357,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.2,0.15,0.26,225.12
74,24,51,2858,20,2.86,1.21,22,3.14,1.68,21,3.0,1.41,1.0,1.0,0.44,0.45,9.04,173.8
75,26,61,3066,21,3.5,1.38,25,4.17,1.94,22,3.67,1.37,1.0,1.0,0.54,0.55,13.0,130.48
77,11,21,1004,8,2.67,0.58,9,3.0,0.0,9,3.0,0.0,1.0,1.0,0.46,0.49,14.25,152.47
78,19,43,2252,16,2.67,0.82,18,3.0,1.26,16,2.67,0.82,0.97,0.98,0.4,0.4,5.03,146.7
79,16,23,1407,15,3.0,1.0,16,3.2,0.84,15,3.0,1.0,0.93,0.84,0.42,0.34,0.12,179.17
81,25,84,5335,16,3.2,0.84,25,5.0,2.55,18,3.6,0.89,0.96,0.93,0.37,0.38,11.76,90.59
82,34,81,5214,21,3.5,1.05,33,5.5,1.76,24,4.0,0.63,1.0,0.99,0.26,0.27,3.07,161.78
83,12,29,1674,10,2.5,0.58,12,3.0,0.0,12,3.0,0.0,0.97,0.99,0.3,0.29,10.88,169.42
84,4,9,432,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.58,0.6,15.78,118.5
85,16,39,2097,11,2.75,1.71,13,3.25,2.22,13,3.25,2.22,1.0,1.0,0.52,0.52,29.11,126.86
86,10,37,2253,8,2.0,1.15,10,2.5,0.58,9,2.25,0.96,1.0,1.0,0.27,0.25,10.28,123.04
87,13,34,2235,10,2.5,0.58,10,2.5,0.58,10,2.5,0.58,0.9,0.88,0.39,0.39,10.0,185.14
88,9,11,452,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.36,0.37,0.04,182.08
89,18,49,3034,14,2.8,1.48,16,3.2,1.3,15,3.0,1.58,1.0,1.0,0.4,0.43,12.09,140.53
91,14,38,2168,10,3.33,1.53,14,4.67,2.08,11,3.67,2.08,1.0,1.0,0.43,0.47,7.57,107.67
92,7,19,1036,5,2.5,2.12,7,3.5,3.54,7,3.5,3.54,1.0,1.0,0.64,0.63,37.97,107.66
93,49,129,7845,39,3.9,1.37,46,4.6,2.07,41,4.1,1.37,0.99,1.0,0.39,0.41,8.03,184.56
95,33,87,5340,27,3.86,1.07,32,4.57,1.27,30,4.29,1.11,1.0,1.0,0.39,0.4,10.96,131.78
96,12,33,1929,8,4.0,1.41,12,6.0,1.41,9,4.5,0.71,0.98,0.99,0.38,0.37,16.93,169.43
97,20,78,4428,14,3.5,1.0,17,4.25,0.96,15,3.75,1.26,1.0,1.0,0.24,0.27,12.78,146.74
101,9,27,1869,7,2.33,0.58,9,3.0,1.73,7,2.33,0.58,1.0,1.0,0.5,0.56,0.26,158.07
102,40,79,4262,18,3.6,1.14,35,7.0,2.55,31,6.2,2.39,1.0,1.0,0.27,0.27,6.29,166.37
103,36,54,2782,19,3.17,0.41,30,5.0,0.63,29,4.83,0.75,1.0,1.0,0.25,0.27,5.34,201.79
104,14,31,1538,10,3.33,1.15,13,4.33,2.08,13,4.33,2.08,1.0,1.0,0.51,0.54,16.38,176.45
105,20,37,2308,13,2.17,0.75,18,3.0,0.63,18,3.0,0.63,1.0,1.0,0.32,0.3,8.59,147.01
106,36,64,3763,8,2.67,1.15,15,5.0,2.0,9,3.0,1.0,1.0,1.0,0.38,0.33,14.01,155.35
107,10,23,1192,8,2.0,1.15,10,2.5,1.91,9,2.25,1.5,1.0,1.0,0.72,0.73,37.66,119.3
108,12,32,1795,9,2.25,1.26,12,3.0,2.16,9,2.25,1.26,1.0,1.0,0.64,0.63,18.69,130.29
109,35,101,5278,21,3.5,1.22,28,4.67,1.97,21,3.5,1.22,0.98,0.98,0.28,0.32,9.02,167.75
110,38,80,5123,32,4.0,1.51,36,4.5,2.0,34,4.25,1.83,1.0,1.0,0.4,0.45,3.76,164.64
111,14,47,2715,10,3.33,1.53,13,4.33,3.21,10,3.33,1.53,1.0,1.0,0.31,0.29,1.91,153.95
112,8,11,448,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.2,0.21,0.0,203.88
113,18,49,2944,14,3.5,0.58,18,4.5,1.29,16,4.0,0.82,0.97,0.97,0.34,0.38,10.16,150.64
115,10,17,727,10,2.5,1.73,10,2.5,1.73,10,2.5,1.73,0.88,0.89,0.42,0.44,15.82,77.42
116,8,17,924,7,3.5,0.71,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.27,0.25,8.8,153.38
117,23,45,2817,20,3.33,1.37,23,3.83,1.17,23,3.83,1.17,0.96,0.98,0.32,0.32,3.57,133.46
118,17,29,1574,13,4.33,1.53,16,5.33,2.31,14,4.67,1.15,0.92,0.89,0.2,0.18,1.92,164.04
120,46,105,6271,32,2.91,1.14,43,3.91,2.12,35,3.18,1.33,1.0,1.0,0.5,0.48,14.28,155.53
121,8,18,972,8,1.6,0.89,8,1.6,0.89,8,1.6,0.89,1.0,1.0,0.66,0.66,13.6,92.13
123,17,47,2633,13,2.17,0.98,17,2.83,1.17,15,2.5,1.05,0.96,0.94,0.68,0.66,24.74,102.28
124,22,85,4920,14,2.33,2.16,22,3.67,1.97,16,2.67,1.86,0.97,0.95,0.55,0.53,32.73,102.25
125,8,17,876,8,2.0,0.82,8,2.0,0.82,8,2.0,0.82,1.0,1.0,0.4,0.41,0.9,122.46
126,10,13,608,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.16,0.18,0.01,193.8
128,30,89,5089,16,2.67,0.52,22,3.67,1.86,16,2.67,0.52,1.0,0.99,0.34,0.34,13.41,151.55
129,13,29,1871,12,2.4,1.14,13,2.6,1.14,12,2.4,1.14,0.9,0.89,0.55,0.53,9.74,117.22
130,16,33,1963,15,3.0,1.58,16,3.2,1.92,15,3.0,1.58,1.0,1.0,0.37,0.39,13.14,142.38
131,14,37,2532,8,2.0,0.82,13,3.25,2.63,13,3.25,2.63,1.0,1.0,0.5,0.52,5.56,100.65
132,11,41,2852,7,1.75,0.5,11,2.75,0.5,8,2.0,0.82,0.85,0.86,0.56,0.62,25.96,90.04
133,25,78,4339,17,2.83,0.75,25,4.17,2.14,18,3.0,0.63,0.98,0.98,0.55,0.56,22.2,129.65
134,11,36,2299,9,1.5,1.05,11,1.83,0.98,10,1.67,0.82,1.0,1.0,0.64,0.66,18.73,91.39
136,13,24,1228,11,2.75,0.96,13,3.25,1.26,12,3.0,0.82,0.94,0.9,0.38,0.38,3.77,123.39
137,8,30,2177,5,2.5,0.71,8,4.0,0.0,6,3.0,0.0,1.0,1.0,0.23,0.24,3.84,104.25
138,27,74,4409,15,2.5,1.38,27,4.5,3.89,16,2.67,1.21,0.97,0.98,0.51,0.52,4.8,104.39
139,11,48,3508,7,2.33,1.15,11,3.67,3.06,7,2.33,1.15,1.0,1.0,0.31,0.3,26.74,82.06
140,10,31,1696,6,2.0,1.73,10,3.33,2.31,7,2.33,1.53,1.0,1.0,0.82,0.81,46.06,82.17
141,19,39,1969,13,2.6,0.89,18,3.6,2.07,16,3.2,1.3,0.85,0.88,0.46,0.49,13.31,94.97
142,24,51,3169,18,3.6,0.55,23,4.6,1.14,19,3.8,0.84,1.0,1.0,0.31,0.34,6.06,136.2
143,9,16,813,7,1.75,0.5,9,2.25,0.96,8,2.0,0.82,0.96,0.96,0.58,0.63,1.84,115.0
145,11,30,1648,10,2.0,0.71,11,2.2,0.84,10,2.0,0.71,0.94,0.92,0.48,0.46,3.17,137.8
146,7,10,428,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,1.0,1.0,0.54,0.55,2.5,166.22
147,13,34,2034,8,2.67,0.58,13,4.33,2.52,8,2.67,0.58,1.0,1.0,0.42,0.41,17.68,137.35
148,10,15,703,10,3.33,1.15,10,3.33,1.15,10,3.33,1.15,1.0,1.0,0.32,0.35,0.72,174.08
149,9,14,620,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.34,0.38,17.55,179.48
150,37,84,4847,31,3.44,0.88,36,4.0,1.0,33,3.67,1.0,0.97,0.97,0.49,0.5,14.58,111.48
151,8,16,1023,8,2.67,1.53,8,2.67,1.53,8,2.67,1.53,1.0,1.0,0.54,0.5,5.29,121.5
152,20,20,876,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.16,0.15,0.0,202.44
153,65,78,3620,15,3.75,2.06,15,3.75,2.06,15,3.75,2.06,1.0,1.0,0.14,0.14,2.49,220.28
154,8,18,1194,6,3.0,1.41,8,4.0,2.83,7,3.5,2.12,1.0,1.0,0.14,0.14,1.72,104.34
155,7,20,1066,6,2.0,1.0,7,2.33,1.15,7,2.33,1.15,1.0,1.0,0.29,0.3,6.83,122.44
157,31,90,6611,17,3.4,2.19,29,5.8,4.38,17,3.4,2.19,0.92,0.92,0.35,0.37,1.35,120.33
158,39,120,6357,20,3.33,1.03,38,6.33,5.85,24,4.0,1.26,0.98,0.99,0.31,0.32,7.97,144.64
160,17,45,2427,10,2.5,1.29,16,4.0,2.0,11,2.75,1.26,0.98,0.99,0.54,0.55,18.25,150.43
161,18,43,2314,13,3.25,1.71,18,4.5,2.08,16,4.0,2.58,1.0,1.0,0.38,0.39,17.78,138.7
162,22,59,4350,14,3.5,0.58,21,5.25,2.63,21,5.25,2.06,1.0,1.0,0.4,0.38,13.97,158.66
163,12,34,2187,9,2.25,1.26,12,3.0,2.16,12,3.0,2.16,1.0,1.0,0.35,0.37,6.48,154.21
164,26,64,4859,12,3.0,0.0,24,6.0,2.16,17,4.25,0.96,0.98,0.9,0.24,0.16,4.47,132.65
166,17,26,1319,11,3.67,0.58,15,5.0,0.0,13,4.33,0.58,1.0,1.0,0.22,0.25,4.62,167.81
167,13,24,1426,6,3.0,1.41,11,5.5,2.12,10,5.0,2.83,1.0,1.0,0.54,0.65,9.06,184.64
168,14,48,2845,10,2.5,1.29,14,3.5,1.91,11,2.75,1.71,1.0,1.0,0.36,0.39,12.45,127.12
169,12,18,1367,9,3.0,1.0,12,4.0,1.73,12,4.0,1.73,0.78,0.55,0.34,0.23,0.81,133.9
170,11,21,1162,8,2.67,0.58,10,3.33,1.53,10,3.33,1.53,1.0,1.0,0.4,0.39,5.05,117.92
171,16,45,2911,12,3.0,0.82,16,4.0,1.15,13,3.25,0.5,0.98,0.96,0.44,0.5,7.2,145.14
172,20,43,2625,10,3.33,0.58,14,4.67,0.58,12,4.0,0.0,1.0,1.0,0.29,0.25,11.96,176.3
173,20,56,3715,7,2.33,0.58,18,6.0,3.0,9,3.0,1.0,1.0,1.0,0.26,0.26,10.11,125.61
174,7,19,1214,6,2.0,0.0,7,2.33,0.58,6,2.0,0.0,1.0,1.0,0.44,0.41,13.88,154.83
175,18,42,2366,16,3.2,0.45,18,3.6,0.89,17,3.4,0.55,1.0,1.0,0.38,0.4,12.96,138.07
