id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
53,15,35,2246,14,3.5,1.73,15,3.75,1.26,14,3.5,1.73,1.0,1.0,0.47,0.44,11.21,133.69
54,24,43,2219,20,4.0,2.35,22,4.4,2.7,22,4.4,2.7,0.98,0.99,0.27,0.33,3.32,207.89
55,21,53,3088,14,2.8,1.3,21,4.2,2.28,16,3.2,1.3,0.9,0.87,0.27,0.3,4.95,196.09
56,23,56,3139,21,3.0,1.15,23,3.29,1.25,21,3.0,1.15,1.0,1.0,0.43,0.46,5.54,167.54
57,11,27,1546,10,2.5,1.0,10,2.5,1.0,10,2.5,1.0,0.98,0.99,0.42,0.42,11.52,147.9
58,17,47,3762,11,2.75,0.96,15,3.75,1.5,15,3.75,1.5,0.98,0.98,0.26,0.22,10.7,138.79
59,7,15,728,5,2.5,0.71,7,3.5,0.71,6,3.0,0.0,1.0,1.0,0.54,0.56,2.56,110.62
60,11,27,2169,8,2.67,1.15,11,3.67,1.53,10,3.33,1.15,0.96,0.96,0.5,0.47,15.68,109.97
61,7,18,947,4,2.0,1.41,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.42,0.4,12.56,107.79
62,11,22,1730,8,4.0,0.0,11,5.5,0.71,11,5.5,0.71,1.0,1.0,0.24,0.16,6.37,147.66
64,34,63,3166,30,3.75,1.04,34,4.25,1.58,33,4.12,1.55,1.0,1.0,0.34,0.34,6.06,150.58
65,22,46,2493,18,3.0,2.68,22,3.67,2.58,19,3.17,2.79,1.0,1.0,0.47,0.49,6.29,117.0
66,16,29,1758,13,3.25,1.5,15,3.75,1.26,13,3.25,1.5,0.92,0.94,0.31,0.26,6.48,126.71
67,21,50,3068,17,3.4,1.14,19,3.8,1.1,18,3.6,1.14,1.0,1.0,0.19,0.19,1.1,170.64
68,14,14,679,12,4.0,2.0,13,4.33,2.08,14,4.67,2.52,0.95,0.9,0.28,0.28,0.0,155.84
69,10,26,1503,6,3.0,1.41,7,3.5,2.12,6,3.0,1.41,1.0,1.0,0.6,0.6,19.05,179.25
70,9,23,1379,8,2.67,0.58,9,3.0,1.0,8,2.67,0.58,1.0,1.0,0.29,0.27,7.59,145.64
71,11,33,1624,9,2.25,0.5,11,2.75,0.5,9,2.25,0.5,0.98,0.98,0.43,0.44,16.72,141.75
72,13,21,1180,13,3.25,1.71,13,3.25,1.71,13,3.25,1.71,0.92,0.85,0.46,0.46,3.42,101.23
73,16,51,3270,12,2.4,0.89,15,3.0,0.71,12,2.4,0.89,0.97,0.99,0.4,0.4,13.43,153.45
74,17,30,1514,13,3.25,2.22,16,4.0,2.45,15,3.75,2.5,1.0,1.0,0.31,0.27,10.36,110.9
