id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
45,143,43294,48863385,23,4.6,2.7,16,3.2,1.1,45,9.0,7.38,1.0,1.0,0.58,0.32,0.67,112.92
66,150,25387,32961657,46,4.18,1.66,37,3.36,0.81,91,8.27,7.8,1.0,1.0,0.25,0.16,3.72,155.17
67,50,1266,598884,21,4.2,1.79,14,2.8,0.45,38,7.6,6.07,1.0,1.0,0.4,0.17,4.06,137.55
92,80,18402,22590242,30,3.33,2.45,23,2.56,1.42,58,6.44,8.14,1.0,1.0,0.34,0.18,5.86,140.26
93,188,11338,12884666,117,3.66,1.52,101,3.16,1.42,158,4.94,2.88,0.97,0.97,0.4,0.31,37.58,158.16
94,95,3053,3497828,70,3.89,1.18,65,3.61,1.14,81,4.5,1.86,1.0,1.0,0.42,0.38,5.41,168.37
95,153,14590,15846296,79,4.16,2.01,78,4.11,1.76,110,5.79,3.49,0.95,0.95,0.32,0.23,28.35,157.5
98,424,2388,1918544,89,4.94,1.51,87,4.83,1.62,108,6.0,3.29,0.81,0.93,0.23,0.24,3.58,220.67
99,224,4070,4104537,53,3.53,1.55,47,3.13,1.06,68,4.53,3.38,0.89,0.95,0.31,0.33,18.26,208.58
100,106,17408,23047621,50,2.78,1.9,43,2.39,1.14,79,4.39,4.42,1.0,1.0,0.43,0.38,20.07,141.92
101,137,4113,4093834,90,2.73,1.53,86,2.61,1.46,126,3.82,2.13,0.99,1.0,0.44,0.38,25.28,141.89
102,164,12427,11163450,99,3.81,2.83,87,3.35,1.96,136,5.23,3.74,0.96,0.96,0.5,0.44,63.61,143.42
105,319,4684,4383365,113,4.52,1.92,104,4.16,1.7,127,5.08,1.98,0.88,0.95,0.32,0.31,10.98,217.36
106,403,3036,2012410,122,4.36,1.75,107,3.82,1.7,145,5.18,2.34,0.84,0.9,0.35,0.33,8.39,218.19
107,66,2266,2195887,43,2.53,1.01,36,2.12,0.93,60,3.53,2.32,0.94,0.93,0.46,0.31,47.9,136.67
109,141,7738,8801533,81,3.68,1.7,94,4.27,4.29,103,4.68,2.59,1.0,1.0,0.4,0.31,7.62,146.49
112,115,3549,3632274,67,2.79,1.5,60,2.5,1.29,82,3.42,2.19,0.99,0.99,0.47,0.41,15.42,134.15
113,140,6015,6892358,87,3.95,1.73,72,3.27,1.52,107,4.86,2.62,0.96,0.94,0.48,0.43,13.19,140.82
114,96,2212,1791436,55,2.89,1.2,47,2.47,0.96,81,4.26,2.54,1.0,1.0,0.53,0.48,63.62,132.33
115,83,6351,5512290,56,2.43,1.16,45,1.96,1.02,77,3.35,1.97,0.99,0.99,0.43,0.33,67.39,127.06
116,76,8514,10579910,45,2.81,1.64,34,2.12,1.09,59,3.69,2.68,0.96,0.96,0.42,0.29,42.77,130.43
126,163,18021,23109587,85,4.25,1.86,60,3.0,1.3,110,5.5,3.52,0.96,0.96,0.37,0.26,26.38,145.64
