id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,389,9790,6786742,297,3.67,1.73,383,4.73,3.36,319,3.94,1.94,0.99,1.0,0.58,0.69,5.12,146.74
1,308,5567,2087252,259,3.2,1.41,304,3.75,1.93,273,3.37,1.6,0.99,0.99,0.57,0.64,2.37,142.7
2,424,13335,10408893,351,3.82,1.59,412,4.48,2.09,368,4.0,1.79,0.99,0.99,0.61,0.71,1.91,143.87
3,395,5984,3514300,317,3.48,1.54,381,4.19,1.88,338,3.71,1.72,0.99,0.99,0.58,0.67,0.93,149.88
4,492,7302,5429110,361,4.3,1.8,439,5.23,2.13,393,4.68,2.01,0.99,1.0,0.6,0.71,0.54,171.64
5,480,6578,3454759,347,3.73,1.44,416,4.47,1.94,375,4.03,1.74,0.99,1.0,0.58,0.7,2.4,159.31
6,512,11473,8581899,385,3.5,1.78,498,4.53,2.77,414,3.76,2.0,0.99,0.99,0.59,0.7,2.44,130.53
7,346,15752,11381482,291,3.13,1.32,340,3.66,1.69,312,3.35,1.57,0.98,0.98,0.59,0.69,3.95,137.01
8,448,8991,5602452,277,3.3,1.35,361,4.3,1.92,327,3.89,1.8,0.98,0.98,0.61,0.73,3.29,156.75
9,341,12292,15488074,180,4.0,1.37,237,5.27,1.84,216,4.8,1.6,0.98,0.98,0.54,0.69,1.41,191.1
10,370,20904,17952526,234,3.55,1.22,290,4.39,1.63,258,3.91,1.34,0.99,0.99,0.57,0.69,3.43,184.47
11,496,4779,1958360,313,4.23,1.79,376,5.08,2.4,327,4.42,1.96,1.0,0.99,0.59,0.73,0.72,188.02
12,942,10727,5779226,685,5.52,1.85,794,6.4,3.24,711,5.73,2.01,0.99,1.0,0.55,0.73,2.29,150.11
13,706,14588,12224659,634,4.91,2.02,695,5.39,2.23,656,5.09,2.14,0.99,0.99,0.57,0.73,2.78,118.53
14,454,6460,2235777,392,3.92,1.85,431,4.31,2.15,405,4.05,1.93,1.0,1.0,0.6,0.73,2.13,135.81
15,267,10821,11430244,220,2.86,1.26,261,3.39,1.77,234,3.04,1.53,1.0,1.0,0.62,0.72,1.57,155.41
16,568,12703,10106705,439,4.53,2.18,538,5.55,3.57,479,4.94,2.46,0.99,0.99,0.57,0.72,2.05,144.9
17,577,13027,9646951,467,4.13,1.84,556,4.92,2.33,511,4.52,2.14,0.99,0.99,0.59,0.75,1.95,133.28
18,516,10727,6253389,431,3.95,1.55,508,4.66,2.0,451,4.14,1.61,1.0,1.0,0.6,0.77,2.4,126.23
19,530,9687,4676771,441,4.12,1.94,522,4.88,2.67,457,4.27,2.02,0.99,1.0,0.62,0.74,3.21,129.36
20,674,12090,9143507,425,4.29,1.76,651,6.58,5.96,440,4.44,1.85,0.99,0.99,0.61,0.75,3.01,132.03
21,387,4998,2062666,285,3.43,1.39,346,4.17,1.88,302,3.64,1.59,0.99,0.99,0.61,0.74,0.62,153.77
22,373,27719,24123531,288,3.27,1.61,346,3.93,2.09,305,3.47,1.71,0.99,0.99,0.6,0.69,1.45,151.64
23,337,138908,112763479,273,3.07,1.42,335,3.76,1.83,286,3.21,1.52,1.0,1.0,0.61,0.72,3.1,138.84
24,329,5844,2763487,245,3.14,1.55,321,4.12,2.06,257,3.29,1.66,0.99,0.99,0.66,0.76,2.06,125.32
25,274,17100,20719805,198,2.96,1.31,263,3.93,2.38,212,3.16,1.68,0.99,0.99,0.67,0.74,1.47,112.94
26,102,24994,35411246,74,3.08,1.28,98,4.08,1.91,86,3.58,1.41,0.99,0.99,0.59,0.83,8.25,155.41
27,141,26238,24904814,97,3.23,1.41,138,4.6,2.58,104,3.47,1.43,0.98,0.98,0.55,0.77,2.42,123.31
28,225,15253,19225860,176,3.09,1.31,212,3.72,2.1,186,3.26,1.52,0.99,0.99,0.59,0.7,2.24,138.8
29,348,7416,5104071,268,3.35,1.42,320,4.0,1.74,290,3.62,1.56,0.99,1.0,0.58,0.68,1.04,146.34
30,384,14225,13062361,282,3.24,1.55,369,4.24,2.5,301,3.46,1.84,1.0,0.99,0.57,0.66,2.48,128.62
31,848,7659,3513741,307,3.65,1.46,479,5.7,5.96,321,3.82,1.51,0.99,0.99,0.55,0.68,0.96,157.29
32,444,10528,8225478,324,3.95,1.71,404,4.93,2.25,345,4.21,1.88,0.99,0.99,0.59,0.69,0.97,158.16
33,451,7442,4302717,350,4.02,1.52,426,4.9,2.02,377,4.33,1.71,0.99,0.99,0.56,0.68,1.36,161.21
34,284,13914,16690320,223,3.91,1.61,267,4.68,1.92,238,4.18,1.83,1.0,1.0,0.58,0.71,1.26,166.19
35,370,24985,7323658,300,3.41,1.33,358,4.07,1.82,316,3.59,1.46,1.0,1.0,0.6,0.73,2.26,153.27
36,542,42688,6735821,337,3.59,1.49,518,5.51,7.88,348,3.7,1.56,0.98,0.98,0.56,0.65,2.08,151.27
37,563,6926,2644149,309,3.4,1.74,524,5.76,9.03,319,3.51,1.84,1.0,1.0,0.6,0.71,6.0,141.96
38,500,18383,17549955,364,3.71,1.58,462,4.71,2.85,376,3.84,1.64,0.99,0.99,0.59,0.71,1.44,156.12
39,580,20012,13914225,428,4.12,1.71,530,5.1,2.3,452,4.35,1.99,0.99,1.0,0.59,0.71,2.65,161.29
40,625,13717,7618591,430,3.94,1.48,584,5.36,5.46,450,4.13,1.62,0.99,0.99,0.58,0.68,1.06,154.14
41,493,11179,8014065,373,3.89,1.56,460,4.79,1.98,394,4.1,1.75,0.99,0.99,0.61,0.72,1.89,149.78
42,454,7995,5310496,327,3.85,1.69,383,4.51,2.26,335,3.94,1.79,0.99,0.99,0.58,0.68,2.19,170.8
43,501,7637,3701232,386,4.39,1.94,453,5.15,2.51,402,4.57,2.1,0.99,0.99,0.6,0.73,3.5,145.15
44,492,6686,3074558,401,4.01,1.95,466,4.66,2.26,410,4.1,1.99,0.99,0.99,0.64,0.73,2.45,158.4
