id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
1,9,111,27493,9,3.0,1.73,7,2.33,0.58,9,3.0,1.73,0.99,1.0,0.76,0.68,4.92,103.67
2,33,126,43595,19,4.75,1.26,19,4.75,2.06,20,5.0,1.63,0.92,0.9,0.29,0.22,0.34,201.75
3,117,1600,477833,88,3.52,1.76,78,3.12,1.56,108,4.32,2.41,0.82,0.8,0.5,0.47,7.54,110.14
4,283,13436,8199567,171,7.12,4.39,125,5.21,2.15,238,9.92,5.99,0.78,0.72,0.48,0.32,11.4,106.79
7,75,2669,2127273,56,4.67,3.23,40,3.33,1.56,68,5.67,4.66,0.97,0.96,0.56,0.46,7.08,139.78
8,15,2209,2202625,12,4.0,2.0,13,4.33,2.52,14,4.67,3.06,1.0,1.0,0.24,0.15,0.81,126.35
9,275,1132,455389,153,3.73,1.3,194,4.73,1.58,202,4.93,1.69,0.96,0.95,0.32,0.29,0.64,180.21
10,123,1632,1218302,73,4.56,1.55,67,4.19,1.72,90,5.62,1.96,0.9,0.83,0.4,0.41,9.61,173.08
11,51,411,103067,29,4.83,1.83,24,4.0,0.89,36,6.0,3.58,0.89,0.93,0.5,0.39,5.06,160.01
14,115,4146,614880,81,4.26,2.64,66,3.47,1.68,99,5.21,4.43,0.99,0.99,0.53,0.44,5.07,108.43
15,147,552,88866,119,3.97,1.67,129,4.3,1.93,137,4.57,2.01,0.93,0.9,0.4,0.41,10.56,143.29
16,202,3330,1901970,129,4.78,2.1,120,4.44,1.55,171,6.33,4.06,0.92,0.9,0.42,0.37,7.65,122.52
17,268,713,118630,172,4.53,1.84,153,4.03,1.59,254,6.68,3.26,0.54,0.47,0.48,0.49,4.01,97.41
21,171,4263,1900610,130,4.81,1.94,121,4.48,1.63,159,5.89,2.86,0.98,0.95,0.46,0.39,16.93,129.29
22,215,7136,4157203,140,4.83,1.87,104,3.59,1.62,188,6.48,2.9,0.94,0.91,0.44,0.33,21.32,109.43
23,45,672,226489,32,3.56,1.74,32,3.56,1.13,39,4.33,2.35,0.87,0.84,0.31,0.21,5.07,133.5
24,86,1409,617710,67,3.94,2.28,57,3.35,1.73,81,4.76,3.25,0.89,0.88,0.53,0.44,2.64,118.52
25,9,685,322623,8,4.0,1.41,6,3.0,0.0,8,4.0,1.41,1.0,1.0,0.5,0.15,18.99,94.75
28,209,42861,49729194,125,5.43,2.64,101,4.39,2.02,179,7.78,4.12,0.88,0.87,0.5,0.4,14.5,101.64
30,165,2916,1394609,112,4.0,1.96,103,3.68,1.85,144,5.14,3.18,0.89,0.9,0.57,0.52,8.84,98.02
31,93,1520,702638,70,5.38,2.4,54,4.15,1.68,84,6.46,3.41,0.99,1.0,0.41,0.26,9.49,101.59
32,10,30,3832,9,4.5,0.71,9,4.5,0.71,10,5.0,1.41,1.0,1.0,0.52,0.54,0.32,124.42
35,75,693,207523,56,4.0,1.96,58,4.14,2.03,70,5.0,2.77,0.95,0.96,0.38,0.32,7.55,127.51
36,34,315,110118,27,3.0,0.71,32,3.56,0.73,34,3.78,0.97,1.0,1.0,0.57,0.59,5.78,139.77
37,209,5773,3577061,144,5.14,2.37,118,4.21,1.95,169,6.04,3.01,0.83,0.79,0.57,0.49,15.94,127.87
38,99,773,161903,85,2.66,1.31,89,2.78,1.64,96,3.0,1.57,0.92,0.9,0.58,0.54,7.74,107.08
42,37,110,35613,31,3.44,1.67,30,3.33,1.66,31,3.44,1.67,0.93,0.9,0.33,0.3,4.52,159.13
43,91,1235,451408,40,4.44,2.51,24,2.67,1.5,50,5.56,3.61,1.0,1.0,0.43,0.28,12.61,137.85
44,119,3759,2645022,69,4.06,2.14,53,3.12,1.45,92,5.41,3.12,0.93,0.93,0.58,0.48,17.9,109.56
45,94,1080,475780,77,4.05,1.84,67,3.53,1.31,83,4.37,2.06,0.86,0.8,0.48,0.39,10.73,94.62
46,201,5149,2558579,151,5.39,2.42,103,3.68,1.81,187,6.68,3.12,0.96,0.97,0.61,0.51,16.56,97.32
49,26,484,275919,12,4.0,1.0,13,4.33,1.15,22,7.33,4.93,1.0,1.0,0.66,0.51,1.37,93.25
50,124,2907,943783,95,5.0,2.56,78,4.11,1.7,114,6.0,3.67,0.79,0.78,0.64,0.55,9.81,126.25
51,308,9154,5560846,204,5.51,2.9,165,4.46,2.02,274,7.41,4.04,0.83,0.79,0.46,0.32,11.28,109.6
52,116,3660,1709218,56,5.09,3.18,43,3.91,1.38,93,8.45,5.24,0.82,0.8,0.47,0.34,17.4,98.81
53,92,5226,5831717,33,5.5,1.38,12,2.0,0.63,57,9.5,4.68,1.0,1.0,0.37,0.25,39.63,117.5
56,46,148,49504,37,3.7,0.82,45,4.5,1.78,45,4.5,1.78,0.91,0.9,0.38,0.31,2.28,123.73
58,99,3228,1902827,52,3.71,1.64,38,2.71,1.14,86,6.14,2.96,0.94,0.93,0.47,0.42,73.65,134.18
59,107,2019,1138775,75,4.41,3.04,49,2.88,1.45,93,5.47,4.43,1.0,1.0,0.61,0.5,20.37,111.56
63,135,10089,11581265,104,5.47,3.37,55,2.89,1.56,127,6.68,4.9,0.97,0.97,0.57,0.51,22.48,80.67
64,62,456,155734,57,3.0,1.56,57,3.0,1.56,60,3.16,1.68,0.99,0.98,0.48,0.45,1.46,111.57
65,80,1954,1313739,52,3.47,1.73,47,3.13,1.77,74,4.93,2.66,1.0,1.0,0.55,0.47,14.42,148.88
66,160,18517,19756904,77,4.81,2.07,55,3.44,1.15,112,7.0,4.86,1.0,1.0,0.44,0.31,17.01,150.65
67,292,10038,5633174,124,6.2,2.07,86,4.3,1.72,237,11.85,4.33,1.0,1.0,0.5,0.22,11.65,107.04
70,58,957,500807,38,4.75,2.76,25,3.12,2.3,54,6.75,4.77,1.0,1.0,0.52,0.44,51.4,147.49
71,70,1836,793130,50,3.12,1.67,44,2.75,1.13,59,3.69,2.12,1.0,1.0,0.45,0.4,9.43,102.72
72,141,2389,955135,94,3.92,1.35,85,3.54,1.28,124,5.17,1.9,1.0,1.0,0.56,0.49,9.84,123.13
73,36,3300,353072,15,5.0,4.36,15,5.0,4.36,23,7.67,7.37,1.0,1.0,0.64,0.64,18.02,82.2
93,89,34429,46037848,66,4.12,1.54,70,4.38,1.96,81,5.06,2.59,0.99,0.98,0.34,0.28,6.5,135.21
99,10,136,34007,8,4.0,0.0,6,3.0,1.41,10,5.0,1.41,0.96,0.98,0.87,0.82,12.52,86.38
101,31,2138,539193,19,3.8,1.64,13,2.6,1.14,26,5.2,3.56,1.0,1.0,0.64,0.62,40.75,86.84
106,65,2249,1351620,41,4.56,4.42,23,2.56,0.88,57,6.33,6.5,0.92,0.91,0.44,0.41,9.49,83.65
107,17,163,36468,11,5.5,0.71,9,4.5,0.71,15,7.5,0.71,0.82,0.94,0.48,0.3,43.2,113.2
113,54,1587,833714,25,2.78,1.09,20,2.22,0.97,44,4.89,2.03,1.0,1.0,0.51,0.44,67.06,134.71
115,65,41924,30825388,57,2.71,1.38,54,2.57,1.29,64,3.05,1.66,0.9,0.9,0.65,0.63,22.64,98.17
116,61,608,259181,42,2.47,1.33,48,2.82,1.38,53,3.12,1.8,0.95,0.92,0.57,0.54,3.92,110.42
119,210,3078,1755557,146,4.56,2.55,120,3.75,1.83,166,5.19,3.36,0.99,1.0,0.48,0.42,2.86,128.67
120,198,29689,37730507,127,4.23,2.1,100,3.33,1.67,174,5.8,3.28,0.99,0.98,0.58,0.51,15.42,112.54
128,114,4254,3871078,62,4.13,1.13,53,3.53,0.99,76,5.07,1.16,0.99,1.0,0.59,0.51,7.88,126.79
133,237,308872,393074980,179,4.59,2.24,112,2.87,1.36,219,5.62,3.13,0.83,0.84,0.46,0.36,65.54,88.18
