id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,146,2909,1867174,93,4.89,2.77,78,4.11,1.73,119,6.26,4.64,0.97,0.95,0.43,0.28,5.47,145.54
1,37,326,107300,29,3.62,3.85,24,3.0,1.85,33,4.12,4.88,1.0,1.0,0.42,0.38,37.62,127.81
3,53,199199,27708523,31,4.43,2.3,27,3.86,1.35,49,7.0,5.66,0.97,0.98,0.52,0.4,5.11,123.98
4,157,38712,36648620,76,4.22,2.24,73,4.06,1.59,98,5.44,4.9,0.93,0.91,0.38,0.29,3.12,156.98
7,86,738,275548,65,5.0,1.87,63,4.85,1.34,78,6.0,3.32,0.96,0.95,0.55,0.49,0.85,156.35
8,33,9688,8552647,25,8.33,4.93,16,5.33,3.21,29,9.67,6.43,1.0,1.0,0.34,0.09,15.23,138.38
10,114,1223,1107570,69,4.6,1.4,72,4.8,1.21,89,5.93,2.71,0.94,0.9,0.29,0.23,4.97,183.47
15,39,41421,36966705,28,5.6,2.88,16,3.2,1.92,36,7.2,5.07,0.8,0.8,0.46,0.34,116.59,102.54
17,74,28328,3224000,46,5.75,2.05,34,4.25,0.71,65,8.12,5.17,0.81,0.79,0.45,0.27,5.25,149.33
21,63,7761,6781945,36,6.0,4.34,25,4.17,2.48,53,8.83,8.73,0.97,0.96,0.64,0.54,2.72,124.42
22,159,128511,129975786,48,6.0,3.16,42,5.25,2.19,128,16.0,8.83,0.69,0.74,0.45,0.33,42.98,126.31
24,44,13139,8161080,12,6.0,5.66,5,2.5,2.12,29,14.5,17.68,1.0,1.0,0.65,0.22,6.92,115.22
25,102,15229,14965423,90,4.5,1.91,90,4.5,1.88,99,4.95,2.33,0.92,0.93,0.42,0.41,1.34,144.42
28,245,90765,90202616,53,4.42,2.07,47,3.92,1.44,75,6.25,6.73,0.96,0.94,0.34,0.33,0.14,162.22
29,149,48988,40101939,94,5.88,3.72,70,4.38,1.82,125,7.81,5.56,0.84,0.88,0.46,0.36,26.88,135.53
31,86,5935,5799152,55,5.5,3.03,49,4.9,2.13,73,7.3,6.48,0.9,0.85,0.49,0.42,2.09,136.36
32,59,1330,1158536,45,3.75,2.18,45,3.75,2.45,55,4.58,3.12,0.98,0.98,0.46,0.42,2.41,145.47
35,65,71387,71840288,29,3.62,2.5,27,3.38,1.6,47,5.88,7.14,1.0,1.0,0.42,0.25,34.15,155.23
36,274,190017,160302541,64,4.57,2.28,58,4.14,1.56,105,7.5,5.46,0.92,0.9,0.43,0.36,51.43,140.13
38,266,85047,85193645,77,7.0,3.49,66,6.0,1.61,109,9.91,7.52,0.98,0.99,0.44,0.34,1.61,148.62
39,41,138,61770,29,4.14,2.34,32,4.57,2.07,35,5.0,2.52,0.93,0.91,0.53,0.54,0.11,164.88
42,60,2702,1597474,48,4.8,2.15,43,4.3,1.83,53,5.3,2.54,0.99,0.95,0.4,0.36,3.21,160.82
43,241,97093,94571014,38,4.75,2.55,29,3.62,1.06,64,8.0,9.32,0.93,0.94,0.44,0.38,0.35,124.3
44,17,85,33867,13,4.33,0.58,13,4.33,1.15,16,5.33,0.58,1.0,1.0,0.18,0.15,0.02,152.3
45,223,69237,67470974,57,4.75,2.73,48,4.0,2.09,80,6.67,6.36,0.94,0.91,0.5,0.42,3.05,140.09
46,58,1188,898024,25,4.17,2.48,22,3.67,1.63,39,6.5,6.19,0.94,0.95,0.36,0.28,0.62,145.62
