id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
106,8,10,432,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,0.93,0.96,0.24,0.22,0.1,146.5
136,6,25,8876,5,2.5,0.71,6,3.0,0.0,5,2.5,0.71,1.0,1.0,0.64,0.82,0.41,87.0
137,17,68,19554,15,2.5,1.22,17,2.83,1.6,16,2.67,1.37,0.94,0.92,0.59,0.73,0.56,74.35
138,5,35,13091,4,2.0,1.41,5,2.5,2.12,4,2.0,1.41,1.0,1.0,0.52,0.77,0.7,103.0
143,7,29,7862,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.38,0.74,0.15,134.08
147,11,37,5323,9,3.0,1.0,11,3.67,0.58,9,3.0,1.0,0.92,0.91,0.29,0.46,0.22,118.83
149,7,29,3183,5,1.67,0.58,7,2.33,1.53,7,2.33,1.53,0.97,0.98,0.65,0.65,0.07,63.83
168,76,3083,2400022,51,3.4,2.1,42,2.8,0.86,66,4.4,4.29,0.99,1.0,0.55,0.52,32.97,167.83
169,182,81969,88252951,132,3.88,1.92,110,3.24,1.35,156,4.59,2.39,1.0,1.0,0.54,0.44,48.83,157.86
170,119,1941,880990,81,2.7,2.74,59,1.97,1.07,107,3.57,4.48,1.0,1.0,0.58,0.5,49.75,143.68
171,42,532,197556,34,3.78,2.49,25,2.78,1.39,40,4.44,3.36,0.96,0.92,0.44,0.43,2.89,140.16
172,14,38,3950,8,2.67,1.15,14,4.67,1.53,13,4.33,2.08,1.0,1.0,0.38,0.44,0.14,175.35
175,72,6938,6498364,49,5.44,3.57,33,3.67,1.22,66,7.33,5.57,0.87,0.83,0.48,0.3,30.58,148.85
176,24,498,315582,19,3.17,1.17,20,3.33,1.21,22,3.67,1.21,0.93,0.91,0.47,0.54,10.05,159.22
177,146,161738,238124079,107,3.34,2.01,81,2.53,1.08,133,4.16,2.96,1.0,1.0,0.53,0.45,31.9,139.96
178,31,2914,2711342,18,6.0,2.65,8,2.67,2.08,29,9.67,2.52,1.0,1.0,0.45,0.31,37.61,138.73
181,16,194,86940,12,2.4,0.89,12,2.4,0.89,14,2.8,1.1,1.0,1.0,0.7,0.7,6.48,112.08
182,72,18378,2479082,58,2.9,2.61,34,1.7,0.73,67,3.35,3.03,0.99,0.99,0.66,0.63,31.66,133.24
183,71,1686,1353163,55,3.44,2.16,41,2.56,1.09,64,4.0,2.83,0.99,1.0,0.57,0.52,22.94,172.92
184,99,19241,15822977,48,6.0,6.82,28,3.5,2.27,76,9.5,13.62,1.0,1.0,0.57,0.47,36.21,148.75
185,105,3372,3155514,82,3.42,1.91,61,2.54,1.44,98,4.08,2.78,1.0,1.0,0.57,0.48,44.94,156.09
186,16,77,14806,13,3.25,0.96,15,3.75,0.5,15,3.75,0.5,0.97,0.99,0.44,0.65,0.15,129.06
188,5,11,2167,3,1.5,2.12,5,2.5,2.12,5,2.5,2.12,0.92,0.64,0.58,0.54,0.2,79.5
189,86,7747,6944436,51,3.4,2.23,38,2.53,1.41,71,4.73,4.2,1.0,1.0,0.43,0.31,10.2,157.18
190,30,270,72568,23,2.88,0.99,21,2.62,1.19,24,3.0,1.2,0.99,0.98,0.66,0.62,13.92,130.98
191,81,1209,518218,51,5.67,4.18,34,3.78,2.05,75,8.33,6.32,0.99,1.0,0.53,0.46,49.17,152.43
192,31,119,22742,24,3.0,1.77,28,3.5,2.39,27,3.38,2.33,0.99,0.99,0.57,0.65,1.12,138.67
209,78,9775,9371586,32,4.0,2.51,25,3.12,1.46,57,7.12,6.53,1.0,1.0,0.41,0.2,2.72,136.78
210,97,1552,1084568,65,3.42,2.99,45,2.37,1.07,86,4.53,3.99,0.93,0.91,0.55,0.48,4.54,129.56
211,41,2309,233346,27,3.0,1.5,25,2.78,1.56,35,3.89,2.62,1.0,1.0,0.73,0.7,12.9,150.43
212,630,4700,1178205,128,3.66,3.13,94,2.69,1.45,234,6.69,6.25,0.96,0.97,0.54,0.5,6.1,146.78
213,121,349002,466868975,76,4.22,1.93,54,3.0,1.5,99,5.5,2.46,1.0,1.0,0.46,0.37,34.79,139.37
216,4,33,8709,3,1.5,0.71,4,2.0,1.41,3,1.5,0.71,1.0,1.0,0.7,0.89,0.26,73.5
217,163,99933,132202594,105,3.5,1.94,81,2.7,1.37,138,4.6,3.18,0.99,1.0,0.5,0.4,17.43,133.26
218,225,228468,209527293,126,4.85,2.66,110,4.23,1.8,182,7.0,4.53,0.58,0.57,0.36,0.32,29.43,138.1
219,331,260124,220560048,168,4.2,2.48,104,2.6,1.43,269,6.72,5.39,1.0,1.0,0.56,0.44,44.44,137.57
220,126,89595,121031793,87,4.14,2.61,63,3.0,1.22,102,4.86,3.41,1.0,1.0,0.44,0.29,21.7,143.95
221,22,83,17818,17,3.4,1.14,22,4.4,1.14,21,4.2,1.1,0.98,0.98,0.45,0.53,0.17,121.07
223,6,21,3040,3,1.5,0.71,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.28,0.36,0.43,153.5
225,36,6058,4043767,16,4.0,1.41,13,3.25,1.26,23,5.75,3.5,1.0,1.0,0.48,0.19,3.16,99.72
229,6,20,2371,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.54,0.6,0.1,166.5
231,17,428,112888,7,3.5,0.71,5,2.5,0.71,13,6.5,3.54,1.0,1.0,0.49,0.21,2.02,121.8
232,24,891,781024,20,4.0,3.0,8,1.6,0.55,24,4.8,3.11,1.0,1.0,0.38,0.34,28.53,115.6
233,64,2081,1113171,47,3.92,2.91,29,2.42,1.0,59,4.92,4.17,0.99,1.0,0.47,0.43,40.52,149.21
237,36,1188,910544,22,7.33,2.52,10,3.33,0.58,31,10.33,2.52,1.0,1.0,0.23,0.23,17.03,168.91
242,9,33,8263,5,2.5,0.71,9,4.5,2.12,9,4.5,2.12,0.84,0.78,0.35,0.55,0.18,192.83
244,9,48,22142,8,4.0,2.83,9,4.5,2.12,9,4.5,2.12,0.98,1.0,0.6,0.9,0.6,106.84
245,142,13848,13669883,69,4.06,3.17,45,2.65,1.37,113,6.65,7.07,0.99,0.98,0.51,0.44,18.35,135.92
246,62,51123,59366618,43,3.07,0.73,39,2.79,0.97,56,4.0,1.8,0.93,0.93,0.49,0.46,20.59,163.1
247,65,10799,8847091,44,3.67,2.31,28,2.33,1.07,60,5.0,3.64,0.99,0.99,0.56,0.48,10.68,135.19
248,47,845,362793,37,3.7,3.23,24,2.4,1.51,42,4.2,3.46,0.98,0.98,0.58,0.66,34.12,129.14
251,7,23,2525,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.48,0.56,1.18,112.04
252,74,3322,2839500,39,5.57,6.48,17,2.43,0.98,62,8.86,10.92,1.0,1.0,0.49,0.42,42.84,160.06
253,91,33230,2191551,64,4.27,2.22,44,2.93,1.49,77,5.13,2.7,0.85,0.8,0.63,0.52,27.7,161.62
254,34,2492,2217284,24,4.0,2.28,18,3.0,1.26,34,5.67,3.83,0.87,0.85,0.53,0.45,59.26,175.5
255,50,588,183890,36,3.6,1.78,37,3.7,1.77,46,4.6,2.72,0.97,0.97,0.6,0.52,25.49,156.67
256,14,576,75065,7,1.75,0.5,8,2.0,0.82,12,3.0,2.71,1.0,1.0,0.73,0.67,2.4,131.12
257,18,74,7789,11,2.75,2.06,18,4.5,1.91,16,4.0,2.0,0.98,0.99,0.26,0.34,0.5,124.79
259,26,253,121702,17,2.83,1.47,14,2.33,0.82,24,4.0,4.05,0.99,1.0,0.58,0.47,1.08,148.98
260,43,3268,3610119,26,3.71,1.6,25,3.57,1.51,36,5.14,3.13,0.97,0.91,0.46,0.41,1.47,152.96
261,57,1337,934887,44,4.4,3.53,27,2.7,1.06,52,5.2,4.8,0.98,0.99,0.6,0.51,19.8,142.47
262,28,240,102411,19,2.71,1.5,20,2.86,1.86,24,3.43,1.9,1.0,1.0,0.6,0.54,2.13,154.0
264,6,37,8497,5,2.5,0.71,6,3.0,1.41,5,2.5,0.71,1.0,1.0,0.64,0.84,0.57,108.0
266,8,33,4752,7,2.33,1.15,8,2.67,0.58,8,2.67,0.58,0.94,0.92,0.47,0.62,0.38,152.67
268,6,25,7483,5,1.67,1.15,6,2.0,1.73,6,2.0,1.73,0.98,1.0,0.59,0.74,0.24,143.42
277,9,52,15981,7,2.33,1.53,9,3.0,2.65,9,3.0,2.65,1.0,1.0,0.43,0.77,0.6,123.72
