id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,307,18615,15646224,173,6.92,3.73,65,2.6,0.91,273,10.92,8.52,0.95,0.94,0.44,0.27,64.4,141.4
2,31,593,295588,14,7.0,2.83,9,4.5,0.71,24,12.0,4.24,1.0,1.0,0.41,0.15,4.99,138.59
4,235,58995,73511611,118,4.72,2.39,92,3.68,1.46,174,6.96,5.37,0.92,0.91,0.44,0.32,14.04,152.17
7,456,36296,30621816,187,9.84,5.89,63,3.32,1.73,399,21.0,18.25,0.99,0.99,0.5,0.34,47.69,141.46
8,200,19133,16094321,122,6.1,3.95,64,3.2,1.36,179,8.95,7.08,0.94,0.95,0.44,0.23,35.07,129.23
9,162,6005,3773685,84,6.0,2.77,66,4.71,1.33,129,9.21,5.34,0.84,0.82,0.52,0.38,15.89,174.73
14,247,31173,22640140,135,7.11,4.64,47,2.47,1.02,218,11.47,11.16,0.84,0.8,0.43,0.3,36.17,134.5
15,223,29133,24207344,120,7.5,6.52,42,2.62,1.15,201,12.56,13.1,0.98,0.96,0.44,0.35,39.4,141.87
16,43,7372,6866680,16,4.0,1.83,9,2.25,0.96,31,7.75,4.03,1.0,1.0,0.42,0.17,16.42,125.23
21,336,160135,128853955,206,8.24,3.82,96,3.84,1.52,299,11.96,5.57,0.99,1.0,0.49,0.25,45.92,133.25
23,73,4151,2940973,32,4.57,2.44,19,2.71,1.38,58,8.29,6.16,1.0,1.0,0.38,0.11,9.56,125.33
28,313,131146,98647554,146,8.11,4.74,47,2.61,1.14,247,13.72,9.23,0.97,0.97,0.42,0.14,61.69,126.14
29,115,7415,6267045,73,5.21,1.97,44,3.14,1.23,94,6.71,3.67,0.99,0.99,0.47,0.33,26.78,148.93
36,105,13555,13191992,48,3.2,1.61,47,3.13,1.3,70,4.67,5.27,0.94,0.94,0.4,0.36,0.58,134.78
37,309,39833,32232470,121,4.84,1.95,97,3.88,1.62,199,7.96,6.15,0.95,0.96,0.49,0.3,4.87,144.1
42,269,53659,38866916,146,9.12,4.91,66,4.12,1.45,204,12.75,8.17,0.94,0.94,0.37,0.17,29.02,145.76
43,116,7809,6540466,58,4.46,2.76,37,2.85,1.52,86,6.62,4.46,0.98,0.99,0.53,0.35,14.15,144.69
44,120,9247,7989248,54,6.75,3.33,33,4.12,1.55,85,10.62,8.7,1.0,1.0,0.42,0.14,11.48,147.51
45,50,4273,3864947,12,6.0,0.0,7,3.5,0.71,31,15.5,12.02,1.0,1.0,0.42,0.21,8.71,120.17
49,171,20564,16956957,82,5.47,2.03,54,3.6,1.24,119,7.93,4.1,1.0,1.0,0.46,0.22,70.03,151.86
50,129,23172,22626767,65,4.06,1.91,46,2.88,1.02,79,4.94,2.93,1.0,1.0,0.39,0.28,7.32,167.16
51,275,18737,15185092,143,6.22,3.88,69,3.0,1.57,221,9.61,7.29,0.95,0.96,0.44,0.26,40.09,139.38
56,344,15532,11685589,195,4.33,1.99,178,3.96,1.8,260,5.78,3.57,0.94,0.94,0.43,0.29,9.07,171.21
57,288,69813,59438083,188,5.37,2.1,153,4.37,1.66,206,5.89,2.27,0.97,0.97,0.48,0.33,10.76,182.49
58,495,14129,8351918,124,3.88,2.31,94,2.94,1.58,206,6.44,5.03,0.93,0.93,0.54,0.37,12.76,158.94
63,246,18418,15538426,128,6.1,1.73,84,4.0,1.26,191,9.1,4.55,0.93,0.92,0.47,0.27,19.14,157.32
64,402,19362,13195931,200,7.69,5.64,91,3.5,1.42,307,11.81,12.12,0.95,0.94,0.52,0.38,25.16,160.48
65,141,18752,15582469,27,4.5,2.59,14,2.33,1.21,61,10.17,9.3,0.84,0.79,0.41,0.26,14.92,127.95
88,13,15,616,9,4.5,0.71,10,5.0,1.41,10,5.0,1.41,1.0,1.0,0.13,0.13,0.0,208.43
135,5,13,1149,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.16,0.1,7.32,131.34
140,7,35,9565,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,1.0,1.0,0.54,0.75,0.23,121.39
141,16,40,5724,11,3.67,0.58,14,4.67,1.53,12,4.0,1.0,0.98,0.99,0.47,0.61,0.09,167.89
142,345,70474,64805085,158,5.1,2.59,79,2.55,1.12,241,7.77,5.51,0.95,0.96,0.41,0.21,46.17,132.61
143,7,22,6237,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,0.96,0.99,0.55,0.76,0.46,90.1
149,264,33801,25971489,141,4.7,3.74,58,1.93,1.08,217,7.23,7.08,0.92,0.9,0.48,0.25,49.29,125.31
155,6,7,338,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.75,0.7,0.35,0.4,0.0,134.12
156,434,53280,43041740,206,9.36,4.95,83,3.77,1.85,348,15.82,10.42,0.98,0.98,0.5,0.5,54.59,138.59
161,3,11,1580,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,0.92,0.94,0.92,0.94,0.31,61.5
170,483,126174,109481228,255,7.97,5.68,103,3.22,1.84,391,12.22,9.46,0.92,0.9,0.45,0.23,41.17,135.84
177,122,14822,13023495,55,4.58,2.31,34,2.83,1.11,101,8.42,5.55,0.97,0.96,0.44,0.19,19.31,141.42
178,8,56,7616,5,2.5,0.71,7,3.5,0.71,6,3.0,1.41,1.0,1.0,0.36,0.6,1.98,145.94
180,6,26,9473,4,2.0,0.0,6,3.0,0.0,5,2.5,0.71,1.0,1.0,0.83,0.96,2.11,122.66
184,457,70710,66916942,229,6.54,4.08,129,3.69,1.28,342,9.77,8.07,0.94,0.93,0.44,0.26,33.15,165.34
193,8,37,4144,3,1.5,0.71,7,3.5,2.12,4,2.0,0.0,1.0,1.0,0.52,0.59,0.16,141.06
195,9,42,13616,5,2.5,0.71,9,4.5,2.12,8,4.0,1.41,1.0,1.0,0.54,0.88,0.2,188.25
196,7,36,3975,5,2.5,0.71,7,3.5,2.12,6,3.0,1.41,0.98,0.98,0.38,0.4,0.25,143.95
197,15,28,7451,10,5.0,1.41,14,7.0,0.0,14,7.0,1.41,0.94,1.0,0.37,0.52,0.51,181.28
198,218,27638,25780009,89,8.09,4.01,40,3.64,1.69,167,15.18,11.24,0.9,0.91,0.32,0.14,30.75,134.98
202,8,24,3703,6,3.0,1.41,8,4.0,1.41,7,3.5,2.12,1.0,1.0,0.51,0.75,0.2,109.3
213,226,29472,27141727,90,4.74,2.08,52,2.74,1.05,166,8.74,5.67,1.0,1.0,0.44,0.35,40.85,132.63
217,17,44,3950,14,3.5,1.73,17,4.25,1.89,17,4.25,1.89,0.93,0.95,0.39,0.4,0.68,103.46
223,11,43,4589,4,2.0,0.0,10,5.0,1.41,7,3.5,0.71,0.98,0.99,0.21,0.28,0.4,122.8
225,3,16,2364,2,1.0,0.0,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.36,0.48,0.4,152.5
239,6,30,9106,6,3.0,2.83,6,3.0,2.83,6,3.0,2.83,1.0,1.0,0.57,0.66,0.62,96.4
243,5,25,7423,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.64,0.64,0.48,122.25
246,5,30,6978,4,2.0,0.0,5,2.5,0.71,4,2.0,0.0,0.97,0.97,0.34,0.52,0.72,137.92
250,6,16,1224,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.32,0.24,0.02,121.66
251,5,16,6594,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.62,0.64,0.28,82.84
255,12,38,9253,9,3.0,1.73,12,4.0,1.73,11,3.67,2.08,0.98,1.0,0.46,0.58,1.42,157.33
257,7,31,8415,5,2.5,0.71,7,3.5,0.71,6,3.0,1.41,1.0,1.0,0.5,0.6,0.97,138.04
260,14,71,18465,10,2.0,0.71,13,2.6,0.55,12,2.4,0.55,1.0,1.0,0.57,0.72,0.74,125.85
261,8,19,1394,6,3.0,0.0,8,4.0,1.41,8,4.0,1.41,0.97,0.97,0.29,0.22,0.05,198.3
264,14,66,16380,9,3.0,1.0,11,3.67,1.53,10,3.33,1.15,1.0,1.0,0.25,0.41,0.54,189.17
267,4,25,7997,2,1.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.39,0.59,0.56,90.84
270,7,50,9373,3,1.5,0.71,7,3.5,0.71,3,1.5,0.71,1.0,1.0,0.32,0.49,0.72,53.79
274,8,28,1795,5,1.25,1.26,8,2.0,0.82,8,2.0,0.82,1.0,1.0,0.54,0.53,0.26,99.12
279,9,32,3575,8,2.67,0.58,9,3.0,1.0,9,3.0,1.0,0.83,0.83,0.33,0.36,0.63,172.97
