id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,189,303,69120,130,3.33,1.42,137,3.51,1.52,175,4.49,2.34,0.45,0.4,0.32,0.37,2.63,155.92
1,491,620,31635,263,2.8,1.39,265,2.82,1.49,475,5.05,2.41,0.24,0.25,0.39,0.4,2.93,156.01
2,542,684,42217,279,3.28,2.01,295,3.47,3.53,510,6.0,4.19,0.28,0.27,0.42,0.46,4.44,155.33
3,391,461,27546,168,3.5,1.41,183,3.81,1.68,233,4.85,2.32,0.4,0.32,0.35,0.44,2.88,152.31
4,729,927,45209,359,3.82,1.69,361,3.84,2.04,680,7.23,3.49,0.32,0.32,0.36,0.37,3.48,167.65
5,438,552,25374,256,3.66,1.56,259,3.7,1.64,420,6.0,3.23,0.36,0.36,0.34,0.35,3.84,164.48
6,256,314,30367,180,4.0,1.73,197,4.38,3.35,233,5.18,3.17,0.46,0.3,0.33,0.49,0.78,151.96
7,396,488,33931,240,3.43,1.66,254,3.63,2.51,368,5.26,2.97,0.29,0.25,0.4,0.46,3.25,146.05
8,235,267,18462,123,3.51,1.4,146,4.17,1.81,177,5.06,2.38,0.56,0.43,0.31,0.42,1.22,171.88
9,669,854,43270,287,3.63,1.38,354,4.48,2.08,504,6.38,2.53,0.5,0.45,0.29,0.34,1.78,193.59
10,196,233,20605,111,3.83,1.17,132,4.55,1.76,145,5.0,2.02,0.61,0.47,0.26,0.44,0.88,185.91
11,537,616,28827,273,4.01,1.29,288,4.24,1.43,413,6.07,2.14,0.54,0.52,0.26,0.29,1.66,197.02
12,282,330,18851,165,3.84,1.29,174,4.05,1.4,223,5.19,2.27,0.53,0.48,0.28,0.36,1.94,183.22
13,280,324,21104,177,3.28,1.45,186,3.44,1.71,273,5.06,3.14,0.37,0.32,0.4,0.46,1.29,147.77
14,119,211,65678,78,3.0,1.77,82,3.15,1.71,112,4.31,2.95,0.34,0.29,0.45,0.54,0.64,148.67
15,358,462,29748,212,3.37,1.39,227,3.6,1.62,337,5.35,2.5,0.33,0.29,0.4,0.47,5.39,156.18
16,373,418,25101,208,3.2,1.41,237,3.65,1.96,358,5.51,2.53,0.31,0.28,0.39,0.45,1.57,156.61
17,207,1106,665939,132,3.38,1.68,139,3.56,2.12,202,5.18,3.02,0.35,0.29,0.43,0.48,3.42,155.17
18,416,489,30844,224,2.99,1.3,225,3.0,1.68,397,5.29,3.21,0.26,0.23,0.46,0.5,3.54,136.19
19,360,447,30412,231,3.61,1.61,235,3.67,1.83,343,5.36,2.74,0.36,0.27,0.37,0.5,1.54,143.42
20,498,679,35324,280,3.73,1.51,263,3.51,1.51,476,6.35,3.16,0.33,0.3,0.38,0.39,4.67,150.18
21,696,845,44879,378,3.44,1.51,387,3.52,2.08,678,6.16,3.48,0.32,0.29,0.37,0.41,3.24,163.07
22,363,471,22082,207,3.04,1.4,208,3.06,1.54,355,5.22,2.36,0.28,0.26,0.38,0.41,3.65,161.0
23,332,416,26187,202,3.11,1.63,215,3.31,2.15,322,4.95,3.29,0.35,0.31,0.39,0.43,4.02,154.57
24,175,228,15306,126,2.86,1.29,137,3.11,1.5,167,3.8,1.72,0.41,0.35,0.43,0.51,0.18,126.89
25,298,373,19650,186,3.15,1.16,189,3.2,1.26,274,4.64,2.28,0.39,0.35,0.36,0.42,3.11,162.4
26,262,349,22895,172,3.66,4.15,158,3.36,1.65,248,5.28,5.14,0.36,0.29,0.36,0.48,2.33,157.78
27,973,1194,54018,408,3.4,1.46,419,3.49,1.95,929,7.74,3.78,0.24,0.24,0.4,0.42,6.54,154.39
28,286,360,22851,193,3.45,1.58,191,3.41,1.58,267,4.77,2.54,0.38,0.31,0.36,0.45,2.93,151.53
29,152,183,14476,114,3.68,1.47,124,4.0,1.88,145,4.68,2.17,0.46,0.35,0.33,0.5,2.37,154.28
30,757,992,52286,403,4.03,3.9,371,3.71,1.92,732,7.32,6.04,0.28,0.27,0.35,0.37,4.59,168.3
31,370,519,27330,219,3.59,1.39,217,3.56,1.38,346,5.67,3.32,0.34,0.3,0.41,0.46,3.74,148.94
32,338,566,62156,209,3.32,1.55,200,3.17,1.59,325,5.16,2.83,0.31,0.29,0.42,0.44,7.21,149.79
33,415,570,26384,238,3.4,1.44,253,3.61,1.56,404,5.77,2.69,0.31,0.31,0.41,0.43,7.87,161.57
34,229,289,16581,152,3.53,1.4,156,3.63,1.36,222,5.16,2.65,0.37,0.31,0.35,0.44,1.38,157.37
35,192,245,16885,114,3.08,1.32,130,3.51,2.58,173,4.68,2.53,0.39,0.34,0.35,0.42,2.22,155.25
36,1028,1304,62303,380,4.09,1.5,381,4.1,1.58,670,7.2,3.43,0.51,0.47,0.26,0.29,2.73,187.07
37,608,669,28361,219,4.21,1.6,218,4.19,1.68,297,5.71,2.55,0.7,0.68,0.18,0.2,1.93,209.85
38,811,990,48964,320,3.86,1.48,326,3.93,1.49,526,6.34,2.79,0.48,0.46,0.29,0.33,3.89,180.32
39,689,779,39713,280,4.24,1.79,291,4.41,1.85,409,6.2,2.79,0.56,0.51,0.23,0.3,1.32,194.06
40,260,275,17553,113,3.65,1.11,118,3.81,1.22,118,3.81,1.3,0.7,0.52,0.17,0.34,0.31,192.05
41,700,1045,366585,269,4.27,1.58,290,4.6,1.9,384,6.1,2.61,0.61,0.54,0.23,0.31,1.21,182.0
42,679,843,76215,292,3.95,1.42,296,4.0,1.56,460,6.22,2.72,0.53,0.51,0.28,0.3,1.14,190.0
43,191,280,53902,124,3.76,1.48,132,4.0,2.05,174,5.27,2.84,0.44,0.37,0.33,0.45,0.61,161.74
44,133,167,9458,82,3.15,1.76,85,3.27,1.91,127,4.88,2.5,0.39,0.3,0.36,0.46,2.72,164.34
45,723,976,49862,354,3.69,1.5,379,3.95,2.31,676,7.04,3.98,0.28,0.26,0.4,0.43,4.05,161.61
46,205,261,16915,133,3.59,1.42,134,3.62,1.59,200,5.41,2.89,0.34,0.27,0.33,0.46,1.59,165.6
47,544,683,36001,276,3.37,1.49,277,3.38,1.6,524,6.39,3.52,0.29,0.26,0.38,0.42,3.26,155.59
48,316,380,19738,153,3.82,1.55,161,4.03,1.7,233,5.82,2.77,0.55,0.44,0.27,0.4,1.59,190.48
49,251,295,17692,149,3.47,1.32,161,3.74,1.68,189,4.4,2.09,0.51,0.41,0.28,0.38,1.19,178.45
50,103,135,9067,69,3.63,1.46,76,4.0,1.89,89,4.68,2.08,0.45,0.37,0.27,0.36,1.33,171.54
51,343,420,26717,208,3.78,1.56,210,3.82,1.63,332,6.04,2.7,0.41,0.36,0.35,0.4,2.11,167.11
52,634,750,34521,318,3.74,1.71,325,3.82,1.85,570,6.71,3.51,0.36,0.35,0.32,0.35,2.4,174.32
53,547,659,32698,260,3.25,1.21,277,3.46,1.58,505,6.31,3.03,0.31,0.29,0.37,0.41,2.2,162.85
54,342,405,20235,200,3.39,1.25,215,3.64,1.51,324,5.49,2.73,0.41,0.37,0.38,0.42,2.45,154.97
55,358,432,26270,218,3.46,1.79,229,3.63,1.97,346,5.49,3.2,0.35,0.27,0.38,0.47,2.19,163.12
56,237,299,18217,144,3.06,1.51,162,3.45,1.82,227,4.83,2.67,0.33,0.27,0.41,0.48,4.63,154.87
57,268,361,22423,164,3.73,1.92,168,3.82,2.09,252,5.73,3.18,0.33,0.26,0.39,0.49,2.79,164.12
58,365,490,21967,216,3.22,1.63,209,3.12,1.67,356,5.31,2.76,0.29,0.3,0.38,0.38,2.78,168.83
59,180,258,18385,122,2.98,1.65,133,3.24,1.85,171,4.17,2.1,0.39,0.3,0.36,0.49,2.63,145.63
60,647,825,44728,294,2.91,1.21,290,2.87,1.23,623,6.17,3.28,0.24,0.24,0.4,0.42,1.66,147.77
61,180,284,54809,124,3.26,1.41,138,3.63,1.51,169,4.45,2.21,0.48,0.42,0.33,0.4,1.26,154.61
62,178,280,71223,135,3.38,1.44,143,3.58,1.66,175,4.38,2.33,0.44,0.31,0.35,0.49,0.36,138.77
63,178,245,15844,120,2.73,1.3,126,2.86,1.39,173,3.93,2.02,0.34,0.26,0.38,0.47,4.31,145.49
64,196,255,20405,113,2.97,1.28,129,3.39,2.71,184,4.84,3.4,0.32,0.23,0.4,0.52,2.06,143.76
65,102,438,335624,69,3.0,1.62,70,3.04,1.85,101,4.39,3.14,0.41,0.35,0.36,0.43,1.33,146.52
66,580,748,35692,303,3.52,1.46,303,3.52,1.4,555,6.45,3.73,0.31,0.31,0.4,0.42,2.96,156.73
67,131,204,15501,95,3.28,1.44,105,3.62,1.88,117,4.03,2.47,0.52,0.43,0.31,0.42,1.37,142.51
68,147,190,10497,99,3.67,1.64,105,3.89,1.63,138,5.11,2.89,0.45,0.4,0.31,0.38,2.29,162.36
69,499,747,40076,259,3.75,1.64,279,4.04,2.05,473,6.86,4.13,0.34,0.31,0.36,0.43,3.0,162.45
70,428,605,37473,207,3.76,1.97,225,4.09,3.68,402,7.31,5.12,0.3,0.23,0.41,0.52,5.01,166.79
71,91,105,5802,75,3.26,1.6,75,3.26,1.6,86,3.74,1.81,0.5,0.46,0.39,0.43,0.06,151.34
72,340,456,23554,172,3.74,1.78,184,4.0,1.98,304,6.61,4.06,0.38,0.35,0.33,0.39,2.72,161.83
73,649,855,38784,324,3.52,1.52,323,3.51,1.49,614,6.67,4.4,0.34,0.33,0.37,0.39,4.03,172.47
74,501,640,35243,297,4.18,1.75,296,4.17,1.85,452,6.37,3.65,0.39,0.33,0.33,0.4,3.05,174.09
