id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,1913,2572,108414,670,4.65,1.88,636,4.42,1.84,1821,12.65,5.96,0.28,0.29,0.44,0.43,4.78,161.12
1,2706,3903,160143,743,5.16,1.78,545,3.78,1.84,2599,18.05,5.72,0.15,0.16,0.45,0.44,5.94,163.4
2,1981,2794,123333,662,4.63,1.89,654,4.57,1.96,1882,13.16,5.43,0.29,0.3,0.42,0.41,4.83,164.12
3,2631,3670,147497,731,5.08,1.69,578,4.01,1.79,2520,17.5,6.51,0.17,0.19,0.45,0.44,5.76,165.73
4,2211,3023,124724,671,4.69,1.67,648,4.53,1.77,2031,14.2,5.51,0.26,0.29,0.41,0.4,4.29,174.56
5,1454,1990,87560,647,4.83,1.87,579,4.32,1.73,1347,10.05,5.86,0.4,0.39,0.42,0.4,3.33,166.17
6,3312,4683,197441,761,5.28,2.01,621,4.31,1.72,3109,21.59,7.23,0.13,0.14,0.46,0.45,6.92,159.54
7,2531,3506,140892,665,4.65,1.72,557,3.9,1.73,2411,16.86,8.08,0.18,0.19,0.46,0.44,5.67,160.39
8,2923,3653,143334,705,4.9,1.64,688,4.78,1.94,2671,18.55,6.55,0.24,0.25,0.44,0.43,4.04,165.41
9,2888,3630,140686,759,5.27,1.73,769,5.34,1.84,2554,17.74,5.98,0.3,0.32,0.42,0.42,3.82,173.0
10,2659,3724,164414,759,5.27,1.92,714,4.96,1.97,2390,16.6,6.2,0.26,0.28,0.41,0.4,4.81,171.86
11,2915,3837,154562,779,5.41,1.78,775,5.38,1.88,2615,18.16,5.83,0.29,0.3,0.42,0.41,3.57,175.74
12,3220,4240,169756,880,6.11,1.57,651,4.52,1.54,2903,20.16,6.7,0.23,0.24,0.44,0.43,6.23,166.11
13,2825,3846,153921,727,5.05,1.7,590,4.1,1.72,2706,18.79,6.85,0.19,0.2,0.47,0.46,5.87,157.15
14,2388,3149,123808,636,4.42,1.56,501,3.48,1.56,2302,15.99,6.12,0.16,0.17,0.48,0.48,5.71,159.81
15,2353,3102,127960,713,4.99,1.79,604,4.22,1.86,2220,15.52,6.97,0.25,0.26,0.45,0.45,5.11,155.23
16,1818,2622,115388,703,4.92,1.96,584,4.08,1.96,1742,12.18,7.37,0.3,0.3,0.44,0.44,6.75,157.31
17,2881,3947,158510,698,4.85,1.7,606,4.21,1.66,2737,19.01,7.17,0.18,0.2,0.45,0.44,6.77,164.32
18,2651,3700,156756,706,4.9,1.84,584,4.06,1.79,2503,17.38,7.82,0.19,0.2,0.47,0.45,5.97,159.39
19,4001,5418,207758,757,5.26,1.84,607,4.22,1.7,3732,25.92,8.24,0.13,0.14,0.47,0.47,6.13,162.93
20,3118,4768,205274,868,6.29,2.15,693,5.02,2.1,2959,21.44,7.71,0.17,0.18,0.44,0.43,8.39,162.61
21,2674,3678,146906,709,4.92,2.04,619,4.3,1.91,2530,17.57,7.74,0.2,0.22,0.45,0.44,5.43,161.22
22,2975,4103,160666,728,5.06,2.05,593,4.12,1.8,2810,19.51,7.68,0.16,0.18,0.47,0.46,5.79,159.5
23,3341,4583,176723,774,5.41,1.88,629,4.4,1.87,3182,22.25,7.35,0.16,0.17,0.47,0.47,6.01,162.77
24,2294,3083,123182,575,3.99,1.62,557,3.87,1.68,2195,15.24,6.05,0.2,0.21,0.47,0.46,6.18,158.14
25,3097,4192,167129,751,5.22,1.94,581,4.03,1.79,2943,20.44,6.77,0.16,0.17,0.46,0.45,6.06,159.61
26,4100,5538,215827,706,4.9,1.74,554,3.85,1.69,3915,27.19,8.08,0.1,0.11,0.47,0.46,7.18,162.08
27,2997,4135,170434,681,4.73,1.68,595,4.13,1.85,2852,19.81,7.02,0.16,0.17,0.46,0.45,5.93,160.14
28,3012,4199,165042,889,6.17,6.33,625,4.34,1.75,2863,19.88,11.69,0.2,0.21,0.47,0.46,5.82,159.83
29,4127,5574,216306,769,5.34,1.75,635,4.41,1.73,3910,27.15,9.81,0.13,0.14,0.47,0.46,6.23,163.82
30,4346,5875,225500,803,5.58,1.87,644,4.47,1.88,4129,28.67,10.02,0.12,0.13,0.48,0.47,6.56,161.59
31,2247,3121,122056,728,5.06,1.87,589,4.09,1.8,2131,14.8,6.67,0.22,0.24,0.46,0.46,5.69,162.48
32,3643,5650,217787,794,5.51,1.92,642,4.46,1.79,3479,24.16,8.23,0.13,0.14,0.47,0.47,7.21,163.04
33,3224,4987,197128,838,5.82,2.02,741,5.15,2.11,2989,20.76,6.96,0.18,0.2,0.45,0.44,8.41,163.52
34,3475,4941,197969,839,5.83,1.81,679,4.72,1.8,3261,22.65,8.31,0.17,0.19,0.47,0.46,6.11,164.5
35,3014,4041,159326,719,4.99,1.72,624,4.33,1.79,2873,19.95,7.35,0.18,0.19,0.47,0.46,5.05,162.24
