id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,2365,52041,44574334,737,5.12,2.49,639,4.44,1.79,1889,13.12,4.58,0.6,0.66,0.47,0.41,11.47,113.96
1,1992,387292,93819925,608,4.28,2.02,543,3.82,1.61,1650,11.62,3.16,0.51,0.55,0.48,0.46,10.31,112.67
2,2458,39204,31592172,835,5.8,2.42,676,4.69,1.81,2018,14.01,4.46,0.69,0.74,0.49,0.45,14.85,118.26
3,2306,69671,61679496,683,4.74,1.94,593,4.12,1.52,1881,13.06,3.65,0.58,0.62,0.46,0.44,12.58,113.41
4,2604,73340,70048503,761,5.28,2.39,676,4.69,1.77,2029,14.09,4.1,0.59,0.62,0.46,0.41,10.54,118.25
5,2497,19656,14139961,642,4.46,1.78,644,4.47,1.68,1928,13.39,3.3,0.49,0.54,0.46,0.43,5.42,113.78
6,2635,9309,3574840,599,4.16,1.75,576,4.0,1.58,1991,13.83,2.87,0.48,0.56,0.5,0.46,4.87,106.09
7,2228,36034,25541222,661,4.59,2.18,532,3.69,1.34,1791,12.44,3.54,0.59,0.63,0.48,0.44,14.18,109.87
8,2476,37301,36356860,676,4.69,2.09,608,4.22,1.5,1909,13.26,3.68,0.62,0.65,0.46,0.41,12.99,123.99
9,7516,676545,585351339,811,5.63,2.04,761,5.28,1.5,2063,14.33,3.5,0.89,0.9,0.41,0.17,4.72,131.41
10,2234,27132,18671427,702,4.88,1.81,678,4.71,1.44,1721,11.95,3.38,0.62,0.63,0.45,0.44,10.78,138.51
11,2256,20802,14202618,743,5.16,1.93,680,4.72,1.71,1733,12.03,3.04,0.61,0.64,0.4,0.37,8.18,135.89
12,2112,9648,5858688,635,4.44,1.68,631,4.41,1.65,1621,11.34,3.24,0.53,0.56,0.41,0.41,6.73,131.75
13,1993,15577,11366929,574,3.99,1.68,564,3.92,1.61,1643,11.41,3.0,0.52,0.59,0.48,0.44,7.71,112.91
14,1937,26585,15955004,593,4.12,1.83,518,3.6,1.49,1616,11.22,3.26,0.57,0.61,0.5,0.45,11.12,112.0
15,2134,41448,28714690,641,4.48,1.78,562,3.93,1.47,1779,12.44,3.7,0.57,0.62,0.48,0.43,14.08,112.8
16,2288,40771,30106769,661,4.59,2.26,574,3.99,1.56,1832,12.72,3.79,0.54,0.57,0.49,0.46,9.73,112.97
