id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,155,104628,150357631,94,4.48,2.38,56,2.67,1.53,134,6.38,3.79,1.0,1.0,0.44,0.32,54.82,146.82
2,164,2047,427686,144,4.0,1.85,116,3.22,1.38,158,4.39,2.05,0.98,0.99,0.62,0.57,50.58,159.11
3,149,3659,1775637,107,3.82,1.91,77,2.75,1.4,136,4.86,3.5,1.0,1.0,0.51,0.36,59.6,148.98
9,345,17261,18523141,198,4.83,1.53,163,3.98,1.25,257,6.27,2.52,1.0,1.0,0.47,0.42,49.14,181.98
10,232,5888,4192386,149,5.14,1.73,111,3.83,1.39,193,6.66,2.83,1.0,1.0,0.46,0.34,46.16,164.06
14,142,9620,3820405,88,4.63,5.19,42,2.21,0.98,126,6.63,9.18,1.0,1.0,0.48,0.35,50.06,142.71
16,194,14165,14267866,145,4.53,2.05,95,2.97,1.38,181,5.66,3.09,0.99,1.0,0.49,0.43,73.41,156.71
18,123,10325,11901720,66,5.5,1.57,33,2.75,0.87,106,8.83,3.97,1.0,1.0,0.4,0.3,44.03,143.06
21,173,14633,17198575,118,4.72,1.93,74,2.96,1.46,156,6.24,3.69,1.0,1.0,0.53,0.46,73.69,141.81
23,122,24503,28767353,81,3.86,1.65,55,2.62,1.16,110,5.24,2.79,1.0,1.0,0.52,0.44,63.06,150.78
24,239,10149,5718429,181,4.21,1.74,120,2.79,1.34,221,5.14,2.24,0.99,0.99,0.49,0.4,78.91,138.98
28,187,68790,93230604,114,4.38,1.75,77,2.96,1.48,154,5.92,3.17,1.0,1.0,0.48,0.46,37.91,150.16
30,65,1383,571133,31,5.17,1.47,24,4.0,1.41,52,8.67,4.37,0.99,1.0,0.45,0.45,35.18,145.62
35,176,17507,20429648,77,5.13,2.8,49,3.27,1.22,126,8.4,6.94,1.0,1.0,0.43,0.34,37.63,145.33
37,371,19101,19853955,231,4.62,1.98,162,3.24,1.51,304,6.08,4.09,1.0,1.0,0.49,0.41,44.17,155.16
44,106,13794,17283918,30,4.29,2.43,20,2.86,1.77,69,9.86,9.94,1.0,1.0,0.49,0.46,52.17,135.89
49,135,6690,4617253,73,5.21,2.26,50,3.57,1.16,111,7.93,4.14,0.99,1.0,0.6,0.46,63.31,162.74
51,320,36575,16452526,201,4.28,1.92,145,3.09,1.33,272,5.79,3.4,0.99,0.99,0.5,0.38,41.03,146.8
56,354,23352,23743470,175,4.73,2.27,109,2.95,1.29,275,7.43,4.62,1.0,1.0,0.45,0.37,55.23,153.86
58,1035,21607,20512424,317,4.8,1.77,220,3.33,1.33,427,6.47,3.1,0.95,0.99,0.45,0.4,46.71,176.94
59,796,15325,13330158,187,7.48,2.69,112,4.48,1.26,248,9.92,4.88,0.92,0.99,0.37,0.36,20.87,216.81
63,57,5329,6523572,16,5.33,2.08,11,3.67,1.15,34,11.33,5.69,1.0,1.0,0.16,0.05,30.01,160.21
64,99,11465,14601224,46,4.6,2.12,35,3.5,1.58,79,7.9,7.19,1.0,1.0,0.41,0.31,29.31,162.57
65,215,6751,4321037,137,4.57,1.68,80,2.67,1.45,192,6.4,3.0,1.0,1.0,0.51,0.4,72.55,139.16
70,88,25349,32147904,37,3.36,2.25,28,2.55,1.57,67,6.09,5.97,0.97,0.95,0.49,0.33,25.54,131.35
86,91,4844,5484397,46,5.11,1.62,33,3.67,1.0,68,7.56,4.3,1.0,1.0,0.4,0.31,15.74,161.66
87,114,1970,1430427,56,4.31,1.03,42,3.23,1.42,89,6.85,4.2,0.99,0.99,0.46,0.41,39.95,179.62
91,251,10812,9397285,171,4.5,1.84,117,3.08,1.08,225,5.92,3.01,1.0,1.0,0.42,0.39,51.11,165.12
108,219,25383,29122486,118,3.47,1.62,87,2.56,1.16,163,4.79,3.36,0.99,1.0,0.42,0.33,61.83,158.36
109,212,9019,9033825,127,4.54,2.13,99,3.54,1.4,186,6.64,4.08,1.0,1.0,0.38,0.32,53.22,152.34
112,100,4118,4341024,68,2.83,1.24,56,2.33,1.01,88,3.67,2.46,1.0,1.0,0.52,0.43,55.76,135.94
113,193,8840,8618591,114,3.8,2.22,79,2.63,1.54,171,5.7,4.39,0.99,0.99,0.51,0.45,80.95,140.16
126,279,145330,111755533,152,4.0,1.86,101,2.66,1.1,221,5.82,4.4,1.0,1.0,0.46,0.4,78.99,156.13
127,167,240575,357681629,106,3.53,1.55,75,2.5,1.28,135,4.5,3.06,0.97,0.97,0.42,0.36,58.43,161.72
128,112,8511,10744763,48,3.69,2.02,35,2.69,0.85,79,6.08,5.72,1.0,1.0,0.45,0.37,18.26,160.33
129,299,11236,9129433,152,3.17,1.49,101,2.1,1.21,262,5.46,3.64,0.99,0.98,0.52,0.47,83.77,132.54
130,322,15027,9743691,168,4.8,2.69,89,2.54,1.17,274,7.83,5.79,1.0,1.0,0.46,0.41,76.14,146.61
133,258,8154,5818418,180,3.91,1.87,96,2.09,1.07,242,5.26,3.46,0.99,1.0,0.51,0.38,83.2,137.9
134,204,9790,7596700,127,2.95,1.43,92,2.14,1.08,175,4.07,2.43,0.99,0.99,0.5,0.45,68.88,124.86
135,84,4571,4976502,50,2.63,1.34,37,1.95,0.91,74,3.89,3.33,1.0,1.0,0.58,0.54,52.23,132.11
140,418,18779,17873005,182,2.68,1.38,111,1.63,0.71,363,5.34,3.45,1.0,1.0,0.52,0.43,36.05,129.95
141,63,4732,4781162,31,2.38,1.85,24,1.85,0.9,43,3.31,3.71,1.0,1.0,0.59,0.48,61.51,138.04
147,148,7415,6109310,89,3.3,1.77,61,2.26,1.26,126,4.67,3.1,1.0,1.0,0.5,0.42,91.41,134.24
148,185,7600,4165667,115,3.19,1.92,70,1.94,0.86,164,4.56,3.41,1.0,1.0,0.53,0.43,84.95,140.68
151,65,688,336548,32,3.2,1.4,27,2.7,1.34,51,5.1,4.75,0.93,0.92,0.51,0.36,43.4,140.9
154,223,4659,3106312,152,3.1,1.7,103,2.1,1.07,209,4.27,3.53,0.99,0.99,0.57,0.44,66.81,142.92
156,70,1368,841444,35,4.38,1.3,16,2.0,1.07,55,6.88,1.64,1.0,1.0,0.5,0.4,41.51,125.21
161,163,7790,7479041,98,3.06,1.41,60,1.88,0.83,144,4.5,3.84,1.0,1.0,0.51,0.44,67.05,133.01
168,187,8065,7309089,116,2.9,1.61,95,2.38,1.25,153,3.82,3.3,1.0,1.0,0.5,0.43,58.91,154.38
169,110,6386,6286317,67,3.05,1.43,43,1.95,1.09,99,4.5,2.72,1.0,1.0,0.49,0.41,83.55,129.57
170,73,2308,2282622,33,4.71,2.43,22,3.14,1.68,56,8.0,5.07,1.0,1.0,0.48,0.33,45.7,132.22
176,580,21245,20960116,131,4.09,1.53,100,3.12,1.04,194,6.06,2.95,0.9,0.98,0.38,0.39,18.21,213.28
182,469,8358,8013013,145,4.14,1.82,117,3.34,1.14,200,5.71,4.73,0.91,0.97,0.41,0.38,21.61,204.97
183,1088,42556,47785178,228,5.56,1.7,457,11.15,3.77,320,7.8,3.73,0.94,0.99,0.37,0.41,16.16,183.2
189,161,14311,7586242,34,5.67,1.97,18,3.0,0.63,78,13.0,10.3,0.99,1.0,0.32,0.22,28.66,186.97
197,491,66300,69347866,229,4.24,2.08,113,2.09,1.01,428,7.93,4.99,1.0,1.0,0.44,0.34,96.82,128.6
198,145,175035,85320994,64,4.0,2.13,42,2.62,1.15,122,7.62,4.56,1.0,1.0,0.43,0.3,99.58,137.54
203,586,18123,16645596,158,5.45,2.75,89,3.07,1.31,284,9.79,6.45,0.95,0.99,0.42,0.38,30.19,190.75
204,741,25528,25400397,198,5.5,1.84,113,3.14,1.2,307,8.53,4.41,0.96,0.99,0.43,0.44,44.53,202.3
210,362,11012,6472138,192,3.37,1.7,131,2.3,1.07,292,5.12,3.6,1.0,1.0,0.55,0.48,96.5,141.16
211,466,44835,46079571,216,3.86,1.78,128,2.29,1.17,404,7.21,3.87,1.0,1.0,0.47,0.44,110.97,130.27
217,460,254235,327169880,224,6.05,3.18,89,2.41,1.12,374,10.11,5.78,1.0,1.0,0.45,0.34,92.22,134.48
218,193,11355,9731046,103,3.43,1.36,66,2.2,1.21,168,5.6,3.21,1.0,1.0,0.47,0.39,61.49,130.46
