id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,9,2255,411371,9,4.5,2.12,7,3.5,2.12,9,4.5,2.12,1.0,1.0,0.75,0.44,6.12,153.92
1,7,42,11997,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.62,0.54,0.18,188.62
2,12,59782,3601269,10,5.0,0.0,8,4.0,1.41,11,5.5,0.71,1.0,1.0,0.82,0.78,10.16,141.83
4,17,68,17597,16,4.0,0.82,16,4.0,0.82,16,4.0,0.82,1.0,1.0,0.67,0.73,0.1,193.36
5,8,31,5523,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.45,0.34,15.12,194.88
6,22,1464,977439,19,3.8,2.17,20,4.0,2.24,21,4.2,2.28,1.0,1.0,0.47,0.35,4.62,166.18
7,19,134,46096,18,3.0,1.26,17,2.83,1.17,19,3.17,1.47,1.0,1.0,0.43,0.25,0.23,145.67
8,18,139,53559,9,2.25,1.89,10,2.5,2.38,11,2.75,2.87,1.0,1.0,0.6,0.38,2.28,157.18
9,10,709,674397,6,3.0,0.0,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.29,0.16,0.16,186.4
10,6,38,2560,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.9,0.94,3.96,202.38
11,24,88,21656,20,4.0,1.41,20,4.0,1.41,20,4.0,1.41,1.0,1.0,0.6,0.6,0.05,202.83
12,24,124,31824,20,3.33,1.86,20,3.33,1.86,20,3.33,1.86,0.99,1.0,0.6,0.52,1.93,176.95
13,12,104,34105,11,1.83,0.98,12,2.0,1.26,12,2.0,1.26,1.0,1.0,0.66,0.53,5.14,135.97
15,9,101,19956,8,2.67,0.58,8,2.67,0.58,8,2.67,0.58,0.98,0.99,0.43,0.36,10.19,176.22
16,22,87,9915,18,3.6,0.89,20,4.0,1.22,20,4.0,1.22,1.0,1.0,0.83,0.93,0.14,189.61
17,12,1366,81937,10,3.33,1.53,12,4.0,1.0,12,4.0,1.0,1.0,1.0,0.58,0.36,2.02,159.22
18,20,424,276214,20,4.0,1.41,20,4.0,1.41,20,4.0,1.41,1.0,1.0,0.5,0.43,3.71,164.17
19,19,95,48526,19,3.8,1.64,19,3.8,1.64,19,3.8,1.64,0.98,1.0,0.49,0.46,4.59,163.89
20,6,69,26229,6,3.0,0.0,5,2.5,0.71,6,3.0,0.0,1.0,1.0,0.57,0.28,10.96,129.67
21,16,804,58455,14,4.67,1.15,14,4.67,1.15,15,5.0,1.73,0.99,1.0,0.72,0.73,0.1,183.76
22,12,99,29514,11,2.75,0.96,12,3.0,0.82,12,3.0,0.82,0.99,1.0,0.51,0.37,0.06,177.4
23,17,1922,1953566,14,2.8,1.64,14,2.8,1.64,17,3.4,2.79,0.99,1.0,0.63,0.56,6.21,131.43
24,24,1209,1138139,22,4.4,0.89,24,4.8,0.84,24,4.8,0.84,1.0,1.0,0.47,0.37,1.64,175.04
25,28,189,52265,23,2.88,1.81,22,2.75,1.49,23,2.88,1.81,0.99,0.99,0.53,0.42,7.2,145.23
26,34,4558,4940245,20,2.5,1.2,21,2.62,1.3,23,2.88,1.13,1.0,1.0,0.36,0.24,0.82,152.14
27,50,401,311413,32,3.2,0.92,32,3.2,0.92,34,3.4,0.7,0.99,1.0,0.48,0.31,2.86,144.75
28,75,817,311548,45,3.75,1.36,46,3.83,1.59,48,4.0,1.41,1.0,1.0,0.62,0.49,2.35,154.27
29,35,615,346459,29,3.22,1.3,27,3.0,1.12,30,3.33,1.41,0.99,1.0,0.43,0.3,0.44,157.2
30,53,229,153005,28,3.5,1.51,29,3.62,1.69,29,3.62,1.69,1.0,1.0,0.44,0.34,0.05,150.38
31,39,257,163076,28,3.11,1.17,28,3.11,1.17,29,3.22,1.3,0.98,0.99,0.38,0.21,0.1,143.55
32,56,767,459231,45,3.75,1.48,45,3.75,1.66,46,3.83,1.64,0.98,0.97,0.5,0.37,0.7,155.3
33,51,1518,1284843,37,4.11,1.62,39,4.33,1.5,39,4.33,1.5,0.99,1.0,0.37,0.21,3.38,163.86
34,37,229,146386,27,3.86,1.07,27,3.86,1.07,28,4.0,1.0,1.0,1.0,0.47,0.35,0.24,143.77
35,19,165,63223,14,4.67,1.53,14,4.67,1.53,14,4.67,1.53,1.0,1.0,0.51,0.18,0.1,144.46
36,37,397,235997,26,2.89,1.36,26,2.89,1.45,29,3.22,1.39,0.99,1.0,0.44,0.33,2.37,160.73
