id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
54,15,25,1232,9,4.5,0.71,13,6.5,0.71,10,5.0,1.41,0.98,0.98,0.46,0.51,14.06,163.17
55,18,40,2843,16,4.0,1.15,18,4.5,1.73,17,4.25,1.5,0.98,0.91,0.36,0.35,13.8,117.25
57,6,10,573,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,0.93,0.86,0.62,0.62,7.9,135.5
59,14,35,2132,12,3.0,0.82,14,3.5,1.73,13,3.25,1.26,0.92,0.9,0.35,0.38,6.2,120.96
60,11,19,1025,9,2.25,0.5,11,2.75,0.96,11,2.75,0.96,0.92,0.92,0.48,0.5,9.02,116.69
61,5,11,584,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.18,0.2,0.83,121.42
62,18,34,2514,16,3.2,1.48,18,3.6,1.52,16,3.2,1.48,0.9,0.89,0.26,0.3,8.51,118.65
63,7,16,868,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.94,0.97,0.39,0.4,11.84,112.84
64,12,38,3362,7,2.33,1.15,12,4.0,1.0,10,3.33,0.58,0.96,0.98,0.3,0.19,13.63,86.53
65,6,19,1496,5,2.5,0.71,6,3.0,0.0,5,2.5,0.71,0.8,0.68,0.32,0.3,1.25,90.0
66,20,53,2798,14,2.33,1.21,19,3.17,1.72,16,2.67,1.51,0.99,0.99,0.62,0.62,34.21,128.02
68,13,31,2861,12,4.0,1.0,13,4.33,0.58,13,4.33,0.58,0.92,0.66,0.38,0.21,9.28,189.15
69,26,52,3241,24,4.0,1.67,26,4.33,1.75,24,4.0,1.67,0.98,0.98,0.33,0.34,6.02,135.54
70,47,95,7314,38,4.22,2.54,45,5.0,2.4,42,4.67,2.24,0.98,0.91,0.3,0.3,5.91,172.49
