id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
53,4,10,416,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.2,0.21,0.02,201.5
54,13,22,1395,10,2.5,0.58,12,3.0,0.82,12,3.0,0.82,1.0,1.0,0.46,0.45,6.32,134.96
55,7,15,1349,5,2.5,0.71,7,3.5,0.71,6,3.0,1.41,0.92,0.66,0.3,0.2,12.8,120.04
56,8,23,1204,5,2.5,0.71,8,4.0,2.83,7,3.5,2.12,1.0,1.0,0.84,0.88,36.92,138.5
58,19,43,3241,15,3.0,1.0,18,3.6,0.55,17,3.4,0.89,1.0,1.0,0.47,0.43,10.3,122.1
59,5,14,739,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.96,0.97,0.46,0.43,0.08,136.66
60,18,58,3581,12,2.4,1.52,18,3.6,2.3,14,2.8,1.92,0.98,0.98,0.49,0.47,25.96,96.67
61,17,36,2357,15,3.0,1.87,17,3.4,2.3,17,3.4,2.3,0.98,0.97,0.51,0.53,4.87,90.34
63,8,44,2378,6,2.0,1.0,8,2.67,1.15,6,2.0,1.0,1.0,1.0,0.4,0.4,26.34,106.08
65,27,78,4859,16,2.29,1.25,27,3.86,2.27,19,2.71,1.98,0.97,0.94,0.34,0.35,2.43,107.44
66,31,63,3314,22,3.67,1.03,24,4.0,1.26,23,3.83,1.17,1.0,1.0,0.41,0.42,15.23,161.64
67,14,32,1558,10,2.5,2.38,14,3.5,2.38,12,3.0,2.45,1.0,1.0,0.17,0.17,1.44,140.26
68,12,18,872,10,2.5,1.73,11,2.75,1.71,11,2.75,1.71,1.0,1.0,0.56,0.59,6.49,132.08
69,23,50,3298,17,4.25,1.71,18,4.5,1.73,17,4.25,1.71,0.96,0.98,0.32,0.38,6.34,148.46
70,17,49,3004,10,2.5,1.29,17,4.25,2.87,13,3.25,2.06,1.0,1.0,0.46,0.46,13.63,116.05
71,9,32,1846,8,2.0,0.82,8,2.0,0.82,8,2.0,0.82,1.0,1.0,0.46,0.45,23.32,163.94
72,12,38,2475,8,2.0,0.82,11,2.75,0.96,10,2.5,0.58,1.0,1.0,0.38,0.38,12.55,106.62
73,20,36,2423,18,4.5,1.73,20,5.0,1.83,19,4.75,1.71,0.92,0.91,0.39,0.38,11.04,157.8
74,9,12,556,8,4.0,4.24,9,4.5,3.54,9,4.5,3.54,1.0,1.0,0.3,0.32,0.22,161.11
75,53,126,6605,40,4.0,1.56,52,5.2,1.99,43,4.3,1.89,0.97,0.97,0.36,0.38,8.54,159.48
76,18,35,2005,17,4.25,1.71,18,4.5,1.29,18,4.5,1.29,0.97,0.96,0.51,0.57,13.74,119.69
77,23,45,2765,19,4.75,1.5,21,5.25,0.96,20,5.0,1.15,1.0,1.0,0.21,0.16,1.42,151.08
79,10,37,2006,7,2.33,1.15,10,3.33,2.52,7,2.33,1.15,1.0,1.0,0.49,0.51,21.42,133.44
80,14,40,2251,10,2.0,0.71,14,2.8,0.84,13,2.6,0.89,1.0,1.0,0.53,0.51,24.48,96.2
81,8,25,1752,7,2.33,0.58,8,2.67,0.58,7,2.33,0.58,0.85,0.81,0.38,0.4,1.68,167.0
82,17,44,2674,16,3.2,1.64,16,3.2,1.64,16,3.2,1.64,0.97,0.95,0.33,0.33,6.02,131.03
83,21,52,2850,9,2.25,1.26,21,5.25,3.3,12,3.0,2.0,1.0,1.0,0.49,0.51,11.67,119.87
84,13,35,1798,12,3.0,1.41,13,3.25,1.71,13,3.25,1.71,0.96,0.94,0.4,0.42,14.61,169.89
86,24,53,3044,17,2.83,1.17,21,3.5,1.87,17,2.83,1.17,1.0,1.0,0.57,0.61,18.32,136.64
87,18,28,1545,11,3.67,0.58,12,4.0,0.0,12,4.0,0.0,0.92,0.86,0.25,0.26,3.87,174.45
89,8,10,436,6,3.0,1.41,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.31,0.34,0.04,234.5
90,77,354,34370,6,3.0,1.41,76,38.0,48.08,6,3.0,1.41,1.0,1.0,0.57,0.6,8.09,84.32
91,15,44,2906,13,3.25,0.5,15,3.75,0.96,13,3.25,0.5,0.96,0.96,0.46,0.48,10.97,146.87
92,17,64,4038,7,3.5,2.12,16,8.0,2.83,9,4.5,2.12,1.0,1.0,0.44,0.43,27.49,119.86
93,8,25,1307,8,2.67,1.53,8,2.67,1.53,8,2.67,1.53,0.98,0.98,0.67,0.69,33.09,110.25
94,11,44,3071,8,2.67,0.58,11,3.67,1.15,11,3.67,1.15,1.0,1.0,0.3,0.31,15.14,96.96
95,25,85,5129,18,4.5,1.91,24,6.0,1.41,18,4.5,1.91,1.0,1.0,0.28,0.3,11.46,132.42
