id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
53,12,38,2274,9,3.0,0.0,12,4.0,1.0,10,3.33,0.58,0.75,0.71,0.24,0.26,9.65,141.61
54,12,16,680,11,5.5,0.71,12,6.0,1.41,12,6.0,1.41,1.0,1.0,0.18,0.19,0.5,173.03
55,13,27,1645,10,3.33,0.58,13,4.33,0.58,13,4.33,0.58,0.97,0.88,0.36,0.37,11.67,110.67
56,12,25,1697,9,2.25,1.5,12,3.0,2.83,12,3.0,2.83,0.97,0.95,0.67,0.68,0.49,108.34
57,12,29,2081,10,5.0,1.41,12,6.0,2.83,10,5.0,1.41,0.76,0.75,0.3,0.34,0.6,102.25
59,15,40,2623,9,3.0,1.0,14,4.67,0.58,12,4.0,1.0,0.95,0.96,0.3,0.33,9.69,95.73
60,14,52,3022,9,2.25,1.5,14,3.5,2.89,9,2.25,1.5,0.98,0.99,0.49,0.46,34.5,65.58
61,17,41,2884,11,2.2,0.84,16,3.2,0.84,13,2.6,0.55,1.0,1.0,0.32,0.28,1.1,93.18
62,16,48,3006,10,2.5,1.0,15,3.75,1.26,14,3.5,1.0,1.0,1.0,0.66,0.72,18.5,126.66
63,12,34,2136,8,2.67,1.15,12,4.0,2.0,10,3.33,1.53,1.0,1.0,0.65,0.7,17.65,111.44
64,8,11,472,7,2.33,1.53,8,2.67,2.08,8,2.67,2.08,1.0,1.0,0.67,0.67,1.24,130.07
65,16,55,3469,12,3.0,0.0,16,4.0,0.82,12,3.0,0.0,0.99,0.99,0.44,0.47,14.77,117.14
66,8,27,1568,4,2.0,0.0,7,3.5,0.71,6,3.0,1.41,1.0,1.0,0.34,0.32,24.1,110.14
67,8,21,1152,6,2.0,1.0,8,2.67,1.15,6,2.0,1.0,1.0,1.0,0.53,0.57,12.13,104.75
68,11,22,1347,10,3.33,2.52,10,3.33,2.52,10,3.33,2.52,1.0,1.0,0.28,0.32,0.1,114.83
69,5,9,499,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.92,0.84,0.67,0.62,12.3,107.84
70,18,52,3079,16,3.2,1.64,17,3.4,1.95,17,3.4,1.95,0.97,0.97,0.48,0.47,28.32,131.24
71,6,11,496,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.38,0.42,10.58,185.83
72,41,102,5970,25,5.0,1.58,38,7.6,4.77,25,5.0,1.58,0.96,0.94,0.22,0.21,8.33,130.9
