id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,12688,163865,6611803,4828,33.53,5.48,12012,83.42,16.93,5687,39.49,6.45,1.0,1.0,0.5,0.5,206.94,104.82
1,12199,201551,8115396,4356,30.25,4.83,11657,80.95,19.85,5209,36.17,6.14,1.0,1.0,0.51,0.5,210.35,106.28
2,14966,273505,11007974,4319,29.99,5.13,14175,98.44,19.96,5264,36.56,6.55,1.0,1.0,0.49,0.48,212.53,108.93
3,15924,175524,7094371,4446,30.88,5.02,15168,105.33,21.06,6242,43.35,15.77,1.0,1.0,0.49,0.49,198.76,108.67
4,17159,248930,10039561,4707,32.69,4.77,16177,112.34,22.72,5929,41.17,7.2,1.0,1.0,0.49,0.49,207.54,109.39
5,18017,332449,13399052,4789,33.26,4.63,16895,117.33,21.52,6247,43.38,7.28,1.0,1.0,0.49,0.49,205.41,109.47
6,19795,493624,19850711,4814,33.43,4.29,18442,128.07,15.82,6455,44.83,5.68,1.0,1.0,0.5,0.5,210.64,108.54
7,13143,186909,7541103,3857,26.78,4.37,12437,86.37,19.15,4550,31.6,5.36,1.0,1.0,0.5,0.49,206.68,108.51
8,7067,144136,5802975,3773,26.2,4.17,6455,44.83,9.29,4334,30.1,4.81,1.0,1.0,0.44,0.43,175.51,99.5
9,6053,99317,3999196,3515,24.41,4.11,5512,38.28,7.45,3973,27.59,4.96,1.0,1.0,0.46,0.45,162.72,106.2
10,8036,131688,5302673,3660,25.42,3.38,7419,51.52,11.47,4152,28.83,4.01,1.0,1.0,0.47,0.46,185.8,101.02
11,10861,114152,4609843,3691,25.63,3.5,10018,69.57,11.67,4082,28.35,4.15,1.0,1.0,0.5,0.49,212.33,97.62
12,11808,124127,5019057,3792,26.33,3.99,10888,75.61,10.36,4220,29.31,5.1,1.0,1.0,0.5,0.49,217.28,95.09
13,12875,107339,4356617,3872,26.89,4.06,12045,83.65,20.16,4447,30.88,5.36,1.0,1.0,0.48,0.47,208.91,92.51
14,9897,85374,3460408,3521,24.45,4.33,9261,64.31,13.37,3969,27.56,5.3,1.0,1.0,0.48,0.47,216.09,95.31
