id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,198,24348,22844020,126,4.5,2.52,77,2.75,1.48,179,6.39,5.29,0.8,0.77,0.47,0.41,65.96,147.77
1,1261,23903,18206149,266,5.66,2.25,167,3.55,1.32,361,7.68,3.21,0.79,0.75,0.42,0.4,25.98,220.58
2,122,45870,61131381,59,3.69,1.78,47,2.94,1.48,109,6.81,4.83,0.8,0.76,0.44,0.37,53.17,152.6
3,335,41204,41348869,209,5.5,4.14,106,2.79,0.99,304,8.0,6.94,0.8,0.71,0.5,0.37,81.93,137.76
4,202,8561,5602025,104,4.95,1.53,86,4.1,1.55,172,8.19,4.37,0.86,0.84,0.51,0.44,59.15,158.63
7,6,6,248,5,2.5,2.12,5,2.5,2.12,6,3.0,2.83,1.0,1.0,0.6,0.6,0.0,196.9
8,10,10,400,6,3.0,1.41,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.21,0.21,0.0,203.29
10,15,15,600,9,3.0,1.0,10,3.33,1.15,10,3.33,1.15,0.92,0.92,0.21,0.21,0.0,223.77
11,5,5,200,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.42,0.42,0.0,251.58
12,13,13,536,9,4.5,2.12,10,5.0,2.83,10,5.0,2.83,1.0,1.0,0.16,0.16,0.0,238.84
13,5,5,204,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.42,0.41,0.0,216.75
14,8,10,440,8,2.67,0.58,8,2.67,0.58,8,2.67,0.58,1.0,1.0,0.33,0.31,0.0,132.83
19,10,10,453,8,2.0,0.82,9,2.25,0.96,9,2.25,0.96,0.88,0.84,0.52,0.5,0.0,224.94
20,7,9,368,6,3.0,1.41,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.25,0.24,0.18,177.3
21,4,4,164,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.75,0.75,0.5,0.49,0.0,245.25
24,206,1055,196953,164,3.09,1.4,158,2.98,1.35,174,3.28,1.54,0.98,0.98,0.54,0.59,18.77,156.6
25,115,111131,60713685,87,2.72,1.22,91,2.84,1.42,99,3.09,1.4,0.98,0.98,0.56,0.6,22.44,147.26
27,13,14,650,10,3.33,1.15,11,3.67,0.58,11,3.67,0.58,0.78,0.71,0.22,0.2,0.0,212.03
28,60,466,77011,46,2.42,0.9,45,2.37,0.96,52,2.74,1.19,0.99,0.98,0.45,0.44,45.04,151.91
35,8,8,328,8,2.0,1.41,8,2.0,1.41,8,2.0,1.41,1.0,1.0,0.69,0.68,0.0,224.81
36,16,17,752,13,2.6,0.89,13,2.6,0.89,13,2.6,0.89,0.93,0.91,0.32,0.3,0.05,180.33
37,10,11,488,10,3.33,0.58,10,3.33,0.58,10,3.33,0.58,1.0,1.0,0.28,0.25,0.11,205.45
38,4,7,280,4,2.0,1.41,3,1.5,0.71,4,2.0,1.41,1.0,1.0,0.84,0.84,0.15,219.83
39,3,3,124,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.75,0.74,0.0,202.75
40,14,16,768,13,2.6,0.89,13,2.6,0.89,13,2.6,0.89,0.95,0.91,0.42,0.38,0.14,178.57
41,11,13,540,10,2.0,1.22,11,2.2,1.3,11,2.2,1.3,1.0,1.0,0.63,0.62,0.01,201.15
42,37,186,9469,29,3.62,1.6,29,3.62,1.6,29,3.62,1.6,0.95,0.93,0.58,0.58,44.8,179.69
43,71,822,42427,53,2.94,1.8,56,3.11,2.11,56,3.11,2.11,0.99,0.99,0.81,0.81,137.95,141.69
44,19,233,11968,19,2.11,0.93,19,2.11,0.93,19,2.11,0.93,1.0,1.0,0.87,0.87,101.74,173.24
45,72,893,53040,65,2.6,1.08,71,2.84,1.25,71,2.84,1.25,0.96,0.96,0.58,0.61,108.88,131.86
46,47,726,42012,46,2.56,1.25,46,2.56,1.25,46,2.56,1.25,1.0,1.0,0.7,0.71,150.13,128.43
47,8,8,422,8,2.67,2.08,8,2.67,2.08,8,2.67,2.08,0.93,0.86,0.57,0.54,0.0,165.37
49,11,11,440,4,2.0,0.0,6,3.0,1.41,7,3.5,0.71,1.0,1.0,0.27,0.27,0.0,252.2
50,33,357,18680,27,3.38,0.92,27,3.38,0.92,27,3.38,0.92,1.0,0.99,0.64,0.64,73.65,180.96
51,13,14,718,12,4.0,2.0,13,4.33,2.52,13,4.33,2.52,0.9,0.85,0.28,0.25,0.08,174.15
55,22,24,968,10,3.33,2.31,12,4.0,2.65,12,4.0,2.65,1.0,1.0,0.26,0.25,0.0,251.5
56,7,15061,1314156,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.98,0.98,0.95,0.97,121.5,113.0
57,28,39,1780,18,3.6,0.89,18,3.6,0.89,18,3.6,0.89,0.87,0.84,0.3,0.32,1.37,226.63
58,316,1017,50134,57,3.56,1.21,60,3.75,1.34,60,3.75,1.34,0.84,0.86,0.44,0.48,61.79,191.48
59,809,1705,80798,98,3.77,1.31,98,3.77,1.31,98,3.77,1.31,0.78,0.87,0.43,0.54,12.91,236.98
60,209,923,49552,64,2.91,1.51,65,2.95,1.5,65,2.95,1.5,0.95,0.97,0.67,0.69,104.39,145.21
61,34,36,2115,23,3.83,1.72,24,4.0,1.67,24,4.0,1.67,0.98,0.89,0.24,0.22,0.03,224.64
62,8,8,332,8,2.67,0.58,8,2.67,0.58,8,2.67,0.58,1.0,1.0,0.39,0.38,0.0,184.22
63,7,7,304,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.35,0.34,0.0,229.0
64,35,572,29544,25,2.27,1.01,25,2.27,1.01,25,2.27,1.01,0.97,0.95,0.62,0.61,146.76,123.52
65,42,476,24496,38,2.71,1.44,39,2.79,1.48,39,2.79,1.48,0.98,0.97,0.78,0.78,108.29,145.64
66,66,628,38059,54,2.7,1.13,60,3.0,1.41,57,2.85,1.27,1.0,0.99,0.82,0.81,111.16,134.83
67,99,1055,59891,90,3.1,1.11,93,3.21,1.29,92,3.17,1.23,1.0,0.99,0.71,0.72,112.36,143.04
68,13,138,7384,12,3.0,1.83,12,3.0,1.83,12,3.0,1.83,1.0,1.0,0.81,0.82,82.09,157.74
70,7,8,332,6,2.0,1.0,7,2.33,1.53,7,2.33,1.53,0.92,0.91,0.58,0.58,0.25,233.0
71,18,21,928,18,3.0,0.89,18,3.0,0.89,18,3.0,0.89,1.0,1.0,0.37,0.35,0.0,192.67
