id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,53,356,339241,46,2.88,1.15,45,2.81,1.11,51,3.19,1.68,0.93,0.93,0.61,0.62,1.21,128.11
1,54,84,3965,47,2.76,1.03,49,2.88,1.05,53,3.12,1.41,0.98,0.97,0.5,0.5,0.05,130.48
2,107,1395,674899,74,3.36,1.84,68,3.09,1.77,78,3.55,2.13,0.95,0.92,0.45,0.4,6.05,137.26
3,139,3568,2979440,101,3.88,0.91,73,2.81,1.13,128,4.92,2.17,0.99,0.97,0.48,0.35,22.58,132.67
7,653,51146,51858157,139,7.72,4.07,66,3.67,1.64,357,19.83,11.75,0.99,1.0,0.43,0.29,31.84,122.23
8,269,3374,1537463,143,4.77,2.65,146,4.87,2.54,192,6.4,4.26,0.95,0.94,0.51,0.46,4.2,151.76
9,375,3506,1008985,207,4.22,1.48,230,4.69,1.5,270,5.51,2.21,0.99,0.98,0.41,0.41,3.39,173.97
10,117,494,186946,74,4.62,1.59,78,4.88,1.63,92,5.75,2.14,0.99,0.99,0.35,0.34,2.31,160.94
14,37,2136,397732,21,4.2,4.44,12,2.4,1.14,33,6.6,6.69,1.0,1.0,0.68,0.7,36.83,127.46
15,43,701,151212,31,4.43,1.51,23,3.29,1.7,39,5.57,1.81,0.94,0.89,0.57,0.52,52.43,132.52
16,304,3568,830073,211,4.4,2.65,205,4.27,1.77,265,5.52,4.13,0.9,0.86,0.45,0.41,5.02,136.73
17,44,862,255916,31,4.43,2.37,20,2.86,1.57,42,6.0,4.55,0.97,0.97,0.59,0.54,112.84,96.63
21,115,16753,19008656,50,6.25,2.25,27,3.38,1.06,79,9.88,4.39,0.91,0.89,0.4,0.2,34.48,113.63
22,64,1866,741566,44,2.93,1.49,41,2.73,1.1,58,3.87,2.56,0.91,0.94,0.59,0.53,7.15,98.23
23,45,986,953178,32,3.56,1.42,37,4.11,1.62,41,4.56,1.51,0.77,0.77,0.53,0.5,5.52,134.19
24,24,1097,1122001,18,2.57,0.79,19,2.71,0.49,21,3.0,1.15,0.96,0.99,0.53,0.46,6.24,102.18
25,59,668,224149,42,3.5,1.68,38,3.17,1.47,55,4.58,3.2,0.74,0.65,0.55,0.51,2.09,122.93
28,21,224,41447,14,3.5,0.58,14,3.5,0.58,18,4.5,1.73,1.0,1.0,0.74,0.68,2.79,101.96
30,111,4320,3748711,91,4.55,2.35,75,3.75,1.77,102,5.1,2.75,1.0,1.0,0.45,0.44,9.43,108.4
34,102,142,6294,88,3.26,1.51,99,3.67,1.88,100,3.7,1.84,0.89,0.89,0.42,0.41,0.19,129.52
35,384,667,63701,315,3.21,1.39,329,3.36,1.49,373,3.81,1.91,0.76,0.72,0.46,0.46,0.6,126.41
36,330,804,180349,279,2.76,1.39,294,2.91,1.5,324,3.21,1.71,0.77,0.72,0.5,0.49,0.54,113.96
37,375,544,36835,307,3.23,1.53,334,3.52,1.83,354,3.73,1.93,0.85,0.81,0.45,0.46,0.3,129.71
38,369,512,32993,326,2.99,1.42,358,3.28,1.67,356,3.27,1.67,0.9,0.87,0.52,0.52,0.2,117.07
39,200,284,24786,155,3.37,1.51,170,3.7,1.8,166,3.61,1.56,0.85,0.77,0.47,0.47,0.12,128.06
41,161,267,39894,146,3.4,1.51,158,3.67,1.7,158,3.67,1.7,0.91,0.84,0.46,0.44,0.39,126.81
42,439,630,46620,331,3.52,1.7,341,3.63,1.84,370,3.94,2.2,0.83,0.78,0.39,0.39,0.26,144.65
43,425,553,40614,322,3.46,1.54,335,3.6,1.58,340,3.66,1.64,0.87,0.82,0.41,0.43,0.42,146.86
44,327,564,56159,294,3.03,1.52,305,3.14,1.57,310,3.2,1.66,0.86,0.82,0.48,0.49,0.98,140.66
45,151,240,21456,140,2.86,1.29,143,2.92,1.34,146,2.98,1.42,0.86,0.79,0.52,0.53,0.33,117.98
47,45,319,109082,39,3.25,1.54,37,3.08,1.44,41,3.42,1.83,0.92,0.92,0.48,0.41,3.51,132.24
49,23,36,1581,22,3.67,2.34,23,3.83,2.64,23,3.83,2.64,0.98,0.98,0.44,0.45,0.55,157.29
50,25,140,48309,17,4.25,1.26,16,4.0,0.82,17,4.25,1.26,0.92,0.94,0.26,0.19,5.59,183.84
51,67,4114,4264524,50,3.57,1.65,52,3.71,1.54,63,4.5,2.38,0.92,0.91,0.55,0.49,8.8,121.17
52,21,178,55356,16,2.67,1.03,19,3.17,1.6,21,3.5,1.97,0.83,0.83,0.54,0.55,10.0,116.44
53,41,1240,588576,30,3.33,1.58,28,3.11,1.27,36,4.0,2.24,0.99,1.0,0.5,0.52,21.5,98.96
56,57,930,404570,43,3.91,2.02,37,3.36,1.36,55,5.0,2.72,1.0,1.0,0.47,0.34,9.4,124.46
57,60,434,159249,51,3.4,1.8,47,3.13,1.68,56,3.73,2.19,0.93,0.92,0.52,0.42,6.21,105.84
58,115,1262,526941,95,3.39,1.4,91,3.25,1.55,109,3.89,1.85,0.94,0.93,0.46,0.38,5.85,124.54
59,8,314,72024,6,3.0,2.83,4,2.0,1.41,7,3.5,3.54,0.44,0.38,0.6,0.62,16.56,90.07
63,38,618,242202,36,3.0,1.6,26,2.17,1.11,37,3.08,1.83,0.89,0.91,0.53,0.45,12.0,94.03
64,18,596,227948,14,2.33,1.21,13,2.17,1.17,18,3.0,1.41,0.63,0.6,0.44,0.42,32.04,74.02
66,168,4169,3493902,107,3.69,1.75,102,3.52,1.21,134,4.62,2.46,0.95,0.93,0.41,0.4,11.31,146.89
70,16,37,5677,15,2.14,0.9,16,2.29,0.95,16,2.29,0.95,0.93,0.89,0.63,0.6,0.09,117.95
71,167,1418,720027,144,3.51,1.79,132,3.22,1.33,153,3.73,2.13,0.94,0.9,0.52,0.5,2.26,142.09
91,42,439,192863,38,5.43,1.99,36,5.14,1.57,42,6.0,2.31,0.9,0.91,0.5,0.41,9.36,139.08
92,26,285,159861,24,3.0,2.27,22,2.75,1.98,25,3.12,2.47,0.8,0.74,0.58,0.55,2.52,125.1
97,112,16379,18606473,80,5.71,2.49,67,4.79,2.04,94,6.71,3.6,0.92,0.93,0.43,0.4,11.76,138.98
98,244,25157,25695590,169,4.22,1.75,141,3.52,1.36,210,5.25,3.08,0.9,0.87,0.53,0.52,15.4,122.92
99,263,7028,4068793,169,3.93,2.1,136,3.16,1.57,217,5.05,2.98,0.86,0.84,0.49,0.43,9.37,121.47
100,73,6949,5440203,53,3.79,2.15,41,2.93,1.69,64,4.57,3.01,0.85,0.86,0.63,0.53,11.67,100.81
115,15,18,1386,15,1.67,0.71,15,1.67,0.71,15,1.67,0.71,0.8,0.73,0.76,0.74,0.08,89.78
120,9,59,13069,8,2.67,1.15,8,2.67,1.15,9,3.0,1.0,0.85,0.85,0.34,0.25,0.77,92.19
126,19,24,972,12,2.4,1.14,16,3.2,1.3,16,3.2,1.3,1.0,1.0,0.39,0.39,0.06,169.0
127,25,71,18802,15,2.5,0.84,20,3.33,1.03,21,3.5,1.05,0.93,0.94,0.41,0.4,0.05,170.67
133,42,5552,4446778,31,2.58,1.62,27,2.25,1.14,38,3.17,2.04,0.82,0.83,0.6,0.56,11.94,109.75
134,8,95,22827,5,2.5,0.71,6,3.0,1.41,8,4.0,2.83,0.6,0.51,0.7,0.66,0.62,72.66
135,15,227,81659,14,2.33,1.03,12,2.0,0.89,15,2.5,1.38,0.99,1.0,0.43,0.22,32.96,121.34
136,133,4840,4880309,96,3.69,1.67,99,3.81,1.33,117,4.5,2.12,0.98,0.99,0.4,0.32,17.39,142.54
140,97,1281,835926,79,3.29,1.83,64,2.67,1.46,91,3.79,2.4,0.93,0.94,0.56,0.55,14.37,128.37
142,48,684,172907,33,2.75,0.87,27,2.25,0.62,45,3.75,1.82,0.99,0.99,0.6,0.6,42.88,118.23
143,18,1033,755759,12,3.0,1.63,11,2.75,1.26,16,4.0,2.58,1.0,1.0,0.56,0.48,7.14,94.47
147,32,283,143298,25,4.17,1.83,18,3.0,2.0,28,4.67,1.97,0.98,0.99,0.5,0.38,6.31,93.76
148,57,1915,1495491,48,4.36,2.16,32,2.91,1.22,53,4.82,2.75,0.94,0.93,0.57,0.46,14.56,101.13
149,58,2959,3030491,42,4.2,2.53,28,2.8,0.63,52,5.2,3.58,0.9,0.9,0.5,0.43,14.0,116.25
150,46,540,257916,41,2.41,1.77,36,2.12,1.17,45,2.65,2.03,0.84,0.81,0.65,0.64,16.67,92.73
154,192,16225,15781865,131,4.68,2.65,82,2.93,1.25,176,6.29,3.91,0.84,0.81,0.41,0.34,18.03,92.28
155,260,58827,51187106,163,4.94,2.26,99,3.0,1.37,230,6.97,3.52,0.8,0.79,0.4,0.29,13.86,83.05
157,49,483,94436,42,2.47,1.5,40,2.35,1.37,47,2.76,2.08,0.95,0.9,0.64,0.6,5.25,102.46
158,272,2461,1380570,236,2.78,1.41,239,2.81,1.41,261,3.07,1.6,0.88,0.85,0.54,0.53,1.76,117.5
159,434,1653,541380,306,2.97,1.35,308,2.99,1.4,389,3.78,1.96,0.73,0.68,0.47,0.47,0.95,119.63
160,269,1327,600308,232,2.64,1.37,235,2.67,1.36,256,2.91,1.5,0.75,0.69,0.54,0.52,1.21,117.81
161,375,67471,68445460,268,2.6,1.36,262,2.54,1.27,345,3.35,2.01,0.85,0.81,0.52,0.46,4.54,106.5
162,272,1195,226718,208,2.77,1.3,215,2.87,1.36,250,3.33,1.66,0.69,0.65,0.5,0.49,1.3,105.9
164,68,1320,695165,47,3.13,1.3,35,2.33,0.98,65,4.33,1.76,1.0,1.0,0.4,0.34,65.9,146.28
168,91,204,16845,48,2.53,1.02,58,3.05,1.43,49,2.58,1.07,0.99,0.99,0.42,0.4,0.68,146.38
169,112,1055,483837,97,2.77,1.52,102,2.91,1.72,103,2.94,1.71,0.91,0.9,0.49,0.46,4.67,124.54
170,90,336,69492,84,2.47,1.11,86,2.53,1.13,87,2.56,1.16,0.94,0.89,0.57,0.52,3.06,92.76
171,116,28698,34325710,89,2.78,1.45,87,2.72,1.37,107,3.34,1.99,0.92,0.92,0.57,0.53,3.91,106.75
176,37,364,131051,33,2.54,1.33,37,2.85,1.34,37,2.85,1.34,0.9,0.89,0.54,0.54,8.02,137.35
177,9,175,50507,7,2.33,1.53,7,2.33,0.58,9,3.0,1.73,1.0,1.0,0.74,0.72,14.8,114.13
178,71,757,230540,49,2.58,1.68,45,2.37,1.12,66,3.47,3.78,0.98,0.98,0.55,0.48,2.77,116.86
179,55,1690,948717,40,3.64,1.36,34,3.09,1.3,49,4.45,1.57,0.8,0.78,0.38,0.34,8.98,103.31
182,17,166,53894,16,2.29,0.76,16,2.29,0.76,17,2.43,1.13,0.61,0.63,0.66,0.61,20.83,71.04
183,38,326,149787,31,2.38,1.04,36,2.77,1.24,33,2.54,0.88,0.92,0.94,0.59,0.53,5.97,108.59
184,29,39,1560,19,2.38,0.52,19,2.38,0.52,19,2.38,0.52,1.0,1.0,0.32,0.32,0.04,197.43
185,30,274,90447,26,2.36,1.36,25,2.27,1.1,27,2.45,1.44,0.91,0.91,0.62,0.55,0.91,90.92
186,35,319,157053,26,3.71,0.95,29,4.14,1.07,33,4.71,1.38,0.85,0.86,0.41,0.37,1.27,139.44
189,36,768,427920,32,2.91,1.04,28,2.55,0.82,33,3.0,0.89,0.96,0.98,0.51,0.41,3.18,106.8
190,35,998,768677,28,2.33,0.78,30,2.5,0.9,34,2.83,1.19,0.92,0.94,0.58,0.58,5.18,121.88
191,25,96,18480,19,2.71,0.76,20,2.86,0.9,21,3.0,1.0,0.89,0.9,0.41,0.43,3.49,163.51
192,22,76,9406,20,2.5,1.77,21,2.62,1.69,21,2.62,1.69,0.83,0.82,0.4,0.4,1.98,124.98
196,46,589,127255,43,2.87,2.03,44,2.93,2.12,45,3.0,2.1,0.8,0.79,0.65,0.63,4.38,118.48
197,69,833,390561,60,2.4,1.12,58,2.32,1.03,65,2.6,1.0,0.8,0.77,0.58,0.54,9.14,102.43
199,21,270,98922,18,3.0,2.0,18,3.0,2.45,19,3.17,2.32,0.74,0.74,0.67,0.64,2.63,104.86
200,21,267,49244,16,4.0,1.41,15,3.75,0.96,20,5.0,1.83,0.78,0.76,0.74,0.78,5.86,126.1
203,30,213,49132,27,2.45,1.21,26,2.36,1.21,30,2.73,1.42,0.97,0.97,0.61,0.55,4.68,121.53
204,47,440,125174,40,4.0,1.05,33,3.3,1.64,44,4.4,1.51,0.85,0.8,0.66,0.63,2.03,103.23
206,29,419,111111,25,2.5,0.85,24,2.4,0.84,27,2.7,0.82,0.82,0.81,0.43,0.44,11.4,93.12
207,36,785,329165,30,3.33,1.22,25,2.78,0.67,34,3.78,2.11,0.99,1.0,0.45,0.37,18.63,117.45
208,35,874,472265,28,4.0,1.0,24,3.43,1.13,33,4.71,1.6,0.9,0.88,0.44,0.39,5.45,117.98
210,43,10875,12050034,34,2.12,1.36,36,2.25,1.39,39,2.44,1.63,0.86,0.86,0.44,0.39,5.17,96.35
211,41,284,122021,36,3.0,1.13,36,3.0,1.28,41,3.42,1.68,0.79,0.76,0.58,0.53,4.86,122.7
212,9,175,106989,5,2.5,0.71,6,3.0,1.41,9,4.5,2.12,0.98,1.0,0.39,0.16,15.81,88.25
213,63,1219,640466,47,2.94,1.34,45,2.81,1.42,59,3.69,1.92,0.93,0.93,0.53,0.45,6.69,109.72
