id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,518,684,29923,438,3.59,1.72,473,3.88,1.95,489,4.01,2.06,0.89,0.86,0.46,0.45,0.24,138.91
1,466,642,29870,398,3.26,1.51,417,3.42,1.67,421,3.45,1.68,0.92,0.88,0.5,0.49,0.31,131.2
2,529,719,33578,459,3.64,1.55,495,3.93,1.73,492,3.9,1.7,0.94,0.89,0.47,0.46,0.06,130.16
3,528,724,32849,443,3.69,1.52,478,3.98,1.68,485,4.04,1.78,0.9,0.86,0.45,0.45,0.17,138.29
4,1158,1599,72377,633,4.65,1.92,660,4.85,2.04,968,7.12,3.42,0.61,0.59,0.43,0.43,2.11,155.55
5,1283,1647,69761,609,4.32,1.67,627,4.45,1.82,1097,7.78,3.68,0.51,0.51,0.45,0.44,2.06,157.68
6,495,644,31793,434,3.5,1.57,465,3.75,1.79,475,3.83,1.75,0.86,0.81,0.52,0.51,0.39,121.7
7,398,526,24697,356,2.99,1.41,384,3.23,1.59,382,3.21,1.58,0.91,0.86,0.54,0.55,0.04,117.93
8,706,867,38169,438,3.74,1.58,538,4.6,2.15,537,4.59,2.18,0.94,0.9,0.42,0.43,0.29,157.74
9,804,915,40441,435,3.66,1.29,575,4.83,1.62,574,4.82,1.59,0.95,0.92,0.31,0.32,0.07,181.36
10,791,919,40869,458,3.72,1.31,558,4.54,1.74,571,4.64,1.88,0.93,0.9,0.34,0.34,0.01,175.07
11,798,991,42258,485,3.85,1.36,531,4.21,1.58,608,4.83,2.25,0.85,0.83,0.33,0.34,1.21,172.13
12,744,880,39213,494,4.02,1.56,539,4.38,1.84,527,4.28,1.71,0.96,0.92,0.36,0.36,0.14,162.06
13,404,543,25053,346,3.06,1.41,374,3.31,1.54,379,3.35,1.63,0.91,0.86,0.55,0.57,0.67,120.83
14,372,480,22395,292,2.7,1.36,311,2.88,1.46,362,3.35,2.12,0.79,0.76,0.57,0.57,0.66,122.8
15,637,819,36701,416,3.38,1.48,445,3.62,1.8,607,4.93,2.96,0.69,0.65,0.52,0.52,2.01,129.13
16,754,972,41352,457,3.69,1.54,507,4.09,1.96,704,5.68,3.85,0.67,0.65,0.49,0.5,2.54,135.61
17,1310,1676,69346,588,4.17,1.55,610,4.33,1.75,1250,8.87,3.93,0.44,0.44,0.45,0.44,3.13,152.36
18,1564,2147,93783,635,4.44,1.55,624,4.36,1.83,1440,10.07,5.34,0.42,0.41,0.47,0.47,4.06,141.52
19,618,941,43234,478,3.85,5.37,453,3.65,1.87,583,4.7,7.31,0.76,0.71,0.49,0.48,1.6,127.31
20,497,683,29540,407,3.48,1.45,461,3.94,1.85,467,3.99,2.0,0.92,0.89,0.51,0.51,0.27,125.8
21,983,1343,55922,504,3.76,1.62,528,3.94,1.74,868,6.48,3.23,0.54,0.55,0.46,0.45,2.41,151.84
