id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
15,28,4477,4630190,11,5.5,2.12,8,4.0,2.83,25,12.5,4.95,0.95,0.98,0.46,0.23,6.03,104.44
16,170,6653,1611685,55,4.58,1.78,42,3.5,1.38,152,12.67,3.26,0.77,0.83,0.45,0.35,3.59,111.77
17,207,12864,4818665,74,5.69,2.63,59,4.54,1.2,177,13.62,4.79,0.61,0.65,0.46,0.41,8.84,123.24
21,328,15314,8341849,98,5.76,2.28,74,4.35,1.69,281,16.53,6.78,0.71,0.73,0.48,0.4,13.43,120.55
22,51,1175,1362247,16,4.0,2.58,13,3.25,1.71,43,10.75,8.02,0.72,0.74,0.43,0.35,12.03,101.68
28,516,27891,23598866,137,4.57,2.14,120,4.0,1.58,425,14.17,5.6,0.7,0.72,0.48,0.4,17.95,120.26
35,347,22138,19944123,108,4.5,2.13,90,3.75,1.36,282,11.75,4.05,0.6,0.64,0.42,0.33,5.36,108.42
36,360,18825,16086963,110,5.5,3.03,75,3.75,1.89,297,14.85,5.23,0.76,0.82,0.44,0.25,5.5,107.76
42,257,10163,9422084,74,4.93,2.05,60,4.0,1.36,197,13.13,5.08,0.76,0.78,0.47,0.41,7.0,123.63
45,158,73261,73431495,27,5.4,2.07,17,3.4,1.14,75,15.0,8.43,0.99,1.0,0.34,0.05,4.04,105.0
49,397,5685,4043337,95,4.32,1.55,92,4.18,1.44,333,15.14,6.56,0.66,0.59,0.53,0.4,15.22,120.66
52,360,21762,18201992,80,4.44,1.72,72,4.0,1.53,280,15.56,4.4,0.73,0.82,0.46,0.34,4.96,111.44
