id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,50,56,2338,23,5.75,1.5,19,4.75,1.26,49,12.25,4.35,0.26,0.22,0.36,0.34,2.01,167.36
1,76,96,3652,29,4.83,1.17,28,4.67,1.03,73,12.17,4.26,0.25,0.27,0.4,0.39,4.81,165.97
2,121,168,6261,31,5.17,0.98,24,4.0,1.26,114,19.0,5.4,0.11,0.12,0.46,0.44,10.88,160.97
3,74,106,3916,23,3.83,1.33,19,3.17,1.33,72,12.0,1.67,0.12,0.14,0.44,0.43,12.8,184.82
4,66,78,3057,27,4.5,1.05,24,4.0,0.89,65,10.83,2.99,0.23,0.26,0.28,0.27,4.36,188.63
5,47,61,2339,16,2.67,0.52,12,2.0,0.63,47,7.83,2.48,0.09,0.11,0.5,0.48,4.45,163.9
6,28,33,1272,18,3.6,1.52,15,3.0,1.58,28,5.6,1.52,0.23,0.25,0.46,0.46,3.98,149.01
7,30,37,1420,15,3.0,1.22,13,2.6,0.89,29,5.8,1.79,0.26,0.3,0.47,0.45,4.8,147.12
8,65,83,3440,22,3.67,1.86,16,2.67,1.97,64,10.67,3.93,0.13,0.13,0.39,0.39,5.91,177.85
9,59,77,2820,20,3.33,1.03,16,2.67,1.03,56,9.33,3.33,0.14,0.16,0.5,0.49,3.73,163.02
10,75,91,3364,21,3.5,0.84,16,2.67,0.82,68,11.33,4.03,0.17,0.2,0.46,0.44,3.56,164.25
11,53,71,2620,19,3.17,0.75,13,2.17,0.75,52,8.67,2.25,0.11,0.13,0.34,0.34,9.1,180.11
12,39,43,1643,18,3.0,0.63,17,2.83,0.75,37,6.17,2.48,0.26,0.28,0.4,0.38,2.77,158.29
