id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,79,454,100827,56,9.33,2.42,63,10.5,3.27,63,10.5,2.51,0.84,0.87,0.51,0.61,9.94,92.64
1,64,250,34884,51,8.5,1.64,56,9.33,2.07,58,9.67,2.94,0.72,0.74,0.55,0.67,4.33,98.39
2,67,203,43292,57,9.5,2.26,52,8.67,3.14,66,11.0,3.52,0.57,0.58,0.45,0.56,0.52,85.8
3,55,205,32862,47,7.83,3.6,47,7.83,2.71,50,8.33,3.44,0.7,0.68,0.53,0.6,12.2,77.85
4,57,200,53221,43,7.17,1.83,43,7.17,2.14,52,8.67,2.42,0.67,0.76,0.61,0.66,2.79,89.14
5,44,169,19523,36,6.0,2.0,39,6.5,2.81,39,6.5,2.43,0.56,0.52,0.38,0.41,6.15,94.67
6,45,161,21152,39,6.5,3.45,36,6.0,3.58,45,7.5,4.37,0.58,0.6,0.62,0.7,7.2,106.85
7,33,157,40368,29,4.83,1.94,28,4.67,1.86,31,5.17,2.14,0.51,0.49,0.46,0.56,6.41,96.4
8,51,171,48104,36,7.2,2.77,40,8.0,4.18,45,9.0,3.54,0.62,0.61,0.47,0.6,2.96,87.45
9,74,446,57448,53,8.83,3.87,57,9.5,3.89,63,10.5,4.23,0.79,0.85,0.56,0.64,11.01,74.12
10,63,528,86851,48,8.0,2.19,54,9.0,3.46,54,9.0,3.29,0.8,0.84,0.6,0.69,13.99,75.87
11,46,135,15715,35,5.83,1.17,35,5.83,0.75,38,6.33,1.51,0.49,0.48,0.45,0.52,6.91,70.04
12,61,317,37410,47,7.83,1.72,54,9.0,2.61,51,8.5,1.97,0.61,0.66,0.62,0.72,13.5,94.22
13,91,413,54496,60,10.0,2.0,62,10.33,1.75,80,13.33,4.68,0.75,0.79,0.52,0.59,8.06,82.48
14,34,93,14992,23,3.83,1.94,26,4.33,2.07,31,5.17,3.31,0.57,0.54,0.42,0.55,0.83,109.71
15,47,339,52526,37,6.17,3.19,42,7.0,4.05,43,7.17,4.12,0.75,0.73,0.46,0.52,6.45,85.75
16,56,256,36103,37,7.4,1.14,48,9.6,2.07,46,9.2,1.92,0.9,0.94,0.79,0.87,8.08,74.99
17,41,113,11980,36,6.0,1.1,39,6.5,1.05,38,6.33,1.21,0.72,0.71,0.31,0.37,0.67,103.42
18,42,104,15157,33,5.5,2.07,37,6.17,2.79,37,6.17,2.32,0.71,0.61,0.43,0.48,1.11,107.92
19,31,139,35141,27,5.4,2.41,27,5.4,2.41,29,5.8,2.68,0.55,0.5,0.37,0.49,6.09,84.51
20,57,503,161839,43,7.17,2.14,51,8.5,4.64,49,8.17,2.64,0.92,0.98,0.6,0.69,3.81,73.99
21,215,1114,159589,71,11.83,2.48,195,32.5,30.36,79,13.17,3.43,0.86,0.9,0.52,0.66,6.12,72.48
22,297,1613,207487,49,8.17,2.23,278,46.33,42.64,56,9.33,3.39,0.89,0.87,0.4,0.57,3.84,80.41
23,100,642,107639,63,10.5,2.43,74,12.33,4.41,84,14.0,3.16,0.72,0.74,0.5,0.58,8.42,73.81
24,82,380,49188,54,9.0,2.76,65,10.83,2.79,65,10.83,3.71,0.7,0.71,0.6,0.69,7.95,97.72
25,62,287,43650,50,8.33,3.98,50,8.33,4.72,53,8.83,4.07,0.54,0.42,0.51,0.69,3.98,109.46
26,79,446,70375,58,9.67,1.97,55,9.17,2.64,64,10.67,1.37,0.66,0.74,0.64,0.68,9.69,73.82
27,76,334,54065,59,9.83,2.64,70,11.67,5.2,64,10.67,2.42,0.67,0.7,0.41,0.48,9.55,96.09
28,63,477,65003,46,7.67,2.94,56,9.33,3.67,51,8.5,3.15,0.84,0.88,0.63,0.7,14.2,65.4
29,53,386,57728,46,7.67,3.01,42,7.0,3.1,51,8.5,3.27,0.67,0.66,0.53,0.56,7.61,67.67
30,41,182,21976,33,5.5,2.81,35,5.83,3.25,33,5.5,2.81,0.36,0.32,0.66,0.75,14.31,81.03
31,40,101,11689,27,4.5,2.35,32,5.33,2.88,32,5.33,3.01,0.59,0.46,0.52,0.65,2.25,103.83
32,34,122,17320,26,5.2,1.3,29,5.8,2.68,28,5.6,1.67,0.82,0.85,0.5,0.53,0.93,95.71
33,56,264,31685,36,6.0,1.41,39,6.5,1.64,47,7.83,1.83,0.72,0.76,0.49,0.49,17.52,59.73
34,37,170,36785,33,6.6,2.7,31,6.2,2.39,34,6.8,3.03,0.47,0.45,0.6,0.7,7.81,80.29
35,45,264,36117,35,5.83,3.06,43,7.17,3.97,40,6.67,3.2,0.74,0.74,0.39,0.51,9.42,72.13
36,38,363,137680,32,5.33,3.01,34,5.67,3.5,33,5.5,3.33,0.7,0.7,0.5,0.62,15.72,76.64
