id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
5,8,193,37795,4,2.0,0.0,4,2.0,0.0,7,3.5,2.12,0.9,0.8,0.86,0.88,4.92,110.92
8,16,428,370094,11,2.75,0.5,11,2.75,0.96,15,3.75,1.71,1.0,1.0,0.28,0.26,34.27,177.9
10,17,2156,2207552,14,3.5,1.91,11,2.75,0.96,16,4.0,2.83,1.0,1.0,0.5,0.46,69.15,117.7
11,12,1161,1207682,9,3.0,1.73,8,2.67,0.58,12,4.0,2.65,1.0,1.0,0.55,0.37,68.33,116.73
28,22,6423,4678265,16,4.0,1.83,12,3.0,2.0,21,5.25,2.22,0.71,0.71,0.34,0.3,75.44,106.34
29,30,10046,11043220,20,4.0,1.58,12,2.4,1.14,29,5.8,2.77,0.47,0.41,0.4,0.36,82.58,90.25
30,29,2020,1244257,21,4.2,1.92,10,2.0,0.71,23,4.6,2.07,0.93,0.89,0.4,0.25,97.37,82.46
31,25,685,171695,18,4.5,2.65,12,3.0,1.41,24,6.0,2.83,0.68,0.6,0.64,0.58,67.45,132.8
33,30,6293,6531680,17,5.67,2.31,10,3.33,1.15,24,8.0,2.65,1.0,1.0,0.46,0.29,7.47,92.47
34,17,100,29387,12,4.0,2.0,10,3.33,2.08,14,4.67,1.53,0.71,0.68,0.61,0.5,10.04,124.38
35,20,98,31667,16,4.0,1.41,13,3.25,1.26,18,4.5,2.08,1.0,1.0,0.36,0.3,0.08,116.19
36,18,37,2400,15,3.75,1.5,13,3.25,1.5,17,4.25,1.71,0.85,0.78,0.38,0.43,1.68,121.84
42,20,233,109459,16,4.0,1.41,15,3.75,0.96,17,4.25,1.5,1.0,1.0,0.44,0.44,34.59,178.68
53,11,152,55245,5,2.5,0.71,5,2.5,0.71,8,4.0,0.0,1.0,1.0,0.26,0.15,8.52,91.54
54,26,806,746187,8,2.0,1.15,8,2.0,1.15,13,3.25,2.22,1.0,1.0,0.64,0.51,2.79,68.31
55,16,192,52084,10,2.5,0.58,9,2.25,0.96,12,3.0,0.82,0.88,0.84,0.61,0.62,4.22,121.29
56,18,380,158802,16,5.33,3.21,11,3.67,0.58,18,6.0,3.46,1.0,1.0,0.43,0.33,6.87,106.08
57,16,89,22677,13,4.33,1.53,12,4.0,1.0,13,4.33,1.53,0.99,0.99,0.56,0.49,6.61,159.8
58,30,491,125471,25,4.17,1.47,21,3.5,1.38,27,4.5,2.07,0.77,0.72,0.62,0.6,38.05,135.14
59,20,571,139396,13,4.33,1.15,10,3.33,1.15,15,5.0,0.0,0.95,0.9,0.49,0.64,65.12,138.36
77,28,544,142087,19,4.75,1.5,19,4.75,2.06,23,5.75,1.71,0.56,0.43,0.42,0.32,11.16,111.21
78,27,803,305561,19,4.75,4.92,10,2.5,0.58,21,5.25,4.5,0.9,0.86,0.55,0.51,15.98,68.81
79,34,432,113744,26,4.33,1.03,24,4.0,1.67,33,5.5,1.52,0.94,0.95,0.55,0.54,11.46,110.44
80,26,807,204983,16,5.33,2.08,15,5.0,1.0,21,7.0,2.65,0.98,0.98,0.62,0.61,15.1,112.71
81,15,343,70425,9,1.8,0.45,9,1.8,0.45,14,2.8,0.84,0.96,0.96,0.72,0.69,15.58,94.6
83,23,803,661724,10,3.33,0.58,10,3.33,1.15,17,5.67,1.53,0.62,0.54,0.56,0.48,7.09,98.51
84,8,76,21579,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,0.94,0.97,0.56,0.52,10.37,78.9
85,28,7213,9281300,15,7.5,0.71,6,3.0,1.41,26,13.0,7.07,1.0,1.0,0.14,0.06,10.8,104.41
86,29,9159,10115284,17,5.67,1.15,10,3.33,1.15,27,9.0,6.93,0.99,1.0,0.49,0.48,16.49,141.07
87,30,310,97077,21,7.0,1.73,18,6.0,1.73,27,9.0,2.65,0.71,0.57,0.59,0.64,3.97,114.78
103,35,944,798264,20,4.0,1.0,16,3.2,1.3,26,5.2,1.79,0.48,0.44,0.26,0.17,15.05,125.44
104,20,193,57556,15,5.0,2.0,15,5.0,1.73,18,6.0,2.0,0.7,0.61,0.47,0.42,8.05,159.79
121,22,59,10961,16,5.33,2.52,15,5.0,2.65,19,6.33,3.51,0.92,0.94,0.45,0.5,2.4,130.3
124,11,16,943,10,3.33,2.52,11,3.67,2.52,11,3.67,2.52,0.89,0.84,0.6,0.66,3.61,149.14
126,10,15,802,8,4.0,0.0,10,5.0,0.0,10,5.0,0.0,0.9,0.84,0.5,0.58,6.4,172.5
127,22,121,53677,18,4.5,1.0,20,5.0,0.82,22,5.5,1.29,0.9,0.88,0.4,0.4,5.34,133.82
171,14,108,24488,14,7.0,0.0,12,6.0,1.41,14,7.0,0.0,0.5,0.49,0.46,0.5,25.55,101.72
172,14,63,9311,7,2.33,1.53,8,2.67,2.08,11,3.67,1.15,0.81,0.77,0.2,0.24,2.9,117.6
174,84,13065,15789080,46,7.67,4.68,23,3.83,0.75,56,9.33,8.21,0.99,0.99,0.15,0.01,4.3,133.22
175,17,938,844049,16,3.2,2.28,11,2.2,1.3,16,3.2,2.28,1.0,1.0,0.52,0.41,15.6,105.58
176,18,694,123806,17,2.83,0.41,11,1.83,0.75,17,2.83,0.41,0.83,0.85,0.53,0.52,11.69,111.93
177,6,43,17268,5,1.67,1.15,5,1.67,1.15,5,1.67,1.15,0.83,0.78,0.7,0.77,0.09,80.06
179,4,17,2001,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.92,0.98,8.41,90.66
180,48,1353,552375,25,4.17,1.17,16,2.67,1.03,36,6.0,2.97,0.52,0.53,0.6,0.6,26.97,91.48
181,14,23,1349,10,3.33,0.58,10,3.33,0.58,13,4.33,0.58,0.8,0.73,0.32,0.34,0.32,94.83
185,53,1200,431121,29,7.25,9.32,8,2.0,0.82,47,11.75,17.58,0.8,0.76,0.53,0.46,7.19,104.18
186,20,134,36291,20,4.0,1.87,15,3.0,1.41,20,4.0,1.87,0.99,1.0,0.61,0.66,7.62,131.17
187,16,985,370246,10,2.5,1.0,7,1.75,0.96,12,3.0,1.41,0.82,0.76,0.64,0.55,10.61,141.49
197,18,170,58552,14,4.67,2.52,13,4.33,2.52,17,5.67,3.06,0.98,0.99,0.51,0.41,6.05,116.57
198,20,716,474835,13,3.25,1.71,10,2.5,1.0,15,3.75,1.89,1.0,1.0,0.7,0.65,3.21,80.89
199,30,993,781197,17,3.4,0.89,13,2.6,1.14,22,4.4,1.14,0.89,0.83,0.46,0.39,4.86,74.27
200,22,325,124932,14,3.5,1.29,12,3.0,1.15,18,4.5,1.73,0.98,0.9,0.54,0.5,2.82,100.9
201,26,10553,12530615,18,4.5,0.58,13,3.25,0.5,21,5.25,1.26,0.74,0.74,0.52,0.53,4.0,99.68
202,36,1115,851620,21,4.2,1.79,15,3.0,1.73,30,6.0,2.92,0.86,0.83,0.53,0.45,3.81,113.1
203,21,765,637457,15,2.5,1.52,14,2.33,1.51,19,3.17,1.94,0.95,0.96,0.27,0.16,16.54,77.22
204,22,1265,157060,17,2.83,1.47,15,2.5,1.05,20,3.33,1.97,0.84,0.86,0.81,0.75,2.64,101.02
205,25,208,68456,10,5.0,1.41,8,4.0,1.41,15,7.5,3.54,1.0,1.0,0.39,0.28,6.92,163.14
207,28,187,110192,16,4.0,1.41,18,4.5,1.29,20,5.0,1.41,0.99,1.0,0.54,0.54,1.26,166.53
219,16,1583,1608104,12,6.0,1.41,11,5.5,0.71,14,7.0,2.83,1.0,1.0,0.42,0.08,14.24,146.39
222,22,35,3924,13,3.25,1.26,14,3.5,1.0,15,3.75,1.26,0.98,0.96,0.48,0.58,0.05,163.71
223,11,299,250491,6,3.0,1.41,5,2.5,0.71,8,4.0,1.41,1.0,1.0,0.2,0.12,7.1,160.7
225,23,464,350760,17,4.25,2.06,11,2.75,0.96,21,5.25,2.75,0.97,0.97,0.48,0.42,4.69,116.98
227,46,577,316736,22,3.67,1.51,25,4.17,1.6,37,6.17,2.56,0.84,0.84,0.4,0.22,42.4,188.72
228,43,879,789857,22,4.4,1.34,19,3.8,1.48,34,6.8,1.92,1.0,1.0,0.39,0.27,56.84,171.85
229,47,404,70597,23,4.6,1.52,19,3.8,0.84,36,7.2,2.17,0.99,1.0,0.58,0.63,48.58,167.91
245,10,94,22083,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.63,0.71,0.7,177.83
248,56,1772,773361,36,7.2,1.64,20,4.0,1.22,48,9.6,2.88,0.91,0.96,0.46,0.21,20.54,132.63
249,73,2008,1539130,38,6.33,3.2,23,3.83,1.94,54,9.0,5.06,0.99,1.0,0.36,0.17,16.32,105.44
250,34,351,125206,21,5.25,1.5,19,4.75,1.71,30,7.5,3.11,0.91,0.93,0.56,0.48,3.64,125.39
251,24,121,34911,16,5.33,1.15,17,5.67,1.53,20,6.67,0.58,0.99,1.0,0.58,0.53,0.35,152.46
252,22,105,18414,17,5.67,1.15,15,5.0,1.0,18,6.0,1.0,0.99,1.0,0.6,0.76,2.17,154.37
253,17,192,128168,9,4.5,2.12,6,3.0,0.0,12,6.0,2.83,0.93,0.98,0.7,0.69,1.12,157.02
268,33,297,92152,23,4.6,1.82,19,3.8,2.17,26,5.2,2.28,0.99,1.0,0.37,0.33,10.83,143.23
270,12,194,131320,7,3.5,0.71,8,4.0,1.41,9,4.5,0.71,0.98,0.98,0.52,0.46,37.68,137.5
271,14,183,123476,9,3.0,1.0,8,2.67,0.58,10,3.33,1.53,1.0,1.0,0.51,0.45,54.46,161.56
273,27,504,85300,23,5.75,2.06,22,5.5,1.73,26,6.5,2.65,0.64,0.6,0.25,0.3,25.74,157.9
312,17,500,147691,10,3.33,2.08,8,2.67,1.15,16,5.33,3.79,0.58,0.49,0.44,0.35,38.95,88.31
313,9,35,7785,8,2.67,1.15,9,3.0,1.73,9,3.0,1.73,0.98,0.99,0.52,0.48,8.94,134.37
314,10,42,9649,8,4.0,2.83,7,3.5,0.71,9,4.5,2.12,0.66,0.61,0.33,0.38,8.04,82.5
315,6,27,7286,6,2.0,1.0,5,1.67,0.58,6,2.0,1.0,1.0,1.0,0.79,0.73,0.05,57.83
316,9,9,431,7,3.5,0.71,9,4.5,0.71,9,4.5,0.71,0.78,0.66,0.22,0.34,0.0,187.82
317,4,14,2014,3,1.5,0.71,4,2.0,1.41,4,2.0,1.41,0.5,0.5,0.92,0.98,10.94,122.16
318,14,342,169254,11,2.2,0.84,9,1.8,0.84,13,2.6,1.52,0.95,0.92,0.51,0.39,12.39,103.57
319,8,17,4415,8,2.67,1.53,8,2.67,1.53,8,2.67,1.53,0.83,0.81,0.47,0.42,0.02,115.5
320,8,35,11255,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,0.83,0.77,0.38,0.35,0.03,136.17
321,31,639,264015,20,5.0,1.83,16,4.0,1.83,27,6.75,2.5,0.89,0.88,0.5,0.51,15.24,141.74
322,23,202,55761,19,3.8,2.28,19,3.8,2.59,22,4.4,2.88,0.73,0.72,0.7,0.67,10.46,113.88
323,14,333,72559,9,3.0,1.0,8,2.67,1.15,12,4.0,1.73,0.95,0.95,0.54,0.48,47.71,118.59
324,27,10900,15360359,21,3.5,1.87,16,2.67,1.37,24,4.0,2.37,0.78,0.76,0.33,0.37,21.39,113.45
325,32,1673,1310075,16,3.2,0.45,14,2.8,0.45,22,4.4,0.89,0.66,0.57,0.39,0.34,22.89,113.79
326,35,1950,772980,17,2.83,0.75,17,2.83,0.98,27,4.5,0.55,0.55,0.41,0.48,0.48,45.6,106.67
327,32,743,226855,18,3.0,1.67,16,2.67,1.63,29,4.83,2.71,0.99,0.97,0.59,0.44,30.79,96.78
328,21,852,94679,13,3.25,1.89,13,3.25,1.26,19,4.75,0.96,0.52,0.53,0.52,0.51,28.46,93.05
329,30,325,114619,23,4.6,0.89,21,4.2,0.84,25,5.0,1.22,0.78,0.76,0.61,0.55,14.26,118.69
330,14,130,78342,14,2.33,1.21,14,2.33,1.21,14,2.33,1.21,1.0,1.0,0.64,0.63,0.65,122.24
331,18,236,37161,12,4.0,2.65,11,3.67,2.31,15,5.0,2.65,0.98,0.99,0.54,0.35,6.05,100.36
332,9,43,9481,9,3.0,2.65,8,2.67,2.08,9,3.0,2.65,1.0,1.0,0.65,0.6,13.27,88.72
333,17,83,14956,14,4.67,0.58,14,4.67,1.53,16,5.33,0.58,0.74,0.64,0.67,0.76,0.61,163.31
336,7,9,509,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.92,0.8,0.58,0.68,0.0,164.75
337,11,12,606,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,0.9,0.8,0.24,0.36,0.0,213.54
340,7,9,495,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.93,0.84,0.4,0.42,0.0,142.15
341,15,119,21578,11,3.67,1.15,10,3.33,1.15,14,4.67,0.58,0.9,0.91,0.66,0.49,20.86,113.6
342,6,8,400,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.54,0.61,0.01,153.38
343,17,329,182298,13,6.5,0.71,12,6.0,1.41,15,7.5,2.12,0.72,0.56,0.68,0.52,17.8,159.92
344,23,428,149491,18,4.5,3.0,15,3.75,2.22,20,5.0,3.37,0.83,0.76,0.48,0.46,17.17,142.58
346,5,223,25925,4,1.33,0.58,4,1.33,0.58,5,1.67,1.15,0.37,0.38,0.82,0.81,114.14,60.0
352,21,200,55375,16,5.33,2.08,14,4.67,1.53,19,6.33,3.06,1.0,1.0,0.48,0.29,9.2,140.17
353,26,410,78757,22,3.67,1.03,18,3.0,1.26,26,4.33,0.82,0.9,0.78,0.57,0.67,42.22,135.44
354,32,1072,374522,24,4.0,1.79,19,3.17,1.83,28,4.67,1.63,1.0,1.0,0.47,0.44,69.98,126.02
355,14,1916,865267,10,5.0,2.83,4,2.0,1.41,12,6.0,4.24,0.55,0.52,0.33,0.1,47.18,115.14
366,47,894,301354,32,5.33,2.88,23,3.83,2.71,42,7.0,4.1,0.91,0.92,0.36,0.35,8.98,112.86
367,36,1640,789263,20,4.0,0.71,13,2.6,1.14,24,4.8,1.3,0.89,0.84,0.57,0.44,26.18,90.19
369,19,329,196652,10,3.33,0.58,11,3.67,1.53,17,5.67,2.52,0.89,0.92,0.58,0.4,6.76,95.33
370,22,4216,5161255,19,4.75,0.96,13,3.25,0.5,21,5.25,0.96,0.72,0.72,0.48,0.36,9.36,129.8
371,17,147,54470,11,5.5,0.71,13,6.5,2.12,15,7.5,2.12,0.94,1.0,0.54,0.46,2.59,124.2
373,10,69,18523,9,3.0,1.0,10,3.33,1.53,10,3.33,1.53,0.83,0.79,0.58,0.61,9.26,149.04
374,8,92,31146,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.53,0.3,20.38,158.0
385,65,2526,1556567,35,5.83,2.4,30,5.0,1.79,58,9.67,3.2,0.99,0.99,0.5,0.4,14.49,141.33
386,39,5552,753997,20,4.0,1.22,23,4.6,1.14,35,7.0,1.41,0.8,0.8,0.45,0.37,47.09,140.15
