id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
32,16,293,158200,10,3.33,2.31,6,2.0,1.0,14,4.67,3.79,1.0,1.0,0.44,0.24,6.35,119.7
101,11,147,54609,9,4.5,3.54,7,3.5,3.54,11,5.5,4.95,1.0,1.0,0.68,0.62,20.67,140.56
202,30,35576,42887553,14,4.67,2.52,8,2.67,1.53,20,6.67,5.03,0.99,1.0,0.28,0.06,1.95,139.66
369,31,1803,1941871,13,3.25,1.5,11,2.75,0.96,27,6.75,4.65,1.0,1.0,0.52,0.42,1.78,160.81
370,17,166,56533,12,4.0,1.73,9,3.0,1.73,12,4.0,1.73,1.0,1.0,0.34,0.23,4.12,151.07
515,16,137,40380,11,3.67,0.58,8,2.67,1.53,15,5.0,1.73,1.0,1.0,0.5,0.36,0.71,131.87
516,3,5,226,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.42,0.38,0.02,156.0
521,11,15,612,8,4.0,2.83,10,5.0,2.83,10,5.0,2.83,1.0,1.0,0.28,0.28,0.01,209.8
523,15,44,9141,13,3.25,1.26,13,3.25,1.26,13,3.25,1.26,1.0,1.0,0.36,0.32,0.07,191.16
525,12,59,16979,11,3.67,0.58,12,4.0,0.0,12,4.0,0.0,1.0,1.0,0.45,0.25,0.05,191.75
526,8,11,456,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,0.93,0.91,0.4,0.38,0.0,182.76
528,7,41,9117,7,2.33,1.53,7,2.33,1.53,7,2.33,1.53,1.0,1.0,0.6,0.53,0.1,161.0
530,12,63,16096,8,4.0,0.0,10,5.0,0.0,12,6.0,0.0,1.0,1.0,0.5,0.55,0.2,175.17
531,14,52,10787,13,4.33,1.15,13,4.33,1.15,14,4.67,1.53,0.9,0.9,0.52,0.5,0.03,181.18
532,7,60,15832,7,2.33,1.53,7,2.33,1.53,7,2.33,1.53,1.0,1.0,0.51,0.39,0.17,159.75
533,5,28,5556,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.62,0.51,0.06,177.42
534,6,20,3995,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.97,1.0,0.5,0.42,10.02,110.16
537,8,31,3989,7,3.5,0.71,7,3.5,0.71,8,4.0,1.41,1.0,1.0,0.81,0.93,0.06,162.73
590,15,211,168774,10,5.0,1.41,6,3.0,0.0,13,6.5,2.12,1.0,1.0,0.39,0.26,1.27,134.85
679,32,5818,6735042,15,3.75,3.1,13,3.25,2.22,24,6.0,5.6,1.0,1.0,0.32,0.16,2.92,145.44
680,12,102,54731,7,3.5,0.71,7,3.5,0.71,8,4.0,1.41,1.0,1.0,0.62,0.52,10.1,164.56
704,24,1167,1246010,16,3.2,1.3,14,2.8,1.3,22,4.4,2.3,0.98,1.0,0.38,0.16,1.37,130.17
705,10,77,16278,9,4.5,0.71,7,3.5,0.71,10,5.0,1.41,1.0,1.0,0.33,0.2,41.46,161.5
875,26,2484,2698877,9,3.0,1.0,7,2.33,0.58,19,6.33,4.51,1.0,1.0,0.34,0.19,1.37,140.09
1043,85,29054,34637545,16,8.0,2.83,9,4.5,0.71,33,16.5,12.02,1.0,1.0,0.21,0.01,1.12,118.22
1112,8,71,50836,6,3.0,1.41,5,2.5,0.71,8,4.0,1.41,1.0,1.0,0.36,0.18,1.75,135.24
1113,11,118,51160,4,2.0,1.41,4,2.0,1.41,10,5.0,1.41,0.99,1.0,0.58,0.5,0.26,124.48
1115,14,49,13787,12,2.4,1.14,13,2.6,1.52,14,2.8,1.92,0.95,0.97,0.48,0.43,0.02,163.53
1446,24,2567,2773971,14,3.5,1.73,14,3.5,1.73,23,5.75,4.35,1.0,1.0,0.4,0.14,11.1,127.26
2240,13,1000,1143675,8,4.0,1.41,6,3.0,1.41,11,5.5,0.71,1.0,1.0,0.35,0.08,1.08,131.42
2290,36,9578,11113172,12,6.0,0.0,9,4.5,2.12,27,13.5,9.19,0.98,1.0,0.45,0.38,1.14,147.84
2291,11,37,5978,9,4.5,0.71,10,5.0,0.0,10,5.0,1.41,1.0,1.0,0.27,0.22,2.4,181.0
2292,10,13,558,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.18,0.18,1.08,207.12
2362,21,128,39297,14,3.5,1.29,16,4.0,2.71,17,4.25,2.06,1.0,1.0,0.53,0.54,3.23,158.09
2385,17,135,49520,10,3.33,1.53,11,3.67,2.08,15,5.0,3.0,1.0,1.0,0.36,0.3,7.99,181.36
2582,17,145,77602,12,2.4,0.89,13,2.6,0.55,17,3.4,0.55,0.99,1.0,0.47,0.34,1.55,147.88
2602,13,599,760010,7,3.5,3.54,6,3.0,2.83,12,6.0,2.83,1.0,1.0,0.31,0.32,3.38,146.4
2622,6,1024,1091440,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.93,0.67,0.29,0.06,2.2,165.0
2625,9,33,8689,8,2.67,1.15,8,2.67,1.15,9,3.0,1.0,1.0,1.0,0.66,0.71,0.1,136.19
2748,12,30770,40025869,10,3.33,2.08,9,3.0,1.73,11,3.67,2.52,1.0,1.0,0.3,0.24,20.14,143.46
2749,9,19,865,9,3.0,1.0,9,3.0,1.0,9,3.0,1.0,1.0,1.0,0.21,0.26,4.79,183.67
2752,13,204,121668,8,4.0,1.41,6,3.0,1.41,11,5.5,2.12,1.0,1.0,0.5,0.42,26.09,152.17
2767,4,36,7907,2,1.0,0.0,3,1.5,0.71,4,2.0,1.41,1.0,1.0,1.0,1.0,5.39,124.0
2866,22,6309,7239242,13,6.5,3.54,10,5.0,2.83,19,9.5,4.95,1.0,1.0,0.26,0.02,1.3,146.87
2869,6,40,15370,6,3.0,0.0,5,2.5,0.71,6,3.0,0.0,0.84,0.76,0.5,0.5,6.98,186.5
2890,14,123,32971,9,3.0,1.0,9,3.0,1.0,13,4.33,3.21,0.99,1.0,0.64,0.58,0.3,169.71
2914,17,1510,1565559,8,4.0,0.0,6,3.0,1.41,15,7.5,0.71,1.0,1.0,0.44,0.36,6.24,128.24
3056,10,1417,1584332,7,3.5,3.54,6,3.0,2.83,10,5.0,4.24,1.0,1.0,0.32,0.07,1.04,133.31
3057,9,22,2216,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.55,0.6,0.03,183.75
3077,17,1933,2354947,7,3.5,3.54,4,2.0,1.41,11,5.5,4.95,1.0,1.0,0.58,0.5,2.94,136.26
3080,14,62,18885,11,3.67,2.08,11,3.67,2.08,13,4.33,1.53,1.0,1.0,0.58,0.51,0.56,174.39
3081,10,50,13064,7,3.5,2.12,6,3.0,1.41,7,3.5,2.12,1.0,1.0,0.68,0.66,0.06,211.55
3085,18,141,48221,11,3.67,1.53,9,3.0,1.0,16,5.33,3.06,1.0,1.0,0.68,0.52,0.87,119.93
3086,5,6,241,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.33,0.34,0.0,163.92
3087,9,14,875,8,2.67,1.15,8,2.67,1.15,8,2.67,1.15,1.0,1.0,0.35,0.33,0.01,178.03
3088,6,8,354,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.26,0.25,0.01,129.0
3090,4,5,180,3,1.5,0.71,3,1.5,0.71,4,2.0,1.41,0.66,0.7,0.84,0.8,0.02,112.0
3092,5,7,297,5,2.5,0.71,4,2.0,0.0,5,2.5,0.71,1.0,1.0,0.46,0.44,0.03,114.34
3093,3,6,271,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,0.88,0.84,0.5,0.44,0.02,106.25
3098,6,26,10832,5,2.5,0.71,5,2.5,0.71,6,3.0,0.0,0.88,0.83,0.4,0.26,0.08,151.83
3100,7,29,5611,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.9,0.91,0.35,0.26,0.04,94.38
3108,4,8,375,4,2.0,1.41,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.66,0.65,0.5,142.67
3109,6,26,8771,6,3.0,0.0,5,2.5,0.71,6,3.0,0.0,0.88,0.83,0.35,0.18,0.09,184.0
3132,20,280,131939,11,3.67,2.08,10,3.33,1.53,17,5.67,5.51,1.0,1.0,0.33,0.11,5.45,176.98
3133,7,88,41012,6,2.0,1.0,5,1.67,1.15,6,2.0,1.0,1.0,1.0,0.56,0.52,0.06,151.56
3136,18,255,138627,10,2.5,1.91,6,1.5,1.0,15,3.75,3.4,1.0,1.0,0.72,0.6,5.3,124.87
3203,12,1055,1134657,7,3.5,0.71,6,3.0,1.41,11,5.5,2.12,1.0,1.0,0.42,0.24,3.92,153.31
3228,10,64,22819,9,1.8,0.84,9,1.8,0.84,10,2.0,1.0,1.0,1.0,0.55,0.44,6.24,138.4
3251,5,100,38537,5,1.67,0.58,4,1.33,0.58,5,1.67,0.58,0.97,0.99,0.49,0.39,21.4,143.83
3254,5,130,86014,4,1.33,0.58,4,1.33,0.58,5,1.67,0.58,1.0,1.0,0.54,0.61,44.64,132.0
3255,5,1057,1100444,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.88,0.88,0.4,0.18,4.41,141.0
3256,10,135,37837,9,3.0,1.73,7,2.33,1.15,9,3.0,1.73,1.0,1.0,0.61,0.48,28.77,144.07
3276,12,91,42674,9,3.0,1.73,9,3.0,1.73,12,4.0,2.65,0.97,1.0,0.36,0.16,0.19,165.54
