id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
5,9,147,36004,7,3.5,0.71,5,2.5,2.12,9,4.5,0.71,1.0,1.0,0.56,0.59,19.89,78.75
7,23,6712,2667670,17,3.4,0.89,16,3.2,0.84,20,4.0,0.71,0.8,0.8,0.48,0.38,69.22,149.7
8,20,633,533922,12,4.0,1.73,8,2.67,2.08,18,6.0,3.61,0.99,1.0,0.27,0.28,33.02,88.08
9,38,643,209115,24,6.0,4.08,15,3.75,2.36,35,8.75,4.99,1.0,1.0,0.55,0.42,9.58,107.98
10,33,582,226223,23,5.75,2.63,14,3.5,0.58,30,7.5,4.2,1.0,1.0,0.34,0.17,9.84,130.06
11,54,1364,408330,21,3.5,1.05,16,2.67,1.21,38,6.33,2.16,1.0,1.0,0.55,0.4,26.45,105.5
14,31,850,308188,18,3.6,0.55,19,3.8,1.3,25,5.0,1.87,0.83,0.81,0.52,0.45,10.67,111.73
15,21,217,58389,17,4.25,2.06,16,4.0,1.41,21,5.25,2.63,0.85,0.9,0.68,0.57,1.02,125.03
29,39,8979,8811439,20,4.0,1.87,14,2.8,0.84,37,7.4,3.97,0.73,0.72,0.5,0.46,43.32,121.45
30,12,124,36930,12,3.0,1.41,12,3.0,1.41,12,3.0,1.41,0.97,0.96,0.8,0.78,59.05,153.42
31,156,5264,1235757,26,4.33,1.21,35,5.83,1.83,42,7.0,1.67,0.64,0.61,0.39,0.32,36.83,69.7
32,142,8780,3349507,30,5.0,0.63,30,5.0,0.63,47,7.83,1.72,0.68,0.64,0.56,0.52,52.46,67.1
33,152,2678,186309,23,3.83,0.98,26,4.33,1.21,35,5.83,0.98,0.9,0.88,0.43,0.36,35.71,60.72
34,156,6089,1394157,26,4.33,0.52,29,4.83,2.14,45,7.5,2.07,0.9,0.92,0.49,0.45,48.5,71.67
35,143,6879,3090870,22,3.67,1.37,23,3.83,1.33,34,5.67,2.16,0.81,0.82,0.46,0.4,37.54,57.12
36,115,1938,124844,14,3.5,1.29,20,5.0,0.82,22,5.5,3.0,0.84,0.87,0.42,0.4,33.97,62.12
53,7,108,39446,5,1.67,0.58,6,2.0,0.0,7,2.33,0.58,1.0,1.0,0.74,0.81,11.28,120.39
55,10,172,36778,9,4.5,0.71,8,4.0,1.41,10,5.0,1.41,1.0,1.0,0.51,0.46,21.36,87.75
