id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,167,217,8125,43,7.17,1.72,37,6.17,1.6,153,25.5,9.85,0.23,0.26,0.41,0.4,7.3,168.93
1,124,162,6048,39,6.5,2.43,35,5.83,2.79,119,19.83,2.79,0.23,0.25,0.42,0.42,6.68,167.19
2,84,111,4310,37,6.17,1.72,37,6.17,1.17,76,12.67,4.23,0.39,0.43,0.46,0.44,2.34,154.43
3,95,119,4988,40,6.67,2.42,41,6.83,2.79,91,15.17,5.78,0.39,0.4,0.4,0.37,2.93,154.43
4,50,68,2588,23,3.83,1.33,24,4.0,1.26,47,7.83,3.06,0.46,0.48,0.4,0.39,0.0,175.93
5,75,92,3569,34,5.67,0.82,29,4.83,1.17,71,11.83,4.26,0.36,0.38,0.48,0.49,5.7,158.89
6,58,68,2625,23,3.83,1.33,23,3.83,1.17,54,9.0,2.28,0.32,0.34,0.48,0.46,0.7,160.95
7,72,85,3239,31,5.17,1.17,29,4.83,0.75,68,11.33,5.68,0.4,0.43,0.39,0.38,1.26,164.14
8,46,63,2787,25,4.17,1.33,23,3.83,0.98,46,7.67,0.82,0.33,0.32,0.42,0.46,5.35,151.34
9,55,76,3914,19,3.17,1.17,19,3.17,1.6,52,8.67,2.07,0.26,0.27,0.37,0.38,5.34,159.21
10,57,74,4012,23,3.83,1.17,24,4.0,1.1,57,9.5,4.32,0.34,0.31,0.4,0.38,5.28,166.38
11,46,61,2769,19,3.17,1.17,19,3.17,1.17,45,7.5,2.51,0.23,0.23,0.58,0.55,2.03,132.45
12,67,118,5830,24,4.0,1.41,22,3.67,1.63,65,10.83,3.37,0.16,0.16,0.4,0.4,12.3,171.84
13,47,58,2156,20,3.33,1.51,20,3.33,1.75,47,7.83,3.37,0.32,0.34,0.52,0.51,0.0,145.4
14,76,97,4308,33,5.5,1.76,28,4.67,2.16,71,11.83,3.49,0.33,0.34,0.54,0.58,4.73,139.76
15,76,134,6750,21,3.5,1.05,21,3.5,1.05,73,12.17,2.86,0.19,0.2,0.43,0.41,5.66,171.61
16,81,118,4352,14,2.33,1.21,15,2.5,1.38,77,12.83,4.02,0.09,0.1,0.45,0.45,6.21,172.52
17,71,100,4789,22,3.67,1.21,22,3.67,1.21,69,11.5,3.83,0.2,0.21,0.4,0.38,10.15,154.13
18,74,95,4370,28,4.67,2.34,29,4.83,2.14,72,12.0,2.0,0.28,0.25,0.43,0.39,4.51,161.95
19,82,112,6437,25,4.17,1.47,26,4.33,1.37,79,13.17,4.96,0.22,0.21,0.38,0.32,4.33,175.53
20,93,119,4525,37,6.17,1.17,38,6.33,2.34,91,15.17,1.47,0.35,0.37,0.49,0.48,6.02,153.67
21,75,99,3708,24,4.0,1.26,24,4.0,1.1,71,11.83,3.31,0.25,0.27,0.46,0.45,6.09,167.4
22,132,180,6709,33,5.5,1.22,27,4.5,1.38,125,20.83,9.54,0.17,0.18,0.45,0.45,4.36,175.53
23,110,146,5506,33,5.5,1.38,24,4.0,0.89,102,17.0,2.28,0.17,0.19,0.49,0.5,5.44,163.37
24,137,172,6509,40,6.67,1.03,29,4.83,1.17,131,21.83,7.08,0.18,0.2,0.44,0.44,3.36,167.93
25,110,165,6420,36,6.0,2.1,24,4.0,0.89,105,17.5,3.51,0.13,0.13,0.47,0.46,3.76,166.36
26,118,167,6402,38,6.33,2.16,30,5.0,2.28,114,19.0,3.29,0.21,0.24,0.46,0.46,9.09,166.3
27,96,151,5654,36,6.0,2.37,26,4.33,2.34,93,15.5,6.16,0.24,0.26,0.36,0.36,5.64,178.38
28,112,160,6254,34,5.67,2.34,24,4.0,1.41,105,17.5,5.96,0.19,0.2,0.45,0.44,3.92,157.57
29,111,153,6259,33,5.5,2.17,20,3.33,1.21,108,18.0,4.98,0.13,0.13,0.5,0.52,7.03,157.71
30,99,137,5108,30,5.0,1.79,19,3.17,1.6,96,16.0,5.37,0.13,0.14,0.46,0.46,6.62,165.57
31,85,118,4316,29,4.83,0.98,18,3.0,0.63,83,13.83,4.17,0.16,0.17,0.45,0.45,9.45,162.14
32,87,146,6578,29,4.83,0.98,21,3.5,1.05,83,13.83,4.31,0.16,0.16,0.39,0.37,7.75,169.13
33,104,146,5584,30,5.0,1.79,19,3.17,1.33,104,17.33,8.78,0.1,0.11,0.46,0.44,4.9,168.74
34,116,148,6420,22,3.67,1.21,15,2.5,1.05,114,19.0,4.0,0.09,0.09,0.49,0.54,3.92,163.0
35,91,117,4444,24,4.0,1.26,18,3.0,1.41,87,14.5,4.37,0.15,0.16,0.42,0.4,5.77,166.97
36,93,109,4264,26,4.33,1.75,20,3.33,2.88,91,15.17,4.75,0.16,0.17,0.39,0.38,3.25,158.74
37,111,167,7328,26,4.33,0.52,19,3.17,1.17,109,18.17,5.42,0.09,0.09,0.49,0.46,11.54,149.89
38,96,174,8473,33,5.5,1.76,28,4.67,1.75,95,15.83,5.34,0.19,0.2,0.47,0.46,5.58,157.72
39,132,238,11970,28,4.67,1.97,23,3.83,1.83,128,21.33,5.89,0.1,0.09,0.46,0.46,10.09,167.1
