id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
946,16,164,36420,10,5.0,1.41,5,2.5,2.12,13,6.5,2.12,1.0,1.0,0.66,0.55,61.24,142.06
947,17,256,53881,12,6.0,4.24,11,5.5,3.54,12,6.0,4.24,1.0,1.0,0.72,0.64,9.77,160.84
948,24,175,38302,22,4.4,2.41,20,4.0,2.0,23,4.6,2.51,0.95,0.95,0.38,0.25,37.36,135.32
949,38,1699,490089,29,5.8,2.68,21,4.2,0.84,33,6.6,3.71,0.87,0.86,0.32,0.23,12.95,134.75
967,43,1120,490473,18,4.5,1.29,9,2.25,1.5,33,8.25,1.89,1.0,1.0,0.48,0.5,55.38,137.96
968,50,3082,1903549,28,4.67,1.37,18,3.0,0.89,44,7.33,1.21,1.0,1.0,0.46,0.59,39.99,139.6
969,46,3047,1392355,23,3.83,1.33,15,2.5,0.84,36,6.0,3.22,0.98,1.0,0.49,0.58,59.63,141.1
970,38,1404,872791,23,4.6,2.61,14,2.8,1.48,34,6.8,3.7,1.0,1.0,0.63,0.67,78.96,124.86
990,135,7157,5056921,38,12.67,16.07,16,5.33,4.04,93,31.0,46.86,0.95,0.96,0.57,0.37,18.35,75.81
1002,20,302,94415,16,5.33,1.53,11,3.67,0.58,19,6.33,0.58,1.0,1.0,0.53,0.32,17.89,132.89
1668,5,5,214,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.84,0.88,0.42,0.4,0.0,124.34
5539,5,24,1697,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.5,0.48,11.6,91.08
6265,9,12,559,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.9,0.9,0.38,0.42,0.02,162.62
6272,5,9,1446,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.6,0.7,0.02,129.75
6275,8,138,70562,6,2.0,1.0,5,1.67,1.15,7,2.33,1.15,1.0,1.0,0.45,0.2,10.73,118.67
6278,29,377,85905,20,10.0,9.9,4,2.0,0.0,24,12.0,12.73,0.99,1.0,0.62,0.55,17.11,135.17
6342,39,641,254690,10,5.0,0.0,5,2.5,0.71,27,13.5,3.54,1.0,1.0,0.36,0.3,26.94,119.32
6366,27,1142,772401,14,3.5,1.29,11,2.75,1.71,24,6.0,3.16,0.96,0.94,0.46,0.26,9.78,127.77
6396,16,176,46474,6,2.0,2.0,5,1.67,1.15,13,4.33,3.21,1.0,1.0,0.55,0.51,8.91,146.87
6399,9,24,2270,8,4.0,1.41,7,3.5,0.71,8,4.0,1.41,0.97,0.87,0.2,0.16,0.67,104.52
6400,6,51,14642,5,2.5,0.71,3,1.5,0.71,5,2.5,0.71,0.97,0.97,0.31,0.24,21.09,77.17
6401,8,52,14999,7,2.33,1.15,7,2.33,1.15,7,2.33,1.15,0.83,0.8,0.58,0.53,20.69,84.06
6402,42,1387,1051117,18,6.0,2.65,7,2.33,0.58,31,10.33,6.66,1.0,1.0,0.33,0.14,7.9,147.97
6417,13,248,87753,7,2.33,1.53,7,2.33,1.53,12,4.0,1.0,1.0,1.0,0.49,0.44,32.51,128.36
6427,24,482,229381,12,3.0,1.63,11,2.75,1.26,18,4.5,2.65,0.99,1.0,0.64,0.7,13.5,131.82
6435,3,29,14323,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.66,0.62,0.56,106.75
6437,105,7959,6255192,27,6.75,5.12,10,2.5,1.0,47,11.75,8.81,0.98,0.99,0.55,0.36,23.96,121.14
6438,27,236,56697,13,2.6,1.34,18,3.6,1.52,24,4.8,2.77,1.0,1.0,0.64,0.53,60.59,153.01
6439,33,333,77520,17,2.83,0.75,19,3.17,0.75,28,4.67,1.51,0.97,1.0,0.64,0.56,78.22,146.68
6440,20,256,93721,12,2.4,0.89,14,2.8,1.1,19,3.8,1.64,1.0,1.0,0.56,0.47,49.08,116.61
6441,19,235,34880,12,2.4,1.14,12,2.4,1.14,18,3.6,1.82,1.0,1.0,0.51,0.5,154.78,121.8
6442,25,238,77712,12,2.4,0.55,15,3.0,1.22,22,4.4,2.61,1.0,1.0,0.42,0.38,59.1,146.4
6443,25,289,83665,19,3.17,1.17,18,3.0,1.1,24,4.0,0.89,0.98,0.98,0.64,0.56,71.71,119.5
6444,17,157,46275,13,3.25,1.89,14,3.5,1.73,16,4.0,2.0,1.0,1.0,0.57,0.5,16.48,139.15
6445,11,82,14532,7,3.5,0.71,10,5.0,1.41,11,5.5,2.12,1.0,1.0,0.51,0.47,41.04,122.75
6497,10,28,8724,10,5.0,0.0,10,5.0,0.0,10,5.0,0.0,1.0,1.0,0.71,0.94,0.84,153.9
6512,5,20,6889,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.53,0.62,0.43,183.5
