id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
77,134,60281,60484779,75,12.5,5.24,52,8.67,6.65,109,18.17,6.11,0.99,0.99,0.38,0.18,42.89,133.44
78,49,619,110902,29,4.83,2.04,44,7.33,5.85,33,5.5,2.26,0.88,0.85,0.52,0.53,74.55,138.11
79,31,280,47408,21,3.5,0.84,31,5.17,4.83,24,4.0,2.0,0.89,0.78,0.46,0.5,12.36,150.87
80,81,1599,442295,44,7.33,4.72,51,8.5,7.4,59,9.83,6.77,0.91,0.9,0.52,0.43,53.27,145.09
81,34,400,95116,21,5.25,2.99,24,6.0,4.32,28,7.0,4.76,0.91,0.9,0.38,0.32,28.08,135.57
196,105,3662,1690172,48,9.6,7.64,45,9.0,3.24,76,15.2,14.82,0.92,0.91,0.46,0.45,23.07,128.84
197,51,485,143847,39,6.5,1.38,37,6.17,1.83,48,8.0,2.61,0.84,0.72,0.62,0.58,33.74,148.52
198,51,600,121145,28,4.67,2.8,41,6.83,5.23,39,6.5,3.21,0.78,0.73,0.57,0.57,64.62,142.81
199,48,35718,27650266,27,5.4,2.88,21,4.2,1.64,38,7.6,5.94,0.69,0.64,0.46,0.36,80.16,138.93
200,23,239,73208,17,5.67,2.89,14,4.67,1.15,20,6.67,3.79,1.0,1.0,0.7,0.65,20.39,125.26
365,120,45126,40716400,48,8.0,6.42,48,8.0,4.1,85,14.17,13.44,0.76,0.66,0.53,0.28,12.8,128.87
366,33,422,125260,25,4.17,2.04,26,4.33,3.14,30,5.0,2.53,0.62,0.51,0.53,0.41,32.11,137.23
367,68,1304,352917,40,6.67,6.74,32,5.33,3.27,54,9.0,10.39,1.0,1.0,0.63,0.62,61.25,153.52
368,22,302,55790,15,3.75,0.96,19,4.75,1.26,18,4.5,1.73,0.8,0.72,0.46,0.46,38.32,156.44
369,39,442,74010,20,3.33,1.75,38,6.33,4.23,25,4.17,2.48,0.7,0.77,0.65,0.61,40.55,153.7
370,23,200,30354,10,2.5,0.58,23,5.75,4.99,13,3.25,1.26,0.78,0.78,0.41,0.4,25.07,168.57
413,96,4035,2267827,23,5.75,2.36,30,7.5,5.69,55,13.75,6.65,1.0,1.0,0.49,0.31,33.78,124.59
535,135,13642,14653439,56,11.2,5.59,38,7.6,2.88,99,19.8,10.76,0.98,0.98,0.38,0.28,44.4,124.55
536,55,2438,1077017,28,4.67,2.07,34,5.67,4.03,43,7.17,4.36,0.75,0.69,0.38,0.28,68.96,139.73
537,60,887,170749,34,5.67,2.25,42,7.0,4.86,52,8.67,3.5,1.0,1.0,0.47,0.38,60.02,131.21
538,66,914,155656,30,5.0,1.26,56,9.33,6.28,33,5.5,1.64,1.0,1.0,0.42,0.44,54.51,132.56
539,48,1628,691037,20,5.0,1.41,20,5.0,1.83,38,9.5,5.45,0.6,0.58,0.44,0.49,62.32,149.35
702,132,63904,58440140,20,10.0,7.07,9,4.5,0.71,50,25.0,28.28,0.96,0.99,0.43,0.08,2.92,147.66
703,61,3172,2170544,38,6.33,3.44,25,4.17,0.41,59,9.83,7.39,0.72,0.71,0.36,0.34,76.43,146.59
704,56,593,124191,36,7.2,3.19,46,9.2,6.14,40,8.0,4.3,0.97,0.96,0.43,0.38,13.72,152.51
705,41,449,110128,29,4.83,1.94,31,5.17,4.45,34,5.67,2.88,0.94,0.92,0.42,0.34,48.63,146.46
706,38,454,126935,30,5.0,1.41,33,5.5,1.52,31,5.17,1.6,0.88,0.86,0.41,0.41,27.56,170.11
707,41,524,206876,23,3.83,1.33,30,5.0,2.28,31,5.17,1.83,1.0,1.0,0.46,0.34,24.91,133.54
708,39,612,224576,27,6.75,4.19,19,4.75,0.96,36,9.0,6.78,0.99,0.99,0.5,0.44,20.18,140.94
870,89,8010,6812773,40,13.33,6.03,14,4.67,1.53,72,24.0,12.49,0.91,0.96,0.36,0.27,70.5,121.08
871,190,76668,72642210,48,8.0,5.22,40,6.67,4.55,79,13.17,9.87,1.0,1.0,0.47,0.34,36.59,128.18
872,50,1512,757424,38,6.33,3.78,20,3.33,1.21,47,7.83,4.45,0.84,0.83,0.51,0.42,48.0,141.84
873,100,8917,6376931,55,9.17,5.56,45,7.5,5.54,78,13.0,8.94,0.88,0.82,0.52,0.34,55.04,134.94
874,51,544,128298,26,4.33,1.63,46,7.67,4.46,32,5.33,2.88,0.89,0.87,0.57,0.5,16.55,134.26
875,87,4097,3621319,42,21.0,2.83,17,8.5,4.95,71,35.5,0.71,0.97,0.96,0.37,0.24,43.36,118.94
1039,176,104886,100500881,41,6.83,1.83,22,3.67,1.75,86,14.33,6.92,0.92,0.9,0.45,0.16,71.93,144.17
1040,61,12724,12320284,30,6.0,6.28,24,4.8,3.7,46,9.2,12.85,1.0,1.0,0.54,0.48,49.02,139.01
1041,33,564,191413,28,5.6,1.14,27,5.4,1.34,31,6.2,0.84,0.61,0.55,0.38,0.34,59.11,155.31
1042,89,2004,1202896,36,6.0,1.55,72,12.0,5.4,42,7.0,3.03,0.81,0.77,0.34,0.26,34.0,141.92
1043,45,521,196579,16,5.33,1.15,41,13.67,0.58,17,5.67,1.53,0.98,0.98,0.52,0.43,7.06,124.04
1206,82,10539,8118085,43,14.33,3.21,14,4.67,1.15,68,22.67,1.15,0.84,0.81,0.34,0.05,60.65,136.6
1207,243,88380,89147147,72,12.0,5.33,41,6.83,1.17,116,19.33,10.84,0.98,0.98,0.38,0.2,44.03,129.82
1208,106,6078,3918024,61,10.17,5.42,35,5.83,1.47,93,15.5,10.21,0.79,0.78,0.5,0.38,39.3,147.16
1209,39,550,69571,25,4.17,1.47,33,5.5,1.64,28,4.67,1.37,0.85,0.85,0.3,0.29,14.73,181.4
1210,55,319,63147,29,4.83,1.94,52,8.67,4.32,34,5.67,3.14,0.89,0.9,0.6,0.62,0.44,153.34
1211,55,418,115989,40,6.67,3.61,33,5.5,1.64,44,7.33,4.55,0.78,0.74,0.48,0.48,13.03,171.38
1212,35,173,23651,26,4.33,1.86,29,4.83,1.72,28,4.67,1.86,0.9,0.94,0.38,0.38,16.82,194.66
1213,44,901,490875,28,14.0,11.31,13,6.5,0.71,39,19.5,16.26,0.8,0.9,0.3,0.21,20.02,173.88
1374,89,21989,21242476,37,12.33,5.13,21,7.0,1.0,63,21.0,7.21,1.0,1.0,0.52,0.29,22.74,127.88
