id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
4,84,2548,896525,43,21.5,3.54,8,4.0,1.41,73,36.5,4.95,0.99,0.98,0.56,0.43,57.42,132.26
5,11,594,472824,11,5.5,4.95,5,2.5,2.12,11,5.5,4.95,1.0,1.0,0.38,0.13,107.67,143.94
6,37,3512,4058721,27,6.75,1.71,20,5.0,1.15,35,8.75,2.87,1.0,1.0,0.42,0.34,42.24,155.77
7,6,168,33229,6,3.0,2.83,4,2.0,1.41,6,3.0,2.83,1.0,1.0,0.76,0.88,154.56,146.9
12,5,135,46495,5,1.67,0.58,4,1.33,0.58,5,1.67,0.58,1.0,1.0,0.48,0.34,114.72,56.17
13,11,113,39571,10,5.0,0.0,10,5.0,0.0,11,5.5,0.71,1.0,1.0,0.48,0.4,25.36,143.86
14,12,181,87649,11,2.75,0.5,11,2.75,0.5,12,3.0,0.82,0.99,1.0,0.55,0.42,19.06,151.62
15,13,332,212773,11,2.75,0.96,12,3.0,0.82,12,3.0,0.82,1.0,1.0,0.44,0.24,1.68,174.18
28,8,1802,1871299,6,2.0,1.0,5,1.67,1.15,8,2.67,0.58,0.35,0.33,0.34,0.15,31.57,107.17
29,22,3013,2428420,14,2.8,0.84,12,2.4,0.55,20,4.0,0.71,0.46,0.41,0.44,0.35,26.49,108.94
30,33,792,218270,20,4.0,3.39,10,2.0,0.71,29,5.8,5.22,0.8,0.77,0.49,0.43,20.31,96.48
34,13,309,89110,10,5.0,1.41,7,3.5,0.71,13,6.5,0.71,1.0,1.0,0.76,0.65,5.82,86.75
57,58,1866,1011661,35,5.83,2.79,18,3.0,1.55,51,8.5,4.42,1.0,1.0,0.4,0.2,75.08,117.83
112,56,839,507578,19,6.33,4.16,11,3.67,1.53,30,10.0,8.72,1.0,1.0,0.3,0.13,4.38,149.04
