id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
1560,8,14,688,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.36,0.37,8.02,103.38
1600,8,11,775,6,3.0,1.41,7,3.5,0.71,6,3.0,1.41,1.0,1.0,0.2,0.18,0.76,152.88
1753,7,11,500,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,0.94,0.97,0.48,0.52,5.7,164.25
1757,6,21,1324,3,1.5,0.71,6,3.0,2.83,3,1.5,0.71,1.0,1.0,0.74,0.7,45.84,58.2
1773,11,32,2460,10,5.0,2.83,11,5.5,3.54,11,5.5,3.54,0.98,0.98,0.64,0.76,2.66,157.19
1778,13,19,1161,9,4.5,0.71,11,5.5,0.71,11,5.5,0.71,0.84,0.82,0.28,0.36,0.03,174.15
1792,7,10,412,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.21,0.22,0.01,196.25
1942,12,28,2036,7,3.5,0.71,12,6.0,0.0,12,6.0,0.0,0.96,0.97,0.35,0.24,16.8,122.34
2037,9,19,985,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.94,0.97,0.48,0.51,14.97,149.3
2170,3,7,300,2,1.0,0.0,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.62,0.63,29.95,107.75
2279,14,27,1429,10,5.0,1.41,13,6.5,2.12,11,5.5,2.12,0.92,0.9,0.46,0.48,14.36,114.36
2286,8,20,980,6,3.0,0.0,8,4.0,0.0,6,3.0,0.0,1.0,1.0,0.6,0.66,25.3,154.75
2299,16,37,1749,10,5.0,1.41,14,7.0,4.24,11,5.5,2.12,0.98,0.98,0.31,0.35,10.65,169.04
2344,12,51,2843,6,3.0,1.41,11,5.5,0.71,6,3.0,1.41,1.0,1.0,0.55,0.53,40.24,103.8
2600,8,21,1263,7,3.5,2.12,8,4.0,2.83,7,3.5,2.12,1.0,1.0,0.56,0.54,3.64,161.58
2616,6,12,604,4,2.0,0.0,5,2.5,0.71,4,2.0,0.0,1.0,1.0,0.68,0.73,23.68,179.5
2673,9,13,590,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.93,0.94,0.45,0.5,7.9,161.95
2714,7,14,927,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.34,0.31,7.92,168.5
2830,14,19,937,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.1,0.12,0.32,178.83
2861,4,15,909,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.38,0.35,16.33,57.66
3018,10,22,1543,5,2.5,0.71,7,3.5,2.12,5,2.5,0.71,1.0,1.0,0.26,0.32,1.34,178.54
3062,7,12,548,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.42,0.45,10.54,158.75
3068,15,47,2747,5,2.5,0.71,11,5.5,2.12,5,2.5,0.71,1.0,1.0,0.4,0.38,20.41,154.35
3243,4,8,511,3,1.5,0.71,4,2.0,0.0,3,1.5,0.71,1.0,1.0,0.34,0.36,4.03,106.25
3360,6,17,986,4,2.0,0.0,6,3.0,1.41,4,2.0,0.0,0.86,0.82,0.26,0.26,3.81,57.88
3420,7,25,1378,3,1.5,0.71,7,3.5,0.71,3,1.5,0.71,1.0,1.0,0.82,0.82,45.84,59.16
3527,12,42,2596,4,2.0,0.0,12,6.0,5.66,4,2.0,0.0,1.0,1.0,0.56,0.56,27.72,102.6
3554,9,15,1008,6,3.0,1.41,9,4.5,2.12,6,3.0,1.41,1.0,1.0,0.2,0.14,1.38,104.5
3620,7,16,824,6,3.0,1.41,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.73,0.76,28.96,53.79
3676,2,2,84,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,46.0
3811,25,89,5211,8,4.0,1.41,23,11.5,12.02,8,4.0,1.41,0.94,0.94,0.28,0.24,2.16,126.82
3897,9,34,6378,7,3.5,2.12,9,4.5,0.71,7,3.5,2.12,0.93,0.91,0.22,0.11,4.74,157.68
3937,16,47,2884,7,3.5,2.12,16,8.0,0.0,9,4.5,2.12,0.98,0.99,0.46,0.4,25.06,105.32
4100,16,42,2292,9,3.0,1.73,13,4.33,2.08,10,3.33,2.08,1.0,1.0,0.44,0.44,11.8,105.74
4118,12,43,2265,5,2.5,0.71,12,6.0,1.41,6,3.0,1.41,1.0,1.0,0.28,0.26,7.72,76.36
4139,6,18,1232,3,1.5,0.71,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.5,0.44,17.68,108.38
4149,10,14,664,5,2.5,0.71,9,4.5,0.71,7,3.5,0.71,1.0,1.0,0.42,0.43,6.34,193.9
4266,6,8,368,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.25,0.24,0.0,155.38
4269,10,17,820,8,4.0,1.41,10,5.0,0.0,8,4.0,1.41,1.0,1.0,0.12,0.11,0.71,96.3
4270,12,23,1055,11,3.67,0.58,12,4.0,1.0,12,4.0,1.0,1.0,1.0,0.25,0.24,0.01,161.87
4273,9,10,460,8,4.0,2.83,9,4.5,3.54,9,4.5,3.54,1.0,1.0,0.38,0.42,0.0,176.07
4309,8,29,1582,3,1.5,0.71,8,4.0,2.83,4,2.0,0.0,1.0,1.0,0.78,0.79,42.12,108.34
4395,7,14,744,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.5,0.51,1.52,145.8
4419,11,32,1890,6,3.0,1.41,11,5.5,2.12,6,3.0,1.41,1.0,1.0,0.57,0.56,29.88,123.44
4521,11,34,2018,8,4.0,0.0,11,5.5,0.71,8,4.0,0.0,1.0,1.0,0.36,0.32,18.2,144.8
4561,7,16,1007,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.29,0.26,6.39,161.1
4579,12,15,690,10,5.0,0.0,11,5.5,0.71,11,5.5,0.71,0.94,0.94,0.13,0.13,0.0,137.42
4631,7,40,2215,4,2.0,1.41,7,3.5,0.71,5,2.5,2.12,1.0,1.0,0.47,0.44,47.44,107.0
4647,5,11,560,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,1.0,1.0,0.41,0.46,7.9,129.62
4705,17,47,2727,8,4.0,0.0,17,8.5,2.12,9,4.5,0.71,0.98,0.99,0.32,0.3,16.74,100.76
4715,6,10,492,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.75,0.76,8.02,92.0
4863,6,11,576,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.18,0.21,0.86,105.88
4900,6,12,622,5,2.5,0.71,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.38,0.39,11.54,88.5
4915,11,23,1278,7,3.5,0.71,10,5.0,0.0,9,4.5,0.71,1.0,1.0,0.53,0.54,18.22,162.51
5331,10,35,1971,5,2.5,0.71,10,5.0,2.83,5,2.5,0.71,1.0,1.0,0.7,0.7,31.76,103.34
5355,14,41,2793,7,3.5,0.71,14,7.0,5.66,7,3.5,0.71,0.92,0.89,0.39,0.37,15.8,109.12
5411,4,8,408,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.74,0.79,16.59,153.0
5761,10,18,963,9,4.5,2.12,10,5.0,2.83,9,4.5,2.12,0.92,0.9,0.42,0.43,10.79,134.48
5831,9,13,656,8,4.0,1.41,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.36,0.4,2.9,171.0
5836,6,18,1418,4,2.0,1.41,6,3.0,1.41,4,2.0,1.41,1.0,1.0,0.7,0.61,40.59,82.62
5846,5,14,750,3,1.5,0.71,5,2.5,2.12,4,2.0,1.41,1.0,1.0,0.7,0.7,40.5,108.5
6031,4,16,961,2,1.0,0.0,4,2.0,1.41,2,1.0,0.0,1.0,1.0,0.66,0.64,44.74,57.16
6112,6,21,1703,3,1.5,0.71,6,3.0,1.41,3,1.5,0.71,1.0,1.0,0.4,0.25,27.4,80.75
6132,12,14,717,7,3.5,0.71,12,6.0,0.0,12,6.0,0.0,0.92,0.88,0.28,0.28,1.26,155.75
6173,9,37,2409,2,1.0,0.0,9,4.5,0.71,2,1.0,0.0,1.0,1.0,0.22,0.18,20.1,48.92
6227,7,17,885,5,2.5,0.71,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.47,0.49,22.19,158.1
6347,10,17,868,8,4.0,1.41,10,5.0,2.83,9,4.5,2.12,1.0,1.0,0.56,0.6,9.09,148.19
6426,9,36,2129,5,2.5,0.71,8,4.0,0.0,6,3.0,0.0,1.0,1.0,0.44,0.4,29.21,95.75
6585,4,23,1313,2,1.0,0.0,4,2.0,1.41,2,1.0,0.0,1.0,1.0,0.79,0.77,63.3,60.0
6617,4,9,452,3,1.5,2.12,4,2.0,1.41,4,2.0,1.41,1.0,1.0,0.22,0.23,1.69,120.0
6672,11,26,1416,7,3.5,2.12,11,5.5,2.12,9,4.5,3.54,1.0,1.0,0.6,0.61,28.77,97.3
