id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
2,43,14024,17635792,15,7.5,6.36,9,4.5,2.12,29,14.5,14.85,1.0,1.0,0.22,0.15,3.82,130.31
3,26,138,14896,23,4.6,1.95,25,5.0,1.87,26,5.2,2.17,0.96,0.97,0.24,0.24,58.59,154.06
4,12,62,4732,12,4.0,1.0,12,4.0,1.0,12,4.0,1.0,1.0,1.0,0.33,0.39,44.24,146.78
6,4,34,4542,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.51,0.58,68.19,69.75
7,7,41,2228,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.98,0.98,0.88,0.9,81.74,187.42
8,16,84,8531,15,3.75,2.22,15,3.75,2.22,15,3.75,2.22,0.58,0.58,0.43,0.34,35.14,153.46
9,16,68,4180,15,3.75,1.5,16,4.0,1.83,16,4.0,1.83,0.99,0.92,0.7,0.66,72.41,158.54
10,11,82,13701,10,2.5,0.58,10,2.5,0.58,10,2.5,0.58,1.0,1.0,0.47,0.43,58.52,172.38
11,5,52,3989,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,1.0,1.0,0.34,0.42,170.62,72.5
12,12,117,26254,10,3.33,1.53,11,3.67,1.53,11,3.67,1.53,1.0,1.0,0.56,0.57,42.53,160.87
13,11,35,1522,9,2.25,0.96,10,2.5,1.29,11,2.75,1.71,1.0,1.0,0.44,0.4,22.55,164.03
14,6,52,16057,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.58,0.6,35.08,153.5
15,10,86,14235,8,2.67,1.53,8,2.67,1.53,8,2.67,1.53,0.98,0.99,0.78,0.89,70.11,143.5
16,7,55,20762,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.46,0.48,7.58,142.83
17,5,47,9672,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.31,0.39,46.82,166.33
18,10,77,21858,9,3.0,2.65,9,3.0,2.65,9,3.0,2.65,0.92,0.91,0.43,0.48,19.07,157.83
19,19,161,40992,13,3.25,1.5,16,4.0,1.83,18,4.5,1.91,1.0,1.0,0.6,0.55,29.14,170.02
26,125,209,14571,32,5.33,1.51,19,3.17,0.98,117,19.5,4.18,0.17,0.24,0.48,0.43,9.62,191.09
27,95,165,6828,34,5.67,1.86,22,3.67,1.37,90,15.0,4.77,0.24,0.27,0.44,0.43,7.66,202.28
28,107,216,8393,34,5.67,1.75,18,3.0,2.19,102,17.0,3.03,0.22,0.24,0.49,0.47,12.89,195.28
29,103,174,8961,40,6.67,2.42,24,4.0,2.19,101,16.83,6.55,0.18,0.25,0.44,0.47,6.32,182.42
30,77,178,31567,26,4.33,1.03,11,1.83,0.75,73,12.17,2.79,0.26,0.31,0.47,0.43,12.88,183.16
31,91,164,7674,37,6.17,1.72,19,3.17,1.17,89,14.83,5.04,0.17,0.21,0.5,0.45,7.65,183.65
