id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
1327,8,14,759,7,3.5,3.54,8,4.0,4.24,8,4.0,4.24,0.95,0.88,0.7,0.7,36.11,128.36
1397,7,10,547,7,3.5,3.54,7,3.5,3.54,7,3.5,3.54,0.86,0.84,0.24,0.22,0.15,202.42
1609,11,30,1568,9,3.0,0.0,10,3.33,0.58,10,3.33,0.58,1.0,1.0,0.36,0.36,15.48,127.14
1682,10,15,692,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,1.0,1.0,0.4,0.44,5.36,192.67
1704,13,54,3970,6,3.0,1.41,13,6.5,3.54,6,3.0,1.41,0.96,0.98,0.61,0.64,20.48,80.11
1750,16,55,3032,8,4.0,0.0,14,7.0,4.24,8,4.0,0.0,1.0,1.0,0.53,0.55,24.62,86.71
1767,7,12,532,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.32,0.36,6.35,191.4
1854,14,28,1757,9,4.5,0.71,10,5.0,1.41,9,4.5,0.71,0.97,0.96,0.34,0.44,6.78,167.28
1921,7,18,1076,6,3.0,0.0,7,3.5,0.71,6,3.0,0.0,1.0,1.0,0.33,0.28,4.58,165.75
2002,6,15,852,5,2.5,0.71,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.3,0.3,12.06,132.66
2025,4,10,618,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.8,0.7,0.8,0.7,31.6,155.25
2079,15,30,1729,8,4.0,1.41,12,6.0,1.41,9,4.5,0.71,0.92,0.89,0.28,0.26,10.2,144.67
2124,5,7,288,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.58,0.6,0.11,171.67
2162,7,11,525,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,0.94,0.94,0.53,0.55,4.56,163.55
2164,7,28,1761,4,2.0,1.41,7,3.5,2.12,4,2.0,1.41,1.0,1.0,0.52,0.42,29.98,96.65
2328,16,40,2243,6,3.0,0.0,11,5.5,0.71,6,3.0,0.0,0.92,0.97,0.2,0.2,12.58,189.21
2357,3,13,643,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.35,0.34,34.86,96.5
2393,5,16,856,3,1.5,0.71,5,2.5,2.12,3,1.5,0.71,1.0,1.0,0.96,0.97,55.41,85.88
2464,11,37,1955,5,2.5,0.71,10,5.0,0.0,7,3.5,0.71,1.0,1.0,0.32,0.32,25.02,139.23
2506,13,14,644,7,3.5,0.71,10,5.0,0.0,10,5.0,0.0,1.0,1.0,0.22,0.26,0.01,205.73
2565,6,9,695,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.32,0.24,0.76,107.5
2732,9,27,1488,5,2.5,0.71,9,4.5,0.71,5,2.5,0.71,0.97,0.98,0.48,0.5,23.66,106.5
2877,9,15,668,5,2.5,0.71,7,3.5,2.12,6,3.0,1.41,1.0,1.0,0.44,0.47,2.29,171.08
2895,4,9,412,2,1.0,0.0,4,2.0,1.41,3,1.5,0.71,1.0,1.0,0.7,0.74,31.62,58.0
2953,8,13,914,6,3.0,0.0,8,4.0,0.0,7,3.5,0.71,1.0,1.0,0.22,0.22,2.55,130.12
3069,11,20,995,8,4.0,1.41,9,4.5,2.12,8,4.0,1.41,1.0,1.0,0.42,0.46,12.2,198.17
3117,7,19,1293,5,2.5,0.71,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.55,0.52,23.62,106.25
3285,5,11,785,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.74,0.82,11.31,105.08
3286,11,44,3671,6,3.0,0.0,11,5.5,3.54,6,3.0,0.0,0.92,0.89,0.3,0.3,4.04,75.53
3307,7,19,1017,4,2.0,1.41,7,3.5,0.71,4,2.0,1.41,1.0,1.0,0.52,0.55,27.4,119.66
3470,6,20,1182,2,1.0,1.41,6,3.0,2.83,4,2.0,1.41,1.0,1.0,0.86,0.83,47.08,79.8
3518,11,41,2456,3,1.5,0.71,11,5.5,3.54,3,1.5,0.71,1.0,1.0,0.28,0.28,18.85,49.84
3531,4,9,455,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,1.0,1.0,0.4,0.43,2.02,170.0
3532,7,10,488,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,1.0,1.0,0.5,0.52,6.32,143.35
3757,3,7,380,3,1.5,0.71,3,1.5,0.71,3,1.5,0.71,1.0,1.0,0.6,0.61,2.28,108.5
3769,18,42,2471,10,5.0,2.83,18,9.0,1.41,12,6.0,1.41,0.98,0.98,0.29,0.28,13.06,142.9
3882,10,35,1947,4,2.0,0.0,10,5.0,2.83,5,2.5,0.71,1.0,1.0,0.57,0.59,22.68,135.19
3910,11,24,1275,6,3.0,1.41,11,5.5,0.71,11,5.5,0.71,1.0,1.0,0.33,0.34,12.09,178.56
3949,8,10,456,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.24,0.26,0.01,200.14
3958,8,28,2111,5,2.5,0.71,8,4.0,2.83,7,3.5,2.12,1.0,1.0,0.34,0.34,1.69,171.25
4059,7,13,690,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.93,0.92,0.62,0.63,18.44,114.08
4122,7,27,1884,4,2.0,0.0,7,3.5,0.71,6,3.0,0.0,1.0,1.0,0.34,0.36,9.0,136.92
4267,15,20,914,11,3.67,1.15,14,4.67,0.58,13,4.33,0.58,0.96,0.96,0.15,0.14,0.21,140.38
4269,8,10,520,6,3.0,1.41,8,4.0,2.83,8,4.0,2.83,1.0,1.0,0.24,0.2,0.34,105.25
