id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
472,62,87043,126807729,31,5.17,2.14,21,3.5,1.52,47,7.83,2.86,0.94,0.97,0.32,0.29,32.66,121.65
473,90,1078,237295,35,5.83,1.72,24,4.0,1.79,58,9.67,4.27,0.94,0.97,0.48,0.38,55.43,132.52
474,47,8528,8602608,21,4.2,0.84,13,2.6,0.89,34,6.8,1.92,0.78,0.79,0.5,0.38,46.77,118.62
1314,448,245155,246942145,36,12.0,4.58,24,8.0,1.73,139,46.33,29.5,1.0,1.0,0.33,0.02,2.49,126.88
1315,171,74462,69734877,71,11.83,3.06,36,6.0,2.37,126,21.0,8.17,0.98,0.98,0.46,0.17,24.65,151.5
1316,33,1406,1135391,20,5.0,1.15,18,4.5,1.29,25,6.25,1.26,1.0,1.0,0.36,0.16,2.56,188.98
1884,479,139595,136446579,62,10.33,2.94,34,5.67,1.97,233,38.83,16.22,1.0,1.0,0.38,0.15,9.91,132.0
1885,344,48689,44891625,85,14.17,5.81,35,5.83,3.06,233,38.83,8.11,0.85,0.85,0.4,0.14,16.87,129.93
1886,319,121900,119712935,72,12.0,7.21,36,6.0,1.1,178,29.67,18.5,0.99,0.99,0.36,0.05,15.3,137.23
1909,46,188720,184245355,22,4.4,1.52,19,3.8,2.28,38,7.6,2.61,0.48,0.47,0.71,0.65,103.96,133.19
1910,53,14252,13954167,33,5.5,1.87,24,4.0,1.67,41,6.83,3.25,1.0,1.0,0.4,0.35,42.91,140.44
1911,18,469,203495,10,5.0,0.0,6,3.0,1.41,13,6.5,0.71,1.0,1.0,0.63,0.68,53.64,147.38
3015,254,68177,67610237,9,4.5,0.71,6,3.0,1.41,22,11.0,8.49,1.0,1.0,0.56,0.4,4.37,154.19
3016,127,38402,38004951,37,6.17,2.86,24,4.0,1.26,76,12.67,7.71,0.95,0.98,0.42,0.2,8.63,152.18
3017,300,96254,98362212,40,6.67,0.82,29,4.83,0.98,164,27.33,21.17,1.0,1.0,0.35,0.1,21.77,137.33
3032,46,2254,1522269,28,5.6,1.14,16,3.2,0.84,36,7.2,2.59,0.88,0.86,0.5,0.47,41.59,159.48
3033,103,1012,392040,57,9.5,3.94,33,5.5,2.35,69,11.5,4.93,0.94,0.97,0.36,0.26,36.66,124.6
3034,70,4371,4285055,37,6.17,3.43,22,3.67,1.86,51,8.5,5.01,0.96,0.99,0.4,0.3,54.06,135.31
3035,65,12508,12284086,38,6.33,1.51,21,3.5,1.76,48,8.0,2.53,0.64,0.66,0.49,0.32,37.01,153.02
4094,37,565,309911,13,6.5,3.54,8,4.0,1.41,20,10.0,2.83,1.0,1.0,0.49,0.14,17.76,124.78
4095,65,1422,912527,27,4.5,1.87,19,3.17,1.33,51,8.5,1.87,0.85,0.79,0.5,0.38,48.56,126.9
4096,66,67004,54921324,36,6.0,1.26,17,2.83,0.98,51,8.5,1.76,0.83,0.83,0.54,0.39,84.98,123.9
4097,53,798,422149,29,4.83,1.6,16,2.67,0.82,40,6.67,2.5,0.98,0.99,0.52,0.4,42.55,126.65
4098,41,52877,75976817,19,4.75,0.96,9,2.25,1.26,26,6.5,1.29,0.5,0.5,0.26,0.13,59.4,121.8
4339,28,224,80752,9,4.5,0.71,4,2.0,0.0,22,11.0,4.24,1.0,1.0,0.5,0.5,6.36,91.05
