id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
249,13,261,172425,9,3.0,1.0,8,2.67,1.15,9,3.0,1.0,0.69,0.67,0.42,0.25,5.44,136.42
250,12,61,30983,10,3.33,1.53,10,3.33,1.53,10,3.33,1.53,1.0,1.0,0.68,0.81,2.44,170.2
251,29,554,286007,15,3.75,1.26,16,4.0,0.82,20,5.0,1.63,1.0,1.0,0.7,0.66,7.16,180.27
254,13,40,7267,9,4.5,0.71,9,4.5,0.71,9,4.5,0.71,0.72,0.53,0.62,0.93,2.3,204.52
256,8,68,9597,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.36,0.54,8.25,178.0
257,29,189,93201,20,5.0,1.83,19,4.75,1.71,23,5.75,2.75,0.92,0.99,0.57,0.52,6.74,183.14
258,12,82,42193,11,3.67,0.58,10,3.33,0.58,12,4.0,1.0,0.81,0.68,0.73,0.72,4.57,158.82
259,17,115,34016,10,3.33,1.53,10,3.33,1.53,11,3.67,2.08,1.0,1.0,0.62,0.51,7.83,160.37
261,16,104,16111,13,4.33,1.53,13,4.33,1.53,13,4.33,1.53,0.99,1.0,0.81,0.82,1.51,158.87
263,13,24,2184,8,4.0,0.0,8,4.0,0.0,8,4.0,0.0,1.0,1.0,0.42,0.54,0.46,190.42
264,14,100,19836,9,4.5,0.71,10,5.0,1.41,10,5.0,1.41,1.0,1.0,0.52,0.82,1.72,168.06
265,11,94,19008,9,4.5,0.71,9,4.5,0.71,11,5.5,2.12,0.69,0.65,0.66,0.74,0.43,138.52
267,15,64,8821,12,4.0,1.0,12,4.0,1.0,12,4.0,1.0,1.0,1.0,0.42,0.51,1.44,162.22
269,29,1132,851583,21,7.0,1.73,16,5.33,1.15,21,7.0,1.73,1.0,1.0,0.35,0.08,11.96,172.27
270,39,285,112084,31,6.2,2.49,25,5.0,1.22,36,7.2,3.83,1.0,1.0,0.45,0.37,9.4,161.89
271,14,419,284390,11,3.67,1.53,10,3.33,1.53,12,4.0,1.73,0.99,0.98,0.78,0.91,20.05,160.5
307,94,724,137366,36,6.0,3.79,39,6.5,5.86,69,11.5,9.22,0.97,0.97,0.63,0.58,53.66,95.78
308,72,2876,1411143,47,7.83,2.32,42,7.0,2.83,67,11.17,4.71,0.68,0.64,0.51,0.45,64.36,94.8
309,65,18462,1911436,38,7.6,2.61,34,6.8,3.27,55,11.0,5.7,0.23,0.34,0.56,0.39,106.31,86.02
319,43,799,343274,23,7.67,0.58,13,4.33,1.15,38,12.67,2.08,0.83,0.76,0.42,0.32,8.65,88.15
320,127,9844,9087049,69,11.5,4.04,21,3.5,1.76,113,18.83,10.13,0.98,0.98,0.38,0.17,13.36,83.85
321,93,4108,2248007,45,15.0,11.14,11,3.67,0.58,76,25.33,23.16,0.92,0.89,0.63,0.37,20.11,95.19
323,59,495,143137,30,10.0,2.0,21,7.0,1.0,49,16.33,4.16,0.84,0.98,0.48,0.21,20.28,72.7
324,57,34270,5358699,28,4.67,1.51,25,4.17,1.83,47,7.83,3.66,0.54,0.64,0.56,0.27,34.65,82.9
325,58,462,82929,28,5.6,2.41,23,4.6,1.82,44,8.8,5.22,0.94,0.91,0.74,0.64,20.76,74.46
326,46,292,52644,32,5.33,1.03,32,5.33,0.52,41,6.83,1.33,0.88,0.85,0.76,0.77,56.29,80.91
327,47,493,362063,31,5.17,0.75,31,5.17,0.75,43,7.17,3.13,1.0,0.99,0.53,0.52,47.67,104.45
