id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,22,82,19691,17,3.4,1.52,20,4.0,1.22,21,4.2,1.3,0.93,0.96,0.48,0.37,23.09,146.88
1,59,127,11228,35,5.83,1.94,37,6.17,1.94,56,9.33,3.2,0.73,0.79,0.49,0.49,29.67,149.6
2,26,182,75623,22,5.5,3.11,24,6.0,2.16,26,6.5,3.11,0.87,0.88,0.3,0.2,24.43,176.43
3,22,96,21868,13,3.25,0.96,16,4.0,0.82,20,5.0,2.83,0.95,0.99,0.54,0.77,33.6,168.19
4,38,109,29472,32,5.33,1.75,33,5.5,1.87,36,6.0,2.45,0.77,0.84,0.38,0.35,17.1,168.31
5,31,903,906640,25,4.17,1.17,24,4.0,0.89,29,4.83,1.72,0.82,0.85,0.56,0.58,31.23,176.49
6,28,43,1894,17,4.25,2.06,18,4.5,2.38,28,7.0,3.16,0.44,0.48,0.46,0.45,9.91,167.39
7,20,36,3242,17,3.4,1.52,16,3.2,1.3,20,4.0,2.12,0.58,0.65,0.39,0.4,1.82,173.5
8,39,90,17417,25,4.17,1.83,28,4.67,2.66,33,5.5,2.66,0.87,0.94,0.64,0.72,10.77,153.8
9,20,38,2999,14,4.67,2.08,13,4.33,1.53,19,6.33,2.52,0.66,0.76,0.54,0.59,0.03,154.47
10,23,55,5639,17,4.25,0.96,20,5.0,0.82,22,5.5,0.58,0.86,0.87,0.44,0.46,20.45,180.99
11,32,61,4940,19,3.8,1.48,21,4.2,1.48,32,6.4,3.05,0.52,0.49,0.48,0.46,2.39,172.69
12,22,46,2696,17,3.4,1.95,17,3.4,1.95,22,4.4,1.82,0.7,0.74,0.58,0.6,9.42,180.25
13,20,23,948,13,3.25,1.26,13,3.25,1.26,19,4.75,1.89,0.5,0.52,0.3,0.28,3.02,164.88
14,44,120,49671,28,4.67,2.07,31,5.17,2.99,41,6.83,2.86,0.63,0.69,0.45,0.44,1.08,176.82
15,41,111,8482,29,5.8,1.1,29,5.8,1.1,40,8.0,2.45,0.75,0.81,0.43,0.42,13.45,140.79
16,11,68,10130,11,3.67,1.53,11,3.67,1.53,11,3.67,1.53,1.0,1.0,0.56,0.55,26.98,124.75
17,24,70,15947,15,3.0,1.22,16,3.2,1.1,22,4.4,0.89,0.61,0.63,0.45,0.45,0.55,160.97
18,27,131,50844,20,4.0,2.35,20,4.0,2.35,26,5.2,2.28,0.71,0.66,0.44,0.32,14.86,137.8
19,32,115,29868,19,3.8,1.1,26,5.2,3.35,25,5.0,1.41,0.62,0.61,0.21,0.18,7.55,171.53
20,2513,2527,101813,18,6.0,2.0,18,6.0,2.65,25,8.33,2.08,0.74,0.77,0.39,0.44,8.93,190.63
21,13,64,7637,10,3.33,0.58,12,4.0,1.0,13,4.33,1.53,0.83,0.87,0.4,0.35,15.39,125.92
22,34,68,5611,22,5.5,3.7,25,6.25,4.03,33,8.25,3.69,0.72,0.79,0.38,0.32,2.62,185.59
23,21,71,19996,15,5.0,2.65,18,6.0,1.73,17,5.67,2.08,0.99,1.0,0.46,0.49,2.65,190.93
24,42,158,37523,28,5.6,0.55,27,5.4,1.14,39,7.8,1.92,0.68,0.71,0.38,0.41,8.08,174.68
25,23,98,14725,21,4.2,2.39,21,4.2,2.39,21,4.2,2.39,0.98,1.0,0.62,0.69,37.52,167.25
26,15,147,16325,13,3.25,1.71,13,3.25,1.71,14,3.5,1.73,0.93,0.95,0.5,0.42,106.86,154.23
27,9,14,994,7,3.5,0.71,7,3.5,0.71,8,4.0,1.41,0.6,0.7,0.22,0.18,5.5,208.95
28,25,142,62511,21,3.5,1.05,22,3.67,1.21,24,4.0,1.79,0.96,0.99,0.43,0.49,11.75,145.46
29,11,17,1085,6,3.0,1.41,6,3.0,1.41,11,5.5,4.95,0.73,0.81,0.28,0.24,0.01,192.92
30,18,40,6889,13,3.25,0.96,17,4.25,1.5,14,3.5,1.29,0.97,0.92,0.4,0.38,2.17,179.92
31,6,10,396,4,2.0,1.41,4,2.0,1.41,5,2.5,0.71,0.5,0.5,0.34,0.34,0.05,222.83
33,18,48,9522,17,3.4,0.89,15,3.0,1.0,17,3.4,0.89,0.83,0.84,0.47,0.53,0.14,115.05
34,13,70,50045,12,4.0,1.73,12,4.0,1.73,12,4.0,1.73,1.0,1.0,0.33,0.24,0.12,124.11
36,13,53,3422,13,3.25,0.96,13,3.25,0.96,13,3.25,0.96,0.82,0.84,0.47,0.51,23.01,117.54
37,29,113,54930,25,5.0,1.0,26,5.2,1.3,27,5.4,1.52,0.92,0.92,0.42,0.43,7.22,138.43
38,11,40,8421,10,5.0,0.0,11,5.5,0.71,11,5.5,0.71,1.0,1.0,0.4,0.32,0.08,200.38
40,22,118,8270,18,3.6,1.82,19,3.8,2.17,20,4.0,2.12,0.97,0.89,0.63,0.58,26.81,139.48
41,18,163,102083,12,4.0,2.65,13,4.33,3.21,15,5.0,3.0,0.91,0.91,0.48,0.28,11.77,165.89
42,21,69,4485,17,4.25,0.96,20,5.0,1.63,18,4.5,1.29,0.99,0.97,0.44,0.44,24.77,156.88
43,15,54,28522,13,6.5,0.71,13,6.5,0.71,14,7.0,1.41,0.9,0.96,0.46,0.46,0.16,183.08
44,28,189,101033,21,4.2,1.3,24,4.8,1.79,27,5.4,2.88,0.86,0.88,0.43,0.39,28.85,157.62
45,24,77,6195,19,3.8,0.84,20,4.0,0.71,24,4.8,1.3,0.88,0.9,0.54,0.59,12.77,130.94
46,28,99,10457,17,3.4,1.14,18,3.6,1.14,28,5.6,3.65,0.64,0.72,0.36,0.33,11.93,170.25
47,29,80,11716,20,4.0,1.41,21,4.2,1.48,26,5.2,1.79,0.67,0.7,0.56,0.54,3.64,173.66
48,36,84,10978,26,4.33,0.82,27,4.5,1.05,34,5.67,1.03,0.73,0.77,0.34,0.38,4.24,182.24
49,56,153,36609,32,5.33,1.37,33,5.5,0.84,53,8.83,3.25,0.72,0.8,0.37,0.45,3.4,177.52
50,46,106,15201,32,5.33,2.66,32,5.33,2.66,43,7.17,3.19,0.76,0.78,0.56,0.62,17.41,194.52
51,13,39,9500,13,4.33,2.52,13,4.33,2.52,13,4.33,2.52,1.0,1.0,0.49,0.41,1.18,133.81
52,22,69,4749,16,4.0,0.82,18,4.5,1.0,22,5.5,1.29,0.74,0.78,0.4,0.42,6.26,172.44
53,13,45,2810,12,3.0,0.82,12,3.0,0.82,13,3.25,0.96,0.59,0.49,0.46,0.4,20.85,130.83
54,28,77,4405,16,3.2,1.64,23,4.6,2.07,21,4.2,2.05,0.8,0.84,0.52,0.5,14.84,167.47
55,29,69,3377,18,3.6,1.14,20,4.0,1.58,28,5.6,1.95,0.63,0.64,0.46,0.45,20.74,192.21
56,22,69,8558,19,3.8,1.48,20,4.0,1.41,20,4.0,1.87,0.91,0.9,0.44,0.41,14.84,198.66
57,17,23,982,8,2.67,0.58,8,2.67,0.58,15,5.0,3.0,0.47,0.52,0.46,0.47,0.01,182.75
58,13,44,2332,6,3.0,0.0,5,2.5,0.71,13,6.5,0.71,0.55,0.6,0.41,0.38,32.9,192.68
59,25,36,2687,12,3.0,1.41,16,4.0,2.71,23,5.75,1.89,0.36,0.38,0.23,0.17,4.31,173.47
60,19,35,1595,12,4.0,2.0,13,4.33,1.53,17,5.67,3.51,0.77,0.79,0.56,0.58,4.8,143.92
61,41,47,2207,19,3.8,1.3,22,4.4,1.52,38,7.6,3.58,0.42,0.44,0.45,0.41,4.83,182.36
62,19,50,2787,12,4.0,2.0,14,4.67,2.52,17,5.67,3.06,0.9,0.92,0.35,0.34,30.54,142.38
63,24,70,5718,21,4.2,1.1,21,4.2,1.1,23,4.6,1.34,0.86,0.89,0.54,0.58,14.48,150.98
64,23,84,12685,16,3.2,2.28,14,2.8,1.48,20,4.0,3.16,0.75,0.81,0.53,0.47,1.23,142.61
65,55,104,19432,23,3.83,0.98,22,3.67,1.97,51,8.5,2.88,0.4,0.49,0.37,0.34,7.31,176.04
66,32,2509,3382228,19,4.75,2.75,23,5.75,2.99,30,7.5,5.32,0.83,0.82,0.57,0.51,6.59,157.62
67,26,56,15210,18,4.5,2.52,20,5.0,3.46,25,6.25,4.79,0.82,0.89,0.55,0.62,1.45,167.76
68,37,148,31516,25,5.0,1.22,26,5.2,0.84,34,6.8,2.68,0.92,0.96,0.46,0.38,1.87,167.08
69,34,99,16179,25,5.0,1.58,24,4.8,1.1,32,6.4,1.67,0.66,0.71,0.4,0.36,0.08,191.49
70,41,92,12970,26,5.2,1.79,29,5.8,2.59,37,7.4,2.07,0.76,0.79,0.4,0.38,0.53,190.95
71,43,182,72627,27,5.4,2.88,32,6.4,3.29,39,7.8,6.38,0.96,0.99,0.5,0.42,12.11,153.76
