id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
2,58,57863,67620952,30,7.5,4.04,19,4.75,2.63,48,12.0,9.27,1.0,1.0,0.49,0.5,6.11,84.57
3,23,1414,1783669,19,3.8,1.64,15,3.0,1.0,22,4.4,2.07,1.0,1.0,0.54,0.51,13.4,152.21
4,41,1381,872295,25,4.17,2.64,17,2.83,0.98,35,5.83,4.07,0.96,0.98,0.55,0.44,7.01,85.88
6,34,859,341768,17,3.4,3.13,16,3.2,1.64,30,6.0,5.7,0.7,0.65,0.59,0.5,15.08,87.2
7,52,5462,5784431,26,4.33,3.44,19,3.17,2.04,41,6.83,6.05,0.96,0.96,0.57,0.38,7.47,107.02
8,27,712,340148,15,3.0,1.22,13,2.6,1.14,24,4.8,1.79,0.83,0.8,0.55,0.52,48.31,94.03
9,25,5195,7284482,15,5.0,2.0,13,4.33,1.53,22,7.33,3.51,1.0,1.0,0.24,0.34,29.59,116.51
10,18,128,57047,13,4.33,1.15,10,3.33,0.58,17,5.67,0.58,0.68,0.61,0.38,0.39,1.24,114.55
11,22,1285,1517649,13,2.6,1.14,12,2.4,0.89,17,3.4,2.3,0.79,0.77,0.53,0.51,6.41,130.81
13,140,13064,14913409,17,3.4,1.52,13,2.6,0.89,19,3.8,1.3,0.93,0.89,0.35,0.28,2.88,144.44
14,23,1302,202787,15,5.0,1.73,7,2.33,1.53,20,6.67,1.15,1.0,1.0,0.64,0.54,22.17,122.6
28,26,2559,1343162,21,3.5,2.26,13,2.17,1.47,26,4.33,3.01,1.0,1.0,0.57,0.4,64.05,93.94
29,15,626,283144,12,4.0,2.0,11,3.67,1.53,14,4.67,2.52,1.0,1.0,0.49,0.54,101.03,142.92
30,29,2497,1988782,13,6.5,6.36,6,3.0,1.41,17,8.5,7.78,1.0,1.0,0.42,0.22,3.26,132.24
31,8,123,66786,5,2.5,0.71,4,2.0,0.0,7,3.5,0.71,1.0,1.0,0.4,0.33,1.54,135.12
35,27,550,271685,19,4.75,1.89,12,3.0,1.83,26,6.5,4.12,0.89,0.8,0.45,0.46,11.82,95.12
