id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,26,38,1759,24,6.0,2.58,25,6.25,2.75,25,6.25,2.75,0.82,0.75,0.39,0.38,1.46,144.89
1,32,69,11223,22,5.5,0.58,25,6.25,1.26,25,6.25,1.26,1.0,1.0,0.33,0.25,0.04,164.56
2,25,33,1532,22,4.4,2.07,23,4.6,2.41,23,4.6,2.41,0.78,0.66,0.39,0.45,0.12,149.44
3,27,33,1412,24,4.8,1.64,24,4.8,1.64,24,4.8,1.64,0.93,0.9,0.38,0.39,0.03,154.09
4,21,32,1474,21,3.5,1.05,20,3.33,1.03,21,3.5,1.05,0.85,0.84,0.41,0.44,0.84,126.34
5,31,43,2088,24,4.0,1.1,27,4.5,0.84,30,5.0,1.67,0.79,0.74,0.4,0.42,0.62,129.07
6,9,11,477,9,3.0,1.73,9,3.0,1.73,9,3.0,1.73,0.87,0.83,0.6,0.63,0.0,105.83
7,21,29,1212,20,4.0,2.12,20,4.0,2.12,20,4.0,2.12,0.98,0.97,0.36,0.37,0.01,180.51
8,33,127,26238,29,4.83,1.94,31,5.17,1.47,32,5.33,1.51,0.86,0.88,0.47,0.41,2.36,144.79
9,17,19,1302,15,2.5,0.84,16,2.67,1.03,16,2.67,1.03,0.7,0.62,0.64,0.62,0.0,97.61
10,24,60,7812,19,4.75,1.71,21,5.25,1.71,24,6.0,2.16,0.81,0.72,0.46,0.48,3.86,128.93
11,29,45,2446,24,4.0,1.55,25,4.17,1.6,29,4.83,1.83,0.76,0.72,0.34,0.33,2.23,148.34
12,18,48,7582,12,2.4,1.14,14,2.8,0.45,16,3.2,0.84,0.77,0.66,0.54,0.59,3.88,87.86
13,20,56,10667,16,2.67,1.03,18,3.0,1.1,18,3.0,1.1,1.0,1.0,0.56,0.49,0.09,126.33
14,9,12,603,8,2.0,0.82,8,2.0,0.82,8,2.0,0.82,0.75,0.67,0.68,0.69,0.0,71.33
15,10,26,8773,8,2.67,0.58,10,3.33,0.58,9,3.0,1.0,0.78,0.75,0.27,0.3,0.09,128.75
16,18,22,1200,15,3.75,1.71,15,3.75,1.71,16,4.0,2.16,0.76,0.64,0.44,0.35,0.0,142.88
17,27,37,2258,19,3.8,1.3,20,4.0,0.71,25,5.0,2.35,0.63,0.53,0.5,0.5,2.08,119.31
18,25,69,8560,21,4.2,1.79,24,4.8,1.92,25,5.0,1.87,0.91,0.88,0.42,0.42,3.13,135.44
19,25,35,1458,24,4.8,1.3,25,5.0,1.22,25,5.0,1.22,0.95,0.95,0.36,0.36,0.05,183.59
20,22,31,1396,19,3.17,2.23,21,3.5,2.95,21,3.5,2.95,0.6,0.56,0.53,0.51,0.01,119.9
21,22,66,11647,20,4.0,1.73,20,4.0,1.22,21,4.2,1.64,0.88,0.85,0.39,0.38,0.22,143.21
22,25,34,1511,20,4.0,1.22,22,4.4,1.14,22,4.4,1.14,0.97,0.96,0.3,0.29,0.2,169.16
23,21,41,9335,15,3.75,2.06,17,4.25,2.87,17,4.25,2.87,0.88,0.89,0.4,0.37,0.06,106.16
24,25,45,3048,23,4.6,2.19,23,4.6,2.07,24,4.8,1.92,0.88,0.8,0.63,0.67,0.03,122.39
25,19,24,1018,17,3.4,0.55,18,3.6,0.55,18,3.6,0.55,0.93,0.9,0.38,0.36,0.0,126.35
26,14,16,660,14,2.8,1.92,14,2.8,1.92,14,2.8,1.92,1.0,1.0,0.59,0.58,0.0,133.4
27,13,16,734,9,2.25,0.96,11,2.75,1.71,11,2.75,1.71,0.83,0.77,0.38,0.43,0.02,147.31
28,13,67,15575,12,3.0,1.15,13,3.25,0.96,12,3.0,1.15,0.81,0.84,0.5,0.46,4.89,132.38
29,12,17,948,9,2.25,1.26,11,2.75,1.5,12,3.0,2.0,0.78,0.67,0.4,0.34,0.38,104.5
30,24,35,1583,20,4.0,1.73,24,4.8,1.48,24,4.8,1.48,0.91,0.86,0.29,0.29,0.04,151.16
