id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
9,10,93,32315,7,3.5,2.12,6,3.0,1.41,9,4.5,3.54,1.0,1.0,0.43,0.17,0.84,144.0
10,13,1500,1404076,8,4.0,1.41,11,5.5,0.71,12,6.0,1.41,0.98,1.0,0.54,0.6,7.21,99.49
11,6,979,920212,5,2.5,0.71,4,2.0,0.0,6,3.0,0.0,1.0,1.0,0.5,0.5,6.33,90.33
12,21,806,599487,13,4.33,1.53,15,5.0,2.65,18,6.0,3.46,0.97,0.98,0.34,0.33,3.06,115.0
13,6,81,36978,6,2.0,0.0,5,1.67,0.58,6,2.0,0.0,0.83,0.78,0.47,0.53,12.61,118.17
14,13,235,162719,11,2.75,0.96,11,2.75,0.96,13,3.25,0.96,0.98,0.98,0.52,0.43,41.77,121.83
15,7,40,18766,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.58,0.51,0.86,0.98,0.08,194.96
16,9,1158,874665,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.71,0.68,1.17,138.9
17,9,166,46636,7,1.75,0.5,7,1.75,0.5,8,2.0,0.0,0.94,0.9,0.46,0.55,40.36,111.58
18,17,187,62013,13,4.33,2.52,11,3.67,1.53,15,5.0,2.0,0.79,0.8,0.35,0.31,5.58,97.15
33,8,113,44595,6,3.0,0.0,5,2.5,0.71,7,3.5,0.71,1.0,1.0,0.52,0.18,4.99,142.27
37,32,4646,364502,25,4.17,0.75,19,3.17,1.17,31,5.17,2.14,0.94,0.92,0.59,0.41,8.96,99.1
38,37,7270,1434221,18,4.5,1.29,16,4.0,2.16,26,6.5,2.89,1.0,1.0,0.59,0.47,8.01,102.02
39,15,93,32721,12,3.0,0.82,12,3.0,0.82,15,3.75,0.5,0.8,0.74,0.34,0.32,0.57,125.69
40,9,75,17070,8,2.67,0.58,8,2.67,0.58,9,3.0,1.0,0.78,0.74,0.49,0.38,0.25,92.22
41,5,173,199750,5,2.5,0.71,3,1.5,0.71,5,2.5,0.71,0.89,0.9,0.2,0.26,8.64,89.16
42,4,4,636,3,1.5,0.71,4,2.0,0.0,4,2.0,0.0,0.25,0.17,0.5,0.24,0.0,59.25
43,19,170,43620,14,2.8,1.1,11,2.2,0.84,16,3.2,1.79,0.86,0.83,0.6,0.59,13.37,88.93
44,6,196,209577,6,3.0,1.41,5,2.5,2.12,6,3.0,1.41,1.0,1.0,0.18,0.06,15.15,80.88
45,35,450952,539700557,25,4.17,1.6,20,3.33,1.37,32,5.33,2.88,1.0,1.0,0.67,0.55,75.24,92.9
46,25,171,59072,18,4.5,0.58,18,4.5,1.73,25,6.25,2.63,0.97,0.99,0.65,0.75,1.84,113.98
47,12,40,5253,11,3.67,1.53,11,3.67,1.53,11,3.67,1.53,0.93,0.96,0.61,0.7,0.46,106.03
54,21,264,69973,19,3.8,2.49,18,3.6,2.51,21,4.2,2.77,0.8,0.8,0.79,0.8,9.5,117.76
55,27,1012,796930,20,5.0,1.63,18,4.5,1.0,24,6.0,2.45,0.72,0.7,0.6,0.44,7.24,153.37
57,23,798,215221,13,4.33,2.89,11,3.67,2.31,20,6.67,4.04,0.96,0.95,0.54,0.33,24.82,132.65
60,27,371,106332,18,3.6,0.89,16,3.2,1.48,26,5.2,1.1,0.95,0.97,0.6,0.6,34.72,136.19
61,24,387,146381,19,4.75,1.26,15,3.75,0.96,24,6.0,2.45,1.0,1.0,0.49,0.51,40.15,145.17
75,9,36,3219,7,3.5,0.71,8,4.0,0.0,9,4.5,0.71,0.97,0.86,0.64,0.63,2.47,135.82
78,55,8626,8214759,29,4.83,2.64,15,2.5,1.22,49,8.17,8.18,0.84,0.84,0.51,0.39,51.54,126.27
79,24,1700,1494970,17,4.25,1.5,9,2.25,0.5,24,6.0,1.15,0.77,0.76,0.45,0.18,97.17,141.02
80,47,2172,610510,26,4.33,1.86,20,3.33,1.37,41,6.83,4.36,0.86,0.82,0.44,0.39,52.41,149.24
81,23,1700,1551389,21,4.2,1.92,11,2.2,1.1,23,4.6,1.82,0.94,0.93,0.52,0.45,25.96,130.23
85,34,772,246399,22,4.4,2.7,17,3.4,1.82,31,6.2,4.32,0.95,0.89,0.52,0.47,22.03,97.66
86,38,3015,798958,24,4.8,2.17,18,3.6,1.34,33,6.6,4.28,0.66,0.64,0.59,0.36,9.06,124.51
87,68,1528,857358,31,5.17,1.83,17,2.83,0.98,54,9.0,4.9,1.0,0.99,0.47,0.41,11.44,101.3
88,47,893,315718,29,7.25,7.46,12,3.0,2.31,40,10.0,11.46,1.0,1.0,0.4,0.25,11.93,70.15
100,32,2008,1429317,14,7.0,1.41,9,4.5,0.71,24,12.0,4.24,0.63,0.57,0.45,0.31,8.48,107.14
101,39,718,278794,20,4.0,1.58,20,4.0,1.41,30,6.0,2.65,0.97,0.96,0.63,0.58,12.12,107.48
102,59,1589,669233,35,5.83,1.47,30,5.0,1.1,51,8.5,2.66,0.72,0.67,0.65,0.65,9.08,114.46
103,57,779,281806,36,6.0,1.67,34,5.67,1.63,43,7.17,2.14,0.98,1.0,0.48,0.37,6.31,134.28
104,33,1320,808477,10,5.0,1.41,9,4.5,0.71,26,13.0,11.31,0.98,0.98,0.51,0.2,12.98,125.7
114,69,41187,50355267,25,8.33,1.15,10,3.33,2.52,47,15.67,5.13,1.0,1.0,0.14,0.04,11.73,82.6
115,22,254,134581,12,6.0,0.0,11,5.5,2.12,17,8.5,2.12,0.89,0.74,0.48,0.22,8.17,124.72
