id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
571,14,583,59745,8,2.67,0.58,9,3.0,1.0,13,4.33,0.58,1.0,1.0,0.7,0.68,1.34,102.27
572,10,169,44028,8,2.67,1.53,7,2.33,1.15,9,3.0,1.73,1.0,1.0,0.57,0.28,14.28,97.72
573,8,53,11960,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,1.0,1.0,0.68,0.59,6.8,127.06
576,7,134,48406,5,2.5,0.71,5,2.5,0.71,7,3.5,2.12,1.0,1.0,0.75,0.7,2.86,75.4
577,7,71,21780,5,2.5,0.71,6,3.0,1.41,7,3.5,2.12,1.0,1.0,0.6,0.57,2.33,123.7
579,13,64,18842,11,3.67,1.53,12,4.0,1.0,12,4.0,1.0,1.0,1.0,0.63,0.7,3.22,106.13
580,10,76,25148,9,3.0,1.0,9,3.0,1.0,10,3.33,1.15,0.96,0.9,0.57,0.45,0.73,137.25
581,5,44,7478,4,2.0,1.41,4,2.0,1.41,5,2.5,2.12,0.98,1.0,0.54,0.5,13.81,80.5
596,8,83,36406,6,3.0,1.41,5,2.5,0.71,8,4.0,1.41,0.98,0.97,0.43,0.27,13.46,93.64
599,6,20,1890,5,2.5,0.71,6,3.0,0.0,6,3.0,0.0,0.94,0.93,0.77,0.82,0.15,86.83
603,27,3009,3877551,15,3.75,1.71,15,3.75,1.5,26,6.5,3.7,1.0,1.0,0.32,0.26,7.35,124.09
692,10,74,36000,9,3.0,1.0,9,3.0,1.0,10,3.33,1.53,0.86,0.86,0.44,0.23,2.16,142.48
694,10,118,23796,9,4.5,0.71,10,5.0,1.41,9,4.5,0.71,0.71,0.73,0.72,0.7,13.04,120.46
702,17,884,287996,8,4.0,2.83,7,3.5,2.12,13,6.5,6.36,0.98,1.0,0.28,0.1,2.86,74.96
713,20,151,39247,17,3.4,1.52,18,3.6,1.52,19,3.8,1.48,0.95,0.9,0.64,0.56,6.87,157.64
714,22,143,51229,17,4.25,1.71,17,4.25,1.71,18,4.5,2.08,0.96,0.96,0.56,0.59,5.82,137.08
715,16,286,49502,12,4.0,1.0,13,4.33,0.58,16,5.33,1.53,1.0,1.0,0.79,0.77,7.0,159.48
716,10,69,12991,8,4.0,0.0,9,4.5,0.71,9,4.5,0.71,0.64,0.68,0.6,0.58,25.76,152.1
719,14,46,7899,14,4.67,1.15,14,4.67,1.15,14,4.67,1.15,0.6,0.45,0.48,0.49,0.14,159.0
720,8,45,11234,7,3.5,0.71,7,3.5,0.71,8,4.0,1.41,0.7,0.66,0.4,0.44,7.34,124.96
721,12,52,11577,10,3.33,1.53,12,4.0,2.0,12,4.0,2.0,0.75,0.69,0.68,0.8,8.38,124.75
723,24,335,153933,17,4.25,2.22,14,3.5,1.91,22,5.5,4.12,0.87,0.77,0.5,0.46,11.02,112.74
724,8,35,11183,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.61,0.6,0.16,0.16,0.82,87.08
725,4,24,4300,4,2.0,0.0,4,2.0,0.0,4,2.0,0.0,0.56,0.51,0.68,0.73,7.69,154.0
726,6,44,7689,6,3.0,1.41,6,3.0,1.41,6,3.0,1.41,1.0,1.0,0.89,0.96,15.14,152.62
738,19,4752,1249033,16,5.33,1.53,17,5.67,1.15,17,5.67,1.15,0.67,0.67,0.8,0.75,32.49,130.76
740,5,19,3673,5,2.5,0.71,5,2.5,0.71,5,2.5,0.71,1.0,1.0,0.59,0.66,1.18,118.92
749,6,75,18458,6,3.0,0.0,5,2.5,0.71,6,3.0,0.0,0.82,0.77,0.53,0.33,7.22,121.34
1028,32,577,119653,18,6.0,2.65,15,5.0,1.73,26,8.67,6.35,0.96,0.95,0.57,0.48,6.06,144.32
1029,26,30946,41898378,18,6.0,0.0,14,4.67,0.58,20,6.67,1.15,0.98,0.87,0.31,0.21,25.61,147.52
1031,9,123,40781,9,4.5,0.71,7,3.5,0.71,9,4.5,0.71,1.0,1.0,0.5,0.22,3.8,147.78
1032,14,153,103803,11,5.5,0.71,11,5.5,2.12,13,6.5,2.12,1.0,1.0,0.3,0.12,0.82,123.48
1033,17,74,16020,11,5.5,3.54,11,5.5,3.54,13,6.5,3.54,0.82,0.58,0.5,0.65,6.14,135.46
1034,24,96,9858,16,4.0,1.63,16,4.0,1.41,17,4.25,1.71,1.0,1.0,0.63,0.76,1.57,191.74
1035,19,1226,1443050,8,4.0,2.83,5,2.5,0.71,15,7.5,7.78,1.0,1.0,0.26,0.1,4.88,126.46
1036,8,20,1920,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.66,0.77,0.4,196.3
1037,14,521,417545,8,4.0,1.41,6,3.0,0.0,10,5.0,2.83,0.98,0.98,0.58,0.49,12.72,102.92
1050,7,50,17594,6,3.0,0.0,7,3.5,0.71,7,3.5,0.71,0.62,0.52,0.65,0.65,5.66,64.62
1051,63,3679,3314115,35,11.67,7.57,17,5.67,1.15,58,19.33,12.42,0.8,0.86,0.42,0.22,18.9,66.66
1052,16,218,55281,15,3.75,0.96,15,3.75,0.96,15,3.75,0.96,0.82,0.87,0.65,0.49,5.89,112.54
1054,7,33,9226,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,0.75,0.7,0.32,0.23,0.02,168.0
1059,7,39,8767,7,2.33,0.58,7,2.33,0.58,7,2.33,0.58,1.0,1.0,0.84,0.9,8.76,107.5
1060,8,46,24640,7,3.5,0.71,8,4.0,1.41,8,4.0,1.41,0.98,1.0,0.06,0.01,12.03,105.2
1061,5,30,5977,5,2.5,2.12,5,2.5,2.12,5,2.5,2.12,0.24,0.16,0.62,0.56,7.6,79.75
