id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,24,49,3936,15,5.0,1.0,21,7.0,2.0,15,5.0,1.0,0.97,0.97,0.29,0.25,0.14,142.49
1,11,21,1264,10,5.0,0.0,11,5.5,0.71,11,5.5,0.71,0.86,0.79,0.33,0.28,0.86,122.35
5,46,135,5034,8,4.0,0.0,8,4.0,0.0,44,22.0,19.8,0.08,0.1,0.04,0.04,21.78,233.48
25,33,57,2358,7,3.5,0.71,10,5.0,2.83,31,15.5,17.68,0.58,0.62,0.18,0.18,0.16,176.36
26,106,116,4613,8,4.0,0.0,10,5.0,1.41,105,52.5,2.12,0.15,0.2,0.04,0.05,0.0,242.68
27,6,15,983,6,3.0,0.0,6,3.0,0.0,6,3.0,0.0,1.0,1.0,0.4,0.36,0.1,150.67
28,110,119,4470,7,3.5,2.12,7,3.5,2.12,107,53.5,17.68,0.08,0.08,0.02,0.02,0.96,242.94
34,10,47,2416,6,3.0,1.41,10,5.0,1.41,6,3.0,1.41,1.0,1.0,0.33,0.31,0.2,139.92
49,67,140,5514,6,3.0,0.0,8,4.0,0.0,67,33.5,2.12,0.12,0.18,0.1,0.15,2.8,236.34
56,41,74,2805,6,3.0,0.0,7,3.5,0.71,41,20.5,3.54,0.13,0.14,0.06,0.08,11.23,239.8
59,9,25,1327,5,2.5,0.71,9,4.5,0.71,5,2.5,0.71,1.0,1.0,0.6,0.62,1.08,99.9
70,68,122,5342,4,2.0,0.0,18,9.0,1.41,56,28.0,11.31,0.32,0.42,0.21,0.26,12.14,208.29
73,13,26,1359,8,4.0,0.0,13,6.5,2.12,8,4.0,0.0,0.93,0.9,0.45,0.44,2.1,119.59
74,67,132,5292,9,3.0,1.0,17,5.67,3.06,63,21.0,8.19,0.19,0.24,0.07,0.09,14.37,232.12
81,2,9,432,2,1.0,0.0,2,1.0,0.0,2,1.0,0.0,1.0,1.0,0.9,0.9,7.4,91.0
