id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,168,234,8626,34,5.67,2.07,34,5.67,2.34,159,26.5,8.12,0.18,0.2,0.52,0.51,4.06,224.72
1,139,180,6751,38,6.33,3.14,34,5.67,3.01,129,21.5,10.07,0.18,0.19,0.48,0.47,4.24,227.42
2,116,152,5628,32,5.33,1.03,30,5.0,0.63,113,18.83,6.08,0.25,0.27,0.49,0.48,4.57,221.73
3,132,183,6956,36,6.0,2.19,35,5.83,2.56,127,21.17,3.87,0.19,0.22,0.45,0.44,7.13,219.77
4,95,110,4408,25,4.17,1.47,20,3.33,1.21,89,14.83,4.36,0.13,0.13,0.47,0.46,3.36,228.59
5,90,116,4460,24,4.0,1.79,21,3.5,1.52,89,14.83,3.71,0.16,0.19,0.54,0.53,4.43,222.64
6,66,100,4522,22,3.67,1.51,18,3.0,1.41,66,11.0,6.42,0.27,0.27,0.48,0.5,5.59,217.87
7,72,95,3484,23,3.83,1.17,18,3.0,1.79,70,11.67,4.27,0.2,0.21,0.44,0.44,6.94,217.93
8,82,105,3954,28,4.67,1.37,22,3.67,1.21,80,13.33,2.73,0.15,0.16,0.5,0.51,4.72,220.3
9,72,90,3488,21,3.5,1.64,19,3.17,2.04,70,11.67,4.55,0.22,0.23,0.45,0.46,4.02,213.11
10,91,118,4657,26,4.33,1.51,21,3.5,1.64,88,14.67,4.18,0.15,0.16,0.43,0.42,1.62,216.34
11,91,128,5337,33,5.5,0.84,28,4.67,0.82,87,14.5,5.24,0.22,0.22,0.46,0.51,3.46,216.68
12,48,65,2406,18,3.0,1.26,16,2.67,1.21,46,7.67,3.72,0.24,0.27,0.44,0.44,2.92,218.33
