id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,284,644,151085,52,8.67,2.5,50,8.33,1.63,264,44.0,17.03,0.5,0.88,0.57,0.82,4.88,161.32
1,243,857,273809,47,7.83,1.47,50,8.33,1.97,232,38.67,7.99,0.4,0.57,0.51,0.61,4.11,153.24
2,193,812,156194,54,9.0,2.45,59,9.83,4.31,173,28.83,13.3,0.52,0.76,0.45,0.71,2.58,152.24
3,207,708,145911,38,6.33,3.08,40,6.67,3.83,195,32.5,10.99,0.38,0.63,0.53,0.65,5.0,136.6
4,157,593,140185,35,5.83,1.47,32,5.33,1.21,150,25.0,5.33,0.34,0.46,0.39,0.4,6.98,151.5
5,103,344,82579,23,3.83,1.17,24,4.0,1.26,100,16.67,6.06,0.35,0.43,0.58,0.65,2.95,133.13
6,170,1067,303553,40,6.67,2.25,80,13.33,14.25,123,20.5,5.24,0.63,0.81,0.6,0.78,4.54,124.0
7,138,481,137294,34,5.67,1.75,30,5.0,2.45,130,21.67,5.39,0.46,0.78,0.51,0.66,5.03,139.92
8,160,703,224054,38,6.33,2.07,32,5.33,1.97,154,25.67,7.55,0.42,0.69,0.44,0.61,6.74,150.91
9,166,530,129009,35,5.83,1.33,31,5.17,2.14,161,26.83,8.89,0.44,0.73,0.55,0.8,6.4,149.76
10,144,497,72529,29,4.83,2.56,27,4.5,3.78,133,22.17,3.71,0.28,0.47,0.48,0.64,7.38,142.31
11,128,878,452473,28,4.67,1.75,26,4.33,2.34,122,20.33,6.62,0.5,0.64,0.49,0.6,3.21,128.63
12,152,472,65670,33,5.5,2.43,33,5.5,2.88,150,25.0,5.06,0.46,0.61,0.42,0.54,5.11,125.79
13,122,261,41078,32,5.33,2.07,35,5.83,2.56,112,18.67,5.92,0.47,0.6,0.44,0.59,1.95,145.96
14,134,360,51509,32,5.33,1.21,39,6.5,4.32,119,19.83,5.34,0.45,0.62,0.5,0.57,4.1,160.99
