id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
178,34,2146,1630748,17,5.67,2.31,10,3.33,2.31,24,8.0,2.0,1.0,1.0,0.4,0.15,10.27,139.55
179,21,2490,1786429,12,3.0,0.82,10,2.5,0.58,21,5.25,2.5,1.0,1.0,0.47,0.32,25.48,149.59
180,27,474,464744,22,3.67,2.34,23,3.83,2.32,25,4.17,2.79,0.99,1.0,0.69,0.62,2.98,175.84
181,14,95,49527,13,4.33,0.58,12,4.0,1.0,14,4.67,1.15,1.0,1.0,0.72,0.79,8.01,157.28
439,77,4434,1341861,36,6.0,2.37,23,3.83,2.32,70,11.67,2.34,0.93,0.96,0.52,0.55,84.56,152.92
440,73,2315,986624,30,5.0,3.1,20,3.33,1.37,63,10.5,3.45,0.91,0.95,0.51,0.46,86.34,142.56
441,57,8207,7956203,28,4.67,1.86,18,3.0,1.55,47,7.83,0.75,1.0,1.0,0.35,0.24,87.83,145.77
442,84,58130,59848831,41,6.83,2.71,23,3.83,1.17,76,12.67,5.47,1.0,1.0,0.39,0.17,112.94,162.06
443,68,37470,13646114,30,5.0,2.0,27,4.5,1.38,54,9.0,2.61,0.46,0.53,0.46,0.37,127.29,121.65
444,85,53225,43729565,45,7.5,1.52,24,4.0,1.55,76,12.67,4.37,0.87,0.94,0.3,0.17,103.73,141.49
445,76,52007,62909009,40,6.67,2.34,23,3.83,0.98,64,10.67,5.54,0.88,0.88,0.35,0.32,116.48,133.8
446,110,14053,13961874,46,7.67,4.32,28,4.67,2.42,85,14.17,6.49,0.85,0.97,0.4,0.1,68.71,130.03
447,43,2096,1766971,23,5.75,2.99,16,4.0,1.41,41,10.25,5.25,0.94,0.97,0.38,0.46,82.94,141.57
498,89,300648,274266111,50,10.0,6.56,24,4.8,0.84,75,15.0,11.9,0.9,0.85,0.48,0.21,45.1,145.51
499,39,125549,37071910,29,5.8,0.84,18,3.6,1.52,34,6.8,2.17,0.99,0.95,0.5,0.39,49.15,140.32
500,107,22444,17677553,60,10.0,4.34,22,3.67,1.03,90,15.0,4.52,0.9,0.87,0.5,0.4,98.19,132.92
501,82,2743,1145967,42,10.5,3.0,17,4.25,0.96,70,17.5,7.94,0.99,0.98,0.37,0.38,56.55,132.4
924,58,1235,663794,29,4.83,1.94,19,3.17,1.72,50,8.33,3.88,0.94,0.94,0.42,0.25,27.03,128.31
925,44,1423,471394,16,5.33,1.15,8,2.67,0.58,30,10.0,4.58,0.59,0.57,0.53,0.34,28.32,144.86
926,45,1010,383859,24,4.0,1.26,21,3.5,1.52,39,6.5,3.21,0.89,0.84,0.52,0.38,57.47,149.58
927,49,1295,611823,32,5.33,2.66,22,3.67,2.73,46,7.67,4.13,0.9,0.89,0.41,0.41,38.66,155.83
928,37,550,142626,29,4.83,1.17,21,3.5,1.05,36,6.0,2.0,1.0,1.0,0.52,0.34,66.73,150.21
930,85,8537,1423016,34,17.0,2.83,13,6.5,0.71,69,34.5,4.95,1.0,1.0,0.82,0.32,27.54,134.16
966,56,2517,1722793,31,6.2,1.48,24,4.8,2.05,47,9.4,3.29,0.91,0.94,0.47,0.32,33.15,145.74
967,67,3105,2265852,19,4.75,1.71,10,2.5,1.29,44,11.0,6.98,1.0,1.0,0.44,0.3,44.77,123.98
968,83,2672,1288191,32,5.33,0.82,23,3.83,1.17,69,11.5,2.59,0.88,0.85,0.46,0.35,70.45,138.01
971,50,4730,2191920,10,5.0,4.24,9,4.5,3.54,36,18.0,22.63,0.94,0.98,0.66,0.58,23.35,165.12
972,32,455,139932,18,3.6,1.14,14,2.8,2.17,26,5.2,1.1,1.0,1.0,0.41,0.32,52.88,152.04
973,15,410,113643,9,4.5,0.71,5,2.5,0.71,13,6.5,3.54,1.0,1.0,0.4,0.43,71.2,164.42
974,7,1106,1120939,7,3.5,0.71,7,3.5,0.71,7,3.5,0.71,1.0,1.0,0.21,0.02,5.59,141.62
976,19,3178,2445110,6,3.0,0.0,7,3.5,0.71,10,5.0,2.83,1.0,1.0,0.64,0.5,0.7,164.06
977,19,215,83770,11,3.67,0.58,10,3.33,0.58,13,4.33,1.53,1.0,1.0,0.25,0.13,0.22,113.71
981,95,40878,39010171,18,6.0,3.0,14,4.67,1.53,56,18.67,24.58,1.0,1.0,0.38,0.09,6.85,135.14
982,20,203,49076,12,6.0,0.0,11,5.5,0.71,18,9.0,2.83,0.81,0.45,0.52,0.58,61.76,170.28
983,16,16,809,16,5.33,1.53,16,5.33,1.53,16,5.33,1.53,0.84,0.73,0.2,0.17,0.0,184.57
991,145,2787,1341143,18,6.0,1.73,11,3.67,2.08,45,15.0,9.85,1.0,1.0,0.49,0.5,11.94,124.83
992,266,10099,4406525,34,8.5,4.65,18,4.5,2.08,109,27.25,20.19,0.99,0.98,0.56,0.49,10.67,130.67
993,449,43649,24126904,56,9.33,2.5,28,4.67,2.25,144,24.0,4.69,0.97,0.96,0.45,0.25,11.99,122.73
994,184,3223,1618234,19,6.33,1.53,12,4.0,2.0,43,14.33,3.06,1.0,1.0,0.53,0.54,12.75,118.27
995,132,2727,1330828,12,6.0,4.24,8,4.0,2.83,49,24.5,19.09,0.95,0.9,0.55,0.46,10.78,121.3
996,390,9682,5922312,43,7.17,2.14,21,3.5,1.97,123,20.5,3.39,1.0,1.0,0.49,0.43,11.2,126.44
997,169,3034,1542291,17,5.67,1.15,10,3.33,1.53,46,15.33,1.53,1.0,1.0,0.54,0.54,8.35,122.35
998,364,13242,7923763,47,7.83,2.93,28,4.67,1.63,148,24.67,14.54,0.88,0.83,0.51,0.4,13.92,130.54
999,376,10217,6962073,25,4.17,1.72,20,3.33,2.07,100,16.67,7.61,0.96,0.95,0.52,0.44,7.14,121.95
1000,331,6128,2960991,34,5.67,1.97,19,3.17,0.98,103,17.17,3.76,0.98,0.98,0.56,0.56,10.67,122.27
1002,178,18743,14003730,39,9.75,1.5,13,3.25,1.5,85,21.25,5.44,0.98,0.98,0.5,0.27,28.82,121.58
1003,53,2428,1956764,35,5.83,2.4,20,3.33,0.82,45,7.5,3.08,0.99,1.0,0.28,0.19,86.16,133.66
1004,113,11621,8266746,58,9.67,5.43,22,3.67,1.63,98,16.33,13.03,0.94,0.93,0.46,0.3,77.94,134.49
1005,47,1131,422051,30,7.5,5.69,10,2.5,1.29,44,11.0,8.04,0.99,0.98,0.58,0.45,48.02,125.72
1167,120,2852,1344942,54,9.0,3.52,30,5.0,1.1,67,11.17,4.4,0.96,0.96,0.58,0.4,23.66,146.79
1168,61,1989,818687,40,6.67,2.34,26,4.33,1.03,45,7.5,3.02,0.98,0.98,0.54,0.32,33.97,154.0
1169,76,1729,1268215,43,8.6,5.55,23,4.6,1.52,57,11.4,10.33,0.99,1.0,0.26,0.04,37.75,163.54
1170,17,77,26863,8,4.0,1.41,6,3.0,1.41,9,4.5,0.71,1.0,1.0,0.32,0.44,32.98,211.13
1174,65,560,226944,34,6.8,3.77,24,4.8,1.1,48,9.6,7.06,0.96,0.96,0.44,0.32,17.97,188.28
1181,92,4593,3259573,35,5.83,2.93,21,3.5,0.55,65,10.83,6.79,0.85,0.84,0.41,0.29,8.77,159.05
1182,23,282,115816,14,7.0,1.41,9,4.5,0.71,19,9.5,0.71,0.97,0.98,0.38,0.39,27.5,146.18
1187,96,4833,2752134,41,8.2,1.79,22,4.4,0.89,89,17.8,4.92,0.92,0.88,0.54,0.48,99.96,143.72
1188,57,1621,1142214,23,4.6,1.14,19,3.8,1.1,47,9.4,2.41,1.0,1.0,0.45,0.38,90.13,162.27
1189,74,1771,804308,29,7.25,1.89,14,3.5,1.29,54,13.5,4.2,1.0,1.0,0.48,0.38,69.0,127.34
1190,37,721,285714,11,5.5,2.12,5,2.5,2.12,29,14.5,3.54,1.0,1.0,0.54,0.66,90.92,126.07
1428,23,757,115989,11,3.67,0.58,10,3.33,0.58,20,6.67,3.51,1.0,1.0,0.29,0.28,16.46,119.13
1429,57,680,255353,19,3.17,0.41,17,2.83,0.98,52,8.67,2.66,1.0,1.0,0.38,0.27,31.36,145.74
1430,18,273,120327,9,1.8,0.84,9,1.8,0.84,16,3.2,0.45,1.0,1.0,0.5,0.49,37.64,141.8
1431,48,6814,800897,19,3.17,1.94,16,2.67,1.63,43,7.17,2.04,1.0,1.0,0.46,0.4,61.67,144.97
1432,20,277,114432,3,1.5,0.71,3,1.5,0.71,15,7.5,0.71,0.96,1.0,0.53,0.43,8.41,158.0
1447,41,11440,10442207,23,5.75,1.26,19,4.75,1.5,38,9.5,1.29,0.97,0.96,0.53,0.34,51.47,136.4
1448,48,1087,417229,19,3.17,1.47,19,3.17,1.47,41,6.83,3.06,1.0,1.0,0.48,0.54,53.95,142.27
1449,56,1912,859404,26,4.33,2.34,19,3.17,1.6,51,8.5,5.89,0.99,0.98,0.51,0.58,100.49,147.75
1450,27,1690,420102,13,3.25,0.96,10,2.5,0.58,26,6.5,1.73,1.0,1.0,0.45,0.37,63.48,137.81
1451,35,321,83814,24,4.0,1.79,20,3.33,1.37,33,5.5,2.35,1.0,1.0,0.58,0.54,49.64,148.88
1452,63,901,341988,27,4.5,1.97,21,3.5,1.05,57,9.5,3.56,1.0,1.0,0.47,0.47,30.95,155.98
1453,70,1795,1085748,29,4.83,1.94,23,3.83,1.6,62,10.33,4.18,0.98,0.98,0.46,0.49,52.46,134.31
1454,20,268,76764,15,7.5,0.71,10,5.0,0.0,19,9.5,3.54,1.0,1.0,0.52,0.36,24.34,149.4
1455,30,399,91781,18,6.0,1.0,12,4.0,1.0,26,8.67,3.06,1.0,1.0,0.51,0.36,39.36,134.18
