id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
5,38,2546,2287950,14,4.67,2.31,7,2.33,0.58,35,11.67,10.02,0.88,0.96,0.31,0.18,91.08,119.92
6,90,2213,1495705,58,9.67,4.8,28,4.67,1.97,84,14.0,8.37,0.85,0.82,0.4,0.31,49.2,147.61
7,25,613,216702,17,4.25,2.5,11,2.75,1.5,23,5.75,5.12,1.0,1.0,0.44,0.26,81.54,128.44
8,49,1162,395241,39,7.8,3.03,17,3.4,0.55,47,9.4,4.22,0.89,0.91,0.36,0.41,56.52,147.1
9,46,906,571194,36,6.0,2.19,17,2.83,0.75,40,6.67,2.42,0.97,0.96,0.47,0.46,40.72,149.73
10,57,1259,406761,37,6.17,3.31,16,2.67,1.21,52,8.67,4.68,0.96,0.96,0.44,0.39,104.09,148.1
52,54,4090,637432,25,6.25,1.71,15,3.75,0.96,49,12.25,5.32,0.84,0.7,0.62,0.39,25.66,152.82
53,24,417,154533,24,4.8,2.49,16,3.2,1.1,24,4.8,2.49,0.81,0.75,0.52,0.42,46.13,153.01
54,44,2330,1996297,31,5.17,0.98,21,3.5,1.22,43,7.17,3.06,0.98,0.96,0.38,0.3,74.25,149.52
55,32,325,99684,27,5.4,1.52,23,4.6,1.14,29,5.8,1.48,0.97,0.97,0.38,0.4,64.83,159.28
56,75,15327,17099231,40,6.67,2.8,19,3.17,1.17,72,12.0,3.52,0.9,0.83,0.38,0.24,79.19,135.43
57,37,402,85943,29,5.8,3.35,18,3.6,1.34,37,7.4,4.16,0.99,1.0,0.64,0.58,76.73,144.14
58,13,76,28227,12,4.0,1.73,10,3.33,1.53,13,4.33,1.53,0.94,0.96,0.62,0.62,3.37,165.08
59,22,448,210345,13,3.25,1.26,12,3.0,1.41,19,4.75,2.36,1.0,1.0,0.5,0.48,58.43,149.58
60,50,3104,2562873,30,5.0,1.67,22,3.67,1.63,46,7.67,3.27,0.71,0.71,0.37,0.26,66.1,147.5
75,30,815,655615,14,7.0,1.41,6,3.0,1.41,23,11.5,0.71,1.0,1.0,0.6,0.55,39.9,135.75
76,16,178,49451,12,2.4,1.52,11,2.2,1.3,15,3.0,1.87,1.0,1.0,0.6,0.48,107.31,138.15
77,30,793,247798,23,3.83,3.06,13,2.17,0.75,30,5.0,4.94,0.81,0.8,0.52,0.46,55.42,150.0
79,35,655,213164,26,4.33,1.63,16,2.67,0.52,33,5.5,2.26,1.0,1.0,0.55,0.4,89.39,155.37
80,29,278,187933,17,4.25,3.2,13,3.25,0.5,23,5.75,2.22,0.98,0.99,0.4,0.29,51.6,136.28
81,78,8446,8222884,30,7.5,3.11,13,3.25,0.5,65,16.25,10.47,0.78,0.74,0.39,0.4,59.51,116.1
99,41,1901,1614266,15,7.5,0.71,7,3.5,2.12,32,16.0,5.66,1.0,1.0,0.36,0.21,47.24,127.83
100,26,2901,1751433,17,4.25,1.71,15,3.75,1.71,22,5.5,1.91,1.0,1.0,0.63,0.54,44.85,174.24
101,31,1693,1294486,17,5.67,1.53,9,3.0,1.0,28,9.33,2.52,0.98,0.98,0.35,0.2,88.77,144.86
102,147,3202,1600928,77,12.83,9.22,24,4.0,2.0,128,21.33,14.29,0.96,0.93,0.48,0.31,88.96,139.78
103,50,6606,5348800,29,4.83,2.04,22,3.67,1.37,43,7.17,3.71,0.84,0.83,0.45,0.44,51.46,154.35
104,210,7349,6089816,77,12.83,14.5,26,4.33,2.5,166,27.67,34.34,0.98,0.99,0.56,0.42,61.47,144.38
105,70,1678,688625,33,5.5,2.59,20,3.33,0.82,59,9.83,5.34,0.92,0.82,0.58,0.56,77.28,160.92
106,60,5198,3438364,35,5.83,2.32,22,3.67,1.86,58,9.67,3.78,0.5,0.42,0.38,0.3,118.89,147.02
173,66,1546,1024653,28,4.67,3.78,13,2.17,1.17,58,9.67,8.66,0.76,0.79,0.44,0.29,57.16,127.36
174,34,451,209311,19,3.8,1.3,15,3.0,1.58,33,6.6,0.55,0.83,0.68,0.43,0.31,54.16,130.22
175,54,4990,1591601,30,6.0,1.41,15,3.0,0.0,46,9.2,3.7,0.78,0.7,0.47,0.41,60.46,125.7
176,42,906,644554,25,4.17,1.72,19,3.17,1.47,40,6.67,2.73,0.93,0.85,0.46,0.41,88.71,150.68
177,108,2747,1359859,56,9.33,5.47,14,2.33,0.82,88,14.67,10.76,1.0,1.0,0.51,0.62,62.18,119.21
178,91,4090,2707553,43,7.17,1.72,10,1.67,0.52,73,12.17,7.11,0.84,0.85,0.5,0.58,77.89,120.37
179,25,774,213450,16,5.33,2.31,7,2.33,0.58,20,6.67,2.08,1.0,1.0,0.54,0.45,52.51,109.73
196,70,3066,2305809,27,6.75,2.06,12,3.0,0.82,58,14.5,6.14,0.98,0.98,0.32,0.16,50.5,127.47
197,75,1714,615993,45,7.5,3.94,14,2.33,1.03,74,12.33,6.25,0.9,0.86,0.39,0.38,75.04,130.98
198,72,1519,762834,35,5.83,2.93,17,2.83,1.17,68,11.33,4.27,0.95,0.94,0.52,0.56,70.03,137.24
199,29,436,165508,17,3.4,1.82,12,2.4,1.67,24,4.8,3.7,0.84,0.8,0.48,0.46,91.08,133.28
200,20,331,98818,12,3.0,1.41,10,2.5,1.29,17,4.25,2.22,0.99,1.0,0.48,0.39,106.66,128.74
201,43,1167,624390,23,3.83,1.83,14,2.33,1.03,33,5.5,2.88,0.99,0.99,0.4,0.29,95.64,144.96
202,93,1904,882453,43,7.17,4.07,20,3.33,0.82,81,13.5,9.31,0.82,0.8,0.47,0.38,62.77,147.71
203,20,220,57850,16,5.33,3.21,9,3.0,1.73,19,6.33,4.93,0.99,0.99,0.52,0.45,96.1,141.87
220,88,2295,1683660,43,10.75,4.11,20,5.0,2.16,74,18.5,6.4,0.99,1.0,0.56,0.55,52.12,135.72
221,83,1464,492184,47,7.83,1.83,25,4.17,1.33,68,11.33,4.68,1.0,1.0,0.45,0.6,64.39,155.76
222,38,12470,16096842,26,6.5,0.58,20,5.0,0.0,33,8.25,0.5,1.0,1.0,0.44,0.38,80.72,180.66
223,68,2505,1475771,45,7.5,3.94,30,5.0,1.26,60,10.0,6.69,0.78,0.76,0.52,0.44,49.62,176.18
224,32,698,332019,20,6.67,2.52,10,3.33,1.53,27,9.0,3.61,1.0,1.0,0.44,0.42,82.79,172.77
225,55,1727,1093170,33,6.6,2.07,16,3.2,0.84,45,9.0,4.18,0.91,0.91,0.38,0.41,52.47,166.37
226,15,146,144534,9,3.0,1.73,11,3.67,1.15,13,4.33,1.53,1.0,1.0,0.28,0.15,12.89,208.2
227,38,3138,3858518,22,5.5,4.51,15,3.75,0.96,33,8.25,7.93,1.0,1.0,0.47,0.39,16.48,186.42
228,58,1033,697239,25,4.17,1.94,20,3.33,0.82,39,6.5,3.27,0.92,0.87,0.43,0.31,26.74,181.8
243,21,127,50761,9,4.5,0.71,10,5.0,1.41,16,8.0,2.83,1.0,1.0,0.48,0.39,9.22,188.88
244,19,288,29814,10,3.33,0.58,12,4.0,1.0,13,4.33,0.58,0.98,1.0,0.55,0.4,25.41,200.69
245,50,1821,1583379,21,3.5,1.05,20,3.33,1.97,42,7.0,3.58,0.79,0.8,0.48,0.4,37.85,174.5
246,54,6436,6649176,22,4.4,1.82,14,2.8,0.84,39,7.8,3.9,0.75,0.64,0.27,0.12,43.76,182.69
247,55,8175,9359691,27,4.5,1.76,21,3.5,0.84,40,6.67,2.07,0.83,0.89,0.29,0.2,31.14,181.29
248,37,1738,1557947,20,4.0,1.87,16,3.2,1.48,29,5.8,1.79,0.64,0.5,0.36,0.32,56.87,178.57
249,62,1596,1020417,39,6.5,2.35,26,4.33,1.21,54,9.0,5.44,0.85,0.83,0.44,0.35,51.86,180.42
250,67,1444,699037,34,5.67,4.23,15,2.5,0.84,57,9.5,4.04,0.99,0.99,0.41,0.24,41.27,154.47
251,55,1430,922166,34,6.8,3.96,20,4.0,1.0,46,9.2,4.32,0.92,0.94,0.39,0.31,20.89,177.47
267,49,1457,1147513,22,7.33,1.15,15,5.0,1.73,43,14.33,5.69,0.82,0.8,0.39,0.36,30.56,163.42
268,30,2064,169717,19,4.75,0.96,16,4.0,0.82,21,5.25,1.5,0.9,0.87,0.6,0.55,33.68,191.83
269,19,47,4912,10,5.0,0.0,11,5.5,0.71,11,5.5,0.71,1.0,1.0,0.5,0.59,12.28,205.42
270,142,3362,1602345,66,11.0,7.01,17,2.83,0.41,119,19.83,17.09,0.91,0.95,0.43,0.3,63.23,149.18
271,26,4794,4060967,20,5.0,1.83,18,4.5,1.73,24,6.0,2.58,0.75,0.75,0.41,0.38,41.14,166.26
272,19,884,814321,11,3.67,2.08,9,3.0,1.0,13,4.33,2.31,1.0,1.0,0.59,0.64,1.01,196.73
364,64,6397,5336536,33,5.5,2.17,15,2.5,0.55,60,10.0,5.69,0.73,0.74,0.5,0.38,49.56,123.7
365,21,9614,11715080,14,2.8,1.79,10,2.0,1.0,19,3.8,2.17,0.91,0.95,0.51,0.53,149.8,141.99
366,21,251,88182,12,2.4,1.52,12,2.4,1.67,20,4.0,1.87,0.63,0.49,0.55,0.4,73.94,167.55
367,77,17045,18191668,42,7.0,3.1,15,2.5,1.05,67,11.17,4.62,0.66,0.66,0.58,0.57,53.51,134.24
368,33,627,199718,19,3.17,1.6,14,2.33,1.21,31,5.17,2.32,0.61,0.52,0.72,0.72,106.14,129.1
369,27,7455,7842821,21,4.2,1.79,15,3.0,1.0,27,5.4,2.07,0.83,0.82,0.23,0.16,39.55,157.6
370,33,4087,3875378,23,4.6,2.61,20,4.0,2.35,32,6.4,2.97,0.83,0.71,0.54,0.58,57.83,165.89
371,13,153,57491,8,2.67,2.89,8,2.67,2.89,13,4.33,4.16,0.54,0.36,0.48,0.2,143.99,141.78
388,65,2987,2273719,31,6.2,1.64,14,2.8,1.1,55,11.0,6.63,0.96,0.94,0.45,0.25,90.89,141.33
389,32,2940,3920531,23,4.6,2.51,12,2.4,1.14,30,6.0,2.65,0.76,0.68,0.43,0.37,55.06,145.98
390,40,7967,10806915,25,4.17,1.47,11,1.83,1.6,37,6.17,2.23,0.81,0.71,0.36,0.26,75.88,139.84
391,20,391,153608,16,4.0,2.16,11,2.75,1.71,19,4.75,2.5,0.83,0.75,0.7,0.62,28.54,128.66
392,62,1291,572801,41,6.83,5.67,15,2.5,1.05,57,9.5,8.19,0.92,0.94,0.34,0.26,86.29,144.55
393,30,688,392813,25,5.0,0.71,15,3.0,1.22,29,5.8,1.3,0.94,0.9,0.51,0.42,64.35,146.74
394,11,137,52928,9,3.0,1.73,7,2.33,1.53,10,3.33,1.53,1.0,1.0,0.56,0.5,52.09,134.6
395,12,144,32909,10,3.33,1.15,8,2.67,0.58,11,3.67,1.53,1.0,1.0,0.49,0.25,114.72,181.28
396,56,1360,700266,32,8.0,8.76,9,2.25,0.96,52,13.0,16.02,0.94,0.95,0.47,0.42,77.04,137.13
397,7,17,689,7,3.5,2.12,7,3.5,2.12,7,3.5,2.12,0.97,0.98,0.65,0.64,3.0,193.1
510,65,30412,10490661,24,8.0,4.36,11,3.67,1.15,52,17.33,12.9,0.7,0.67,0.48,0.17,16.93,130.75
511,72,3233,2065409,40,8.0,5.24,14,2.8,1.92,65,13.0,11.05,0.76,0.73,0.44,0.38,83.66,142.21
512,59,1332,619356,33,6.6,4.56,12,2.4,1.34,55,11.0,7.21,0.96,0.94,0.5,0.39,71.39,127.86
513,32,499,209627,25,5.0,2.0,18,3.6,0.89,30,6.0,2.55,0.83,0.82,0.56,0.51,52.98,161.27
514,42,1396,1013095,21,4.2,1.48,13,2.6,1.67,39,7.8,3.56,0.8,0.8,0.39,0.28,52.68,137.22
515,45,13966,14783101,33,5.5,3.21,13,2.17,0.41,43,7.17,4.17,0.75,0.76,0.38,0.28,39.98,134.03
516,60,1925,1086046,42,7.0,5.97,12,2.0,1.26,55,9.17,7.41,1.0,1.0,0.65,0.62,55.69,134.73
517,35,594,206899,19,4.75,1.5,11,2.75,1.71,31,7.75,0.96,0.8,0.82,0.45,0.44,45.76,131.62
534,50,4376,4038973,28,5.6,2.07,11,2.2,0.45,45,9.0,6.86,0.83,0.82,0.24,0.09,61.85,131.54
535,54,3197,2608782,28,4.67,2.58,18,3.0,1.9,48,8.0,4.9,0.94,0.96,0.42,0.3,96.32,144.52
