id_time,n_flows,n_packets,n_bytes,sum_n_dest_asn,average_n_dest_asn,std_n_dest_asn,sum_n_dest_ports,average_n_dest_ports,std_n_dest_ports,sum_n_dest_ip,average_n_dest_ip,std_n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,35,199,31560,28,4.67,2.34,24,4.0,2.0,33,5.5,2.95,0.98,0.99,0.47,0.41,23.0,143.74
1,36,216,97413,23,4.6,1.14,21,4.2,1.3,32,6.4,1.52,0.99,0.99,0.56,0.41,12.99,150.81
2,40,646,400159,28,4.67,1.97,21,3.5,1.38,35,5.83,1.94,0.98,1.0,0.47,0.4,50.99,123.69
3,36,3976,5524993,23,4.6,2.19,23,4.6,1.95,32,6.4,3.58,1.0,1.0,0.4,0.3,4.96,156.41
4,16,182,43168,14,3.5,1.73,11,2.75,0.96,16,4.0,2.71,1.0,1.0,0.57,0.53,110.86,142.92
5,84,42465,42793942,34,5.67,2.94,22,3.67,1.03,70,11.67,10.29,1.0,1.0,0.36,0.24,13.44,137.79
6,80,1253,571836,41,6.83,2.64,21,3.5,0.55,69,11.5,5.24,0.92,0.89,0.58,0.51,30.84,136.97
7,185,12649,10832348,60,10.0,4.9,27,4.5,1.87,157,26.17,14.57,0.83,0.8,0.36,0.25,59.18,125.21
8,115,3393,2219775,58,9.67,2.34,28,4.67,2.16,101,16.83,2.48,0.8,0.78,0.55,0.45,60.8,121.09
9,119,9540,11225269,49,8.17,6.85,28,4.67,0.82,99,16.5,13.59,0.74,0.68,0.42,0.35,82.23,127.54
10,198,3555,1175705,71,11.83,6.94,21,3.5,2.17,166,27.67,14.17,0.83,0.85,0.6,0.55,61.5,122.64
11,68,2154,1630098,39,6.5,2.43,25,4.17,1.17,67,11.17,6.24,0.95,0.95,0.37,0.25,34.52,124.5
12,26,333,215939,22,4.4,2.41,18,3.6,2.07,25,5.0,3.08,0.99,1.0,0.51,0.43,23.09,134.63
13,26,137,54052,21,3.5,1.38,20,3.33,1.03,24,4.0,1.26,0.98,0.97,0.5,0.44,43.38,127.59
14,24,149,44833,20,3.33,1.37,18,3.0,1.41,23,3.83,1.94,0.99,1.0,0.55,0.51,24.28,155.7
15,20,120,50541,15,5.0,2.65,13,4.33,2.52,19,6.33,2.31,1.0,1.0,0.65,0.65,19.19,158.53
16,16,54,16397,14,3.5,0.58,12,3.0,0.82,16,4.0,0.82,0.82,0.8,0.16,0.12,0.22,138.95
17,23,133,34677,17,2.83,1.47,18,3.0,1.41,22,3.67,1.63,0.98,0.99,0.5,0.46,57.19,139.24
18,19,134,42039,17,3.4,2.7,13,2.6,1.95,18,3.6,3.13,0.98,0.99,0.42,0.29,36.92,152.59
19,26,338,183815,18,4.5,2.65,16,4.0,2.16,25,6.25,3.59,0.98,1.0,0.42,0.24,11.12,138.76
20,38,581,540870,29,4.83,1.94,23,3.83,1.72,34,5.67,2.5,0.94,0.92,0.35,0.28,36.54,151.98
21,31,197,52872,25,6.25,0.5,23,5.75,0.96,29,7.25,0.5,0.99,1.0,0.46,0.3,24.97,177.08
22,38,188,27826,33,5.5,2.66,30,5.0,2.76,36,6.0,3.16,0.99,0.99,0.51,0.43,47.1,161.67
