id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,7,25,9098,5.0,5.0,5.0,0.76,0.95,0.12,0.02,0.12,138.57
3,6,34,10385,5.0,4.0,5.0,0.91,0.97,0.32,0.24,0.16,114.83
4,11,101,10621,6.0,7.0,7.0,0.94,0.96,0.36,0.39,31.68,126.09
5,10,15936,18972463,8.0,8.0,9.0,1.0,1.0,0.21,0.01,31.04,116.1
6,5,20,2632,4.0,4.0,5.0,0.85,0.89,0.45,0.73,0.15,134.2
7,9,44,2402,7.0,8.0,8.0,0.93,0.93,0.84,0.88,31.83,206.78
8,7,154,63860,4.0,4.0,4.0,1.0,1.0,0.48,0.07,41.78,221.43
9,10,239,75713,9.0,8.0,10.0,1.0,1.0,0.59,0.15,59.17,172.4
11,6,50,8549,6.0,6.0,6.0,0.96,0.98,0.24,0.29,6.07,120.33
12,4,34,7198,3.0,3.0,3.0,1.0,1.0,0.44,0.35,0.3,203.75
13,5,163,60559,4.0,4.0,4.0,0.98,1.0,0.02,0.0,73.34,137.4
14,6,31,7956,6.0,4.0,6.0,1.0,1.0,0.52,0.28,0.1,123.33
15,5,34,6430,5.0,5.0,5.0,1.0,1.0,0.41,0.25,5.1,174.8
16,8,273,128344,5.0,3.0,7.0,1.0,1.0,0.48,0.23,12.41,129.75
17,6,10,537,6.0,5.0,6.0,1.0,1.0,0.3,0.29,8.67,164.33
18,42,336,47817,28.0,5.0,41.0,0.97,0.98,0.62,0.27,23.87,72.21
19,69,542,36099,52.0,7.0,67.0,0.98,0.98,0.58,0.52,29.93,65.58
22,2,20,1468,2.0,2.0,2.0,1.0,1.0,0.35,0.39,120.06,55.5
28,3,8,686,2.0,3.0,3.0,1.0,1.0,0.38,0.66,0.02,120.0
29,3,40,22031,3.0,3.0,3.0,0.05,0.0,0.4,0.65,13.64,121.0
31,6,2746,1183821,5.0,3.0,6.0,1.0,1.0,0.48,0.33,22.19,123.83
32,7,43,12437,5.0,6.0,5.0,0.98,0.99,0.19,0.08,7.33,112.57
33,7,162,166915,7.0,5.0,7.0,1.0,1.0,0.16,0.02,12.06,87.0
34,4,46,11256,3.0,3.0,3.0,0.93,0.98,0.07,0.02,26.26,107.0
35,9,47,7514,8.0,7.0,8.0,0.98,1.0,0.3,0.33,4.51,130.0
36,10,73,9526,7.0,6.0,8.0,0.99,1.0,0.7,0.78,7.91,115.2
37,20,272,100552,8.0,6.0,13.0,1.0,1.0,0.49,0.26,3.15,115.55
38,5,47,8497,4.0,4.0,5.0,0.98,1.0,0.45,0.33,14.56,58.2
39,7,73,18722,5.0,3.0,5.0,1.0,1.0,0.58,0.67,3.47,112.86
40,7,60,49228,6.0,4.0,6.0,0.97,1.0,0.27,0.05,0.07,85.43
41,7,48,4450,7.0,3.0,7.0,1.0,1.0,0.62,0.8,35.31,85.86
42,5,66,5894,4.0,4.0,4.0,1.0,1.0,0.79,0.65,65.41,57.6
43,35,325,37198,28.0,6.0,33.0,1.0,1.0,0.7,0.65,29.59,69.31
46,4,25,2930,3.0,3.0,3.0,1.0,1.0,0.96,0.98,5.13,59.5
47,34,295,17613,25.0,9.0,34.0,1.0,1.0,0.68,0.72,34.69,64.12
48,3,43,3480,3.0,3.0,3.0,1.0,1.0,0.12,0.09,95.38,124.0
