id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,7,12,484,7.0,7.0,7.0,1.0,1.0,0.08,0.08,6.4,164.86
1,10,12,488,6.0,8.0,8.0,1.0,1.0,0.33,0.33,0.0,173.4
2,4,4,185,4.0,4.0,4.0,0.75,0.67,0.25,0.33,0.0,153.0
5,6,6,352,5.0,5.0,6.0,0.5,0.34,0.67,0.75,0.0,57.83
6,5,5,200,4.0,5.0,5.0,1.0,1.0,0.6,0.6,0.0,136.2
7,8,11,444,6.0,8.0,7.0,1.0,1.0,0.27,0.27,6.29,154.88
8,5,6,244,4.0,5.0,5.0,1.0,1.0,0.17,0.16,0.0,214.2
9,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,155.5
10,7,8,320,5.0,6.0,6.0,1.0,1.0,0.38,0.38,0.0,170.14
11,12,14,604,11.0,12.0,12.0,0.86,0.81,0.43,0.4,0.0,121.5
12,5,6,246,5.0,5.0,5.0,0.5,0.5,0.17,0.13,0.01,211.2
13,6,6,240,5.0,6.0,6.0,0.83,0.83,0.67,0.67,0.0,124.5
14,7,8,358,5.0,6.0,5.0,0.88,0.78,0.5,0.45,0.0,113.43
15,5,6,259,5.0,5.0,5.0,0.83,0.82,0.17,0.15,0.07,172.0
16,5,6,244,5.0,5.0,5.0,1.0,1.0,0.5,0.49,0.0,95.2
17,3,5,208,3.0,3.0,3.0,1.0,1.0,0.2,0.19,0.11,251.67
18,3,3,120,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,61.0
19,4,5,208,4.0,4.0,4.0,1.0,1.0,0.2,0.19,0.02,169.75
20,5,5,208,5.0,5.0,5.0,1.0,1.0,0.2,0.19,0.0,173.2
21,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,61.0
23,1,8,400,1.0,1.0,1.0,1.0,1.0,0.5,0.4,7.01,53.0
24,4,4,164,4.0,4.0,4.0,1.0,1.0,0.25,0.24,0.0,200.75
25,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,155.5
26,1,2,80,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,243.0
27,6,9,380,6.0,6.0,6.0,1.0,1.0,0.33,0.32,0.01,128.17
29,5,6,358,3.0,5.0,5.0,0.83,0.57,0.33,0.22,0.0,93.0
30,3,3,120,3.0,3.0,3.0,1.0,1.0,0.67,0.67,0.0,125.0
31,6,8,322,5.0,6.0,6.0,0.88,0.89,0.38,0.37,0.06,154.5
32,3,5,200,3.0,3.0,3.0,1.0,1.0,0.6,0.6,0.08,120.67
33,2,2,167,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,61.0
34,3,4,226,3.0,3.0,3.0,0.75,0.53,0.5,0.65,0.02,124.33
35,5,8,312,3.0,3.0,5.0,0.38,0.42,0.38,0.35,0.01,183.6
36,6,9,336,3.0,3.0,6.0,0.33,0.36,0.44,0.43,0.01,183.5
37,4,5,208,3.0,4.0,4.0,1.0,1.0,0.6,0.58,0.0,55.75
38,2,4,164,2.0,2.0,2.0,1.0,1.0,0.25,0.24,0.03,145.0
39,2,2,483,2.0,2.0,2.0,0.5,0.08,0.5,0.08,0.0,62.0
42,3,4,160,2.0,3.0,3.0,1.0,1.0,0.25,0.25,0.01,189.0
43,3,4,160,2.0,3.0,3.0,1.0,1.0,0.5,0.5,0.02,124.33
44,3,4,164,3.0,3.0,3.0,1.0,1.0,0.25,0.24,0.01,121.33
45,5,9,360,4.0,5.0,5.0,1.0,1.0,0.22,0.22,0.1,210.8
47,4,6,240,4.0,4.0,4.0,1.0,1.0,0.5,0.5,0.03,154.5
48,3,6,252,3.0,3.0,3.0,1.0,1.0,0.5,0.48,0.02,121.67
49,5,8,372,5.0,5.0,5.0,0.88,0.76,0.38,0.32,0.02,171.2
53,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,155.5
56,2,2,80,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,61.0
57,5,7,272,4.0,5.0,5.0,0.86,0.88,0.29,0.29,0.01,175.2
58,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,61.0
60,3,5,204,3.0,3.0,3.0,1.0,1.0,0.4,0.39,0.02,186.0
62,3,3,120,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,61.0
63,6,7,284,4.0,4.0,4.0,1.0,1.0,0.43,0.42,0.01,121.67
64,3,3,126,3.0,3.0,3.0,0.33,0.32,0.67,0.59,0.0,55.67
65,3,4,160,2.0,3.0,3.0,1.0,1.0,0.5,0.5,0.02,124.33
67,4,8,361,4.0,4.0,4.0,0.88,0.78,0.25,0.34,0.17,201.25
68,2,3,120,2.0,2.0,2.0,1.0,1.0,0.67,0.67,0.32,153.5
71,2,2,80,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0,59.5
