id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
5787,1,1,78,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,245.0
7537,3,10,796,2.0,2.0,2.0,1.0,1.0,0.4,0.56,2.02,123.67
7577,5,9,424,5.0,5.0,5.0,1.0,1.0,0.11,0.1,0.21,171.8
7610,12,17,1019,6.0,7.0,7.0,1.0,1.0,0.12,0.11,0.15,200.75
7732,4,5,236,4.0,4.0,4.0,1.0,1.0,0.4,0.47,0.03,157.25
7738,7,14,687,5.0,7.0,7.0,1.0,1.0,0.29,0.31,9.03,163.86
7880,3,9,484,2.0,2.0,2.0,1.0,1.0,0.44,0.45,24.84,123.33
7891,3,5,193,3.0,3.0,3.0,0.8,0.85,0.2,0.23,0.0,247.67
7943,5,5,252,5.0,5.0,5.0,0.6,0.49,0.2,0.17,0.0,171.2
8094,3,12,1008,3.0,3.0,3.0,1.0,1.0,0.42,0.49,0.08,183.67
8185,3,6,342,3.0,3.0,3.0,0.83,0.77,0.17,0.18,0.0,120.67
8189,2,4,232,2.0,2.0,2.0,1.0,1.0,0.5,0.48,0.75,56.5
8222,2,5,256,2.0,2.0,2.0,1.0,1.0,0.8,0.84,31.57,157.5
8262,2,5,260,2.0,2.0,2.0,1.0,1.0,0.8,0.83,31.75,157.5
8277,2,3,163,2.0,2.0,2.0,0.67,0.69,0.67,0.69,1.65,60.0
8297,3,6,296,2.0,3.0,3.0,1.0,1.0,0.67,0.73,21.06,189.33
8310,5,5,204,4.0,4.0,4.0,1.0,1.0,0.2,0.22,0.0,211.6
8323,1,6,328,1.0,1.0,1.0,1.0,1.0,0.33,0.34,1.42,57.0
8324,3,4,619,2.0,2.0,2.0,0.75,0.26,0.25,0.1,0.03,143.33
8328,3,8,634,2.0,3.0,3.0,1.0,1.0,0.62,0.78,0.13,188.0
8409,1,1,44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,62.0
8572,3,6,324,2.0,3.0,3.0,1.0,1.0,0.17,0.19,2.37,57.33
8604,4,6,248,4.0,4.0,4.0,1.0,1.0,0.17,0.18,0.06,198.5
8699,5,11,552,4.0,5.0,4.0,1.0,1.0,0.73,0.78,25.4,174.0
8700,4,16,1099,3.0,4.0,3.0,1.0,1.0,0.25,0.2,27.91,105.25
8725,1,4,216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.15,62.0
8743,3,6,300,3.0,3.0,3.0,1.0,1.0,0.67,0.72,21.05,118.0
8861,5,13,753,3.0,5.0,3.0,1.0,1.0,0.23,0.23,1.34,97.6
8923,3,8,643,3.0,3.0,3.0,0.88,0.96,0.25,0.17,2.01,117.33
9057,2,19,1477,2.0,2.0,2.0,1.0,1.0,0.21,0.3,43.01,50.0
