id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
78,4,26,12518,2.0,3.0,4.0,0.96,0.97,0.19,0.05,1.92,102.0
79,1,21,1712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,183.34,120.0
82,3,6,302,3.0,3.0,3.0,1.0,1.0,0.33,0.37,0.02,206.67
84,7,18,3580,6.0,6.0,6.0,0.94,0.99,0.67,0.93,0.02,158.29
87,3,88,95501,3.0,3.0,3.0,1.0,1.0,0.22,0.02,0.05,139.67
90,3,8,1015,3.0,3.0,3.0,1.0,1.0,0.75,0.92,0.04,206.0
91,5,7,370,5.0,5.0,5.0,1.0,1.0,0.29,0.3,0.01,145.4
94,3,15,1766,3.0,3.0,3.0,1.0,1.0,0.4,0.32,22.35,73.33
97,1,121,123782,1.0,1.0,1.0,1.0,1.0,0.79,0.95,2.29,120.0
102,6,29,7892,5.0,6.0,6.0,1.0,1.0,0.48,0.44,0.03,204.83
103,2,51,51152,2.0,2.0,2.0,1.0,1.0,0.98,1.0,3.07,89.5
107,2,4,222,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.03,182.5
108,5,9,966,5.0,5.0,5.0,0.89,0.92,0.56,0.79,0.01,142.6
114,6,35,9793,4.0,4.0,5.0,1.0,1.0,0.46,0.2,0.19,129.67
115,2,105,118424,2.0,2.0,2.0,1.0,1.0,0.96,1.0,0.59,120.0
117,4,6,524,4.0,4.0,4.0,0.83,0.93,0.33,0.35,0.02,86.25
118,4,45,3075,3.0,3.0,3.0,1.0,1.0,0.49,0.47,30.02,121.75
119,3,5,286,3.0,3.0,3.0,1.0,1.0,0.4,0.39,0.02,71.67
122,3,7,404,2.0,2.0,2.0,1.0,1.0,0.57,0.55,0.04,163.67
126,4,13,1944,3.0,3.0,3.0,1.0,1.0,0.38,0.22,0.02,215.0
127,1,5,620,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,120.0
128,2,4,436,2.0,2.0,2.0,1.0,1.0,0.5,0.42,0.04,184.5
133,5,15,2565,4.0,5.0,5.0,1.0,1.0,0.4,0.52,0.01,222.6
135,5,8,324,5.0,5.0,5.0,1.0,1.0,0.25,0.25,0.0,223.2
136,6,8,390,6.0,6.0,6.0,1.0,1.0,0.25,0.28,0.01,193.83
139,5,7,358,5.0,5.0,5.0,1.0,1.0,0.29,0.31,0.01,184.4
141,6,10,1018,6.0,6.0,6.0,0.7,0.83,0.5,0.75,0.01,96.5
142,5,10,824,5.0,5.0,5.0,1.0,1.0,0.6,0.8,0.01,221.2
147,5,7,342,3.0,5.0,5.0,1.0,1.0,0.29,0.32,0.01,223.8
149,3,14,1794,3.0,3.0,3.0,1.0,1.0,0.86,0.96,0.06,141.0
156,3,24,9203,3.0,3.0,3.0,0.96,0.96,0.5,0.49,0.02,143.67
158,3,10,1578,2.0,3.0,3.0,1.0,1.0,0.8,0.93,0.05,163.0
162,4,57,51079,3.0,4.0,4.0,1.0,1.0,0.21,0.07,0.04,168.75
163,4,15,1543,4.0,4.0,4.0,0.93,0.98,0.8,0.92,15.2,117.5
164,2,4,226,2.0,2.0,2.0,1.0,1.0,0.5,0.49,0.02,184.5
166,7,113,120526,6.0,7.0,7.0,0.99,1.0,0.9,0.98,0.29,156.0
168,4,17,4939,3.0,4.0,4.0,1.0,1.0,0.29,0.13,0.05,68.25
178,2,15,1833,2.0,2.0,2.0,1.0,1.0,0.6,0.53,30.07,120.0
184,3,8,1436,2.0,3.0,3.0,1.0,1.0,0.75,0.94,0.02,208.67
190,5,60,53051,5.0,5.0,5.0,1.0,1.0,0.87,0.97,0.59,148.2
192,2,4,234,2.0,2.0,2.0,1.0,1.0,0.5,0.47,0.02,86.5
194,3,46,34346,2.0,3.0,3.0,1.0,1.0,0.39,0.04,0.46,162.0
197,3,17,7576,3.0,3.0,3.0,0.94,1.0,0.88,0.99,0.39,143.33
200,1,13,5379,1.0,1.0,1.0,1.0,1.0,0.38,0.12,0.03,120.0
205,4,175,175078,3.0,3.0,4.0,1.0,1.0,0.83,0.96,1.04,136.0
209,4,6,306,4.0,4.0,4.0,1.0,1.0,0.33,0.36,0.01,167.75
210,3,9,1472,3.0,3.0,3.0,1.0,1.0,0.67,0.92,0.07,141.33
212,5,15,2716,5.0,5.0,5.0,1.0,1.0,0.4,0.5,0.02,142.4
228,2,4,242,2.0,2.0,2.0,1.0,1.0,0.5,0.46,0.02,86.5
232,3,100,117418,3.0,3.0,3.0,1.0,1.0,0.98,1.0,0.58,163.67
235,6,48,8043,6.0,6.0,6.0,0.29,0.44,0.71,0.56,0.31,182.17
240,2,17,7032,2.0,2.0,2.0,1.0,1.0,0.94,0.99,0.08,184.5
258,1,3,182,1.0,1.0,1.0,1.0,1.0,0.67,0.61,0.06,120.0
259,4,31,6908,4.0,4.0,4.0,1.0,1.0,0.06,0.02,0.46,132.5
260,5,17,7245,5.0,5.0,5.0,1.0,1.0,0.12,0.02,0.03,158.6
261,5,7,386,4.0,5.0,5.0,0.86,0.78,0.29,0.29,0.01,184.0
263,6,15,1489,6.0,6.0,6.0,1.0,1.0,0.33,0.51,0.51,161.83
264,6,20,2060,3.0,4.0,6.0,1.0,1.0,0.85,0.93,0.03,163.17
265,4,100,59003,4.0,4.0,4.0,0.99,1.0,0.51,0.88,0.64,114.75
268,2,4,222,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.02,186.5
270,4,16,2822,4.0,4.0,4.0,1.0,1.0,0.5,0.54,0.04,136.5
272,6,8,652,5.0,5.0,6.0,0.88,0.44,0.25,0.12,0.02,193.5
273,4,6,516,4.0,4.0,4.0,1.0,1.0,0.33,0.35,0.02,167.5
276,3,11,2170,3.0,3.0,3.0,1.0,1.0,0.64,0.93,0.55,142.33
278,2,5,262,2.0,2.0,2.0,1.0,1.0,0.4,0.42,0.16,86.5
281,3,5,259,3.0,3.0,3.0,0.8,0.87,0.4,0.43,0.02,136.0
282,2,13,3375,2.0,2.0,2.0,1.0,1.0,0.92,0.99,0.07,181.5
286,6,111,60427,6.0,6.0,6.0,0.99,1.0,0.53,0.88,0.43,175.33
287,3,5,262,3.0,3.0,3.0,1.0,1.0,0.4,0.42,0.02,141.33
288,4,14,2418,4.0,4.0,4.0,1.0,1.0,0.43,0.56,0.02,218.0
289,4,9,426,4.0,4.0,4.0,1.0,1.0,0.22,0.26,16.22,117.5
291,3,5,266,3.0,3.0,3.0,1.0,1.0,0.4,0.42,0.02,203.67
293,2,10,1264,2.0,2.0,2.0,1.0,1.0,0.5,0.6,0.01,186.5
296,2,22,8337,2.0,2.0,2.0,1.0,1.0,0.45,0.16,0.08,87.5
300,2,52,39788,1.0,1.0,2.0,1.0,1.0,0.46,0.09,0.57,120.0
305,2,5,302,2.0,2.0,2.0,1.0,1.0,0.4,0.37,0.53,87.5
