id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
23,6,50,5536,5.0,5.0,6.0,0.96,0.98,0.26,0.47,9.74,133.0
24,4,79,14815,4.0,3.0,4.0,1.0,1.0,0.43,0.38,8.98,150.25
25,3,13,1150,3.0,3.0,3.0,1.0,1.0,0.77,0.89,7.58,77.67
26,5,448,335217,5.0,5.0,5.0,0.01,0.0,0.43,0.46,1.95,172.4
27,5,45,9156,3.0,3.0,5.0,0.76,0.67,0.56,0.57,11.78,148.0
28,3,52,20607,3.0,3.0,3.0,1.0,1.0,0.44,0.12,0.1,121.0
29,4,53,19730,3.0,3.0,4.0,0.25,0.06,0.58,0.58,2.27,106.0
30,13,146,30377,10.0,8.0,13.0,0.94,0.94,0.68,0.86,4.14,149.46
31,6,158,47634,4.0,4.0,4.0,1.0,1.0,0.25,0.37,2.2,154.33
32,4,1164,1097563,2.0,2.0,3.0,0.29,0.4,0.01,0.0,34.55,74.25
33,12,276,145909,7.0,7.0,11.0,0.61,0.29,0.71,0.75,16.0,101.67
34,5,56,10704,3.0,2.0,5.0,0.48,0.36,0.73,0.67,35.3,63.4
40,13,5575,5565569,9.0,5.0,11.0,1.0,1.0,0.29,0.02,18.78,108.46
41,7,613,101213,7.0,4.0,7.0,1.0,1.0,0.9,0.86,57.94,57.14
42,17,841,682020,9.0,5.0,15.0,1.0,1.0,0.37,0.08,4.8,88.65
43,6,49,15977,3.0,2.0,5.0,0.59,0.26,0.73,0.61,2.59,102.17
44,10,188,83036,4.0,4.0,10.0,0.8,0.82,0.45,0.3,3.32,107.6
45,7,63,13503,7.0,6.0,7.0,0.16,0.04,0.89,0.98,0.44,195.14
46,2,32,12452,2.0,2.0,2.0,0.97,0.99,0.53,0.41,0.15,60.0
48,9,181,91085,6.0,4.0,9.0,0.8,0.56,0.5,0.59,9.73,92.11
49,16,301,114867,5.0,1.0,11.0,1.0,1.0,0.34,0.19,4.15,90.38
50,8,66,19139,6.0,5.0,8.0,1.0,1.0,0.71,0.58,7.82,110.88
51,3,83,29925,1.0,1.0,3.0,1.0,1.0,0.39,0.28,0.27,78.67
52,9,10229,14271505,3.0,2.0,8.0,1.0,1.0,0.01,0.0,0.39,73.11
53,3,50,12197,3.0,2.0,3.0,1.0,1.0,0.36,0.18,19.15,125.33
54,30,593,185264,12.0,7.0,22.0,0.9,0.9,0.35,0.41,10.32,114.57
55,2,3108,196482,2.0,1.0,2.0,1.0,1.0,1.0,1.0,30.2,60.0
56,9,1581,2100369,7.0,4.0,9.0,1.0,1.0,0.02,0.0,11.93,144.0
57,3,19,4337,3.0,3.0,3.0,1.0,1.0,0.89,0.98,10.24,185.67
58,9,1790,1190858,5.0,2.0,8.0,0.98,0.99,0.43,0.04,0.83,123.11
59,11,489,149503,10.0,5.0,10.0,0.91,0.9,0.58,0.7,33.27,57.36
60,11,287,212044,7.0,4.0,11.0,1.0,1.0,0.64,0.59,26.43,127.45
64,2,36,11152,2.0,2.0,2.0,1.0,1.0,0.42,0.18,0.07,56.5
71,38,1250,640857,9.0,5.0,11.0,1.0,1.0,0.39,0.07,3.48,130.37
72,30,3995,4690014,8.0,3.0,28.0,1.0,1.0,0.13,0.01,42.22,124.5
73,7,6774,7412321,5.0,2.0,6.0,1.0,1.0,0.22,0.01,64.54,131.43
74,10,134,56951,4.0,3.0,9.0,1.0,1.0,0.53,0.3,2.32,127.8
75,4,135,5830,4.0,4.0,4.0,1.0,1.0,0.49,0.48,73.74,171.75
76,6,161,88453,6.0,2.0,6.0,1.0,1.0,0.32,0.07,47.21,112.5
78,4,53,14986,3.0,2.0,4.0,1.0,1.0,0.38,0.14,25.27,105.0
79,5,245,241467,3.0,2.0,5.0,1.0,1.0,0.9,0.91,14.67,148.2
80,8,152,13553,7.0,7.0,8.0,0.99,1.0,0.49,0.3,45.25,137.12
81,2,29,7660,2.0,2.0,2.0,1.0,1.0,0.48,0.72,30.3,90.0
82,8,91,9824,6.0,6.0,7.0,1.0,1.0,0.48,0.28,20.76,159.75
167,5,16,1954,4.0,5.0,5.0,0.94,0.94,0.75,0.87,0.37,171.2
170,3,5,232,3.0,3.0,3.0,0.4,0.43,0.6,0.57,2.06,57.0
174,7,83,23382,5.0,4.0,6.0,1.0,1.0,0.63,0.59,13.29,84.14
175,4,39,20095,4.0,3.0,4.0,0.97,1.0,0.13,0.02,7.36,106.0
181,3,16,1771,3.0,3.0,3.0,1.0,1.0,0.38,0.38,10.25,80.67
186,10,127,54775,8.0,6.0,9.0,0.98,1.0,0.37,0.19,24.26,155.1
187,2,58,23198,2.0,1.0,2.0,0.64,0.68,0.55,0.46,30.22,124.0
188,7,25,2297,6.0,5.0,7.0,0.96,0.81,0.32,0.33,52.43,140.43
189,4,250,39022,4.0,3.0,4.0,1.0,1.0,0.54,0.41,74.42,154.75
190,6,94,37305,3.0,1.0,4.0,1.0,1.0,0.49,0.64,93.69,162.0
191,5,141,22789,4.0,2.0,5.0,0.99,1.0,0.41,0.13,71.96,115.8
192,3,62,47776,3.0,1.0,3.0,1.0,1.0,0.26,0.08,0.29,123.33
193,5,263,70793,5.0,2.0,5.0,1.0,1.0,0.57,0.51,75.83,148.0
194,3,20,8560,2.0,2.0,3.0,1.0,1.0,0.85,0.94,11.25,164.33
195,2,68,22938,2.0,1.0,2.0,1.0,1.0,0.38,0.14,87.66,119.5
196,6,106,35451,3.0,2.0,5.0,1.0,1.0,0.58,0.23,106.38,155.17
197,3,20,3011,3.0,2.0,3.0,1.0,1.0,0.7,0.56,113.69,160.33
198,9,446,518258,5.0,2.0,8.0,0.97,0.99,0.14,0.04,4.11,127.89
199,4,52,5720,3.0,1.0,4.0,1.0,1.0,0.87,0.74,142.72,122.0
200,6,165,20646,5.0,4.0,6.0,1.0,1.0,0.48,0.28,124.27,141.67
201,3,49,3164,2.0,1.0,3.0,1.0,1.0,0.33,0.35,190.25,167.33
203,2,14,1984,2.0,1.0,2.0,1.0,1.0,0.14,0.04,120.34,185.0
204,2,11,2749,2.0,2.0,2.0,1.0,1.0,0.91,0.99,5.22,185.0
312,12,2993,3026857,5.0,2.0,11.0,1.0,1.0,0.28,0.02,0.68,143.58
313,9,214,123690,5.0,4.0,8.0,1.0,1.0,0.51,0.18,14.51,143.67
314,4,40,19294,2.0,2.0,4.0,0.98,1.0,0.52,0.58,0.47,104.5
316,7,30,6201,6.0,6.0,7.0,0.97,0.99,0.83,0.97,0.2,167.86
317,4,56,17033,3.0,3.0,4.0,1.0,1.0,0.7,0.4,71.12,184.5
318,11,169,53205,5.0,3.0,8.0,1.0,1.0,0.54,0.63,102.23,104.09
319,5,47,7803,2.0,2.0,4.0,1.0,1.0,0.98,0.99,59.63,149.0
321,3,71,18027,2.0,1.0,3.0,1.0,1.0,0.14,0.08,134.83,116.33
322,6,65,21567,5.0,5.0,6.0,1.0,1.0,0.52,0.3,20.41,187.0
323,5,53,17259,5.0,4.0,5.0,1.0,1.0,0.45,0.86,53.95,159.0
324,4,33,2426,3.0,4.0,4.0,1.0,1.0,0.58,0.56,70.13,217.0
327,4,8,820,4.0,4.0,4.0,0.75,0.76,0.38,0.39,0.14,138.75
330,2,27,1994,2.0,2.0,2.0,1.0,1.0,0.63,0.6,140.13,84.5
331,4,7,556,4.0,4.0,4.0,1.0,1.0,0.29,0.33,0.09,118.25
332,3,62,18464,2.0,1.0,3.0,1.0,1.0,0.31,0.09,0.57,102.67
