id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
24,4,5,208,4.0,4.0,4.0,1.0,1.0,0.2,0.19,0.0,148.0
328,10,7719,6402132,4.0,3.0,9.0,1.0,1.0,0.43,0.03,15.21,58.8
329,10,1562,245840,3.0,1.0,7.0,0.12,0.24,0.93,0.8,35.0,105.6
330,19,560,170138,8.0,3.0,15.0,1.0,1.0,0.61,0.45,13.58,77.58
331,8,152,11580,7.0,7.0,8.0,0.99,1.0,0.96,0.98,26.49,201.25
332,11,5137,6081149,7.0,4.0,10.0,0.06,0.02,0.03,0.0,33.3,80.09
333,15,1057,525136,5.0,2.0,12.0,1.0,1.0,0.63,0.21,49.56,63.6
334,10,248,51464,6.0,1.0,7.0,1.0,1.0,0.66,0.3,14.67,59.2
335,18,683,151108,9.0,4.0,13.0,1.0,1.0,0.71,0.26,26.46,70.33
336,6,890,1209190,3.0,2.0,6.0,1.0,1.0,0.05,0.0,5.63,88.83
337,17,359,134858,10.0,4.0,17.0,1.0,1.0,0.34,0.12,40.28,79.18
338,11,14407,12627047,7.0,4.0,10.0,0.96,0.98,0.41,0.03,69.26,91.09
339,6,211,89888,5.0,4.0,6.0,1.0,1.0,0.76,0.8,31.14,55.0
340,15,537,210128,7.0,4.0,12.0,0.45,0.49,0.53,0.29,20.59,63.4
341,4,47,14194,3.0,3.0,4.0,0.68,0.63,0.43,0.35,21.06,107.0
342,6,173,82115,4.0,3.0,5.0,1.0,1.0,0.38,0.19,1.45,117.17
343,6,395,228071,4.0,1.0,5.0,0.25,0.12,0.82,0.89,32.74,94.17
344,17,6596,6115190,8.0,3.0,14.0,1.0,1.0,0.37,0.02,4.82,86.41
345,9,8287,7555412,6.0,3.0,9.0,1.0,1.0,0.38,0.02,65.82,76.44
346,10,2756,2632239,5.0,2.0,8.0,1.0,1.0,0.34,0.02,36.84,56.5
347,17,16773,10861118,7.0,3.0,14.0,0.87,0.84,0.56,0.07,54.28,56.18
348,22,650,170238,10.0,4.0,18.0,1.0,1.0,0.55,0.23,31.7,84.68
349,5,102,24646,3.0,3.0,3.0,1.0,1.0,0.52,0.27,0.16,57.6
350,7,122,39050,4.0,4.0,7.0,0.76,0.69,0.55,0.48,16.35,87.71
354,3,23,2667,2.0,3.0,3.0,0.57,0.84,1.0,1.0,41.19,56.0
355,8,152,28358,4.0,1.0,6.0,1.0,1.0,0.85,0.74,7.27,60.5
356,9,164,50060,5.0,5.0,9.0,0.99,1.0,0.66,0.43,19.63,102.44
357,4,46,13528,3.0,2.0,3.0,0.63,0.69,0.35,0.27,0.96,123.25
358,17,370,135183,7.0,7.0,15.0,0.78,0.5,0.54,0.61,9.52,91.35
359,2,122,12851,2.0,2.0,2.0,1.0,1.0,0.51,0.31,123.46,59.5
360,2,86,49685,2.0,2.0,2.0,0.99,1.0,0.36,0.07,1.12,55.5
361,9,10554,10021124,4.0,1.0,8.0,0.89,0.99,0.38,0.03,19.38,57.56
362,15,481,240073,7.0,4.0,12.0,1.0,1.0,0.36,0.07,9.06,109.6
364,13,580,202480,5.0,2.0,7.0,1.0,1.0,0.53,0.41,48.59,69.85
365,11,568,259624,4.0,3.0,5.0,1.0,1.0,0.49,0.3,57.29,86.91
366,14,234,74459,7.0,4.0,12.0,1.0,1.0,0.38,0.13,13.13,86.43
367,11,197,83905,7.0,5.0,9.0,1.0,1.0,0.38,0.1,9.93,114.18
368,6,4737,307107,5.0,3.0,6.0,1.0,1.0,0.98,0.88,21.95,121.5
369,5,99,33733,5.0,2.0,5.0,1.0,1.0,0.44,0.25,17.34,134.4
370,32,10375,8938522,15.0,4.0,25.0,0.82,0.8,0.39,0.04,35.24,83.44
371,12,138,39074,7.0,3.0,10.0,1.0,1.0,0.51,0.2,2.08,87.83
372,15,3362,4087826,5.0,3.0,13.0,1.0,1.0,0.17,0.01,5.64,70.13
373,20,227,62061,9.0,5.0,15.0,1.0,1.0,0.52,0.28,8.51,75.95
374,6,152,56586,4.0,3.0,6.0,0.6,0.58,0.41,0.41,13.86,87.33
375,15,12939,12761148,4.0,3.0,10.0,0.36,0.32,0.26,0.05,15.97,79.0
376,17,360,82440,8.0,6.0,15.0,1.0,1.0,0.81,0.6,16.08,69.18
377,9,261,77524,6.0,4.0,8.0,0.98,0.96,0.8,0.68,13.16,77.22
378,3,68,12867,2.0,2.0,3.0,1.0,1.0,0.74,0.91,15.55,53.67
379,9,195,34889,6.0,3.0,8.0,1.0,1.0,0.9,0.85,22.15,80.11
380,16,859,841143,4.0,3.0,13.0,1.0,1.0,0.22,0.03,11.37,69.0
381,19,6105,5337760,7.0,3.0,16.0,1.0,1.0,0.39,0.03,12.34,66.58
382,6,601,319117,3.0,1.0,4.0,1.0,1.0,0.91,0.93,61.47,61.67
383,10,265,68694,3.0,2.0,4.0,1.0,1.0,0.52,0.43,11.3,82.9
384,9,307,243787,6.0,5.0,9.0,1.0,1.0,0.08,0.01,13.61,133.33
385,9,1587,1216038,5.0,2.0,8.0,1.0,1.0,0.43,0.04,18.99,77.67
386,10,283,159819,5.0,3.0,9.0,1.0,1.0,0.36,0.17,7.13,55.0
387,8,304,51305,5.0,5.0,6.0,1.0,1.0,0.62,0.62,26.5,108.25
388,21,587,97799,14.0,5.0,19.0,1.0,1.0,0.74,0.37,11.19,94.33
389,4,85,17605,3.0,3.0,4.0,0.99,1.0,0.6,0.5,10.49,103.25
393,9,318,212318,6.0,4.0,7.0,0.7,0.55,0.35,0.15,14.58,121.11
394,8,84,28594,4.0,5.0,6.0,1.0,1.0,0.45,0.61,4.33,65.25
395,11,486,220920,6.0,5.0,9.0,1.0,1.0,0.8,0.9,18.1,107.82
396,7,31658,1705004,4.0,4.0,7.0,1.0,1.0,0.0,0.01,45.26,164.43
397,12,284,83731,8.0,3.0,12.0,1.0,1.0,0.53,0.34,18.63,60.08
398,23,5751,5916403,8.0,4.0,15.0,1.0,1.0,0.29,0.02,22.66,66.83
399,21,2134,1320070,9.0,5.0,20.0,1.0,1.0,0.54,0.06,37.13,77.76
400,33,3870,3938427,8.0,2.0,23.0,1.0,1.0,0.36,0.11,9.82,68.88
401,18,3939,3784231,8.0,4.0,15.0,0.86,0.88,0.3,0.03,63.26,82.11
402,27,5591,4697497,12.0,9.0,22.0,0.89,0.94,0.38,0.04,39.14,105.59
403,21,24017,21264770,8.0,3.0,15.0,1.0,1.0,0.41,0.03,31.24,85.62
404,22,32146,31122975,9.0,7.0,18.0,0.93,0.92,0.35,0.02,37.04,112.41
405,17,568,135161,5.0,3.0,14.0,1.0,1.0,0.38,0.3,72.33,92.41
406,26,13962,12088999,9.0,6.0,22.0,0.72,0.65,0.39,0.03,36.39,86.08
443,16,755,564477,6.0,2.0,12.0,1.0,1.0,0.39,0.15,15.89,60.19
449,4,15,2436,4.0,4.0,4.0,0.93,0.98,0.47,0.26,7.68,149.25
452,4,81,38293,2.0,2.0,4.0,1.0,1.0,0.68,0.71,18.63,55.5
457,1,24,4058,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.36,56.0
459,11,176,57943,6.0,2.0,10.0,0.97,0.95,0.55,0.32,8.29,77.55
460,6,100,78292,6.0,4.0,6.0,0.99,1.0,0.11,0.02,0.28,120.83
462,4,89,29420,3.0,2.0,4.0,1.0,1.0,0.46,0.29,32.44,104.0
463,3,76,20665,3.0,2.0,3.0,1.0,1.0,0.55,0.25,0.29,56.0
465,2,14,2625,2.0,2.0,2.0,1.0,1.0,0.5,0.23,15.88,152.0
468,5,87,23991,2.0,2.0,4.0,1.0,1.0,0.52,0.37,17.96,57.0
470,7,74,20366,5.0,3.0,7.0,1.0,1.0,0.53,0.2,14.17,115.71
471,11,171,46234,7.0,4.0,10.0,1.0,1.0,0.5,0.16,3.23,124.0
472,11,493,78371,5.0,4.0,9.0,0.67,0.69,0.49,0.38,25.21,93.45
473,7,88,36399,4.0,2.0,6.0,0.85,0.91,0.19,0.08,11.8,72.14
474,8,120,43238,8.0,4.0,8.0,1.0,1.0,0.52,0.4,0.51,151.62
475,11,24870,22041587,5.0,1.0,10.0,1.0,1.0,0.42,0.03,16.03,59.27
476,29,1329,1269313,11.0,5.0,20.0,1.0,1.0,0.26,0.03,24.41,70.28
477,9,188,61526,6.0,3.0,8.0,0.87,0.93,0.85,0.92,51.07,82.0
478,15,1469,1184267,6.0,3.0,13.0,0.17,0.02,0.32,0.04,46.51,72.33
479,7,174,102101,6.0,3.0,7.0,0.99,1.0,0.41,0.09,12.26,90.0
480,8,73,38243,7.0,5.0,8.0,1.0,1.0,0.45,0.16,2.2,154.0
481,7,404,195009,5.0,3.0,7.0,1.0,1.0,0.6,0.26,38.88,87.57
484,6,163,37336,5.0,3.0,5.0,1.0,1.0,0.52,0.53,37.96,127.5
485,2,29,14450,1.0,1.0,1.0,1.0,1.0,0.55,0.95,5.9,57.5
486,21,844,318605,10.0,6.0,13.0,0.96,0.98,0.62,0.25,22.42,96.29
487,7,173,64079,3.0,3.0,6.0,1.0,1.0,0.39,0.4,21.6,86.71
488,3,28,7295,3.0,2.0,3.0,1.0,1.0,0.57,0.33,2.07,59.67
489,3,27,6006,3.0,3.0,3.0,0.04,0.01,0.44,0.53,28.37,121.0
492,2,18,1911,2.0,2.0,2.0,1.0,1.0,0.94,0.98,0.25,57.0
493,14,642,387187,6.0,3.0,14.0,1.0,1.0,0.29,0.08,25.61,84.29
494,6,44,9345,5.0,4.0,6.0,1.0,1.0,0.7,0.45,1.4,159.17
495,6,79,30572,5.0,1.0,6.0,0.96,0.95,0.46,0.37,0.52,87.67
496,6,135,20095,6.0,6.0,6.0,0.41,0.64,0.18,0.15,53.83,55.83
497,15,132645,149716935,9.0,8.0,13.0,0.0,0.0,0.04,0.01,47.56,88.53
498,5,181,192526,3.0,3.0,4.0,0.13,0.04,0.04,0.0,6.17,115.0
499,23,12150,8345761,7.0,2.0,15.0,0.68,0.95,0.52,0.07,60.91,59.78
500,13,9439,8287299,7.0,4.0,12.0,1.0,1.0,0.42,0.03,15.13,85.69
501,7,232,20635,4.0,2.0,7.0,1.0,1.0,0.62,0.5,71.44,65.57
502,15,441,82612,9.0,5.0,13.0,1.0,1.0,0.54,0.36,58.65,85.93
503,17,2589,2015325,9.0,5.0,16.0,0.94,0.97,0.44,0.06,60.13,78.47
504,6,59,12304,4.0,3.0,6.0,1.0,1.0,0.47,0.21,14.25,89.17
505,16,362,183196,6.0,5.0,13.0,1.0,1.0,0.51,0.1,9.16,72.31
506,1,21,2645,1.0,1.0,1.0,1.0,1.0,0.52,0.44,56.43,56.0
513,10,223,64227,8.0,3.0,10.0,0.8,0.84,0.32,0.17,16.87,78.0
514,16,57887,71946445,9.0,5.0,13.0,0.02,0.01,0.01,0.0,23.19,87.44
515,28,3244,633677,15.0,8.0,25.0,1.0,1.0,0.86,0.82,17.05,87.36
516,27,3084,2993412,11.0,5.0,21.0,1.0,1.0,0.31,0.03,24.96,89.11
517,18,3961,3839395,14.0,9.0,17.0,1.0,1.0,0.31,0.02,20.67,97.44
518,19,6718,6367395,9.0,5.0,16.0,1.0,1.0,0.36,0.02,13.8,74.74
519,16,2927,2700810,9.0,5.0,15.0,1.0,1.0,0.38,0.03,31.65,61.81
520,16,2138,1989966,7.0,6.0,15.0,0.98,1.0,0.36,0.03,14.1,82.19
521,31,23619,21584058,14.0,9.0,25.0,0.98,0.98,0.39,0.03,16.11,83.48
522,17,931,554055,8.0,4.0,14.0,0.98,0.99,0.63,0.68,17.46,97.18
524,12,199,44094,7.0,4.0,10.0,0.92,0.9,0.79,0.7,12.19,61.33
525,18,347,97223,7.0,4.0,14.0,1.0,1.0,0.62,0.5,8.38,69.72
526,11,1421,1252585,7.0,4.0,11.0,0.14,0.05,0.27,0.03,39.75,73.0
527,17,446,120741,8.0,3.0,12.0,0.99,1.0,0.47,0.26,28.87,80.18
528,17,933,129650,8.0,4.0,17.0,0.93,0.9,0.78,0.49,44.06,79.12
529,22,522,158886,7.0,4.0,14.0,1.0,1.0,0.5,0.28,26.54,60.68
530,10,1014,555000,8.0,5.0,10.0,1.0,1.0,0.57,0.11,44.85,54.1
532,5,52,13272,4.0,4.0,5.0,1.0,1.0,0.65,0.56,6.39,131.2
533,9,557,321639,4.0,2.0,6.0,0.76,0.7,0.57,0.36,18.9,85.67
534,12,2904,3029796,5.0,2.0,9.0,0.08,0.02,0.15,0.02,35.97,62.42
535,20,1327,1294508,6.0,5.0,13.0,0.26,0.1,0.26,0.14,11.91,82.5
536,4,29,7883,3.0,4.0,4.0,1.0,1.0,0.52,0.33,10.57,204.0
537,2,10,761,2.0,2.0,2.0,1.0,1.0,0.9,0.94,30.53,50.5
538,25,2094,2262262,7.0,2.0,20.0,1.0,1.0,0.22,0.06,24.31,56.88
539,6,87,30065,3.0,2.0,4.0,1.0,1.0,0.67,0.52,47.07,57.83
540,15,808,336551,5.0,5.0,8.0,1.0,1.0,0.4,0.13,33.49,89.2
541,9,278,119324,5.0,3.0,6.0,0.9,0.96,0.45,0.24,12.39,85.67
542,12,182,42433,5.0,4.0,9.0,1.0,1.0,0.65,0.29,12.0,108.0
543,9,179,85010,6.0,7.0,8.0,0.99,1.0,0.46,0.16,0.53,142.11
544,11,170,60080,8.0,7.0,11.0,1.0,1.0,0.35,0.16,15.88,126.36
545,6,206,180702,5.0,5.0,6.0,0.18,0.02,0.2,0.05,2.51,149.67
546,23,11577,7646778,8.0,3.0,17.0,0.66,0.46,0.53,0.06,34.01,58.0
547,20,3480,2995849,10.0,6.0,16.0,1.0,1.0,0.41,0.03,38.29,97.25
548,5,158,74645,2.0,1.0,4.0,0.23,0.05,0.26,0.66,11.5,79.0
551,6,124,17872,4.0,3.0,4.0,1.0,1.0,0.13,0.1,65.32,100.17
552,4,284,21515,3.0,3.0,4.0,1.0,1.0,0.94,0.78,8.03,150.5
553,8,109,28743,5.0,5.0,8.0,1.0,1.0,0.69,0.59,6.15,133.5
554,17,387,107000,10.0,4.0,17.0,1.0,1.0,0.51,0.26,9.97,70.06
555,25,340,87758,9.0,5.0,21.0,0.95,0.96,0.42,0.24,7.45,82.36
556,15,3004,2928197,5.0,1.0,10.0,1.0,1.0,0.35,0.02,12.09,58.93
557,9,35937,31723547,4.0,2.0,8.0,1.0,1.0,0.42,0.03,18.81,78.44
558,5,5,244,5.0,5.0,5.0,0.8,0.69,0.2,0.31,0.0,129.8
568,6,19,2631,5.0,6.0,6.0,1.0,1.0,0.42,0.26,10.2,216.33
570,6,32,5024,6.0,6.0,6.0,0.94,0.98,0.84,0.95,10.26,183.83
572,3,9,584,2.0,3.0,3.0,1.0,1.0,0.78,0.85,0.08,184.67
576,6,25,11389,5.0,6.0,6.0,1.0,1.0,0.8,0.98,0.1,193.83
579,6,10,540,5.0,6.0,6.0,1.0,1.0,0.5,0.61,0.96,217.33
584,2,22,4491,2.0,1.0,2.0,1.0,1.0,0.41,0.16,62.43,59.5
587,6,59,32046,5.0,6.0,6.0,0.98,1.0,0.42,0.36,11.25,151.5
590,8,46,8832,4.0,5.0,5.0,1.0,1.0,0.87,0.97,15.1,175.12
596,4,23,2206,4.0,4.0,4.0,1.0,1.0,0.87,0.94,0.32,201.0
600,3,15,896,3.0,3.0,3.0,0.93,0.96,0.87,0.91,1.94,184.67
606,5,33,5051,3.0,4.0,4.0,1.0,1.0,0.88,0.97,12.36,209.0
607,5,54,21584,4.0,5.0,5.0,1.0,1.0,0.61,0.56,7.56,132.8
608,10,1656,1400142,7.0,3.0,9.0,1.0,1.0,0.41,0.04,7.33,60.4
609,17,1092,669120,10.0,5.0,16.0,0.76,0.62,0.38,0.07,21.77,94.12
610,16,25182,25784049,10.0,4.0,14.0,1.0,1.0,0.33,0.02,18.06,80.88
611,13,715,81979,5.0,4.0,10.0,1.0,1.0,0.89,0.51,21.28,71.38
612,23,3231,2375351,8.0,1.0,19.0,0.82,0.88,0.54,0.16,35.55,56.17
613,20,16385,16264778,8.0,3.0,15.0,1.0,1.0,0.34,0.02,21.49,87.3
614,10,177,49154,9.0,4.0,10.0,0.8,0.66,0.6,0.43,16.98,55.6
615,8,232,267289,5.0,5.0,6.0,0.99,1.0,0.09,0.02,0.97,127.0
