id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,8,59,14854,3.0,3.0,6.0,1.0,1.0,0.42,0.2,0.12,168.0
1,6,14,3677,4.0,4.0,5.0,1.0,1.0,0.07,0.01,0.07,149.67
2,6,154,102012,5.0,5.0,6.0,1.0,1.0,0.36,0.29,10.5,142.67
4,1,19,8993,1.0,1.0,1.0,1.0,1.0,0.42,0.11,0.08,122.0
6,6,26,5478,5.0,5.0,6.0,1.0,1.0,0.46,0.33,0.08,205.33
7,6,14,1995,4.0,4.0,6.0,1.0,1.0,0.71,0.9,0.13,151.0
8,6,27,3351,4.0,4.0,5.0,1.0,1.0,0.81,0.94,0.17,141.83
9,5,5,205,5.0,5.0,5.0,1.0,1.0,0.2,0.2,0.0,225.4
10,7,31,3908,5.0,6.0,7.0,0.97,0.98,0.77,0.92,0.14,158.14
11,7,7,313,7.0,7.0,7.0,1.0,1.0,0.14,0.13,0.0,127.0
13,7,30,5834,6.0,6.0,7.0,1.0,1.0,0.7,0.81,8.73,108.57
16,1,23,6860,1.0,1.0,1.0,1.0,1.0,0.52,0.3,7.99,122.0
43,16,193,142297,10.0,9.0,14.0,1.0,1.0,0.74,0.78,0.14,127.12
44,13,338,229911,5.0,3.0,8.0,1.0,1.0,0.27,0.19,0.48,128.54
45,23,23886,27892351,6.0,4.0,12.0,1.0,1.0,0.22,0.01,16.49,118.09
46,7,36,17258,3.0,3.0,3.0,1.0,1.0,0.28,0.06,0.03,102.71
48,3,7,311,3.0,3.0,3.0,0.86,0.77,0.29,0.26,44.16,140.67
50,6,444,371170,3.0,1.0,4.0,1.0,1.0,0.3,0.11,10.73,121.0
51,9,1011,1015873,3.0,2.0,3.0,1.0,1.0,0.22,0.05,9.03,151.11
52,11,874,728541,6.0,2.0,8.0,1.0,1.0,0.35,0.06,28.49,109.82
53,12,379,128508,4.0,1.0,7.0,1.0,1.0,0.41,0.23,29.34,121.33
54,4,20,891,4.0,4.0,4.0,1.0,1.0,0.4,0.37,68.73,169.5
55,7,82,26387,5.0,5.0,7.0,1.0,1.0,0.56,0.56,0.22,165.86
56,9,149,34133,6.0,3.0,8.0,1.0,1.0,0.74,0.52,34.59,149.78
59,4,100,53814,4.0,2.0,4.0,1.0,1.0,0.27,0.06,1.49,106.25
60,3,28,14388,3.0,3.0,3.0,0.96,0.99,0.39,0.15,0.07,80.67
65,5,6,357,4.0,4.0,4.0,1.0,1.0,0.33,0.51,0.02,156.2
74,28,45,5550,8.0,8.0,9.0,0.73,0.94,0.24,0.22,0.02,220.46
77,32,32,1129,4.0,5.0,5.0,0.59,0.68,0.03,0.04,0.0,244.16
80,20,61,22639,2.0,2.0,2.0,0.82,0.99,0.43,0.74,0.13,241.7
83,34,88,11987,2.0,2.0,2.0,0.84,0.97,0.31,0.2,1.19,240.59
84,26,48,6720,5.0,3.0,5.0,0.81,0.96,0.25,0.16,0.0,228.62
85,30,61,11768,4.0,3.0,4.0,0.7,0.96,0.33,0.24,0.07,233.1
89,32,34,1192,5.0,5.0,5.0,0.59,0.67,0.06,0.07,0.0,244.0
94,24,56,15395,4.0,3.0,5.0,0.84,0.98,0.18,0.07,0.03,223.33
95,22,22,797,3.0,3.0,3.0,0.68,0.75,0.05,0.05,0.0,242.41
96,29,35,1834,6.0,6.0,6.0,0.63,0.8,0.2,0.47,2.07,225.45
98,40,68,18284,5.0,4.0,7.0,0.71,0.97,0.43,0.93,0.05,230.02
99,27,44,7094,6.0,6.0,6.0,0.7,0.94,0.41,0.87,0.06,228.89
101,26,44,9812,2.0,2.0,2.0,0.66,0.96,0.18,0.1,0.01,243.15
109,38,56,10300,5.0,5.0,5.0,0.73,0.96,0.14,0.1,0.0,234.37
111,35,58,6613,5.0,5.0,5.0,0.74,0.93,0.24,0.28,1.73,244.43
112,34,34,1203,7.0,8.0,7.0,0.5,0.57,0.03,0.03,0.0,238.44
113,32,51,7303,4.0,4.0,5.0,0.76,0.82,0.25,0.25,0.02,236.06
115,38,60,13715,2.0,2.0,2.0,0.65,0.96,0.17,0.13,0.0,239.82
116,38,469,420448,4.0,5.0,5.0,0.97,1.0,0.33,0.02,0.81,237.89
121,29,56,15370,4.0,3.0,5.0,0.82,0.98,0.23,0.14,0.01,227.76
