id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
3458,22,1020,948086,8.0,6.0,10.0,1.0,1.0,0.33,0.03,0.16,127.91
3459,10,90,30170,9.0,4.0,10.0,0.94,0.99,0.51,0.21,0.19,117.0
3461,9,24,2312,6.0,6.0,8.0,0.92,0.93,0.5,0.32,0.0,165.89
3462,3,8,382,3.0,3.0,3.0,1.0,1.0,0.38,0.4,0.0,143.67
3463,21,32090,39305543,6.0,3.0,11.0,1.0,1.0,0.19,0.01,5.23,129.19
3467,8,10,570,8.0,8.0,8.0,0.8,0.58,0.2,0.14,0.0,167.38
3468,6,33,13355,5.0,5.0,5.0,1.0,1.0,0.36,0.07,0.02,175.17
3469,2,23,12795,2.0,2.0,2.0,1.0,1.0,0.35,0.06,0.13,118.5
3473,5,10,570,5.0,4.0,5.0,0.7,0.6,0.5,0.53,0.0,135.6
3474,1,6,302,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.01,124.0
3476,3,4,232,3.0,3.0,3.0,0.5,0.34,0.25,0.33,0.01,209.0
3478,2,425,573115,2.0,2.0,2.0,1.0,1.0,0.08,0.0,19.38,88.5
4173,65,18903,22764136,10.0,4.0,20.0,1.0,1.0,0.2,0.01,1.78,115.15
4174,25,10039,11401878,8.0,5.0,16.0,1.0,1.0,0.25,0.02,5.9,131.96
4175,5,46,24722,3.0,4.0,5.0,1.0,1.0,0.35,0.06,0.02,76.6
4176,2,2,81,2.0,2.0,2.0,1.0,1.0,0.5,0.51,0.0,188.5
4177,8,10,544,6.0,5.0,6.0,0.6,0.44,0.2,0.28,0.0,220.12
4178,6,31,10958,4.0,5.0,5.0,1.0,1.0,0.35,0.09,0.02,139.67
4180,1,7,342,1.0,1.0,1.0,1.0,1.0,0.43,0.44,0.01,124.0
4181,4,6,379,4.0,4.0,4.0,1.0,1.0,0.33,0.47,0.27,170.25
4182,3,3,122,2.0,2.0,2.0,1.0,1.0,0.67,0.67,0.0,167.0
4185,4,23,10941,4.0,4.0,4.0,1.0,1.0,0.35,0.07,0.03,218.25
4189,3,24,13069,2.0,1.0,2.0,1.0,1.0,0.33,0.06,0.02,118.67
4190,2,23,12735,2.0,2.0,2.0,1.0,1.0,0.35,0.06,0.02,188.5
4191,4,11,627,4.0,4.0,4.0,0.73,0.62,0.36,0.36,0.0,88.25
4196,3,15,7659,3.0,3.0,3.0,0.87,0.99,0.07,0.01,0.09,102.0
4198,3,9,519,3.0,2.0,3.0,0.89,0.93,0.56,0.64,0.03,97.67
4629,57,19139,23156461,9.0,4.0,20.0,1.0,1.0,0.19,0.01,2.06,112.47
4630,5,1313,1612915,5.0,4.0,5.0,1.0,1.0,0.17,0.01,4.91,122.8
4631,3,24,12905,2.0,3.0,3.0,1.0,1.0,0.33,0.06,0.01,139.67
4632,5,30,13250,5.0,4.0,5.0,0.93,0.99,0.4,0.07,0.24,136.4
4635,5,11,1166,5.0,5.0,5.0,0.91,0.93,0.36,0.33,0.21,120.2
4636,4,10,478,4.0,4.0,4.0,1.0,1.0,0.3,0.32,0.0,170.75
4639,2,16,959,1.0,2.0,2.0,1.0,1.0,0.5,0.46,0.02,124.0
5326,67,72074,82264155,6.0,4.0,19.0,1.0,1.0,0.25,0.02,1.95,125.52
5327,29,12762,15312083,8.0,5.0,14.0,1.0,1.0,0.2,0.01,0.69,123.62
5328,20,5411,5312356,6.0,3.0,12.0,1.0,1.0,0.34,0.03,5.31,127.65
5330,3,11,1631,3.0,3.0,3.0,1.0,1.0,0.45,0.21,0.01,137.67
5333,3,33,13331,2.0,3.0,3.0,1.0,1.0,0.39,0.08,0.36,101.33
5334,1,7,342,1.0,1.0,1.0,1.0,1.0,0.43,0.44,0.01,124.0
5335,3,42,21475,2.0,2.0,2.0,1.0,1.0,0.38,0.07,0.06,167.0
5337,13,111,115631,2.0,3.0,4.0,1.0,1.0,0.25,0.03,0.02,123.08
5338,7,24,1170,4.0,4.0,5.0,1.0,1.0,0.38,0.39,0.0,165.71
5339,6,12,1030,6.0,6.0,6.0,1.0,1.0,0.33,0.43,10.0,195.83
5341,6,12,550,6.0,6.0,6.0,1.0,1.0,0.25,0.27,0.0,194.5
5344,6,8,354,5.0,5.0,5.0,1.0,1.0,0.25,0.23,0.01,174.5
5345,6,12,614,6.0,6.0,6.0,0.83,0.75,0.33,0.37,0.0,207.17
5346,3,16,938,3.0,3.0,3.0,1.0,1.0,0.88,0.91,20.03,166.33
5347,15,486,551156,2.0,2.0,3.0,1.0,1.0,0.21,0.02,0.26,124.0
5349,5,61,8390,5.0,4.0,5.0,0.97,0.98,0.11,0.06,0.27,145.8
5350,3,25,14073,3.0,2.0,3.0,1.0,1.0,0.36,0.06,0.02,164.33
5353,3,13,3592,3.0,3.0,3.0,1.0,1.0,0.46,0.11,0.01,204.33
