id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
14,11,3336,4492342,5.0,3.0,7.0,1.0,1.0,0.03,0.0,5.44,110.09
15,18,189,69620,10.0,8.0,14.0,1.0,1.0,0.55,0.28,1.56,123.72
16,13,1056,1021039,7.0,6.0,9.0,1.0,1.0,0.41,0.41,3.66,133.23
17,20,602,495751,8.0,10.0,11.0,0.97,0.99,0.24,0.04,11.3,88.0
18,7,124,62992,4.0,2.0,6.0,0.87,0.95,0.11,0.03,7.68,127.0
19,8,74,35657,6.0,5.0,7.0,0.81,0.84,0.59,0.51,3.85,153.12
20,7,281,230474,5.0,5.0,7.0,0.14,0.1,0.86,0.9,14.98,168.0
21,6,44,4091,4.0,5.0,5.0,1.0,1.0,0.39,0.57,0.9,158.83
35,5,18,1971,4.0,5.0,5.0,0.89,0.96,0.72,0.89,1.86,130.4
37,6,86,38667,3.0,3.0,5.0,1.0,1.0,0.66,0.51,1.82,111.17
38,10,2890,2860903,10.0,7.0,10.0,0.09,0.09,0.01,0.0,6.18,77.1
39,7,9,576,5.0,3.0,6.0,0.33,0.21,0.33,0.33,0.0,112.57
40,5,60,33748,3.0,3.0,3.0,1.0,1.0,0.53,0.79,0.41,211.2
41,5,22,6771,3.0,3.0,4.0,0.82,0.96,0.09,0.02,0.74,131.8
44,11,106,38357,6.0,6.0,7.0,0.99,1.0,0.45,0.26,0.94,96.55
45,13,252,140437,7.0,5.0,10.0,1.0,1.0,0.35,0.1,14.32,122.62
46,14,73,11720,7.0,8.0,11.0,0.99,1.0,0.41,0.3,3.63,93.29
47,8,34,10030,6.0,7.0,7.0,0.94,0.99,0.53,0.61,0.25,177.62
49,10,32,11376,7.0,9.0,9.0,1.0,1.0,0.75,0.97,0.73,164.8
51,7,46,13706,6.0,5.0,6.0,0.61,0.48,0.26,0.12,8.09,199.14
54,13,338,197179,8.0,4.0,9.0,0.94,0.95,0.39,0.09,6.52,130.0
55,4,99,20052,4.0,3.0,4.0,1.0,1.0,0.31,0.28,10.4,103.25
59,9,1200,1262510,6.0,5.0,10.0,0.06,0.02,0.17,0.07,10.33,86.33
60,4,10071,855051,2.0,2.0,3.0,0.0,0.0,1.0,1.0,74.9,115.5
61,16,437,244012,9.0,6.0,11.0,0.97,0.97,0.39,0.16,12.55,100.31
62,12,211,98357,7.0,5.0,11.0,0.93,0.99,0.31,0.09,11.11,63.17
63,3,36,17923,3.0,3.0,3.0,1.0,1.0,0.58,0.6,1.96,131.67
66,3,23,2236,3.0,3.0,3.0,1.0,1.0,0.52,0.51,16.27,141.67
69,6,61,38273,6.0,5.0,6.0,1.0,1.0,0.56,0.4,0.65,89.5
71,6,24,7849,6.0,6.0,6.0,0.92,0.98,0.79,0.97,0.21,151.0
73,5,48,10026,5.0,5.0,5.0,1.0,1.0,0.85,0.79,6.7,98.4
79,8,239,132771,6.0,3.0,6.0,1.0,1.0,0.49,0.14,7.71,88.12
80,16,2680,3192245,8.0,4.0,12.0,1.0,1.0,0.1,0.02,8.44,60.44
81,10,354,136631,8.0,5.0,8.0,1.0,1.0,0.49,0.36,34.52,160.4
82,11,327,62230,6.0,4.0,7.0,1.0,1.0,0.8,0.6,31.82,65.18
83,13,437,299785,3.0,4.0,6.0,1.0,1.0,0.34,0.09,10.75,102.31
84,3,88,55559,2.0,2.0,3.0,0.1,0.01,0.52,0.52,9.86,122.67
85,8,41,12705,5.0,7.0,7.0,1.0,1.0,0.78,0.97,4.78,174.62
86,5,149,97799,3.0,3.0,4.0,0.79,0.85,0.87,0.91,8.38,137.8
87,4,5,224,3.0,4.0,4.0,1.0,1.0,0.2,0.18,0.01,198.5
89,2,2,120,2.0,2.0,2.0,0.5,0.37,0.5,0.63,0.0,53.0
91,3,21,2786,3.0,3.0,3.0,1.0,1.0,0.9,0.96,3.02,57.0
92,5,30,4573,3.0,3.0,5.0,0.63,0.34,0.27,0.11,16.38,110.4
94,6,15,4310,6.0,6.0,6.0,0.27,0.04,0.2,0.03,0.03,96.67
97,2,2,80,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,61.0
98,2,16,3727,2.0,2.0,2.0,1.0,1.0,0.94,0.99,15.38,157.0
99,3,3,483,3.0,3.0,3.0,0.67,0.17,0.33,0.08,0.0,185.33
100,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,61.0
101,10,364,79364,7.0,3.0,8.0,1.0,1.0,0.49,0.44,17.04,63.5
102,14,320,66645,5.0,5.0,11.0,0.81,0.77,0.83,0.73,25.53,94.21
103,11,438,301615,5.0,3.0,8.0,0.35,0.19,0.2,0.06,58.91,92.36
104,9,472,134124,5.0,4.0,6.0,1.0,1.0,0.53,0.38,21.65,81.22
105,8,62,3021,7.0,8.0,8.0,1.0,1.0,0.95,0.94,35.69,108.88
106,8,48,32350,6.0,8.0,8.0,0.33,0.03,0.77,0.98,7.58,132.62
107,5,32745,40297198,2.0,2.0,4.0,0.01,0.0,0.0,0.0,67.36,67.2
108,9,461,242427,7.0,5.0,8.0,0.14,0.08,0.65,0.86,75.21,90.22
109,7,34,11459,7.0,7.0,7.0,0.97,0.99,0.79,0.97,5.05,150.14
110,4,11,1376,4.0,4.0,4.0,0.91,0.81,0.82,0.78,1.11,153.75
111,3,56,21087,3.0,3.0,3.0,0.07,0.01,0.45,0.46,50.25,121.67
112,8,80,16330,6.0,5.0,8.0,1.0,1.0,0.48,0.29,7.17,64.0
114,12,616,530829,7.0,5.0,10.0,0.75,0.77,0.48,0.34,22.81,91.17
115,5,6,244,5.0,5.0,5.0,1.0,1.0,0.17,0.16,0.02,212.6
116,19,1090,1236669,10.0,5.0,14.0,1.0,1.0,0.13,0.02,10.65,58.21
118,4,4,164,3.0,4.0,4.0,1.0,1.0,0.5,0.49,0.0,104.0
119,7,45,17132,5.0,7.0,7.0,1.0,1.0,0.51,0.65,0.18,141.71
120,4,10,548,4.0,4.0,4.0,1.0,1.0,0.6,0.7,1.5,204.5
121,6,72,36671,5.0,5.0,6.0,1.0,1.0,0.96,1.0,10.62,121.5
122,7,210,104640,4.0,3.0,7.0,1.0,1.0,0.44,0.14,4.94,88.29
123,2,7,428,2.0,2.0,2.0,1.0,1.0,0.57,0.58,0.39,60.0
125,6,34,8116,5.0,4.0,5.0,0.5,0.26,0.71,0.93,0.42,132.5
128,4,4,172,3.0,4.0,4.0,1.0,1.0,0.25,0.23,0.0,150.5
129,4,11,536,4.0,4.0,4.0,1.0,1.0,0.09,0.07,0.22,151.5
