id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
959,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0
1368,13,96,17266,8.0,7.0,11.0,1.0,1.0,0.48,0.31,12.57,150.77
1369,11,4523,5284711,6.0,3.0,8.0,0.06,0.02,0.03,0.0,6.94,112.36
1370,22,3699,1010763,7.0,4.0,15.0,0.63,0.23,0.17,0.17,38.73,100.73
1371,13,64,12928,8.0,6.0,11.0,1.0,1.0,0.62,0.38,6.41,148.31
1372,6,1681,1233748,4.0,3.0,6.0,1.0,1.0,0.49,0.05,12.51,88.67
1373,7,86,15186,4.0,3.0,5.0,1.0,1.0,0.55,0.5,4.77,139.86
1374,11,100,15799,7.0,6.0,9.0,1.0,1.0,0.86,0.72,4.32,162.27
1375,6,13,648,4.0,5.0,5.0,1.0,1.0,0.23,0.28,0.01,164.17
1376,9,150,78285,7.0,4.0,8.0,0.99,0.99,0.33,0.11,4.34,153.44
1377,5,42,6709,5.0,4.0,5.0,1.0,1.0,0.93,0.98,2.71,132.0
1490,7,69,21708,5.0,4.0,6.0,0.99,1.0,0.39,0.17,2.01,139.43
1491,5,102,48224,3.0,3.0,5.0,1.0,1.0,0.4,0.17,2.2,96.6
1493,6,31,4250,5.0,4.0,5.0,1.0,1.0,0.65,0.64,9.36,152.83
1494,10,151,24856,3.0,4.0,6.0,0.93,0.78,0.61,0.47,21.79,156.5
1495,2,23,2449,2.0,2.0,2.0,1.0,1.0,0.52,0.52,4.93,154.0
1496,6,36,10429,5.0,4.0,5.0,0.78,0.69,0.47,0.3,0.11,153.0
2351,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,27.0
2750,86,166,6935,60.0,6.0,77.0,0.99,0.99,0.02,0.03,3.11,118.51
6283,5,6,3096,5.0,5.0,5.0,0.67,0.06,0.33,0.94,0.0,209.4
