id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,13,68,32959,9.0,9.0,10.0,0.99,1.0,0.29,0.18,0.03,193.46
4,10,114,39024,6.0,5.0,10.0,1.0,1.0,0.65,0.38,0.11,135.1
5,4,19,8389,4.0,4.0,4.0,0.95,1.0,0.47,0.09,0.14,202.0
6,5,30,4785,5.0,5.0,5.0,1.0,1.0,0.77,0.72,12.42,93.0
11,14,174,84514,7.0,6.0,14.0,1.0,1.0,0.42,0.16,3.81,122.29
12,7,28,4409,6.0,7.0,7.0,1.0,1.0,0.57,0.3,0.04,121.14
16,8,108,42842,3.0,3.0,8.0,0.99,1.0,0.41,0.2,7.1,78.5
25,4,51,24434,4.0,3.0,4.0,1.0,1.0,0.61,0.31,6.66,107.25
26,52,1144,638275,24.0,7.0,43.0,0.99,0.99,0.49,0.11,3.89,82.25
27,11,44760,66625177,7.0,2.0,11.0,1.0,1.0,0.0,0.0,27.95,59.09
29,5,93,27601,5.0,3.0,5.0,0.72,0.66,0.44,0.34,4.27,84.6
30,8,66,13139,7.0,4.0,8.0,1.0,1.0,0.74,0.39,7.58,107.62
32,4,13,4706,4.0,3.0,4.0,1.0,1.0,0.31,0.04,0.07,55.0
33,7,45242,67506738,7.0,5.0,7.0,1.0,1.0,0.0,0.0,52.79,122.29
34,40,1083,618953,14.0,3.0,33.0,0.98,0.99,0.54,0.28,3.63,78.5
35,32,1306,1366717,14.0,2.0,27.0,1.0,1.0,0.18,0.03,6.1,83.56
36,32,32913,32706926,11.0,4.0,26.0,1.0,1.0,0.34,0.02,6.06,69.53
37,18,1561,1011812,9.0,4.0,16.0,0.46,0.34,0.47,0.12,37.69,114.72
38,18,44780,65625868,10.0,4.0,16.0,1.0,1.0,0.02,0.0,67.91,80.17
39,26,812,608170,10.0,5.0,21.0,0.99,0.99,0.38,0.07,19.98,96.69
40,46,932,178702,21.0,8.0,38.0,0.97,0.94,0.7,0.54,16.84,81.87
41,24,1183,295492,9.0,3.0,17.0,0.98,0.99,0.8,0.29,41.88,92.42
42,23,4358,5306477,10.0,3.0,16.0,0.95,0.99,0.15,0.01,50.69,103.43
43,16,202,31855,9.0,6.0,14.0,0.9,0.94,0.51,0.38,30.15,136.25
44,32,597,330640,20.0,5.0,30.0,0.97,1.0,0.4,0.14,9.18,87.0
45,43,3055,2016331,16.0,6.0,34.0,0.99,0.99,0.4,0.06,25.66,104.93
46,28,530,236692,11.0,4.0,23.0,0.95,0.99,0.41,0.14,24.76,114.68
47,14,197,82644,10.0,5.0,12.0,0.97,1.0,0.13,0.05,67.58,129.36
48,28,307,83680,15.0,5.0,23.0,0.9,0.98,0.66,0.3,15.45,97.79
49,11,267,141534,5.0,3.0,9.0,0.92,0.99,0.31,0.09,42.96,125.91
50,13,262,48252,8.0,7.0,11.0,0.42,0.61,0.74,0.49,7.79,112.85
51,19,1167,894868,10.0,6.0,14.0,0.08,0.02,0.21,0.05,29.76,138.42
52,24,427,216407,10.0,7.0,20.0,0.39,0.17,0.54,0.55,24.44,109.67
53,25,737,137737,16.0,9.0,20.0,0.98,0.99,0.76,0.3,31.14,111.2
54,37,13298,16305369,16.0,5.0,28.0,0.59,0.64,0.1,0.01,5.18,78.86
55,11,1085,1551738,8.0,5.0,11.0,0.99,1.0,0.03,0.0,7.53,104.82
56,29,305,80735,9.0,5.0,22.0,0.89,0.97,0.7,0.29,10.31,98.28
57,12,2117,2241862,5.0,5.0,9.0,0.99,1.0,0.29,0.02,34.54,110.17
58,57,1787,1168625,17.0,4.0,42.0,0.56,0.36,0.38,0.1,18.89,79.96
59,33,399,100252,13.0,4.0,27.0,0.86,0.84,0.66,0.55,11.42,110.94
60,51,980,302129,12.0,4.0,35.0,0.96,0.99,0.57,0.41,10.27,107.49
61,78,59931,47640377,30.0,6.0,65.0,1.0,1.0,0.34,0.03,16.39,86.15
62,60,2822,1880834,27.0,9.0,55.0,0.99,1.0,0.43,0.07,12.35,98.07
63,12,85,22003,11.0,3.0,11.0,1.0,1.0,0.42,0.15,6.11,78.67
64,39,1756,618606,22.0,6.0,35.0,0.75,0.53,0.65,0.17,5.99,79.13
65,29,499,276874,14.0,5.0,24.0,0.96,0.98,0.41,0.19,24.37,91.66
66,42,970,852986,19.0,7.0,36.0,1.0,1.0,0.29,0.05,12.55,92.88
67,25,409,88344,13.0,5.0,22.0,1.0,1.0,0.66,0.38,60.75,85.24
68,31,585,223079,21.0,8.0,29.0,0.66,0.52,0.46,0.29,13.63,86.0
69,8,226,127898,5.0,1.0,5.0,1.0,1.0,0.38,0.13,9.86,63.75
70,55,54920,67855185,13.0,2.0,41.0,1.0,1.0,0.17,0.01,5.63,81.49
71,13,206,56284,5.0,3.0,9.0,0.94,0.92,0.37,0.27,46.53,107.92
72,50,599,232229,13.0,3.0,38.0,0.97,0.99,0.48,0.15,19.63,109.86
73,35,1001,291322,14.0,1.0,29.0,1.0,1.0,0.49,0.24,60.95,75.77
74,25,1181,803088,14.0,6.0,22.0,0.98,0.99,0.42,0.08,16.63,86.92
75,23,463,178707,10.0,2.0,18.0,1.0,1.0,0.73,0.66,65.38,81.26
76,30,349,92379,15.0,5.0,26.0,0.95,0.94,0.51,0.39,35.63,82.07
77,40,9162,7999972,15.0,3.0,34.0,1.0,1.0,0.28,0.03,32.81,81.75
78,29,2598,1453504,11.0,1.0,25.0,0.96,0.94,0.47,0.07,38.38,117.03
79,26,261,86448,12.0,5.0,21.0,0.82,0.7,0.5,0.18,22.51,86.12
80,15,2654,1335399,10.0,3.0,14.0,1.0,1.0,0.51,0.08,25.4,80.6
81,14,161,48727,9.0,4.0,13.0,0.99,1.0,0.71,0.69,11.44,73.36
82,26,3050,2845014,9.0,2.0,18.0,0.14,0.05,0.24,0.06,69.51,101.35
83,47,14713,15323982,13.0,4.0,37.0,0.07,0.02,0.14,0.01,30.85,85.3
84,48,2118,1492490,20.0,3.0,45.0,0.79,0.76,0.44,0.1,18.32,71.94
85,20,3355,1828463,15.0,5.0,17.0,0.93,0.95,0.52,0.11,24.36,86.15
86,12,1949,1633463,4.0,2.0,8.0,0.12,0.02,0.23,0.03,103.45,75.08
87,5,41,24055,4.0,3.0,4.0,1.0,1.0,0.85,0.98,11.49,96.4
88,29,948,307275,9.0,6.0,22.0,0.68,0.35,0.53,0.3,62.84,97.24
89,11,4192,2261172,7.0,2.0,9.0,1.0,1.0,0.5,0.05,97.58,77.36
90,7,2300,1256988,6.0,2.0,6.0,1.0,1.0,0.5,0.06,98.62,69.86
91,2,4,222,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.04,87.5
93,4,5,318,4.0,4.0,4.0,0.8,0.83,0.4,0.57,0.01,154.75
95,8,25,8894,6.0,6.0,8.0,1.0,1.0,0.16,0.02,0.03,118.38
96,6,14,1595,3.0,4.0,5.0,0.93,0.96,0.57,0.62,0.03,99.17
97,3,18,2263,2.0,2.0,3.0,1.0,1.0,0.72,0.57,0.04,78.67
101,3,24,4132,2.0,2.0,3.0,1.0,1.0,0.96,0.99,0.15,57.67
102,6,81,29615,4.0,4.0,6.0,1.0,1.0,0.58,0.32,10.51,99.0
104,1,6,527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,60.0
107,7,39,12083,4.0,4.0,6.0,1.0,1.0,0.38,0.1,0.07,99.57
109,7,100,95617,3.0,5.0,7.0,1.0,1.0,0.14,0.02,0.28,129.86
112,5,40,16579,4.0,3.0,4.0,1.0,1.0,0.5,0.11,0.05,148.0
113,5,43,13153,4.0,3.0,5.0,0.98,1.0,0.74,0.49,0.27,80.0
114,8,84,26277,5.0,5.0,8.0,1.0,1.0,0.61,0.4,0.23,137.88
115,4,9,931,4.0,4.0,4.0,1.0,1.0,0.67,0.87,0.02,199.75
119,7,62,15273,6.0,4.0,7.0,1.0,1.0,0.47,0.15,2.71,95.29
120,5,31,8007,3.0,5.0,5.0,1.0,1.0,0.71,0.59,0.19,147.4
121,3,8,894,3.0,3.0,3.0,1.0,1.0,0.75,0.91,0.01,184.67
125,8,29,9544,8.0,8.0,8.0,1.0,1.0,0.21,0.06,7.51,135.12
126,7,83,20756,5.0,5.0,7.0,1.0,1.0,0.49,0.41,12.51,94.14
128,3,5,262,3.0,3.0,3.0,1.0,1.0,0.4,0.42,0.03,209.33
130,4,9,998,4.0,4.0,4.0,0.89,0.89,0.67,0.81,0.01,104.75
131,12,136,55678,4.0,5.0,10.0,1.0,1.0,0.55,0.27,4.02,115.83
132,10,32,6767,7.0,9.0,9.0,0.97,0.99,0.41,0.14,0.06,178.1
133,2,4,222,2.0,2.0,2.0,1.0,1.0,0.5,0.5,0.04,186.5
137,5,26,8650,4.0,4.0,5.0,1.0,1.0,0.62,0.4,0.13,211.2
