id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,11,63,9711,7.0,11.0,8.0,0.98,0.99,0.63,0.75,1.96,162.0
1,7,34,4579,6.0,7.0,6.0,1.0,1.0,0.44,0.52,1.28,166.57
2,7,32,4570,6.0,6.0,6.0,0.94,0.96,0.56,0.57,1.58,83.14
3,7,40,5603,6.0,7.0,7.0,1.0,1.0,0.12,0.05,1.48,83.29
4,15,112,15759,13.0,15.0,13.0,0.98,0.99,0.46,0.48,3.95,106.33
5,14,139,19274,13.0,14.0,14.0,0.99,0.99,0.49,0.54,2.68,139.07
6,8,48,7451,8.0,8.0,8.0,0.98,0.98,0.9,0.95,2.37,79.0
7,9,90,12942,8.0,9.0,8.0,1.0,1.0,0.5,0.56,3.69,96.67
8,12,72,8882,10.0,12.0,12.0,0.99,0.99,0.25,0.28,1.54,118.17
9,9,24,2303,8.0,9.0,9.0,1.0,1.0,0.62,0.83,3.52,163.0
10,39,256,32235,32.0,13.0,37.0,0.65,0.77,0.44,0.47,2.38,70.31
11,21,284,45954,12.0,20.0,14.0,1.0,1.0,0.51,0.48,11.4,61.62
12,20,278,38591,10.0,20.0,14.0,1.0,1.0,0.45,0.47,9.49,65.15
13,17,206,29917,12.0,17.0,14.0,0.99,0.99,0.46,0.5,4.0,79.35
14,7,75,12530,6.0,7.0,6.0,1.0,1.0,0.57,0.59,3.91,56.29
15,13,39,4858,11.0,12.0,12.0,0.92,0.96,0.54,0.56,1.02,86.92
16,8,23,2811,8.0,8.0,8.0,0.91,0.95,0.74,0.89,0.36,127.75
17,10,76,11776,9.0,10.0,9.0,0.99,1.0,0.79,0.83,2.67,114.0
18,12,97,13997,9.0,12.0,10.0,0.99,1.0,0.44,0.53,2.31,88.83
19,8,32,3355,8.0,8.0,8.0,0.97,0.99,0.84,0.93,4.75,100.12
20,9,41,5870,6.0,9.0,8.0,1.0,1.0,0.85,0.96,1.48,186.33
21,4,18,2625,4.0,4.0,4.0,1.0,1.0,0.89,0.97,1.36,57.5
22,4,5,204,4.0,4.0,4.0,1.0,1.0,0.4,0.39,0.0,118.75
23,6,34,4599,6.0,5.0,6.0,0.94,0.98,0.47,0.53,1.08,120.17
24,5,38,4427,5.0,5.0,5.0,1.0,1.0,0.39,0.5,4.91,170.2
25,11,23,1375,9.0,10.0,10.0,0.96,0.84,0.39,0.35,2.88,127.91
26,9,57,7129,7.0,9.0,9.0,1.0,1.0,0.3,0.35,2.04,77.78
27,16,175,25618,10.0,12.0,14.0,0.97,0.98,0.53,0.58,2.93,74.88
28,12,77,12194,7.0,8.0,11.0,0.88,0.94,0.3,0.25,15.9,50.58
29,11,109,15563,9.0,11.0,10.0,1.0,1.0,0.45,0.48,5.51,90.91
30,10,67,10548,8.0,9.0,9.0,0.97,0.98,0.54,0.53,4.59,70.9
31,10,50,6672,8.0,9.0,9.0,0.98,1.0,0.34,0.37,2.16,90.2
32,4,5,195,3.0,4.0,4.0,0.8,0.82,0.2,0.21,0.01,104.25
33,5,22,2695,4.0,5.0,5.0,0.91,0.96,0.73,0.9,0.84,167.8
34,4,18,2581,3.0,3.0,3.0,0.83,0.93,1.0,1.0,5.7,58.0
36,7,38,5120,6.0,7.0,6.0,0.97,0.99,0.84,0.95,1.09,84.29
38,3,16,2032,3.0,3.0,3.0,1.0,1.0,0.12,0.04,1.59,118.67
39,8,53,7588,6.0,6.0,7.0,0.94,0.91,0.34,0.43,1.66,52.75
40,6,45,6886,5.0,5.0,5.0,1.0,1.0,0.67,0.71,1.57,86.5
41,4,13,2196,4.0,4.0,4.0,0.92,0.96,0.77,0.95,2.01,154.0
42,3,16,2429,3.0,3.0,3.0,1.0,1.0,0.94,0.98,1.59,121.67
43,1,2,84,1.0,1.0,1.0,1.0,1.0,0.5,0.48,0.01,43.0
44,8,60,8837,6.0,8.0,7.0,0.98,0.95,0.27,0.27,2.75,79.12
45,8,77,12033,6.0,8.0,8.0,1.0,1.0,0.4,0.41,2.72,102.75
46,4,56,8285,3.0,4.0,4.0,1.0,1.0,0.27,0.29,3.72,52.5
47,12,145,22193,8.0,11.0,9.0,0.99,0.99,0.41,0.37,19.97,70.0
48,1,29,5645,1.0,1.0,1.0,1.0,1.0,0.52,0.52,3.09,122.0
49,9,129,21598,7.0,9.0,7.0,1.0,1.0,0.51,0.55,4.63,113.22
50,8,13,1784,8.0,8.0,8.0,0.92,0.28,0.38,0.11,0.01,154.12
51,6,94,13570,4.0,6.0,5.0,1.0,1.0,0.47,0.54,17.14,141.33
52,3,60,11559,2.0,3.0,2.0,0.93,0.99,0.58,0.55,3.33,100.67
53,7,11,440,7.0,7.0,7.0,1.0,1.0,0.55,0.55,0.05,85.29
54,4,6,240,4.0,4.0,4.0,1.0,1.0,0.67,0.67,0.01,105.0
55,4,85,12592,3.0,4.0,3.0,1.0,1.0,0.47,0.48,6.99,102.0
56,7,37,4154,5.0,6.0,5.0,1.0,1.0,0.49,0.56,2.43,90.71
57,8,29,3129,7.0,8.0,8.0,0.93,0.95,0.76,0.9,0.82,56.25
58,1,1,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,58.0
59,7,22,2677,6.0,7.0,7.0,1.0,1.0,0.77,0.92,1.0,139.86
60,6,68,7759,5.0,6.0,6.0,0.99,0.98,0.51,0.58,3.75,186.83
61,9,110,13159,4.0,9.0,5.0,1.0,1.0,0.5,0.53,2.93,54.33
62,14,128,13802,6.0,14.0,7.0,0.99,0.99,0.62,0.65,2.05,55.29
63,16,125,10011,3.0,16.0,3.0,1.0,1.0,0.42,0.43,1.36,53.19
64,16,173,16276,4.0,16.0,4.0,1.0,1.0,0.42,0.45,2.05,64.81
