id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
0,84,783,75729,8.0,72.0,31.0,0.98,0.99,0.41,0.43,2.05,136.26
1,75,684,65061,10.0,67.0,24.0,0.99,1.0,0.43,0.45,0.68,137.01
2,42,435,34716,6.0,42.0,14.0,1.0,1.0,0.44,0.4,0.3,127.1
3,86,673,62221,9.0,82.0,25.0,0.99,1.0,0.42,0.41,0.31,127.63
4,66,639,57429,11.0,61.0,25.0,0.99,1.0,0.43,0.47,0.49,132.62
5,59,550,43724,12.0,57.0,23.0,0.99,1.0,0.43,0.4,0.61,126.61
6,69,775,100412,9.0,67.0,27.0,0.99,1.0,0.42,0.45,1.49,136.84
7,68,677,58766,7.0,66.0,22.0,0.99,1.0,0.43,0.41,1.32,136.5
8,71,964,118578,9.0,68.0,23.0,1.0,1.0,0.41,0.47,0.62,133.55
9,107,944,106449,6.0,102.0,23.0,0.99,1.0,0.42,0.45,1.71,127.27
10,78,882,80945,10.0,78.0,22.0,1.0,1.0,0.42,0.46,0.74,130.04
11,67,558,44168,6.0,57.0,30.0,0.98,0.99,0.42,0.39,0.34,140.97
12,68,742,90623,7.0,62.0,22.0,0.99,1.0,0.42,0.47,0.71,127.0
13,59,521,43524,10.0,53.0,25.0,0.99,1.0,0.45,0.45,0.45,134.0
14,71,714,65242,9.0,69.0,23.0,0.98,0.98,0.42,0.45,0.49,135.85
15,53,550,53260,8.0,52.0,19.0,1.0,1.0,0.43,0.43,0.35,130.96
16,59,594,59894,7.0,58.0,20.0,1.0,1.0,0.44,0.45,0.53,131.46
17,65,622,65871,9.0,63.0,22.0,0.99,1.0,0.42,0.41,0.46,132.88
18,91,798,76957,7.0,90.0,18.0,1.0,1.0,0.49,0.48,2.04,127.04
19,80,711,77093,14.0,78.0,28.0,0.99,0.99,0.43,0.43,2.37,125.75
20,62,521,58872,10.0,55.0,26.0,0.98,0.99,0.43,0.44,1.73,141.76
21,56,505,40077,5.0,45.0,24.0,0.97,0.99,0.43,0.4,1.34,139.91
22,58,494,39087,8.0,50.0,24.0,0.98,0.99,0.44,0.41,0.23,139.14
23,134,1216,155292,11.0,126.0,25.0,0.99,1.0,0.44,0.53,0.27,127.4
24,85,771,74846,6.0,75.0,25.0,0.98,0.99,0.42,0.46,1.03,131.28
25,58,625,61418,8.0,56.0,21.0,0.99,1.0,0.43,0.43,0.43,131.43
26,78,870,101999,6.0,70.0,25.0,0.98,1.0,0.44,0.46,2.81,134.4
27,43,446,35956,5.0,43.0,15.0,1.0,1.0,0.43,0.4,0.47,125.49
28,57,497,41352,8.0,52.0,21.0,0.99,0.98,0.43,0.41,0.38,139.54
29,64,606,57850,9.0,58.0,25.0,0.98,0.99,0.45,0.45,0.3,139.84
