id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
6368,4,4,206,4.0,4.0,4.0,0.75,0.62,0.25,0.38,0.0,248.5
7590,5,5,224,4.0,4.0,4.0,0.8,0.75,0.2,0.2,0.0,213.8
7591,5,11,552,3.0,5.0,5.0,1.0,1.0,0.73,0.78,25.26,176.4
7680,7,8,360,5.0,7.0,7.0,1.0,1.0,0.25,0.31,0.02,195.43
7716,4,8,474,4.0,4.0,4.0,0.88,0.8,0.5,0.46,16.08,54.25
7778,4,7,304,3.0,4.0,4.0,1.0,1.0,0.14,0.14,0.01,251.75
7827,4,4,180,3.0,3.0,3.0,1.0,1.0,0.25,0.33,0.0,200.0
7837,5,5,224,5.0,5.0,5.0,1.0,1.0,0.2,0.27,0.0,169.8
7878,4,7,282,4.0,4.0,4.0,0.86,0.88,0.14,0.16,0.01,198.25
7952,2,15,1271,1.0,2.0,1.0,1.0,1.0,0.33,0.39,7.65,51.0
8009,2,6,308,2.0,2.0,2.0,1.0,1.0,0.83,0.87,31.58,156.5
8060,2,7,611,2.0,2.0,2.0,1.0,1.0,0.29,0.18,3.02,153.0
8104,3,6,321,3.0,3.0,3.0,0.83,0.8,0.67,0.67,21.09,147.0
8145,4,10,466,3.0,4.0,3.0,1.0,1.0,0.2,0.18,3.59,101.75
8197,2,6,531,2.0,2.0,2.0,1.0,1.0,0.83,0.92,0.26,155.5
8203,5,6,383,4.0,4.0,4.0,0.67,0.5,0.33,0.29,3.06,210.8
8235,7,13,1216,6.0,7.0,7.0,1.0,1.0,0.31,0.18,9.89,140.43
8285,3,3,128,3.0,3.0,3.0,1.0,1.0,0.33,0.34,0.0,188.33
8364,3,13,1121,3.0,3.0,3.0,1.0,1.0,0.38,0.43,0.15,180.67
8431,5,8,356,4.0,5.0,5.0,0.75,0.71,0.5,0.47,12.65,107.4
8464,3,12,851,3.0,3.0,3.0,1.0,1.0,0.25,0.2,25.91,122.33
8537,2,5,260,2.0,2.0,2.0,1.0,1.0,0.8,0.83,31.62,53.5
8540,3,9,464,3.0,3.0,3.0,1.0,1.0,0.33,0.35,21.45,181.0
8541,2,2,104,2.0,2.0,2.0,1.0,1.0,0.5,0.58,0.0,56.0
8543,3,3,124,3.0,3.0,3.0,1.0,1.0,0.33,0.35,0.0,184.33
8598,4,18,1659,4.0,4.0,4.0,0.94,0.92,0.39,0.36,1.65,107.25
8607,5,14,785,3.0,5.0,5.0,1.0,1.0,0.57,0.55,26.48,94.2
