id_time,n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl
32,22,698,699324,4.0,3.0,17.0,0.94,0.97,0.81,0.86,16.13,127.59
33,18,2747,3395428,7.0,4.0,14.0,1.0,1.0,0.16,0.02,20.35,132.06
34,6,30,1737,5.0,6.0,6.0,1.0,1.0,0.33,0.37,48.39,160.67
35,5,54,16683,4.0,2.0,5.0,0.78,0.63,0.54,0.44,0.19,121.6
36,4,36,1449,3.0,3.0,4.0,1.0,1.0,0.94,0.94,73.41,186.5
37,4,51,13051,3.0,2.0,4.0,0.98,1.0,0.35,0.14,89.45,103.5
38,6,9,360,4.0,4.0,6.0,1.0,1.0,0.44,0.44,0.01,186.33
39,7,125,42952,5.0,4.0,6.0,0.99,1.0,0.39,0.27,83.07,142.29
40,1,24,1800,1.0,1.0,1.0,1.0,1.0,0.67,0.61,280.09,123.0
44,7,15,2763,6.0,7.0,7.0,0.93,0.98,0.33,0.31,0.01,154.29
52,6,66,33704,4.0,4.0,4.0,1.0,1.0,0.73,0.52,0.26,98.83
53,10,2202,2421198,7.0,3.0,10.0,0.65,0.69,0.18,0.01,104.59,153.7
54,5,55,7092,4.0,2.0,5.0,1.0,1.0,0.44,0.65,54.27,133.6
55,4,45,18803,3.0,3.0,4.0,0.58,0.1,0.56,0.29,70.08,183.0
56,9,141,110523,4.0,2.0,9.0,0.94,0.96,0.44,0.36,0.46,107.56
57,4,39,32788,3.0,3.0,4.0,0.05,0.0,0.23,0.13,3.31,116.5
58,8,208,80429,3.0,4.0,8.0,0.63,0.37,0.51,0.78,88.98,134.5
59,3,13,3337,3.0,3.0,3.0,0.15,0.03,0.85,0.97,0.08,75.0
60,6,108,28415,4.0,3.0,5.0,1.0,1.0,0.59,0.59,103.58,133.33
61,4,53,24640,2.0,2.0,4.0,0.49,0.08,0.32,0.05,71.92,185.0
62,4,89,50343,3.0,1.0,3.0,0.18,0.04,0.37,0.15,39.73,106.5
63,8,174,102481,4.0,2.0,8.0,0.99,1.0,0.59,0.71,110.13,112.5
64,10,214,180949,7.0,5.0,10.0,0.87,0.88,0.45,0.18,36.34,172.2
65,4,45,5434,2.0,2.0,3.0,1.0,1.0,0.38,0.57,67.68,75.0
67,7,146184,206854520,5.0,2.0,6.0,1.0,1.0,1.0,1.0,100.5,113.0
68,8,109,55855,4.0,2.0,8.0,1.0,1.0,0.66,0.5,26.87,138.12
69,5,59,6139,3.0,2.0,5.0,0.9,0.67,0.75,0.55,113.91,135.8
70,7,127,145740,7.0,6.0,7.0,0.99,1.0,0.08,0.01,0.03,156.86
71,5,60,12214,4.0,3.0,5.0,1.0,1.0,0.45,0.31,24.32,173.6
72,5,27,13282,3.0,3.0,5.0,0.96,0.96,0.04,0.0,0.62,130.2
